Date,Open,High,Low,Close,Volume,"('Adj Close', 'PRK')","('Close', 'PRK')","('High', 'PRK')","('Low', 'PRK')","('Open', 'PRK')","('Volume', 'PRK')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,131.05999755859375,135.0500030517578,131.05999755859375,132.32000732421875,48300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,131.58999633789062,131.58999633789062,128.74000549316406,128.9499969482422,70700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,129.7899932861328,130.75999450683594,128.44000244140625,128.44000244140625,39400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,127.8499984741211,130.27000427246094,127.8499984741211,128.75999450683594,51400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,128.75,129.5,127.80999755859376,129.11000061035156,34300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,127.8000030517578,128.85000610351562,126.8499984741211,128.74000549316406,38200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,128.1999969482422,128.72999572753906,126.81999969482422,128.41000366210938,30100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,127.04000091552734,128.75999450683594,124.33000183105467,127.6999969482422,55200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,129.39999389648438,129.39999389648438,125.7300033569336,127.44000244140624,25200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,125.81999969482422,127.22000122070312,125.1999969482422,125.94000244140624,74000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,123.79000091552734,125.76000213623048,123.27999877929688,125.33000183105467,29700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,126.4800033569336,127.6999969482422,124.33000183105467,127.27999877929688,38400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,127.94000244140624,130.6199951171875,126.5,130.02000427246094,58400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,131.25999450683594,133.60000610351562,127.02999877929688,132.6199951171875,52500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,133.4499969482422,133.4499969482422,127.97000122070312,131.19000244140625,63100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,133.4600067138672,133.4600067138672,130.1199951171875,131.3000030517578,39100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,133.1699981689453,133.72999572753906,129.74000549316406,132.97000122070312,54600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,133.42999267578125,134.75,132.82000732421875,134.5399932861328,27900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,133.22000122070312,136.57000732421875,132.7100067138672,135.99000549316406,42100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,135.5,137.25999450683594,134.5,137.25999450683594,35900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,135.3699951171875,135.75,129.64999389648438,130.67999267578125,99800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,130.97999572753906,131.0500030517578,124.16000366210938,129.97999572753906,58600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,128.0,129.69000244140625,127.31999969482422,128.5,59400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,127.12000274658205,128.60000610351562,125.0500030517578,127.41000366210938,37200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,128.38999938964844,129.2100067138672,126.9800033569336,127.2300033569336,34900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,128.60000610351562,128.60000610351562,124.25,127.58999633789062,30900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,126.29000091552734,128.6999969482422,125.3499984741211,128.22999572753906,57200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,128.33999633789062,131.72000122070312,127.0,131.6999969482422,48100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,131.77000427246094,135.0,131.77000427246094,133.38999938964844,52900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,130.11000061035156,130.16000366210938,123.97000122070312,124.9000015258789,78600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,126.08000183105467,128.0399932861328,124.66000366210938,128.00999450683594,42600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,127.73999786376952,131.6699981689453,127.55999755859376,131.6699981689453,56000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,130.80999755859375,131.42999267578125,128.89999389648438,130.10000610351562,32200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,128.00999450683594,130.0,128.00999450683594,129.10000610351562,35700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,127.70999908447266,130.16000366210938,126.80999755859376,127.95999908447266,39000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,127.4800033569336,128.9600067138672,126.2699966430664,127.36000061035156,39600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,127.4000015258789,129.67999267578125,126.69000244140624,128.13999938964844,28200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,128.2100067138672,129.1999969482422,126.4000015258789,127.3499984741211,38900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,128.1999969482422,129.32000732421875,127.30999755859376,128.02999877929688,24300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,127.63999938964844,127.95999908447266,126.87999725341795,127.5,29300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,128.35000610351562,129.72000122070312,127.26000213623048,128.50999450683594,35500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,128.02999877929688,128.82000732421875,125.3499984741211,128.82000732421875,43300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,128.94000244140625,130.0,127.75,129.39999389648438,28600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,127.93000030517578,133.77000427246094,127.7300033569336,132.49000549316406,50600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,133.0,134.5500030517578,129.55999755859375,132.55999755859375,46900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,133.99000549316406,133.99000549316406,131.86000061035156,133.10000610351562,27600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,134.91000366210938,135.08999633789062,132.67999267578125,134.27999877929688,69000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,133.1199951171875,133.4499969482422,131.94000244140625,132.74000549316406,34800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,132.36000061035156,132.50999450683594,129.5399932861328,130.52000427246094,31900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,130.0399932861328,131.1300048828125,129.0,129.19000244140625,41200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,129.3000030517578,129.3000030517578,126.6999969482422,128.0,68700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,126.87000274658205,129.9199981689453,126.87000274658205,128.86000061035156,157300.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,129.80999755859375,129.80999755859375,126.62000274658205,126.98999786376952,34300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,125.70999908447266,127.7699966430664,125.70999908447266,126.95999908447266,27300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,126.3499984741211,132.02000427246094,126.33000183105467,131.05999755859375,37900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,131.57000732421875,133.00999450683594,130.63999938964844,132.9600067138672,40400.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,132.63999938964844,132.63999938964844,129.8000030517578,130.64999389648438,27400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,130.4499969482422,131.75,130.4499969482422,131.13999938964844,24400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,131.99000549316406,131.99000549316406,130.25,130.27999877929688,27100.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,130.63999938964844,135.00999450683594,130.63999938964844,134.7100067138672,39300.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,134.14999389648438,136.50999450683594,133.9499969482422,135.85000610351562,80600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,135.57000732421875,135.97999572753906,130.7899932861328,131.1999969482422,43200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,129.9499969482422,130.1300048828125,127.36000061035156,129.05999755859375,49900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,128.11000061035156,129.44000244140625,127.83999633789062,128.22000122070312,38800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,130.0,132.2100067138672,129.8300018310547,130.02000427246094,36700.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,129.4499969482422,130.5,128.72000122070312,129.9600067138672,26300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,131.4499969482422,132.66000366210938,131.3800048828125,132.60000610351562,26700.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,132.35000610351562,133.38999938964844,131.9499969482422,133.25,14600.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,130.1999969482422,130.2100067138672,124.83000183105467,125.12000274658205,72000.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,125.04000091552734,125.5500030517578,124.12000274658205,124.87000274658205,35700.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,123.08000183105467,125.38999938964844,123.08000183105467,125.2300033569336,33400.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,125.91999816894533,127.02999877929688,124.08999633789062,125.6999969482422,44700.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,124.97000122070312,125.41000366210938,124.0999984741211,124.3000030517578,31400.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,125.44000244140624,126.72000122070312,124.08000183105467,124.75,44900.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,123.30999755859376,125.5,123.30999755859376,125.2699966430664,45200.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,123.76000213623048,128.77000427246094,123.76000213623048,128.00999450683594,53500.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,131.8800048828125,134.69000244140625,129.17999267578125,133.88999938964844,54000.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,133.4499969482422,137.08999633789062,133.4499969482422,135.30999755859375,59400.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,134.27999877929688,137.52999877929688,134.11000061035156,137.49000549316406,50600.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,136.22999572753906,136.22999572753906,133.86000061035156,134.77999877929688,44600.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,135.07000732421875,136.24000549316406,134.3300018310547,134.3300018310547,22600.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,134.86000061035156,134.86000061035156,133.1699981689453,133.2899932861328,23300.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,132.67999267578125,133.94000244140625,131.7100067138672,131.7100067138672,49300.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,132.38999938964844,136.16000366210938,132.38999938964844,134.3800048828125,43200.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,134.8000030517578,136.4499969482422,134.4499969482422,136.39999389648438,32900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,138.60000610351562,138.60000610351562,136.14999389648438,136.7899932861328,32500.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,138.0,138.89999389648438,137.5399932861328,138.89999389648438,39800.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,138.25,139.0,136.42999267578125,136.42999267578125,49400.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,136.1300048828125,138.1999969482422,135.0500030517578,137.88999938964844,32900.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,137.88999938964844,140.4499969482422,137.1999969482422,140.17999267578125,60300.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,140.0,140.25,138.49000549316406,139.3000030517578,31800.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,140.0,140.35000610351562,138.02999877929688,138.08999633789062,34900.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,140.10000610351562,140.11000061035156,138.35000610351562,139.25,37100.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,140.74000549316406,142.0800018310547,140.67999267578125,142.02000427246094,48800.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,139.92999267578125,143.0,139.92999267578125,141.72999572753906,70800.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,143.44000244140625,144.00999450683594,142.47000122070312,142.47000122070312,54800.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,142.75,142.75,138.7899932861328,138.92999267578125,42600.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,138.7899932861328,140.25,138.7899932861328,140.0500030517578,35700.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,139.2100067138672,140.17999267578125,138.05999755859375,138.41000366210938,33500.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,138.77999877929688,138.77999877929688,135.24000549316406,135.83999633789062,46200.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,136.61000061035156,136.82000732421875,135.63999938964844,136.75999450683594,33700.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,136.94000244140625,137.0399932861328,134.77000427246094,134.99000549316406,30400.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,132.64999389648438,135.5800018310547,132.22999572753906,134.1699981689453,61500.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,136.38999938964844,138.02999877929688,135.3000030517578,137.77999877929688,32500.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,138.30999755859375,139.3300018310547,137.2100067138672,137.4600067138672,41900.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,139.10000610351562,139.10000610351562,135.13999938964844,135.82000732421875,22800.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,134.25999450683594,135.57000732421875,133.7899932861328,134.25,32400.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,135.4499969482422,137.10000610351562,134.27000427246094,137.0500030517578,34500.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,136.16000366210938,137.0,134.6999969482422,135.77999877929688,28900.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,134.9499969482422,136.6300048828125,134.9499969482422,135.99000549316406,31500.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,134.9600067138672,135.4199981689453,133.1999969482422,133.66000366210938,53700.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,132.9499969482422,134.39999389648438,131.92999267578125,134.25,45000.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,138.2899932861328,139.52999877929688,136.1999969482422,136.58999633789062,39400.0,,,,,,,,,,
