Date,Open,High,Low,Close,Volume,"('Adj Close', 'UONE')","('Close', 'UONE')","('High', 'UONE')","('Low', 'UONE')","('Open', 'UONE')","('Volume', 'UONE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,4.070000171661377,4.199999809265137,4.03000020980835,4.079999923706055,38700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,4.130000114440918,4.170000076293945,4.010000228881836,4.03000020980835,21100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,4.090000152587891,4.090000152587891,3.9700000286102295,4.03000020980835,40000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,4.070000171661377,4.199999809265137,4.050000190734863,4.059999942779541,90100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,4.050000190734863,4.099999904632568,4.050000190734863,4.070000171661377,37500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,4.070000171661377,4.070000171661377,3.839999914169312,3.859999895095825,41600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,3.890000104904175,4.03000020980835,3.859999895095825,4.03000020980835,41000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,4.0,4.019999980926514,3.859999895095825,3.910000085830689,39600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,3.910000085830689,4.019999980926514,3.880000114440918,3.880000114440918,26800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,3.890000104904175,4.099999904632568,3.849999904632568,3.849999904632568,33600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,3.849999904632568,3.900000095367432,3.799999952316284,3.809999942779541,27800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,3.849999904632568,3.880000114440918,3.5999999046325684,3.630000114440918,31800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,3.700000047683716,3.700000047683716,3.559999942779541,3.5899999141693115,72700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,3.630000114440918,3.859999895095825,3.630000114440918,3.829999923706055,19500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,3.859999895095825,3.9700000286102295,3.829999923706055,3.890000104904175,25000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,3.990000009536743,3.990000009536743,3.910000085830689,3.9600000381469727,12800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,3.9700000286102295,4.099999904632568,3.950000047683716,4.099999904632568,19800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,4.059999942779541,4.059999942779541,3.9700000286102295,4.010000228881836,13800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,4.039999961853027,4.070000171661377,3.9700000286102295,4.019999980926514,14500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,3.990000009536743,4.090000152587891,3.900000095367432,3.950000047683716,18900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,3.950000047683716,4.0,3.660000085830689,3.660000085830689,24800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,3.700000047683716,3.950000047683716,3.700000047683716,3.910000085830689,26500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,3.890000104904175,3.9700000286102295,3.819999933242798,3.849999904632568,26500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,3.819999933242798,3.859999895095825,3.75,3.759999990463257,17000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,3.849999904632568,3.849999904632568,3.759999990463257,3.819999933242798,20500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,3.7899999618530273,3.880000114440918,3.700000047683716,3.7100000381469727,22700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,3.690000057220459,3.819999933242798,3.640000104904175,3.640000104904175,33200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,3.700000047683716,3.7100000381469727,3.5999999046325684,3.5999999046325684,38600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,3.609999895095825,3.809999942779541,3.5999999046325684,3.690000057220459,65700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,3.680000066757202,3.7799999713897705,3.5199999809265137,3.549999952316284,50400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,3.5799999237060547,3.630000114440918,3.5199999809265137,3.549999952316284,28300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,3.539999961853028,3.650000095367432,3.539999961853028,3.619999885559082,51800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,3.630000114440918,3.700000047683716,3.619999885559082,3.630000114440918,47900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,3.5999999046325684,3.5999999046325684,3.4600000381469727,3.509999990463257,59200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,3.4100000858306885,3.5,3.4100000858306885,3.430000066757202,36500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,3.430000066757202,3.440000057220459,3.240000009536743,3.299999952316284,45900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,3.299999952316284,3.380000114440918,3.200000047683716,3.2300000190734863,55200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,3.259999990463257,3.490000009536743,3.240000009536743,3.3499999046325684,20200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,3.440000057220459,3.470000028610229,3.380000114440918,3.4100000858306885,23800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,3.400000095367432,3.4800000190734863,3.200000047683716,3.259999990463257,29700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,3.299999952316284,3.400000095367432,3.25,3.309999942779541,24500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,3.319999933242798,3.4800000190734863,3.319999933242798,3.3499999046325684,76300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,3.390000104904175,3.4200000762939453,3.25,3.2799999713897705,24900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,3.2799999713897705,3.400000095367432,3.200000047683716,3.2100000381469727,23200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,3.2100000381469727,3.2100000381469727,2.440000057220459,2.440000057220459,198100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.400000095367432,2.720000028610229,2.359999895095825,2.4600000381469727,153200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,2.4800000190734863,2.559999942779541,2.400000095367432,2.470000028610229,63600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,2.440000057220459,2.559999942779541,2.440000057220459,2.4800000190734863,58500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,2.4800000190734863,2.509999990463257,2.2300000190734863,2.299999952316284,88100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,2.3299999237060547,2.3499999046325684,2.190000057220459,2.2300000190734863,93600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,2.240000009536743,2.289999961853028,2.119999885559082,2.150000095367432,60900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,2.119999885559082,2.2300000190734863,1.950000047683716,2.0899999141693115,287500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,2.119999885559082,2.119999885559082,2.0,2.059999942779541,47100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,2.069999933242798,2.119999885559082,1.9600000381469729,1.9900000095367432,96300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,1.9900000095367432,2.1600000858306885,1.9299999475479128,2.150000095367432,77500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,2.150000095367432,2.319999933242798,2.150000095367432,2.299999952316284,120500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,2.289999961853028,2.4200000762939453,2.2799999713897705,2.400000095367432,97000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,2.450000047683716,2.4800000190734863,2.299999952316284,2.4600000381469727,125700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,2.4800000190734863,2.5999999046325684,2.4600000381469727,2.5899999141693115,92100.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,2.630000114440918,2.680000066757202,2.450000047683716,2.509999990463257,80200.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,2.509999990463257,2.799999952316284,2.509999990463257,2.700000047683716,68300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,2.6700000762939453,2.6700000762939453,2.4100000858306885,2.549999952316284,60300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,2.539999961853028,2.539999961853028,2.2799999713897705,2.380000114440918,78000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,2.400000095367432,2.559999942779541,2.390000104904175,2.5,65700.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,2.5,2.559999942779541,2.299999952316284,2.3399999141693115,117700.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,2.3499999046325684,2.4600000381469727,2.299999952316284,2.380000114440918,60200.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,2.390000104904175,2.490000009536743,2.309999942779541,2.4200000762939453,42600.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,2.4600000381469727,2.470000028610229,2.3299999237060547,2.430000066757202,26100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,2.4100000858306885,2.470000028610229,2.319999933242798,2.4200000762939453,63900.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,2.400000095367432,2.450000047683716,2.359999895095825,2.4200000762939453,34600.0,,,,,,,,,,
