Date,Open,High,Low,Close,Volume,"('Adj Close', 'PRTA')","('Close', 'PRTA')","('High', 'PRTA')","('Low', 'PRTA')","('Open', 'PRTA')","('Volume', 'PRTA')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,35.83000183105469,38.7400016784668,35.63999938964844,38.540000915527344,681100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,38.150001525878906,39.025001525878906,36.81999969482422,38.040000915527344,758000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,38.54999923706055,40.52999877929688,38.13999938964844,40.38999938964844,904800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,39.810001373291016,41.09999847412109,38.22999954223633,40.65999984741211,921000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,31.540000915527344,35.540000915527344,28.709999084472656,35.279998779296875,3796300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,34.08000183105469,41.54499816894531,33.52000045776367,39.619998931884766,3144700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,39.54999923706055,40.18999862670898,34.2400016784668,35.869998931884766,1842600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,35.650001525878906,36.20000076293945,33.70000076293945,34.810001373291016,1180300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,34.7400016784668,36.18999862670898,33.959999084472656,34.66999816894531,577800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,34.20000076293945,34.89500045776367,32.61000061035156,33.119998931884766,676600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,32.54999923706055,32.95000076293945,31.26000022888184,32.380001068115234,789000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,32.529998779296875,32.7400016784668,31.5,32.31999969482422,403800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,32.400001525878906,33.61000061035156,31.732999801635746,33.04999923706055,754500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,33.15999984741211,34.75,32.560001373291016,34.06999969482422,743200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,34.56999969482422,34.650001525878906,32.86000061035156,33.689998626708984,705000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,34.0,34.16999816894531,32.63999938964844,32.93000030517578,388400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,33.060001373291016,33.470001220703125,31.57999992370605,32.060001373291016,742500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,32.43000030517578,33.01499938964844,32.09000015258789,32.630001068115234,420400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,32.63999938964844,33.84000015258789,31.68000030517578,33.7599983215332,495100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,31.46999931335449,31.56999969482422,29.399999618530277,29.86000061035156,1293300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,29.979999542236328,30.309999465942383,28.26499938964844,28.38999938964844,1246800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,28.700000762939453,28.809999465942383,27.285999298095703,27.3700008392334,820500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,26.920000076293945,27.350000381469727,25.145000457763672,25.770000457763672,872200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,25.270000457763672,25.59000015258789,24.28499984741211,25.049999237060547,1552300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,25.030000686645508,26.405000686645508,24.51000022888184,26.309999465942383,752700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,26.280000686645508,27.1299991607666,25.780000686645508,26.61000061035156,676400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,26.549999237060547,27.75,26.4950008392334,27.43000030517578,870400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,27.649999618530277,28.645000457763672,27.545000076293945,28.3799991607666,1017200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,28.399999618530277,30.190000534057617,28.399999618530277,29.43000030517578,798100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,27.940000534057617,29.31999969482422,26.34499931335449,26.489999771118164,1065000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,27.76000022888184,27.76000022888184,25.88999938964844,27.290000915527344,732300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,27.229999542236328,28.86000061035156,27.11000061035156,28.520000457763672,689900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,28.450000762939453,30.315000534057617,27.459999084472656,28.020000457763672,1184900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,27.40999984741211,28.299999237060547,26.88999938964844,27.530000686645508,671900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,27.489999771118164,27.86000061035156,26.597000122070312,27.049999237060547,579500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,27.0,27.5,26.1299991607666,26.950000762939453,642200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,27.030000686645508,27.645000457763672,26.799999237060547,27.21999931335449,586800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,27.200000762939453,28.424999237060547,27.200000762939453,28.18000030517578,537500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,28.8700008392334,31.030000686645508,28.350000381469727,30.299999237060547,827500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,29.8700008392334,30.36000061035156,28.905000686645508,28.979999542236328,642200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,29.76000022888184,29.76000022888184,27.540000915527344,27.59000015258789,749500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,27.86000061035156,28.920000076293945,27.690000534057617,28.530000686645508,607100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,28.82999992370605,29.32999992370605,27.809999465942383,28.31999969482422,338000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,27.93000030517578,28.56999969482422,27.520000457763672,28.350000381469727,334100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,29.01000022888184,29.440000534057617,28.549999237060547,29.34000015258789,412600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,29.6200008392334,29.739999771118164,29.09000015258789,29.299999237060547,390100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,29.920000076293945,30.5049991607666,29.43000030517578,30.21999931335449,366900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,30.21999931335449,30.854999542236328,27.88500022888184,28.059999465942383,568800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,28.030000686645508,28.23500061035156,27.049999237060547,27.540000915527344,481800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,27.6299991607666,29.0,27.530000686645508,28.600000381469727,489600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,28.489999771118164,28.530000686645508,26.23500061035156,26.479999542236328,733300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,26.399999618530277,26.75,25.940000534057617,26.06999969482422,1543900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,25.90999984741211,26.75,24.600000381469727,25.09000015258789,689800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,24.809999465942383,25.584999084472656,24.809999465942383,25.09000015258789,419600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,24.899999618530277,25.86000061035156,24.459999084472656,25.51000022888184,423100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,25.82999992370605,26.450000762939453,25.280000686645508,25.59000015258789,463700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,25.420000076293945,26.3700008392334,25.18000030517578,25.920000076293945,942900.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,25.81999969482422,26.270000457763672,24.709999084472656,25.399999618530277,393100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,25.8700008392334,25.8700008392334,24.530000686645508,24.75,612800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,25.06999969482422,25.57999992370605,24.459999084472656,25.15999984741211,612100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,25.25,25.34000015258789,24.25,24.770000457763672,803200.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,24.920000076293945,26.36000061035156,24.51000022888184,26.149999618530277,617000.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,25.020000457763672,25.363000869750977,23.88999938964844,23.950000762939453,776400.0,,,,,,,,,,
