Date,Open,High,Low,Close,Volume,"('Adj Close', 'SMBC')","('Close', 'SMBC')","('High', 'SMBC')","('Low', 'SMBC')","('Open', 'SMBC')","('Volume', 'SMBC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,53.33000183105469,54.18000030517578,52.70000076293945,53.09999847412109,21800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,52.9900016784668,53.27999877929688,50.84999847412109,51.02999877929688,26800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,51.22999954223633,52.130001068115234,51.0099983215332,51.060001373291016,28300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,50.52000045776367,51.65999984741211,50.380001068115234,51.0,52500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,50.70000076293945,51.220001220703125,50.52000045776367,51.08000183105469,21400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,50.34999847412109,51.0,49.97999954223633,50.18999862670898,33300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,50.11000061035156,50.66999816894531,49.79999923706055,50.34000015258789,30300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,49.900001525878906,49.970001220703125,48.63999938964844,49.45000076293945,25400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,49.880001068115234,49.880001068115234,48.52000045776367,48.7599983215332,27200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,48.06999969482422,48.58000183105469,47.04999923706055,47.2400016784668,34600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,46.38999938964844,47.65999984741211,46.38999938964844,47.5099983215332,29200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,47.540000915527344,47.86000061035156,47.27999877929688,47.66999816894531,16200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,48.0099983215332,48.90999984741211,47.220001220703125,48.65999984741211,27800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,49.900001525878906,50.43000030517578,49.63999938964844,50.380001068115234,13600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,50.68000030517578,50.68000030517578,49.2599983215332,49.5,14600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,50.27999877929688,50.68000030517578,49.619998931884766,50.130001068115234,13000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,50.650001525878906,50.650001525878906,48.43999862670898,49.5,29300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,49.869998931884766,49.93999862670898,49.41999816894531,49.68000030517578,14800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,49.86000061035156,50.29999923706055,48.93000030517578,50.0099983215332,22000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,49.09000015258789,50.0099983215332,47.77000045776367,47.77000045776367,11000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,47.060001373291016,47.25,43.61000061035156,43.61000061035156,27400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,43.790000915527344,44.70000076293945,41.75,42.90999984741211,44600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,42.11000061035156,43.0,41.33000183105469,42.0099983215332,27800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,41.619998931884766,42.2400016784668,41.130001068115234,41.810001373291016,19300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,41.650001525878906,41.90999984741211,40.61000061035156,41.11000061035156,26000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,40.5099983215332,41.68000030517578,39.59999847412109,40.91999816894531,37700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,41.13999938964844,41.25,40.5099983215332,40.81999969482422,26500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,41.459999084472656,43.720001220703125,40.2599983215332,42.9900016784668,45900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,42.59000015258789,44.959999084472656,42.59000015258789,44.2599983215332,26600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,42.20000076293945,42.79999923706055,41.38999938964844,41.63999938964844,41400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,42.09999847412109,42.70000076293945,40.7400016784668,42.400001525878906,19800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,42.59999847412109,45.34999847412109,42.38999938964844,44.90999984741211,31600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,44.5,44.709999084472656,43.959999084472656,44.09000015258789,17100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,43.66999816894531,44.7599983215332,43.66999816894531,44.310001373291016,22600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,44.33000183105469,44.45000076293945,43.40999984741211,43.72999954223633,31900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,43.63999938964844,43.63999938964844,42.61000061035156,42.66999816894531,24300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,42.5,43.18000030517578,42.47999954223633,42.91999816894531,14200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,41.88999938964844,43.150001525878906,41.790000915527344,42.06999969482422,21200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,44.470001220703125,44.470001220703125,42.130001068115234,42.130001068115234,16300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,41.70000076293945,42.0,41.5,41.65999984741211,10500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,42.83000183105469,43.15999984741211,41.68000030517578,42.880001068115234,36800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,42.61000061035156,43.09999847412109,41.810001373291016,42.27999877929688,18300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,42.75,43.15999984741211,41.83000183105469,41.83000183105469,12400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,41.97999954223633,43.09999847412109,41.52999877929688,42.79999923706055,8800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,42.68999862670898,42.81999969482422,42.0,42.72999954223633,23000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,42.459999084472656,43.68999862670898,42.459999084472656,43.400001525878906,11300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,44.0099983215332,44.4900016784668,43.79999923706055,43.900001525878906,22200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,43.91999816894531,44.400001525878906,43.91999816894531,44.209999084472656,12100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,44.0,44.7400016784668,43.88999938964844,44.29999923706055,20600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,44.20000076293945,44.2599983215332,42.68999862670898,42.81999969482422,20100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,42.81999969482422,42.81999969482422,41.619998931884766,41.720001220703125,33100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,41.38999938964844,43.380001068115234,41.38999938964844,42.900001525878906,54500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,43.25,43.25,41.47999954223633,41.54999923706055,19700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,41.63999938964844,41.9900016784668,41.040000915527344,41.09999847412109,19200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,40.630001068115234,43.56999969482422,40.400001525878906,43.20000076293945,24800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,43.77000045776367,44.13999938964844,42.88999938964844,43.47999954223633,21900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,41.900001525878906,42.70000076293945,41.7599983215332,42.70000076293945,27500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,43.59999847412109,43.86000061035156,42.97999954223633,43.119998931884766,23600.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,42.630001068115234,42.7400016784668,41.959999084472656,41.959999084472656,12900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,43.72999954223633,43.84999847412109,42.58000183105469,43.7400016784668,13200.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,44.08000183105469,44.09000015258789,43.5,43.709999084472656,41200.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,43.97999954223633,43.97999954223633,42.06999969482422,42.65999984741211,12800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,41.34999847412109,42.08000183105469,41.34999847412109,41.97999954223633,12000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,41.54999923706055,42.13999938964844,41.54999923706055,42.06999969482422,10400.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,43.060001373291016,43.060001373291016,41.900001525878906,42.29999923706055,13700.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,42.66999816894531,42.66999816894531,41.68999862670898,41.970001220703125,6100.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,43.040000915527344,43.040000915527344,41.88999938964844,41.88999938964844,16500.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,42.060001373291016,42.060001373291016,41.65999984741211,41.900001525878906,6800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,40.970001220703125,41.369998931884766,39.0,40.18999862670898,33900.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,40.150001525878906,40.70000076293945,39.13999938964844,40.34999847412109,13400.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,40.02999877929688,40.27999877929688,39.02999877929688,40.25,13900.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,40.43999862670898,40.43999862670898,39.56999969482422,40.150001525878906,22000.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,40.43000030517578,40.4900016784668,40.0,40.11000061035156,9500.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,40.2400016784668,40.2599983215332,39.0,40.2400016784668,27300.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,40.41999816894531,40.70000076293945,39.68999862670898,40.06999969482422,18900.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,39.77999877929688,41.68000030517578,39.77999877929688,41.630001068115234,26400.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,41.5,43.400001525878906,41.5,41.56999969482422,10100.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,42.220001220703125,42.70000076293945,41.2599983215332,41.970001220703125,11900.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,41.91999816894531,41.93999862670898,41.25,41.7400016784668,22400.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,41.040000915527344,41.66999816894531,40.68000030517578,41.310001373291016,13000.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,41.97999954223633,41.97999954223633,40.5099983215332,40.93999862670898,18400.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,42.52000045776367,42.52000045776367,40.5,40.83000183105469,13600.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,40.119998931884766,40.38999938964844,40.0,40.09999847412109,21100.0,,,,,,,,,,
