Date,Open,High,Low,Close,Volume,"('Adj Close', 'SIRI')","('Close', 'SIRI')","('High', 'SIRI')","('Low', 'SIRI')","('Open', 'SIRI')","('Volume', 'SIRI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,54.5,56.79999923706055,54.20000076293945,54.900001525878906,1559480.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,54.900001525878906,55.20000076293945,53.70000076293945,54.400001525878906,1463190.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,54.0,54.70000076293945,52.900001525878906,54.29999923706055,888170.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,54.09999847412109,55.5,53.70000076293945,54.59999847412109,1556320.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,54.5,55.5,54.20000076293945,54.79999923706055,1342380.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,54.29999923706055,54.59999847412109,53.5,54.0,1110640.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,53.5,54.29999923706055,52.900001525878906,53.70000076293945,1224310.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,53.59999847412109,53.70000076293945,51.5,52.400001525878906,870250.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,52.79999923706055,53.09999847412109,51.900001525878906,52.09999847412109,844240.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,51.79999923706055,52.29999923706055,50.79999923706055,51.70000076293945,1214910.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,51.0,52.79999923706055,50.70000076293945,52.59999847412109,1820260.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,52.0,53.70000076293945,51.900001525878906,53.59999847412109,1476960.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,53.09999847412109,54.400001525878906,52.900001525878906,54.20000076293945,1520670.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,54.09999847412109,54.900001525878906,53.70000076293945,54.20000076293945,1030340.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,53.400001525878906,54.400001525878906,53.0,54.400001525878906,745210.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,54.900001525878906,55.400001525878906,53.5,54.20000076293945,1166710.0,,,,,,,,,,
