Date,Open,High,Low,Close,Volume,"('Adj Close', 'NX')","('Close', 'NX')","('High', 'NX')","('Low', 'NX')","('Open', 'NX')","('Volume', 'NX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,30.21999931335449,31.31999969482422,30.15999984741211,31.200000762939453,294000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,31.0,31.0,30.030000686645508,30.25,189700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,30.459999084472656,31.030000686645508,30.190000534057617,30.690000534057617,250100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,30.440000534057617,30.90999984741211,30.170000076293945,30.190000534057617,142300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,30.190000534057617,30.6200008392334,30.100000381469727,30.61000061035156,96300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,30.34000015258789,30.34000015258789,29.979999542236328,30.15999984741211,117600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,30.25,31.020000457763672,29.959999084472656,30.989999771118164,141800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,30.950000762939453,30.979999542236328,30.21999931335449,30.799999237060547,141400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,31.290000915527344,31.420000076293945,30.540000915527344,30.690000534057617,87900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,30.3799991607666,30.690000534057617,30.06999969482422,30.56999969482422,100300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,30.1200008392334,30.68000030517578,30.1200008392334,30.670000076293945,100900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,30.940000534057617,31.01000022888184,30.420000076293945,30.93000030517578,91600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,31.030000686645508,31.09000015258789,30.489999771118164,31.06999969482422,101900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,31.450000762939453,31.780000686645508,31.420000076293945,31.670000076293945,129000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,31.81999969482422,31.989999771118164,30.93000030517578,30.940000534057617,142800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,31.36000061035156,31.36000061035156,30.530000686645508,30.559999465942383,102200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,31.15999984741211,31.450000762939453,30.8799991607666,31.420000076293945,96200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,31.670000076293945,31.770000457763672,31.32999992370605,31.649999618530277,87900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,31.649999618530277,31.979999542236328,31.450000762939453,31.940000534057617,87900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,31.76000022888184,32.209999084472656,31.76000022888184,32.15999984741211,87700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,32.13999938964844,32.27000045776367,31.200000762939453,31.21999931335449,157600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,31.489999771118164,31.93000030517578,31.21999931335449,31.809999465942383,81600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,31.420000076293945,32.0099983215332,31.26000022888184,31.65999984741211,88800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,31.200000762939453,31.280000686645508,30.57999992370605,30.959999084472656,89000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,30.8799991607666,31.170000076293945,30.780000686645508,31.11000061035156,48300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,31.190000534057617,31.459999084472656,30.950000762939453,31.350000381469727,61700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,31.350000381469727,32.38999938964844,31.350000381469727,32.36000061035156,92600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,32.47999954223633,33.189998626708984,32.290000915527344,33.15999984741211,93900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,33.16999816894531,34.13999938964844,33.16999816894531,33.79999923706055,138200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,32.54999923706055,33.130001068115234,31.86000061035156,32.349998474121094,162500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,32.849998474121094,33.27000045776367,32.38999938964844,33.25,100200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,33.5,33.970001220703125,33.220001220703125,33.970001220703125,147600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,33.630001068115234,33.84000015258789,33.36000061035156,33.45000076293945,94300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,32.88999938964844,33.13999938964844,32.65999984741211,32.72999954223633,93000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,32.790000915527344,32.95000076293945,32.279998779296875,32.88999938964844,84800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,33.04999923706055,33.70000076293945,33.04999923706055,33.70000076293945,126900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,33.70000076293945,34.04999923706055,33.459999084472656,33.77000045776367,74100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,33.619998931884766,34.02000045776367,33.4900016784668,33.810001373291016,66600.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,34.119998931884766,34.599998474121094,34.060001373291016,34.459999084472656,114100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,34.150001525878906,34.75,34.150001525878906,34.599998474121094,135000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,35.13999938964844,35.13999938964844,34.310001373291016,34.58000183105469,119100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,34.58000183105469,35.31999969482422,34.31999969482422,35.16999816894531,131700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,35.400001525878906,35.66999816894531,34.810001373291016,34.93000030517578,99900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,34.79999923706055,35.220001220703125,34.380001068115234,34.5,122400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,34.90999984741211,34.939998626708984,34.540000915527344,34.709999084472656,103800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,35.119998931884766,35.27000045776367,34.61000061035156,34.77000045776367,254300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,35.31999969482422,36.56999969482422,33.33000183105469,33.91999816894531,219600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,33.7400016784668,34.900001525878906,33.220001220703125,34.77000045776367,155600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,35.36000061035156,35.36000061035156,34.29999923706055,34.93000030517578,150000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,34.970001220703125,35.810001373291016,34.970001220703125,35.7599983215332,138000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,35.63999938964844,35.810001373291016,34.849998474121094,34.97999954223633,137700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,34.939998626708984,36.040000915527344,34.939998626708984,35.95000076293945,371100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,35.91999816894531,36.0,35.189998626708984,35.72999954223633,213700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,35.709999084472656,37.459999084472656,35.70000076293945,37.380001068115234,346500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,37.150001525878906,37.75,36.400001525878906,37.34000015258789,302600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,37.34000015258789,38.650001525878906,37.2599983215332,38.2400016784668,308300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,38.29999923706055,38.29999923706055,37.70000076293945,37.86000061035156,142800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,37.84999847412109,38.0,37.54999923706055,37.709999084472656,155000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,37.83000183105469,38.130001068115234,37.52000045776367,37.95000076293945,146900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,38.22999954223633,38.91999816894531,38.11000061035156,38.790000915527344,175700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,38.84999847412109,39.310001373291016,38.130001068115234,38.43000030517578,286100.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,38.68999862670898,38.77000045776367,36.77000045776367,37.08000183105469,420000.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,36.84999847412109,37.560001373291016,36.66999816894531,37.15999984741211,280700.0,,,,,,,,,,
