Date,Open,High,Low,Close,Volume,"('Adj Close', 'ROP')","('Close', 'ROP')","('High', 'ROP')","('Low', 'ROP')","('Open', 'ROP')","('Volume', 'ROP')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-03-12 20:00:00-04:00,557.77001953125,557.77001953125,547.6599731445312,549.52001953125,439500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,549.6300048828125,551.8400268554688,543.8699951171875,547.0800170898438,375900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,544.4199829101562,551.7899780273438,542.2899780273438,547.3499755859375,877100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,548.5999755859375,551.1699829101562,545.4299926757812,546.1599731445312,373200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,547.0,552.27001953125,545.780029296875,551.8699951171875,317800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,553.0900268554688,556.780029296875,550.0999755859375,554.0599975585938,442400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,556.5499877929688,558.6300048828125,554.4600219726562,556.280029296875,425000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,558.969970703125,558.969970703125,553.0399780273438,556.3800048828125,240500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,554.0399780273438,554.0399780273438,547.8099975585938,550.9400024414062,576200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,550.9400024414062,555.5900268554688,549.2000122070312,554.4299926757812,419000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,557.7899780273438,559.8400268554688,556.5399780273438,559.1799926757812,362800.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,560.0,563.1500244140625,557.7999877929688,560.8400268554688,478100.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,562.3499755859375,565.0,552.030029296875,553.6199951171875,268400.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,552.0,552.8699951171875,543.4199829101562,545.9400024414062,775300.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,542.9199829101562,549.260009765625,542.9199829101562,544.6799926757812,927300.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,550.0599975585938,554.3699951171875,537.1099853515625,537.280029296875,451500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,537.52001953125,545.7999877929688,536.8699951171875,543.010009765625,338800.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,541.3300170898438,545.510009765625,540.2000122070312,543.22998046875,371900.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,544.3900146484375,546.8599853515625,541.1599731445312,543.47998046875,315700.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,538.8099975585938,539.8400268554688,534.489990234375,535.989990234375,481800.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,537.77001953125,544.6699829101562,535.739990234375,539.6400146484375,398000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,534.3800048828125,544.9099731445312,534.3300170898438,535.8300170898438,590600.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,542.3699951171875,542.3699951171875,526.969970703125,528.260009765625,800100.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,531.0,532.1599731445312,526.9500122070312,526.97998046875,405300.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,528.3200073242188,529.7000122070312,525.6699829101562,526.469970703125,447800.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,530.510009765625,531.5499877929688,526.1699829101562,527.27001953125,477300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,530.0700073242188,535.7000122070312,529.5499877929688,534.3800048828125,776900.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,538.9199829101562,540.6699829101562,534.4000244140625,539.1099853515625,584000.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,539.9500122070312,543.6500244140625,538.47998046875,539.6199951171875,381500.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,536.260009765625,538.7100219726562,533.8499755859375,538.010009765625,631600.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,537.0499877929688,543.1099853515625,533.760009765625,540.4099731445312,552900.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,530.3800048828125,540.2899780273438,526.52001953125,526.780029296875,856100.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,522.3900146484375,526.6599731445312,511.6199951171875,513.5800170898438,698100.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,512.8800048828125,513.1900024414062,508.3699951171875,511.4599914550781,901800.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,512.0,523.3499755859375,511.1199951171875,514.760009765625,767700.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,515.4400024414062,515.4400024414062,508.2200012207031,510.8200073242188,694100.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,512.969970703125,519.52001953125,511.5,517.2100219726562,1067600.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,517.5900268554688,518.8099975585938,512.760009765625,515.5399780273438,651700.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,517.9099731445312,520.9299926757812,516.510009765625,520.260009765625,309900.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,521.6599731445312,528.25,520.9199829101562,521.0499877929688,463200.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,520.6400146484375,523.8099975585938,519.989990234375,523.3300170898438,311600.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,522.02001953125,526.47998046875,521.280029296875,523.5,346700.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,526.8800048828125,527.3699951171875,521.1400146484375,521.760009765625,344400.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,522.0,523.5399780273438,517.27001953125,520.8300170898438,419800.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,524.0900268554688,532.75,522.72998046875,531.4400024414062,626500.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,532.3900146484375,539.5499877929688,531.1799926757812,538.7999877929688,792100.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,538.7999877929688,544.0999755859375,537.1699829101562,541.8900146484375,787900.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,540.780029296875,546.6799926757812,540.1599731445312,546.3699951171875,777900.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,545.0499877929688,545.719970703125,538.22998046875,541.4000244140625,380400.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,541.4600219726562,549.9000244140625,538.8400268554688,547.4500122070312,512000.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,547.5900268554688,549.8499755859375,543.1699829101562,544.6199951171875,529500.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,544.2100219726562,547.8699951171875,543.6500244140625,544.6599731445312,369900.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,542.0399780273438,542.0399780273438,530.8800048828125,533.02001953125,518300.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,528.5499877929688,532.8099975585938,528.489990234375,530.9400024414062,551800.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,527.6400146484375,528.8300170898438,524.3200073242188,526.5800170898438,476500.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,528.4099731445312,533.0,524.530029296875,532.760009765625,765800.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,532.760009765625,536.3599853515625,529.9400024414062,536.1599731445312,549900.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,534.989990234375,544.8900146484375,534.989990234375,543.4000244140625,506400.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,545.0,547.8499755859375,542.0900268554688,546.9199829101562,374000.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,547.989990234375,553.6500244140625,545.2000122070312,550.3599853515625,395500.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,552.0399780273438,556.8599853515625,551.0499877929688,554.030029296875,394000.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,553.3400268554688,556.6199951171875,551.1500244140625,556.5,313200.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,556.3800048828125,556.3800048828125,550.77001953125,555.719970703125,316300.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,557.4500122070312,559.0800170898438,552.1300048828125,558.1900024414062,526300.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,552.6599731445312,556.4600219726562,546.3200073242188,547.1699829101562,482800.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,548.0399780273438,554.739990234375,547.4199829101562,549.4500122070312,431100.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,549.0,554.1599731445312,547.6300048828125,553.5900268554688,632800.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,551.739990234375,561.8900146484375,551.739990234375,560.0999755859375,496100.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,560.0,563.9199829101562,556.0599975585938,559.219970703125,548300.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,564.8800048828125,564.8800048828125,557.5800170898438,561.489990234375,1028900.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,560.6300048828125,568.6799926757812,558.25,562.5499877929688,529100.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,565.0900268554688,566.469970703125,561.8200073242188,562.989990234375,391300.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,559.97998046875,562.5,556.6400146484375,557.5399780273438,372100.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,560.0800170898438,565.4299926757812,556.9299926757812,562.0599975585938,435500.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,561.969970703125,569.5,559.9400024414062,563.6599731445312,742900.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,567.1099853515625,568.5499877929688,560.6300048828125,562.6300048828125,360400.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,564.1400146484375,567.5399780273438,561.25,563.1099853515625,503700.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,563.1500244140625,564.3400268554688,559.030029296875,560.4500122070312,284800.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,558.3200073242188,563.0599975585938,556.0999755859375,562.5599975585938,324800.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,558.6300048828125,559.8099975585938,553.5700073242188,556.7999877929688,315300.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,557.6699829101562,557.6699829101562,549.239990234375,550.469970703125,348700.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,551.260009765625,553.0599975585938,549.4600219726562,553.0599975585938,443700.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,553.1799926757812,558.1599731445312,553.1799926757812,555.9299926757812,436300.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,558.9600219726562,561.75,557.010009765625,558.3800048828125,400700.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,557.8800048828125,560.6799926757812,554.2899780273438,559.1500244140625,566500.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,559.1599731445312,567.4199829101562,558.3599853515625,567.0700073242188,405700.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,570.0399780273438,574.2899780273438,566.5800170898438,571.27001953125,661700.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,571.27001953125,573.1699829101562,567.8499755859375,571.1900024414062,352000.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,572.75,575.0,564.3499755859375,567.3099975585938,459200.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,570.8200073242188,577.22998046875,570.25,576.5499877929688,505300.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,577.5,579.0999755859375,573.47998046875,574.27001953125,430800.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,546.0,546.0,520.4400024414062,531.969970703125,2064400.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,541.1300048828125,548.1900024414062,534.6099853515625,540.8900146484375,1094500.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,550.6500244140625,553.5499877929688,542.27001953125,548.530029296875,777900.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,549.0800170898438,555.9500122070312,542.6400146484375,545.6900024414062,400600.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,546.52001953125,551.5,541.6599731445312,544.8099975585938,327000.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,548.0,550.260009765625,543.0,544.75,560500.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,544.4500122070312,549.1500244140625,537.8499755859375,544.4000244140625,441000.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,546.9000244140625,548.010009765625,532.0700073242188,536.030029296875,740000.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,571.1900024414062,571.1900024414062,515.8800048828125,517.530029296875,934500.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,520.5,529.22998046875,517.9199829101562,518.1400146484375,596900.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,524.9099731445312,527.1300048828125,514.7899780273438,515.25,465800.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,518.969970703125,525.780029296875,516.3800048828125,523.02001953125,347100.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,521.22998046875,527.7899780273438,517.969970703125,526.780029296875,300100.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,524.510009765625,526.239990234375,519.22998046875,520.0700073242188,299000.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,520.0700073242188,525.1599731445312,518.8699951171875,525.02001953125,388500.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,524.22998046875,528.3800048828125,523.7000122070312,528.0,272600.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,535.239990234375,549.0700073242188,532.489990234375,546.5700073242188,608000.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,548.4500122070312,549.7999877929688,545.3599853515625,548.5,389800.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,547.6199951171875,550.5800170898438,546.1199951171875,549.8800048828125,273900.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,550.4199829101562,551.8699951171875,544.8300170898438,547.4500122070312,266800.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,549.9400024414062,551.9099731445312,547.3900146484375,551.47998046875,324400.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,552.5800170898438,554.5,545.010009765625,545.969970703125,456400.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,550.1599731445312,550.6699829101562,542.77001953125,547.8200073242188,392100.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,547.9400024414062,552.3300170898438,545.3400268554688,546.72998046875,330200.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,543.3099975585938,551.7100219726562,543.3099975585938,551.2000122070312,341600.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,552.1599731445312,554.6099853515625,549.0800170898438,550.3300170898438,304000.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,555.3400268554688,560.0,552.97998046875,553.8200073242188,278700.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,557.3800048828125,557.3800048828125,549.030029296875,554.4099731445312,407600.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,553.2899780273438,558.1400146484375,549.7999877929688,552.3599853515625,427300.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,552.25,559.5900268554688,551.6599731445312,558.510009765625,397300.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,555.3499755859375,557.25,550.030029296875,554.9099731445312,315500.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,555.3099975585938,557.8900146484375,546.77001953125,547.760009765625,409400.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,549.8800048828125,554.8400268554688,549.8800048828125,553.3900146484375,309600.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,556.5399780273438,556.5399780273438,548.0,552.3300170898438,314400.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,550.280029296875,550.5700073242188,537.9299926757812,549.8400268554688,385700.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,550.510009765625,551.530029296875,544.510009765625,551.3099975585938,354400.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,551.8699951171875,555.6599731445312,551.2899780273438,551.8400268554688,297900.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,554.989990234375,557.5800170898438,552.25,556.5599975585938,241100.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,556.7100219726562,558.1500244140625,550.6199951171875,551.8300170898438,297600.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,551.6500244140625,554.3800048828125,546.219970703125,549.9299926757812,281300.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,558.8699951171875,561.77001953125,556.0800170898438,560.8599853515625,521400.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,554.6099853515625,562.1400146484375,552.4099731445312,558.0399780273438,1507100.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,559.9500122070312,560.02001953125,556.8400268554688,557.75,349600.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,556.72998046875,556.72998046875,550.7999877929688,551.97998046875,357500.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,552.0,553.0800170898438,547.2999877929688,548.3599853515625,401600.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,551.1599731445312,553.3300170898438,549.6500244140625,552.5,415200.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,553.1300048828125,558.0499877929688,552.260009765625,553.7999877929688,310500.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,554.1900024414062,558.0499877929688,549.3400268554688,556.4400024414062,593300.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,556.5999755859375,556.5999755859375,546.5700073242188,548.27001953125,445900.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,549.3699951171875,552.2100219726562,545.9000244140625,551.3699951171875,367000.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,549.0,552.6400146484375,545.0399780273438,548.9299926757812,623400.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,552.0499877929688,552.0499877929688,542.739990234375,544.8599853515625,316600.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,540.1500244140625,541.530029296875,537.3499755859375,537.8699951171875,388700.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,537.1199951171875,543.4500122070312,535.6599731445312,542.9099731445312,309200.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,543.75,550.1799926757812,539.6699829101562,545.9299926757812,512300.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,544.719970703125,545.3300170898438,539.27001953125,539.4500122070312,577100.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,540.260009765625,552.3099975585938,539.219970703125,551.5499877929688,843500.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,554.0900268554688,555.0,551.0499877929688,553.8300170898438,271900.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,554.9199829101562,561.3099975585938,553.47998046875,556.1799926757812,381600.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,552.530029296875,561.5999755859375,549.6500244140625,560.8599853515625,365300.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,563.6199951171875,566.469970703125,560.1300048828125,563.739990234375,411500.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,563.739990234375,565.780029296875,557.2000122070312,557.6199951171875,320500.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,555.8099975585938,558.469970703125,551.1400146484375,556.7999877929688,422000.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,555.239990234375,556.010009765625,550.72998046875,552.0999755859375,519100.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,550.0,550.0,535.0,542.9400024414062,718600.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,543.7100219726562,550.6699829101562,542.0,542.0999755859375,369900.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,546.5999755859375,547.3300170898438,540.0,542.0,535300.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,543.0,545.780029296875,541.0,545.1300048828125,282800.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,543.6699829101562,553.0800170898438,541.969970703125,548.8099975585938,424800.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,548.4600219726562,551.9400024414062,543.5499877929688,547.22998046875,626300.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,547.22998046875,547.7899780273438,537.510009765625,537.72998046875,567000.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,536.5999755859375,542.6400146484375,536.1099853515625,540.9099731445312,510800.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,542.030029296875,542.25,533.3099975585938,542.0800170898438,416300.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,543.6500244140625,545.6099853515625,539.8300170898438,542.7000122070312,422100.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,550.8200073242188,567.9400024414062,544.1599731445312,564.6699829101562,678400.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,565.8200073242188,573.719970703125,563.0399780273438,572.260009765625,580200.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,575.0,575.0,566.4099731445312,567.6199951171875,391900.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,567.760009765625,573.9199829101562,564.8599853515625,565.1400146484375,388000.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,564.0900268554688,565.97998046875,559.7100219726562,564.77001953125,539700.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,561.2100219726562,574.1300048828125,561.2100219726562,571.2000122070312,372100.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,573.72998046875,573.72998046875,563.8200073242188,564.77001953125,549700.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,562.780029296875,565.1699829101562,547.2899780273438,548.22998046875,581300.0,,,,,,,,,,
