Date,Open,High,Low,Close,Volume,"('Adj Close', 'PZZA')","('Close', 'PZZA')","('High', 'PZZA')","('Low', 'PZZA')","('Open', 'PZZA')","('Volume', 'PZZA')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,76.08000183105469,76.54000091552734,74.95999908447266,75.86000061035156,687700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,75.69999694824219,75.69999694824219,73.38999938964844,73.56999969482422,657100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,72.66999816894531,73.66999816894531,69.48999786376953,72.31999969482422,1100400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,71.18000030517578,71.66000366210938,69.11000061035156,69.41999816894531,1034400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,69.5,72.11000061035156,69.12000274658203,70.69999694824219,1210100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,69.83000183105469,74.12999725341797,69.5199966430664,73.08999633789062,1493500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,72.79000091552734,73.30000305175781,70.77999877929688,71.76000213623047,669400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,71.9000015258789,72.61000061035156,70.52999877929688,72.20999908447266,621400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,73.0,73.0,70.87999725341797,71.88999938964844,576200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,71.86000061035156,74.16000366210938,71.2300033569336,73.01000213623047,731400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,71.66999816894531,74.69000244140625,71.62000274658203,74.6500015258789,785700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,75.0,76.0,74.4000015258789,75.30000305175781,698800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,75.6500015258789,75.8499984741211,74.19999694824219,74.97000122070312,465100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,75.0,77.62999725341797,75.0,76.93000030517578,665100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,77.73999786376953,78.41999816894531,76.4800033569336,77.80000305175781,510000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,78.66999816894531,78.66999816894531,76.16000366210938,76.97000122070312,431200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,77.69000244140625,78.29000091552734,76.7300033569336,77.75,481200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,78.19000244140625,78.29000091552734,76.41000366210938,76.44000244140625,511400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,75.30000305175781,76.80000305175781,74.20999908447266,76.70999908447266,919400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,75.87999725341797,76.5,74.8499984741211,75.91999816894531,412400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,75.87000274658203,75.91999816894531,73.2699966430664,73.4800033569336,651200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,74.12999725341797,76.0,73.13999938964844,75.69999694824219,443200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,74.66999816894531,74.69999694824219,72.61000061035156,74.05999755859375,815700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,73.19999694824219,73.5,70.77999877929688,72.01000213623047,845600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,71.43000030517578,74.56999969482422,70.83999633789062,74.11000061035156,714200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,74.2300033569336,74.55999755859375,73.19000244140625,73.69000244140625,394900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,73.9000015258789,75.36000061035156,73.38999938964844,73.66000366210938,666900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,73.43000030517578,74.22000122070312,72.37000274658203,72.48999786376953,595500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,72.72000122070312,74.80000305175781,72.62999725341797,73.7699966430664,559100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,71.98999786376953,73.04000091552734,70.77999877929688,71.5999984741211,723600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,72.54000091552734,72.54000091552734,70.77999877929688,72.05999755859375,609400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,72.55999755859375,74.22000122070312,72.55000305175781,73.18000030517578,649200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,72.69999694824219,73.93000030517578,71.88999938964844,73.02999877929688,551700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,72.52999877929688,73.20999908447266,70.83999633789062,71.3499984741211,688900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,71.0,71.70999908447266,70.5999984741211,71.52999877929688,556300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,71.43000030517578,72.98999786376953,71.33000183105469,71.61000061035156,438500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,71.58999633789062,72.70999908447266,71.45999908447266,71.80999755859375,592200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,73.08999633789062,73.30000305175781,71.47000122070312,71.51000213623047,881100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,72.30999755859375,72.97000122070312,71.41000366210938,72.62999725341797,753900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,71.06999969482422,72.44000244140625,69.8499984741211,70.1500015258789,1334900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,74.0,76.91000366210938,71.44000244140625,71.88999938964844,2423500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,71.94999694824219,72.77999877929688,68.19000244140625,69.94000244140625,1609000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,70.22000122070312,71.95999908447266,69.91999816894531,71.3499984741211,737400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,70.93000030517578,71.4000015258789,70.25,70.70999908447266,536900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,70.80000305175781,72.0,69.76000213623047,71.20999908447266,578600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,71.25,71.4800033569336,69.7300033569336,69.9800033569336,541700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,70.38999938964844,71.11000061035156,69.80000305175781,70.12000274658203,415100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,69.98999786376953,71.1500015258789,69.77999877929688,70.83999633789062,414200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,70.56999969482422,72.7699966430664,70.47000122070312,72.48999786376953,431600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,72.43000030517578,72.87999725341797,70.62000274658203,70.88999938964844,579900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,70.58999633789062,71.18000030517578,68.8499984741211,69.05000305175781,494900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,68.68000030517578,69.70999908447266,68.66000366210938,69.61000061035156,776000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,69.41000366210938,72.08000183105469,68.87000274658203,71.75,663500.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,71.44999694824219,71.94000244140625,69.91999816894531,71.88999938964844,506700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,71.58999633789062,72.2300033569336,70.91000366210938,71.75,426100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,70.79000091552734,71.70999908447266,66.44999694824219,68.25,1733600.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,67.44999694824219,67.76000213623047,65.33000183105469,65.73999786376953,2039500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,66.16000366210938,67.3499984741211,65.72000122070312,66.31999969482422,861500.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,66.9800033569336,66.9800033569336,65.05000305175781,65.41000366210938,952600.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,65.7300033569336,66.30000305175781,65.05999755859375,66.26000213623047,1338000.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,66.63999938964844,67.44000244140625,66.20999908447266,66.5999984741211,1060200.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,67.05999755859375,68.66000366210938,66.72000122070312,67.98999786376953,1133900.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,67.37000274658203,68.36000061035156,65.72000122070312,67.19000244140625,1244800.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,66.47000122070312,66.80999755859375,65.05999755859375,65.44999694824219,1225500.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,66.19999694824219,66.41999816894531,64.19000244140625,64.37999725341797,857100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,64.12999725341797,64.44999694824219,62.9900016784668,63.7400016784668,881100.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,63.869998931884766,64.13999938964844,63.11000061035156,63.97999954223633,828500.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,63.59000015258789,64.55000305175781,63.59000015258789,64.29000091552734,784200.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,63.68000030517578,63.79999923706055,62.2400016784668,63.220001220703125,928300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,63.22999954223633,63.7400016784668,62.2400016784668,62.86000061035156,696600.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,62.880001068115234,62.93000030517578,61.5099983215332,61.77999877929688,906300.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,61.619998931884766,62.43000030517578,61.2400016784668,61.900001525878906,706700.0,,,,,,,,,,
