Date,Open,High,Low,Close,Volume,"('Adj Close', 'HYZN')","('Close', 'HYZN')","('High', 'HYZN')","('Low', 'HYZN')","('Open', 'HYZN')","('Volume', 'HYZN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-02-21 19:00:00-05:00,33.95000076293945,34.0,29.0,30.0,13198.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,30.0,30.0,28.549999237060547,29.850000381469727,9378.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,30.0,30.5,29.5,30.0,2926.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,30.0,30.600000381469727,29.5,30.600000381469727,4710.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,29.600000381469727,31.399999618530277,29.450000762939453,30.450000762939453,3870.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,30.5,31.5,30.5,31.5,3560.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,30.5,33.349998474121094,30.5,31.450000762939453,5226.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,31.0,31.5,29.0,29.5,5226.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,29.5,30.0,29.0,29.950000762939453,2718.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,30.5,31.100000381469727,29.75,30.600000381469727,5498.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,31.049999237060547,31.450000762939453,31.0,31.25,3812.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,31.25,35.25,31.0,32.349998474121094,9962.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,32.5,35.900001525878906,32.20000076293945,33.29999923706055,8994.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,36.0,36.04999923706055,32.900001525878906,34.79999923706055,7544.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,35.45000076293945,38.25,35.0,35.650001525878906,17224.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,36.0,39.5,36.0,36.09999847412109,10416.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,37.45000076293945,37.5,34.04999923706055,36.84999847412109,14976.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,36.70000076293945,36.75,32.900001525878906,32.900001525878906,9916.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,33.54999923706055,36.20000076293945,33.54999923706055,35.45000076293945,5120.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,35.0,35.45000076293945,33.54999923706055,34.0,3796.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,34.95000076293945,35.79999923706055,32.5,32.5,9400.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,37.5,37.5,30.049999237060547,33.5,69586.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,35.95000076293945,43.5,35.0,38.5,46924.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,39.70000076293945,40.54999923706055,35.150001525878906,36.45000076293945,20584.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,36.5,37.0,35.5,36.0,10274.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,36.20000076293945,37.0,36.0,36.84999847412109,7772.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,38.70000076293945,45.0,38.5,44.70000076293945,24286.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,44.0,44.0,40.650001525878906,41.5,15096.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,41.5,43.54999923706055,38.34999847412109,39.95000076293945,11458.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,40.29999923706055,42.34999847412109,37.75,38.84999847412109,12478.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,39.5,40.75,36.84999847412109,38.0,14602.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,38.04999923706055,39.79999923706055,36.95000076293945,38.25,6726.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,38.25,38.5,37.0,37.70000076293945,5160.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,37.150001525878906,37.5,35.25,35.5,6478.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,36.0,37.5,34.04999923706055,34.400001525878906,10082.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,34.54999923706055,34.70000076293945,32.5,32.5,8014.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,32.79999923706055,33.150001525878906,30.5,31.0,8016.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,30.600000381469727,32.0,30.200000762939453,30.700000762939453,5186.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,30.75,31.950000762939453,30.200000762939453,31.0,5858.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,30.5,32.0,30.0,30.75,4702.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,30.75,31.0,29.25,30.100000381469727,6022.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,29.399999618530277,29.399999618530277,28.350000381469727,28.700000762939453,10208.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,28.700000762939453,30.0,28.700000762939453,29.850000381469727,4980.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,29.850000381469727,31.0,29.0,30.299999237060547,6910.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,29.5,30.350000381469727,28.5,29.5,9000.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,28.5,30.350000381469727,28.5,29.049999237060547,4768.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,28.850000381469727,29.5,28.0,28.0,6860.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,28.0,28.5,27.25,27.25,5032.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,27.5,28.100000381469727,27.399999618530277,27.5,2978.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,27.549999237060547,29.0,27.5,28.549999237060547,2886.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,29.049999237060547,30.5,29.049999237060547,30.5,5894.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,31.0,31.200000762939453,30.0,30.299999237060547,7530.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,30.0,30.200000762939453,28.049999237060547,28.600000381469727,6328.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,28.950000762939453,29.0,28.049999237060547,28.200000762939453,2830.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,28.5,29.0,27.75,28.0,4468.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,28.5,28.5,26.649999618530277,26.649999618530277,5740.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,25.149999618530277,27.5,25.149999618530277,27.0,19020.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,29.0,29.5,26.950000762939453,27.649999618530277,20910.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,28.0,28.5,26.25,27.0,16604.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,27.5,28.350000381469727,26.549999237060547,27.5,16060.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,27.5,28.549999237060547,26.75,27.450000762939453,8814.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,27.5,27.5,26.25,26.5,7602.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,26.25,26.950000762939453,25.600000381469727,25.799999237060547,7360.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,25.799999237060547,26.25,25.649999618530277,26.0,5284.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,26.0,26.25,25.600000381469727,25.600000381469727,4008.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,25.5,26.450000762939453,25.100000381469727,25.399999618530277,5198.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,25.549999237060547,26.0,24.950000762939453,25.0,11272.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,24.75,25.899999618530277,24.75,25.75,3378.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,25.299999237060547,26.0,25.0,25.299999237060547,3968.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,25.299999237060547,27.799999237060547,25.299999237060547,26.649999618530277,25300.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,26.25,28.5,25.5,28.5,11338.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,27.5,27.5,25.25,25.5,13270.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,25.25,25.700000762939453,25.0,25.149999618530277,12734.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,25.0,26.200000762939453,22.5,22.950000762939453,16966.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,23.0,24.25,23.0,23.700000762939453,6482.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,24.149999618530277,24.25,23.700000762939453,24.049999237060547,7076.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,24.0,24.850000381469727,24.0,24.850000381469727,4048.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,25.149999618530277,25.950000762939453,24.649999618530277,24.850000381469727,3642.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,24.049999237060547,25.100000381469727,23.25,24.399999618530277,6294.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,24.5,25.149999618530277,23.5,24.25,6668.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,23.600000381469727,24.649999618530277,21.549999237060547,21.799999237060547,12604.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,21.799999237060547,22.0,18.25,18.350000381469727,19010.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,18.600000381469727,20.299999237060547,18.600000381469727,19.100000381469727,7490.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,19.5,20.0,18.149999618530277,18.850000381469727,11638.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,19.0,19.5,17.549999237060547,18.200000762939453,10502.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,18.450000762939453,19.5,18.0,18.100000381469727,13052.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,18.950000762939453,19.0,18.0,18.049999237060547,6380.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,18.5,18.950000762939453,18.25,18.549999237060547,9834.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,18.5,19.0,16.049999237060547,16.049999237060547,10388.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,15.600000381469728,16.0,10.149999618530272,14.850000381469728,18910.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,14.5,15.149999618530272,14.5,14.850000381469728,7106.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,14.449999809265137,16.049999237060547,14.100000381469728,16.0,9468.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,16.200000762939453,17.399999618530273,16.100000381469727,16.200000762939453,7400.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,16.0,17.700000762939453,16.0,17.25,8276.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,17.5,18.149999618530277,17.450000762939453,17.799999237060547,6550.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,17.5,17.5,15.100000381469728,15.649999618530272,13358.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,16.0,16.600000381469727,15.649999618530272,15.649999618530272,10480.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,15.649999618530272,17.100000381469727,15.649999618530272,16.899999618530273,10412.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,16.5,17.0,16.350000381469727,16.450000762939453,7040.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,16.5,16.75,15.100000381469728,15.800000190734863,34170.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,15.800000190734863,15.899999618530272,15.0,15.699999809265137,16162.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,16.0,16.5,14.199999809265137,14.199999809265137,17706.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,12.0,12.399999618530272,6.199999809265137,7.449999809265137,472574.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,7.5,8.100000381469727,7.150000095367432,8.0,133316.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,7.849999904632568,7.949999809265137,7.300000190734863,7.5,81644.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,7.349999904632568,7.5,6.75,6.800000190734863,148230.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,6.849999904632568,7.900000095367432,6.849999904632568,7.650000095367432,172270.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,7.699999809265137,8.100000381469727,7.599999904632568,8.0,122406.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,7.849999904632568,7.849999904632568,7.050000190734863,7.449999809265137,96564.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,7.400000095367432,7.400000095367432,6.25,6.550000190734863,142734.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,6.599999904632568,7.0,6.25,6.900000095367432,66266.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,6.900000095367432,7.0,6.25,6.300000190734863,51850.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,6.349999904632568,6.400000095367432,5.349999904632568,5.599999904632568,102254.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,5.050000190734863,5.300000190734863,5.0,5.050000190734863,94976.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,5.25,5.25,4.650000095367432,4.699999809265137,84090.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,4.800000190734863,4.800000190734863,3.849999904632568,4.0,151238.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,4.099999904632568,4.349999904632568,3.549999952316284,4.300000190734863,202004.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,4.400000095367432,8.199999809265137,4.300000190734863,4.900000095367432,2120330.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,5.150000095367432,5.349999904632568,4.449999809265137,4.550000190734863,333544.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,4.099999904632568,4.5,3.900000095367432,4.0,244450.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,4.050000190734863,4.050000190734863,3.549999952316284,3.5999999046325684,296058.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,3.799999952316284,4.449999809265137,3.5999999046325684,3.75,530758.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,3.700000047683716,3.75,2.5,2.700000047683716,660882.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,2.950000047683716,3.25,2.799999952316284,3.0,361150.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,3.0999999046325684,3.75,3.0,3.25,456104.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,3.0999999046325684,3.200000047683716,2.900000095367432,3.150000095367432,243428.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,3.0999999046325684,3.25,2.950000047683716,3.0,318664.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,3.0999999046325684,4.400000095367432,3.049999952316284,3.25,1202896.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,3.450000047683716,5.400000095367432,3.150000095367432,4.150000095367432,1984124.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,4.25,4.349999904632568,3.700000047683716,3.75,344716.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,3.700000047683716,3.799999952316284,3.25,3.3499999046325684,274568.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,3.400000095367432,3.450000047683716,3.0999999046325684,3.150000095367432,160640.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,3.200000047683716,3.25,3.0999999046325684,3.150000095367432,135588.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,3.3499999046325684,3.3499999046325684,3.0,3.0999999046325684,163046.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,3.0999999046325684,3.25,2.950000047683716,3.25,125528.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,3.150000095367432,3.25,3.0999999046325684,3.200000047683716,80748.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,3.450000047683716,3.650000095367432,3.200000047683716,3.25,342666.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,2.8499999046325684,2.8499999046325684,2.5,2.650000095367432,318522.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,2.5999999046325684,2.799999952316284,2.5999999046325684,2.700000047683716,129082.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,2.559999942779541,2.6700000762939453,2.200000047683716,2.5199999809265137,182400.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,2.5199999809265137,2.5299999713897705,2.289999961853028,2.289999961853028,252900.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,2.309999942779541,2.3499999046325684,2.119999885559082,2.25,153600.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,2.25,2.7300000190734863,2.25,2.3499999046325684,402400.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,2.400000095367432,3.0299999713897705,2.400000095367432,2.690000057220459,786800.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,2.700000047683716,2.75,2.490000009536743,2.5,216800.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,2.720000028610229,2.746999979019165,2.369999885559082,2.390000104904175,155000.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,2.440000057220459,2.440000057220459,2.220000028610229,2.2799999713897705,182500.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,2.309999942779541,2.400000095367432,2.220000028610229,2.2699999809265137,82000.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,2.319999933242798,2.4600000381469727,2.296999931335449,2.430000066757202,72400.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,2.220000028610229,2.4130001068115234,2.119999885559082,2.2799999713897705,127900.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,2.2799999713897705,2.359999895095825,2.2300000190734863,2.2699999809265137,106800.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,2.319999933242798,2.690000057220459,2.319999933242798,2.609999895095825,191100.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,2.569999933242798,2.630000114440918,2.3399999141693115,2.430000066757202,97900.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,2.450000047683716,2.549999952316284,2.380000114440918,2.4100000858306885,74700.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,2.4100000858306885,2.4600000381469727,2.1600000858306885,2.194999933242798,330600.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,2.3299999237060547,2.3499999046325684,2.0299999713897705,2.130000114440918,132100.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,2.150000095367432,2.2799999713897705,2.0799999237060547,2.240000009536743,93500.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,2.240000009536743,2.2679998874664307,2.119999885559082,2.240000009536743,73700.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,2.25,2.3299999237060547,2.164999961853028,2.200000047683716,172700.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,2.240000009536743,2.299999952316284,2.0999999046325684,2.190000057220459,90900.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,2.150000095367432,2.25,2.0199999809265137,2.109999895095825,116800.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,2.130000114440918,2.130000114440918,1.9600000381469729,2.0,129400.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,2.1600000858306885,2.1600000858306885,1.9800000190734863,1.9900000095367432,125900.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,2.0299999713897705,2.109999895095825,1.9299999475479128,2.0199999809265137,95900.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,2.049999952316284,2.049999952316284,1.950000047683716,2.0299999713897705,131900.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,2.009999990463257,2.075000047683716,1.9800000190734863,2.0,60400.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,2.059999942779541,2.200000047683716,1.9299999475479128,2.049999952316284,266500.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,2.130000114440918,2.130000114440918,1.840000033378601,1.9299999475479128,195300.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,3.319999933242798,3.3399999141693115,2.109999895095825,2.549999952316284,36112100.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,2.4800000190734863,2.5899999141693115,2.0,2.150000095367432,2501300.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,2.0999999046325684,2.119999885559082,1.840000033378601,1.870000004768372,1351900.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,1.899999976158142,1.9800000190734863,1.870000004768372,1.919999957084656,538400.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,1.919999957084656,1.950000047683716,1.809999942779541,1.919999957084656,634200.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,1.940000057220459,1.9800000190734863,1.840000033378601,1.899999976158142,469100.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,1.8600000143051147,1.8940000534057615,1.7599999904632568,1.809999942779541,511300.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,1.809999942779541,1.809999942779541,1.659999966621399,1.7400000095367432,457100.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,1.75,1.784999966621399,1.6799999475479126,1.7300000190734863,244300.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,1.7000000476837158,1.7400000095367432,1.6100000143051147,1.690000057220459,352400.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,1.649999976158142,1.7699999809265137,1.6399999856948853,1.7599999904632568,301100.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,1.649999976158142,1.7200000286102295,1.5700000524520874,1.690000057220459,310600.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,1.659999966621399,1.7100000381469729,1.649999976158142,1.7000000476837158,172000.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,1.7000000476837158,1.7000000476837158,1.5800000429153442,1.6399999856948853,296100.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,1.659999966621399,1.7599999904632568,1.6050000190734863,1.7100000381469729,286300.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,1.7200000286102295,1.7200000286102295,1.6299999952316284,1.690000057220459,179800.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,1.6100000143051147,1.7100000381469729,1.5800000429153442,1.6100000143051147,210900.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,1.6100000143051147,1.6239999532699585,1.4299999475479126,1.4600000381469729,324900.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,1.4700000286102295,1.5,1.2899999618530271,1.3700000047683716,316800.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,1.3899999856948853,1.5399999618530271,1.2999999523162842,1.5399999618530271,334400.0,,,,,,,,,,
2024-11-18 19:00:00-05:00,1.5199999809265137,1.6299999952316284,1.4199999570846558,1.5800000429153442,219300.0,,,,,,,,,,
2024-11-19 19:00:00-05:00,1.5700000524520874,1.649999976158142,1.5499999523162842,1.6299999952316284,95800.0,,,,,,,,,,
2024-11-20 19:00:00-05:00,1.6399999856948853,1.7699999809265137,1.5800000429153442,1.7100000381469729,185900.0,,,,,,,,,,
2024-11-21 19:00:00-05:00,1.6799999475479126,1.7300000190734863,1.6399999856948853,1.7000000476837158,130300.0,,,,,,,,,,
2024-11-24 19:00:00-05:00,1.7200000286102295,1.840000033378601,1.6799999475479126,1.7899999618530271,239000.0,,,,,,,,,,
2024-11-25 19:00:00-05:00,1.7799999713897705,1.830000042915344,1.6699999570846558,1.6799999475479126,209400.0,,,,,,,,,,
2024-11-26 19:00:00-05:00,1.7200000286102295,1.7599999904632568,1.6200000047683716,1.649999976158142,106100.0,,,,,,,,,,
2024-11-28 19:00:00-05:00,1.659999966621399,1.7100000381469729,1.649999976158142,1.6699999570846558,94300.0,,,,,,,,,,
2024-12-01 19:00:00-05:00,1.6399999856948853,1.8600000143051147,1.6399999856948853,1.830000042915344,232600.0,,,,,,,,,,
