Date,Open,High,Low,Close,Volume,"('Adj Close', 'SDGR')","('Close', 'SDGR')","('High', 'SDGR')","('Low', 'SDGR')","('Open', 'SDGR')","('Volume', 'SDGR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,35.40999984741211,36.130001068115234,34.79999923706055,35.130001068115234,650100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,33.86000061035156,33.959999084472656,31.93000030517578,32.40999984741211,846500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,32.20000076293945,32.720001220703125,31.729999542236328,32.189998626708984,606000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,31.799999237060547,32.479000091552734,31.239999771118164,31.459999084472656,553200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,28.76000022888184,31.149999618530277,26.280000686645508,31.100000381469727,2345100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,30.809999465942383,31.375,29.90999984741211,30.34000015258789,739800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,30.309999465942383,30.450000762939453,29.229999542236328,30.38999938964844,621500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,30.239999771118164,30.38999938964844,28.790000915527344,29.3700008392334,715900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,29.530000686645508,30.0,28.270000457763672,28.399999618530277,583600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,27.75,28.040000915527344,26.76000022888184,27.40999984741211,836300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,26.649999618530277,26.979999542236328,26.18000030517578,26.63999938964844,723800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,26.82999992370605,26.82999992370605,25.76000022888184,25.979999542236328,952500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,26.049999237060547,26.40999984741211,24.8799991607666,26.3799991607666,820700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,26.700000762939453,27.76000022888184,25.520000457763672,27.38999938964844,1228100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,27.899999618530277,28.600000381469727,26.761999130249023,27.290000915527344,513900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,27.709999084472656,27.850000381469727,26.8799991607666,27.149999618530277,605800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,27.709999084472656,28.059999465942383,26.51000022888184,26.86000061035156,539600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,27.68000030517578,29.145000457763672,27.06999969482422,27.190000534057617,579300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,27.200000762939453,28.38999938964844,26.65999984741211,28.25,453800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,27.96999931335449,28.01000022888184,27.15999984741211,27.46999931335449,509800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,27.399999618530277,28.209999084472656,26.43000030517578,26.450000762939453,754600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,27.13999938964844,27.27300071716309,25.799999237060547,26.6299991607666,710800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,26.030000686645508,27.01499938964844,25.899999618530277,26.5,506600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,25.989999771118164,26.225000381469727,25.350000381469727,25.940000534057617,495700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,25.86000061035156,26.780000686645508,25.63999938964844,26.649999618530277,682100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,26.71999931335449,26.780000686645508,26.209999084472656,26.440000534057617,484700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,26.440000534057617,27.56999969482422,26.170000076293945,27.200000762939453,383200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,27.450000762939453,28.21500015258789,27.34000015258789,27.59000015258789,566500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,27.549999237060547,28.82999992370605,27.5,28.51000022888184,863400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,27.200000762939453,27.549999237060547,26.31999969482422,26.57999992370605,658000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,27.1299991607666,27.850000381469727,26.88999938964844,27.75,627400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,28.350000381469727,29.84000015258789,28.1200008392334,29.700000762939453,938400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,29.450000762939453,33.2400016784668,29.200000762939453,32.5,1686500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,31.959999084472656,32.279998779296875,30.200000762939453,30.93000030517578,965200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,30.51000022888184,30.59000015258789,29.43000030517578,30.030000686645508,888300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,31.07999992370605,32.36000061035156,30.78499984741211,31.149999618530277,1008700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,31.13999938964844,31.71999931335449,30.190000534057617,30.479999542236328,954600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,30.36000061035156,31.93000030517578,30.280000686645508,31.479999542236328,672900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,32.0,33.630001068115234,31.690000534057617,33.09000015258789,961200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,32.290000915527344,32.459999084472656,31.290000915527344,31.3700008392334,1265300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,26.88999938964844,28.239999771118164,25.01000022888184,25.459999084472656,4086900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,25.530000686645508,27.290000915527344,25.530000686645508,26.809999465942383,2191400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,26.88999938964844,26.88999938964844,24.96500015258789,25.239999771118164,1273300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,24.959999084472656,25.649999618530277,24.559999465942383,24.739999771118164,875300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,25.25,25.40800094604492,24.552000045776367,24.809999465942383,615700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,25.209999084472656,27.0,25.170000076293945,26.799999237060547,1591700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,27.200000762939453,28.530000686645508,26.726999282836918,27.15999984741211,1626500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,26.959999084472656,28.0,26.15999984741211,26.540000915527344,970900.0,,,,,,,,,,
