Date,Open,High,Low,Close,Volume,"('Adj Close', 'USB')","('Close', 'USB')","('High', 'USB')","('Low', 'USB')","('Open', 'USB')","('Volume', 'USB')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,43.119998931884766,44.02000045776367,42.88999938964844,43.90999984741211,9050500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,43.380001068115234,43.40999984741211,42.61000061035156,42.75,7133200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,42.93999862670898,43.59999847412109,42.810001373291016,43.209999084472656,7192600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,42.95000076293945,44.33000183105469,42.93999862670898,43.810001373291016,7615700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,43.61000061035156,44.04999923706055,43.18999862670898,43.959999084472656,6459200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,43.369998931884766,43.869998931884766,43.18999862670898,43.459999084472656,5132900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,43.310001373291016,43.43999862670898,42.900001525878906,43.400001525878906,7885900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,43.29999923706055,43.29999923706055,42.04999923706055,42.81999969482422,10017300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,42.869998931884766,43.11000061035156,41.70000076293945,42.150001525878906,9493600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,41.66999816894531,41.77999877929688,40.959999084472656,41.380001068115234,14399000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,41.34999847412109,41.7400016784668,40.15999984741211,40.81999969482422,14567000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,40.88999938964844,41.0,39.04999923706055,40.150001525878906,15244000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,40.290000915527344,42.04999923706055,39.97999954223633,42.0099983215332,14390700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,42.09999847412109,42.34999847412109,41.34999847412109,41.77999877929688,10374300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,41.970001220703125,42.13999938964844,41.310001373291016,41.970001220703125,7420200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,42.380001068115234,42.97999954223633,42.2400016784668,42.47999954223633,11196400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,42.97999954223633,43.060001373291016,42.209999084472656,42.810001373291016,8173600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,42.619998931884766,43.0099983215332,42.29999923706055,42.63999938964844,7242500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,42.619998931884766,42.970001220703125,42.33000183105469,42.95000076293945,7475700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,42.869998931884766,43.400001525878906,42.68000030517578,43.34000015258789,8055300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,42.459999084472656,42.9900016784668,41.400001525878906,41.540000915527344,13026100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,41.58000183105469,41.68999862670898,39.970001220703125,40.88999938964844,16002800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,40.5,41.11000061035156,40.06999969482422,40.84000015258789,11269300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,40.43999862670898,40.4900016784668,39.91999816894531,40.09999847412109,8880300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,40.04999923706055,40.5099983215332,39.91999816894531,40.09999847412109,8728400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,40.2400016784668,40.31999969482422,38.869998931884766,39.90999984741211,12255300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,39.70000076293945,40.41999816894531,39.38999938964844,40.369998931884766,7601600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,40.29999923706055,40.38999938964844,39.77000045776367,40.18000030517578,10684700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,40.22999954223633,41.43999862670898,40.13999938964844,41.06999969482422,10304800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,40.22999954223633,40.47999954223633,39.40999984741211,39.93000030517578,9106200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,40.459999084472656,40.70000076293945,40.09000015258789,40.5,5904900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,40.86000061035156,41.720001220703125,40.77000045776367,41.54999923706055,7064200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,41.150001525878906,41.81999969482422,40.81999969482422,41.4900016784668,7287500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,41.11000061035156,41.54999923706055,40.90999984741211,41.13999938964844,7328500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,40.959999084472656,41.060001373291016,40.33000183105469,40.81999969482422,8312200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,41.34999847412109,42.040000915527344,41.08000183105469,41.34999847412109,10999900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,41.369998931884766,41.68000030517578,41.09000015258789,41.36000061035156,6424400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,41.11000061035156,41.43000030517578,40.650001525878906,40.84000015258789,6154100.0,,,,,,,,,,
