Date,Open,High,Low,Close,Volume,"('Adj Close', 'APRE')","('Close', 'APRE')","('High', 'APRE')","('Low', 'APRE')","('Open', 'APRE')","('Volume', 'APRE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,4.699999809265137,5.0,4.639999866485596,5.0,14200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,5.190000057220459,5.25,4.900000095367432,5.21999979019165,11700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,5.159999847412109,5.456999778747559,5.039999961853027,5.039999961853027,7100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,5.401000022888184,5.401000022888184,5.010000228881836,5.03000020980835,3900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,5.059999942779541,5.205999851226807,4.940000057220459,5.050000190734863,5500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,5.150000095367432,6.449999809265137,5.150000095367432,6.21999979019165,40800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,6.409999847412109,6.800000190734863,5.300000190734863,5.960000038146973,27600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,5.550000190734863,5.78000020980835,5.550000190734863,5.730000019073486,6300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,5.800000190734863,5.989999771118164,5.260000228881836,5.579999923706055,8300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,5.690000057220459,6.050000190734863,5.199999809265137,6.019999980926514,20900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,5.849999904632568,5.920000076293945,5.03000020980835,5.230000019073486,5600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,5.10699987411499,5.619999885559082,5.10699987411499,5.170000076293945,32900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,5.5,5.699999809265137,5.340000152587891,5.389999866485596,10800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,6.0,6.019999980926514,5.380000114440918,5.820000171661377,19000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,5.71999979019165,6.0,5.322999954223633,5.599999904632568,29500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,5.5,5.800000190734863,5.289999961853027,5.619999885559082,14200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,5.800000190734863,5.949999809265137,5.5,5.5,4100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,5.300000190734863,5.599999904632568,4.820000171661377,5.199999809265137,18500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,5.230000019073486,5.311999797821045,5.090000152587891,5.090000152587891,3400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,5.190000057220459,5.25,5.09499979019165,5.14900016784668,5800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,5.039999961853027,5.460000038146973,5.03000020980835,5.170000076293945,2500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,5.284999847412109,5.760000228881836,4.940000057220459,5.699999809265137,68800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,6.070000171661377,6.070000171661377,5.519999980926514,5.71999979019165,10300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,5.429999828338623,6.699999809265137,5.007999897003174,6.559999942779541,67900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,6.769999980926514,7.420000076293945,6.239999771118164,7.34499979019165,47700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,7.710000038146973,7.710000038146973,6.421000003814697,6.619999885559082,15500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,6.610000133514404,6.880000114440918,6.045000076293945,6.880000114440918,9800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,6.400000095367432,6.735000133514404,6.0,6.0,5600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,6.327000141143799,6.4679999351501465,6.327000141143799,6.400000095367432,4200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,6.429999828338623,6.625,5.909999847412109,5.909999847412109,20700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,6.179999828338623,6.179999828338623,5.510000228881836,5.96999979019165,10300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,5.76800012588501,5.860000133514404,5.5,5.698999881744385,6500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,5.670000076293945,6.099999904632568,5.5,5.828000068664551,3300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,5.800000190734863,6.28000020980835,5.559999942779541,6.28000020980835,22700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,6.28000020980835,6.28000020980835,6.28000020980835,6.28000020980835,600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,6.25,6.400000095367432,6.199999809265137,6.374000072479248,3400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,6.46999979019165,7.5,6.46999979019165,7.239999771118164,19100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,7.260000228881836,7.5,7.072000026702881,7.150000095367432,14200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,7.150000095367432,7.480000019073486,6.830999851226807,7.269999980926514,19600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,7.15500020980835,7.28000020980835,7.15500020980835,7.199999809265137,2300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,7.349999904632568,8.489999771118164,7.349999904632568,8.460000038146973,15000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,8.470000267028809,8.847000122070312,7.71999979019165,8.0,28900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,8.25,8.399999618530273,7.650000095367432,8.399999618530273,7400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,8.399999618530273,8.399999618530273,7.300000190734863,8.170000076293945,13200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,8.09000015258789,8.289999961853027,8.09000015258789,8.289999961853027,1800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,8.149999618530273,8.399999618530273,7.400000095367432,7.449999809265137,28600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,7.625,7.625,7.090000152587891,7.130000114440918,4100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,8.079999923706055,8.100000381469727,6.269999980926514,6.769999980926514,1152500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,6.570000171661377,6.760000228881836,6.119999885559082,6.159999847412109,51900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,6.179999828338623,6.260000228881836,5.550000190734863,5.550000190734863,26400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,5.599999904632568,5.869999885559082,5.050000190734863,5.309999942779541,28200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,5.590000152587891,6.199999809265137,5.574999809265137,6.190000057220459,33900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,6.21999979019165,6.789999961853027,5.789999961853027,6.550000190734863,28300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,6.610000133514404,6.880000114440918,6.550000190734863,6.739999771118164,15800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,6.690000057220459,6.744999885559082,6.480000019073486,6.5,4000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,6.625,6.625,5.880000114440918,6.349999904632568,51600.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,6.130000114440918,6.197999954223633,6.0,6.119999885559082,5200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,6.105000019073486,6.199999809265137,5.945000171661377,6.084000110626221,10800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,6.039999961853027,6.119999885559082,5.920000076293945,5.920000076293945,10100.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,6.309999942779541,6.309999942779541,5.949999809265137,6.070000171661377,16700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,5.920000076293945,6.800000190734863,5.909999847412109,6.690000057220459,28800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,6.639999866485596,6.639999866485596,6.130000114440918,6.349999904632568,4900.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,6.289999961853027,6.599999904632568,6.210000038146973,6.599999904632568,10100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,6.670000076293945,6.699999809265137,6.300000190734863,6.670000076293945,10700.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,6.099999904632568,6.480000019073486,6.0,6.170000076293945,16900.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,6.269999980926514,6.474999904632568,6.0,6.300000190734863,9800.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,6.170000076293945,6.400000095367432,5.820000171661377,6.199999809265137,11700.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,5.900000095367432,6.309999942779541,5.900000095367432,6.039000034332275,7200.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,5.909999847412109,6.199999809265137,5.320000171661377,6.199999809265137,6700.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,5.867000102996826,6.159999847412109,5.849999904632568,5.900000095367432,4600.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,6.230000019073486,6.230000019073486,5.690000057220459,5.710000038146973,4700.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,6.0,6.006999969482422,5.699999809265137,5.900000095367432,8400.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,5.730000019073486,5.980000019073486,5.679999828338623,5.849999904632568,5100.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,5.710000038146973,5.8480000495910645,5.710000038146973,5.730000019073486,2300.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,5.610000133514404,5.610000133514404,5.610000133514404,5.610000133514404,900.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,5.590000152587891,5.784999847412109,5.310999870300293,5.349999904632568,7300.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,5.751999855041504,5.751999855041504,5.119999885559082,5.119999885559082,11800.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,5.139999866485596,5.616000175476074,5.139999866485596,5.369999885559082,2700.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,5.369999885559082,5.369999885559082,5.065000057220459,5.170000076293945,6300.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,5.019999980926514,5.46999979019165,5.019999980926514,5.349999904632568,9100.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,5.201000213623047,5.201000213623047,5.0,5.199999809265137,4800.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,5.010000228881836,5.25600004196167,5.0,5.084000110626221,2600.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,5.159999847412109,5.170000076293945,4.900000095367432,5.099999904632568,14900.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,5.102000236511231,5.25,5.099999904632568,5.25,3000.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,5.4070000648498535,5.449999809265137,5.329999923706055,5.449999809265137,2600.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,5.400000095367432,5.449999809265137,5.349999904632568,5.349999904632568,2200.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,5.25,5.349999904632568,5.25,5.260000228881836,4100.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,5.349999904632568,5.349999904632568,5.170000076293945,5.170000076293945,5100.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,5.289999961853027,5.300000190734863,5.048999786376953,5.135000228881836,3800.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,5.079999923706055,5.59499979019165,5.050000190734863,5.5,34200.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,5.480000019073486,5.664999961853027,5.1579999923706055,5.590000152587891,11100.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,5.429999828338623,5.590000152587891,5.25,5.590000152587891,10400.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,5.539999961853027,5.900000095367432,5.539999961853027,5.889999866485596,8800.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,5.869999885559082,5.875,5.559999942779541,5.800000190734863,11400.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,5.800000190734863,5.900000095367432,5.330999851226807,5.590000152587891,14800.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,5.570000171661377,5.800000190734863,5.269999980926514,5.269999980926514,8000.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,5.420000076293945,5.420000076293945,5.260000228881836,5.281000137329102,2500.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,5.251999855041504,5.251999855041504,5.0,5.0970001220703125,12900.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,5.010000228881836,5.199999809265137,4.940000057220459,5.03000020980835,16300.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,5.0229997634887695,5.0229997634887695,5.0229997634887695,5.0229997634887695,1000.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,5.199999809265137,5.300000190734863,5.190000057220459,5.298999786376953,4700.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,5.0,5.21999979019165,4.914999961853027,5.190000057220459,19600.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,4.96999979019165,4.96999979019165,4.550000190734863,4.659999847412109,20100.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,4.659999847412109,4.85099983215332,4.539999961853027,4.60699987411499,11400.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,4.699999809265137,4.769999980926514,4.5,4.769999980926514,5200.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,4.650000095367432,4.820000171661377,4.544000148773193,4.75,6500.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,4.739999771118164,5.0,4.695000171661377,4.78000020980835,9900.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,4.519999980926514,4.96999979019165,4.519999980926514,4.590000152587891,5200.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,4.619999885559082,4.703000068664551,4.559999942779541,4.703000068664551,6900.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,4.710000038146973,4.710000038146973,4.5,4.5,3500.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,4.5,4.550000190734863,4.300000190734863,4.409999847412109,12500.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,4.329999923706055,4.480000019073486,4.300000190734863,4.460000038146973,10100.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,4.440000057220459,4.460000038146973,4.25,4.320000171661377,3900.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,4.25,4.25,4.230000019073486,4.230000019073486,7400.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,4.260000228881836,4.440000057220459,4.099999904632568,4.406000137329102,5200.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,4.300000190734863,4.474999904632568,4.099999904632568,4.199999809265137,36000.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,4.090000152587891,4.309999942779541,4.070000171661377,4.070000171661377,13800.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,4.070000171661377,4.170000076293945,3.849999904632568,4.070000171661377,29100.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,4.019999980926514,4.320000171661377,4.010000228881836,4.010000228881836,39700.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,4.010000228881836,4.340000152587891,4.010000228881836,4.139999866485596,11600.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,4.099999904632568,4.340000152587891,4.090000152587891,4.150000095367432,9500.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,4.230000019073486,4.244999885559082,4.019999980926514,4.019999980926514,8300.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,4.139999866485596,4.150000095367432,4.0,4.090000152587891,5400.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,4.15500020980835,4.21999979019165,4.019999980926514,4.070000171661377,1400.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,4.0,4.03000020980835,3.954999923706055,4.03000020980835,3600.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,4.0,4.019999980926514,3.799999952316284,3.799999952316284,6200.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,3.7200000286102295,3.809999942779541,3.700000047683716,3.759999990463257,7400.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,3.930000066757202,3.930000066757202,3.819999933242798,3.880000114440918,2000.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,3.880000114440918,4.0,3.75,3.819999933242798,9300.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,3.75,4.265999794006348,3.75,3.759999990463257,22200.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,3.759999990463257,3.950000047683716,3.759999990463257,3.950000047683716,2400.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,3.964999914169312,4.010000228881836,3.900000095367432,4.010000228881836,3100.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,4.079999923706055,4.139999866485596,4.0,4.110000133514404,5600.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,4.090000152587891,4.159999847412109,3.920000076293945,3.920000076293945,4100.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,3.940000057220459,4.079999923706055,3.940000057220459,3.990000009536743,7200.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,3.9800000190734863,4.070000171661377,3.9600000381469727,3.990000009536743,3300.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,3.990000009536743,4.059999942779541,3.9700000286102295,4.0,2900.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,4.0,4.0,3.990000009536743,4.0,1600.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,3.950000047683716,4.019999980926514,3.759999990463257,3.9800000190734863,7900.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,4.099999904632568,4.099999904632568,3.947999954223633,4.050000190734863,2000.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,3.9149999618530273,4.050000190734863,3.859999895095825,3.869999885559082,6400.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,4.0,4.039999961853027,3.859999895095825,3.859999895095825,2800.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,3.839999914169312,3.9600000381469727,3.799999952316284,3.9600000381469727,3800.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,3.920000076293945,4.0,3.920000076293945,4.0,1500.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,3.920000076293945,3.930000066757202,3.805000066757202,3.805000066757202,6800.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,3.930000066757202,3.940000057220459,3.5,3.619999885559082,17800.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,3.619999885559082,3.8420000076293945,3.509999990463257,3.700000047683716,1600.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,3.569999933242798,3.759999990463257,3.569999933242798,3.759999990463257,3300.0,,,,,,,,,,
