Date,Open,High,Low,Close,Volume,"('Adj Close', 'TCBK')","('Close', 'TCBK')","('High', 'TCBK')","('Low', 'TCBK')","('Open', 'TCBK')","('Volume', 'TCBK')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,42.4900016784668,43.720001220703125,42.4900016784668,43.2400016784668,65900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,42.970001220703125,42.970001220703125,41.15999984741211,41.209999084472656,96700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,41.38999938964844,42.220001220703125,41.0099983215332,41.2599983215332,68800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,40.83000183105469,41.72999954223633,40.70000076293945,40.790000915527344,125300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,40.869998931884766,41.27000045776367,40.209999084472656,40.97999954223633,113800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,40.34000015258789,40.77000045776367,40.0099983215332,40.31999969482422,59400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,40.11000061035156,40.61000061035156,39.959999084472656,40.61000061035156,51300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,40.119998931884766,41.11000061035156,39.2400016784668,40.0099983215332,59800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,40.61000061035156,40.83000183105469,39.54999923706055,39.86000061035156,60500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,39.119998931884766,39.29999923706055,38.540000915527344,38.59999847412109,76900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,37.77000045776367,38.7599983215332,37.77000045776367,38.61000061035156,57700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,38.72999954223633,39.25,37.88999938964844,39.18000030517578,75700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,39.119998931884766,39.61000061035156,38.68999862670898,39.41999816894531,74300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,39.88999938964844,40.52999877929688,39.77999877929688,40.459999084472656,73300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,40.88999938964844,41.29999923706055,39.810001373291016,39.95000076293945,73900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,40.2400016784668,40.5099983215332,39.41999816894531,39.7599983215332,62100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,40.38999938964844,40.38999938964844,37.150001525878906,38.27000045776367,105700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,38.34000015258789,38.459999084472656,37.310001373291016,37.810001373291016,76700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,37.959999084472656,38.810001373291016,37.880001068115234,38.790000915527344,88400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,38.810001373291016,39.040000915527344,38.5099983215332,38.619998931884766,42600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,37.81999969482422,38.27000045776367,36.31999969482422,36.34999847412109,129600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,36.86000061035156,37.9900016784668,34.650001525878906,35.27000045776367,132100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,34.529998779296875,35.54999923706055,33.88999938964844,35.150001525878906,207500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,34.68000030517578,34.970001220703125,33.81999969482422,34.279998779296875,201800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,34.279998779296875,34.93000030517578,33.880001068115234,34.2599983215332,122700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,34.150001525878906,34.54999923706055,33.220001220703125,33.91999816894531,103700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,33.790000915527344,34.189998626708984,33.439998626708984,33.459999084472656,173500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,33.540000915527344,34.72999954223633,32.869998931884766,34.720001220703125,141800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,34.59000015258789,36.290000915527344,34.59000015258789,36.22999954223633,177200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,34.560001373291016,35.95000076293945,33.90999984741211,34.47999954223633,235200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,34.900001525878906,35.290000915527344,34.09000015258789,34.59000015258789,94500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,34.91999816894531,36.09999847412109,34.810001373291016,35.93000030517578,108700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,35.470001220703125,35.939998626708984,35.15999984741211,35.20000076293945,85000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,34.65999984741211,35.529998779296875,34.41999816894531,34.95000076293945,121400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,34.75,34.810001373291016,34.0099983215332,34.209999084472656,77700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,34.04999923706055,34.34000015258789,33.45000076293945,33.65999984741211,89200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,33.75,34.31999969482422,33.349998474121094,33.95000076293945,79600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,33.869998931884766,33.970001220703125,32.849998474121094,33.29999923706055,91300.0,,,,,,,,,,
