Date,Open,High,Low,Close,Volume,"('Adj Close', 'HAL')","('Close', 'HAL')","('High', 'HAL')","('Low', 'HAL')","('Open', 'HAL')","('Volume', 'HAL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,36.47999954223633,36.77999877929688,36.02000045776367,36.119998931884766,5503400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,36.130001068115234,36.84000015258789,36.04999923706055,36.56999969482422,6926000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,36.84999847412109,36.970001220703125,35.72999954223633,35.779998779296875,7153300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,36.150001525878906,36.310001373291016,35.79999923706055,35.970001220703125,4473400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,35.0099983215332,35.22999954223633,34.16999816894531,35.209999084472656,8938300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,35.09000015258789,35.189998626708984,34.25,34.5099983215332,7036000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,34.36000061035156,34.5099983215332,33.849998474121094,34.06999969482422,5756600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,34.36000061035156,34.47999954223633,33.959999084472656,34.189998626708984,5973900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,34.810001373291016,34.95000076293945,34.13999938964844,34.47999954223633,6782100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,34.31999969482422,34.45000076293945,33.45000076293945,33.5099983215332,6656000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,32.95000076293945,33.7599983215332,32.84000015258789,33.2400016784668,6985400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,33.209999084472656,33.470001220703125,32.9900016784668,33.310001373291016,6635600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,33.43000030517578,33.97999954223633,33.31999969482422,33.970001220703125,8908700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,33.880001068115234,34.650001525878906,33.779998779296875,34.43000030517578,11147100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,34.47999954223633,35.689998626708984,33.939998626708984,35.29999923706055,15096900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,35.68000030517578,36.95000076293945,35.47999954223633,36.83000183105469,14417400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,37.08000183105469,37.25,36.0,37.0,11492100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,36.869998931884766,37.86000061035156,36.7599983215332,37.52999877929688,8835500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,37.25,37.36000061035156,36.77000045776367,37.18999862670898,5857600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,35.95000076293945,37.0099983215332,35.13999938964844,36.810001373291016,18937100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,36.90999984741211,36.93000030517578,35.619998931884766,35.650001525878906,12417800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,35.869998931884766,36.13999938964844,34.900001525878906,35.43000030517578,7803800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,35.40999984741211,35.459999084472656,34.75,34.77000045776367,7243000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,34.52000045776367,34.79999923706055,34.08000183105469,34.529998779296875,7251300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,34.83000183105469,35.09000015258789,34.54999923706055,34.81999969482422,5298100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,34.939998626708984,35.13999938964844,34.33000183105469,34.7400016784668,7588000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,34.7400016784668,35.2400016784668,34.68000030517578,35.029998779296875,5445500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,35.029998779296875,35.150001525878906,34.43000030517578,34.5099983215332,4668400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,34.779998779296875,35.150001525878906,34.439998626708984,34.529998779296875,8691200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,34.5,34.630001068115234,33.790000915527344,34.060001373291016,7038000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,34.349998474121094,34.61000061035156,34.040000915527344,34.20000076293945,6578700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,34.2400016784668,35.599998474121094,34.20000076293945,35.34000015258789,9206700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,35.439998626708984,35.70000076293945,34.90999984741211,35.310001373291016,7260900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,35.15999984741211,35.58000183105469,34.959999084472656,35.130001068115234,7906400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,35.27000045776367,35.56999969482422,34.77000045776367,35.130001068115234,6194200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,34.93000030517578,35.59000015258789,34.849998474121094,35.29999923706055,6449600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,34.900001525878906,35.29999923706055,34.5,35.209999084472656,6489900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,35.0,35.310001373291016,34.65999984741211,34.90999984741211,5076500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,35.33000183105469,35.439998626708984,34.79999923706055,34.959999084472656,5954600.0,,,,,,,,,,
