Date,Open,High,Low,Close,Volume,"('Adj Close', 'LOW')","('Close', 'LOW')","('High', 'LOW')","('Low', 'LOW')","('Open', 'LOW')","('Volume', 'LOW')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,220.25,222.6000061035156,218.4600067138672,218.6499938964844,3277800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,216.3699951171875,216.8999938964844,212.1300048828125,212.2700042724609,3285400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,211.8999938964844,213.3300018310547,211.08999633789065,211.22000122070312,2487000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,210.6199951171875,214.3300018310547,210.4199981689453,212.50999450683597,2577900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,213.13999938964844,217.4199981689453,212.63999938964844,217.13999938964844,2462700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,215.38999938964844,217.52999877929688,215.3300018310547,217.00999450683597,2025000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,217.75,220.55999755859372,217.6499938964844,220.2100067138672,2311300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,220.1199951171875,220.8600006103516,218.13999938964844,220.16000366210935,1864800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,220.25999450683597,221.05999755859372,218.0800018310547,218.91000366210935,1603900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,219.05999755859372,220.6000061035156,217.6999969482422,220.42999267578125,2594400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,218.97999572753903,221.0,216.47999572753903,218.0500030517578,2824000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,219.0,220.22000122070312,215.8300018310547,218.22999572753903,3121900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,218.5800018310547,221.55999755859372,216.8600006103516,220.00999450683597,2851900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,217.80999755859372,220.3699951171875,216.2700042724609,219.8600006103516,2540800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,218.75999450683597,218.75999450683597,213.83999633789065,214.47000122070312,2375900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,215.16000366210935,215.3000030517578,210.3999938964844,210.5500030517578,3514800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,211.57000732421875,212.72000122070312,209.5500030517578,212.0800018310547,2892100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,212.32000732421875,213.00999450683597,210.77999877929688,211.97999572753903,1912600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,211.77999877929688,212.6999969482422,209.80999755859372,211.83999633789065,2194700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,210.8699951171875,216.3699951171875,210.1000061035156,214.5200042724609,2742500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,215.1100006103516,216.5800018310547,212.7100067138672,212.83999633789065,3429300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,213.0200042724609,220.55999755859372,212.3699951171875,220.22999572753903,3265400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,217.5399932861328,220.94000244140625,212.50999450683597,219.4900054931641,3304900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,217.3300018310547,218.3300018310547,214.8800048828125,218.00999450683597,2303700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,217.8000030517578,219.9199981689453,216.22000122070312,218.1199951171875,2147500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,219.32000732421875,222.3500061035156,218.8800048828125,221.69000244140625,3303000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,222.0,223.58999633789065,219.25,220.38999938964844,1909700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,220.80999755859372,222.30999755859372,219.1699981689453,222.25999450683597,1359100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,226.3699951171875,230.94000244140625,225.8800048828125,229.8600006103516,3258400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,224.92999267578125,227.80999755859372,223.6499938964844,225.42999267578125,3388600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,226.0,227.1699981689453,222.8699951171875,226.92999267578125,2002100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,227.75,228.6100006103516,226.38999938964844,228.3300018310547,1925100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,227.2700042724609,228.94000244140625,225.3699951171875,226.8500061035156,2388400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,222.9900054931641,226.42999267578125,221.7700042724609,225.50999450683597,2580100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,225.7100067138672,228.1000061035156,225.02999877929688,227.7899932861328,1701000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,228.32000732421875,231.2899932861328,227.6300048828125,230.50999450683597,2115700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,231.4499969482422,233.08999633789065,231.16000366210935,232.55999755859372,2112600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,232.97999572753903,234.22999572753903,230.97999572753903,231.32000732421875,2928000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,232.42999267578125,239.4900054931641,230.0200042724609,235.38999938964844,5076700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,238.0,241.44000244140625,237.3500061035156,238.8000030517578,3288600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,238.97000122070312,241.38999938964844,238.5500030517578,240.6699981689453,3107400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,240.2700042724609,245.08999633789065,239.75999450683597,244.69000244140625,2712300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,244.22000122070312,245.2899932861328,242.02999877929688,242.1000061035156,2321500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,241.75999450683597,243.02999877929688,240.1100006103516,240.82000732421875,2514600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,241.3300018310547,242.47000122070312,239.8600006103516,241.1199951171875,2367600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,242.1300048828125,244.1499938964844,241.4199981689453,241.72000122070312,1792900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,241.6100006103516,243.9900054931641,241.50999450683597,241.9499969482422,1502900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,241.32000732421875,242.16000366210935,238.9199981689453,240.9600067138672,2058900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,241.69000244140625,244.47000122070312,241.1100006103516,243.25999450683597,2095300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,244.2400054931641,248.5500030517578,244.2400054931641,247.41000366210935,2238000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,246.66000366210935,247.8000030517578,242.4900054931641,244.6300048828125,2492700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,244.22999572753903,247.25,243.6100006103516,244.72999572753903,5692800.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,245.6999969482422,246.3300018310547,243.00999450683597,243.47999572753903,2480900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,244.5,248.1999969482422,244.47000122070312,248.0200042724609,2408400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,248.5399932861328,252.4199981689453,247.4199981689453,251.9600067138672,1882600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,252.9600067138672,261.3399963378906,252.9499969482422,261.0,3418500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,261.1300048828125,262.489990234375,258.3699951171875,258.5,2493200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,258.7200012207031,259.4599914550781,253.72999572753903,254.0,2024600.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,253.47000122070312,255.0399932861328,251.27999877929688,251.4199981689453,3048900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,252.3699951171875,253.3600006103516,251.2400054931641,253.3300018310547,2351900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,252.80999755859372,255.2899932861328,250.97999572753903,254.72999572753903,2631200.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,253.3500061035156,255.32000732421875,248.5200042724609,249.27999877929688,2363000.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,246.27999877929688,247.0200042724609,243.47999572753903,244.4499969482422,2819700.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,241.05999755859372,244.13999938964844,240.4900054931641,240.6999969482422,3144500.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,243.55999755859372,245.3500061035156,237.80999755859372,238.00999450683597,2343600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,238.0,240.42999267578125,237.8300018310547,239.32000732421875,1680700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,238.25999450683597,242.72000122070312,237.97000122070312,242.58999633789065,2389200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,243.7899932861328,244.80999755859372,240.8800048828125,244.38999938964844,2126500.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,238.13999938964844,239.2899932861328,235.07000732421875,237.16000366210935,2955100.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,239.0,240.2899932861328,233.19000244140625,235.44000244140625,2494600.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,233.3699951171875,233.9199981689453,230.7400054931641,232.0500030517578,2117400.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,234.75999450683597,234.8500061035156,229.1699981689453,230.00999450683597,1933100.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,228.92999267578125,229.8500061035156,227.32000732421875,228.3500061035156,2201000.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,230.2400054931641,230.88999938964844,227.2400054931641,228.8600006103516,1982300.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,229.8699951171875,232.2899932861328,227.5500030517578,228.7899932861328,1993100.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,229.4900054931641,232.1100006103516,228.88999938964844,230.2400054931641,2112200.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,231.72999572753903,233.0399932861328,229.55999755859372,231.22999572753903,1872800.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,231.22999572753903,234.2100067138672,230.22000122070312,233.55999755859372,2189900.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,232.1999969482422,232.3699951171875,228.8300018310547,230.2899932861328,1485100.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,227.7700042724609,230.6499938964844,224.67999267578125,229.9600067138672,1996800.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,229.97000122070312,233.2400054931641,229.72000122070312,229.8699951171875,2001200.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,230.00999450683597,231.8500061035156,229.83999633789065,230.94000244140625,1527300.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,230.0,231.27999877929688,227.69000244140625,227.9900054931641,2435200.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,227.3699951171875,230.9900054931641,225.47000122070312,227.5200042724609,1713900.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,230.1300048828125,230.22999572753903,226.3800048828125,229.5800018310547,1672800.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,233.6000061035156,238.1499938964844,231.97999572753903,232.1300048828125,1834700.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,234.8300018310547,234.9499969482422,231.19000244140625,231.6999969482422,1714000.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,232.4600067138672,234.8300018310547,231.22000122070312,231.4600067138672,1912500.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,229.5800018310547,233.00999450683597,229.0,232.07000732421875,1689200.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,232.0800018310547,236.9600067138672,232.0800018310547,236.1300048828125,1652700.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,235.7700042724609,237.33999633789065,234.42999267578125,235.02999877929688,1336700.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,236.3000030517578,236.8800048828125,231.69000244140625,232.97999572753903,1983700.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,232.8600006103516,235.1499938964844,229.8600006103516,231.5800018310547,2763200.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,235.0800018310547,237.32000732421875,234.8300018310547,236.0800018310547,2103600.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,234.3600006103516,234.97999572753903,231.72000122070312,232.25999450683597,1847300.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,232.6699981689453,233.0500030517578,230.1499938964844,231.1100006103516,1968800.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,230.2100067138672,231.0800018310547,228.2400054931641,229.1699981689453,2684400.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,231.8000030517578,231.8000030517578,221.41000366210935,224.8600006103516,5397700.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,224.16000366210935,225.42999267578125,220.2100067138672,221.1300048828125,2769800.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,221.75999450683597,221.8500061035156,216.82000732421875,217.47999572753903,2636600.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,217.7400054931641,218.2700042724609,214.75,215.2100067138672,2632200.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,214.77999877929688,216.8000030517578,213.97000122070312,215.3699951171875,3072400.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,213.6300048828125,214.6199951171875,212.77999877929688,214.2700042724609,2359800.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,215.30999755859372,216.75,213.42999267578125,215.4600067138672,2778100.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,216.5,221.4199981689453,216.02999877929688,221.2899932861328,4598400.0,,,,,,,,,,
