Date,Open,High,Low,Close,Volume,"('Adj Close', 'HLGN')","('Close', 'HLGN')","('High', 'HLGN')","('Low', 'HLGN')","('Open', 'HLGN')","('Volume', 'HLGN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,2.039999961853028,2.039999961853028,1.968000054359436,1.9700000286102293,5200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.850000023841858,2.005000114440918,1.7100000381469729,1.8200000524520876,17800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.850000023841858,2.009999990463257,1.7799999713897705,1.965000033378601,16000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.9299999475479128,1.950000047683716,1.7999999523162842,1.7999999523162842,3200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.8799999952316284,2.049999952316284,1.6030000448226929,1.8899999856948853,8900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.9700000286102293,2.0,1.7599999904632568,1.9299999475479128,7300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.830000042915344,1.9700000286102293,1.75,1.909999966621399,5100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.870000004768372,1.9299999475479128,1.7799999713897705,1.7999999523162842,7600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.7999999523162842,1.950000047683716,1.7999999523162842,1.7999999523162842,5200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.7999999523162842,1.899999976158142,1.7999999523162842,1.850000023841858,3900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.7999999523162842,1.840000033378601,1.75,1.75,14300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.722000002861023,1.722000002861023,1.600000023841858,1.6699999570846558,14200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.649999976158142,1.6519999504089355,1.4600000381469729,1.600000023841858,24800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.590000033378601,1.9780000448226929,1.590000033378601,1.840000033378601,8600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.809999942779541,1.9600000381469729,1.75,1.850000023841858,21700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.6699999570846558,1.830000042915344,1.6699999570846558,1.75,7700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.694000005722046,1.694000005722046,1.5,1.5700000524520874,13800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.7000000476837158,1.7000000476837158,1.628999948501587,1.649999976158142,9900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.649999976158142,1.659999966621399,1.5499999523162842,1.5499999523162842,5500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.950000047683716,1.950000047683716,1.5700000524520874,1.5700000524520874,6900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.5399999618530271,1.600000023841858,1.5,1.5099999904632568,25100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.5499999523162842,1.5499999523162842,1.4900000095367432,1.4900000095367432,6200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.5700000524520874,1.649999976158142,1.4900000095367432,1.6360000371932983,7800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.5499999523162842,1.850000023841858,1.3600000143051147,1.5,20800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.4600000381469729,1.5099999904632568,1.4600000381469729,1.5,900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.5099999904632568,1.5099999904632568,1.399999976158142,1.5,11100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.5299999713897705,1.850000023841858,1.4479999542236328,1.5,16700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.465999960899353,1.5,1.4600000381469729,1.5,1500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.4800000190734863,1.6200000047683716,1.4800000190734863,1.600000023841858,5900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.649999976158142,1.649999976158142,1.399999976158142,1.4500000476837158,8700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.4500000476837158,1.559999942779541,1.4500000476837158,1.5499999523162842,13000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.4600000381469729,1.5,1.4500000476837158,1.4700000286102295,5400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.4850000143051147,1.5,1.4600000381469729,1.5,5300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.534999966621399,1.7649999856948853,1.5299999713897705,1.649999976158142,16800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.6299999952316284,1.7200000286102295,1.600000023841858,1.618000030517578,12700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.600000023841858,1.7400000095367432,1.5399999618530271,1.6799999475479126,9700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.5499999523162842,1.7000000476837158,1.5099999904632568,1.5099999904632568,6900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.6200000047683716,1.6610000133514404,1.5,1.5700000524520874,8500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1.590000033378601,1.590000033378601,1.4700000286102295,1.4700000286102295,2900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,1.4700000286102295,1.6699999570846558,1.4500000476837158,1.5199999809265137,7500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,1.6200000047683716,1.75,1.559999942779541,1.5700000524520874,5900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,1.6030000448226929,1.7000000476837158,1.5829999446868896,1.600000023841858,3500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,1.600000023841858,1.600000023841858,1.5099999904632568,1.5499999523162842,8900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,1.4700000286102295,1.7100000381469729,1.4700000286102295,1.559999942779541,12800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,1.559999942779541,1.690000057220459,1.559999942779541,1.6799999475479126,3400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,1.6799999475479126,1.6799999475479126,1.5,1.5199999809265137,9200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,1.5199999809265137,1.6360000371932983,1.5199999809265137,1.5260000228881836,4000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,1.5199999809265137,1.5499999523162842,1.2699999809265137,1.399999976158142,41500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,1.5,1.559999942779541,1.4500000476837158,1.559999942779541,2800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,1.5800000429153442,1.5800000429153442,1.399999976158142,1.4730000495910645,8900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,1.4800000190734863,1.4800000190734863,1.3600000143051147,1.3600000143051147,2300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,1.5,1.590000033378601,1.4500000476837158,1.4500000476837158,2700.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,1.590000033378601,1.600000023841858,1.4500000476837158,1.4500000476837158,6700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,1.399999976158142,1.4500000476837158,1.399999976158142,1.4500000476837158,2200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,1.4500000476837158,1.4900000095367432,1.3799999952316284,1.399999976158142,4600.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,1.399999976158142,1.4700000286102295,1.399999976158142,1.4600000381469729,2300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,1.4600000381469729,1.4600000381469729,1.350000023841858,1.440000057220459,7200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,1.3300000429153442,1.4500000476837158,1.3300000429153442,1.3899999856948853,2300.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,1.409999966621399,1.4900000095367432,1.350000023841858,1.399999976158142,16000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,1.3799999952316284,1.4299999475479126,1.3799999952316284,1.3799999952316284,3500.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,1.4199999570846558,1.4900000095367432,1.2899999618530271,1.4500000476837158,29900.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,1.350000023841858,1.4900000095367432,1.309999942779541,1.440000057220459,4900.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,1.409999966621399,1.4600000381469729,1.3200000524520874,1.4600000381469729,5000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,1.4800000190734863,1.4850000143051147,1.3200000524520874,1.4800000190734863,3900.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,1.4850000143051147,1.4900000095367432,1.350000023841858,1.350000023841858,8900.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,1.4900000095367432,1.4900000095367432,1.4450000524520874,1.4900000095367432,2900.0,,,,,,,,,,
