Date,Open,High,Low,Close,Volume,"('Adj Close', 'CWT')","('Close', 'CWT')","('High', 'CWT')","('Low', 'CWT')","('Open', 'CWT')","('Volume', 'CWT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,51.619998931884766,52.34000015258789,51.310001373291016,51.88999938964844,193200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,52.060001373291016,52.13999938964844,50.93000030517578,51.22999954223633,230900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,51.68000030517578,51.68000030517578,50.0,50.040000915527344,252200.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,49.86000061035156,50.15999984741211,49.08000183105469,49.16999816894531,219300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,49.0099983215332,49.59000015258789,48.70000076293945,49.59000015258789,253600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,48.959999084472656,49.7599983215332,48.65999984741211,49.22999954223633,211500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,49.2599983215332,49.77000045776367,49.13999938964844,49.70000076293945,232000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,49.58000183105469,49.58000183105469,48.0,48.33000183105469,258000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,48.900001525878906,49.0099983215332,48.54999923706055,48.709999084472656,205200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,48.4900016784668,48.93999862670898,47.869998931884766,47.90999984741211,272900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,47.43000030517578,47.79999923706055,46.810001373291016,47.119998931884766,337800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,47.09999847412109,47.63999938964844,46.650001525878906,47.58000183105469,516600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,47.869998931884766,47.869998931884766,46.79999923706055,47.29999923706055,716500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,47.47999954223633,48.25,47.47999954223633,47.7599983215332,314100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,48.18999862670898,48.4900016784668,47.09999847412109,47.25,274200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,47.59000015258789,47.65999984741211,45.290000915527344,45.34000015258789,312300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,46.0,46.43000030517578,45.2400016784668,45.81999969482422,418000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,46.27999877929688,46.33000183105469,45.27000045776367,45.380001068115234,280100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,45.33000183105469,46.060001373291016,44.84000015258789,45.86000061035156,203900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,45.58000183105469,45.93000030517578,45.2599983215332,45.7599983215332,308700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,46.02999877929688,46.58000183105469,45.15999984741211,45.27000045776367,558900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,45.34999847412109,45.9900016784668,45.18000030517578,45.93000030517578,316200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,45.31999969482422,45.880001068115234,44.959999084472656,45.540000915527344,362900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,44.97999954223633,45.33000183105469,44.83000183105469,45.09000015258789,453200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,44.959999084472656,46.16999816894531,44.959999084472656,46.16999816894531,512000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,46.20000076293945,46.75,45.97999954223633,46.22999954223633,449100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,46.04999923706055,46.68000030517578,45.70000076293945,46.65999984741211,265600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,46.36000061035156,47.34000015258789,46.060001373291016,46.9900016784668,374700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,47.18000030517578,48.11000061035156,47.02000045776367,47.81999969482422,302600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,46.79999923706055,47.27000045776367,45.4900016784668,45.91999816894531,346100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,46.27999877929688,46.27999877929688,45.619998931884766,45.90999984741211,204700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,46.310001373291016,47.5099983215332,46.310001373291016,47.43999862670898,251400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,47.16999816894531,47.52999877929688,46.38999938964844,47.52000045776367,236200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,47.220001220703125,48.18000030517578,47.220001220703125,47.619998931884766,318800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,47.63999938964844,47.90999984741211,47.220001220703125,47.369998931884766,194300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,46.970001220703125,46.970001220703125,45.77999877929688,46.72999954223633,283500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,46.540000915527344,46.619998931884766,46.09000015258789,46.09999847412109,255800.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,45.84000015258789,46.04999923706055,45.09999847412109,45.43999862670898,393300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,45.63999938964844,46.0099983215332,45.43999862670898,45.95000076293945,294000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,45.40999984741211,46.310001373291016,45.40999984741211,45.91999816894531,299200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,46.869998931884766,47.45000076293945,45.84999847412109,45.88999938964844,461700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,45.209999084472656,45.900001525878906,44.93000030517578,45.52999877929688,266700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,45.400001525878906,46.2599983215332,45.400001525878906,46.08000183105469,333400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,46.119998931884766,46.68999862670898,45.060001373291016,45.369998931884766,242400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,45.630001068115234,46.04999923706055,45.290000915527344,45.59999847412109,254300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,45.86000061035156,46.400001525878906,45.65999984741211,46.2400016784668,362000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,46.5,46.56999969482422,45.97999954223633,46.29999923706055,359300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,46.22999954223633,48.560001373291016,46.22999954223633,47.869998931884766,337700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,47.40999984741211,47.68000030517578,46.59999847412109,47.04999923706055,185700.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,47.0099983215332,47.79999923706055,46.810001373291016,47.040000915527344,326000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,46.66999816894531,46.81999969482422,45.65999984741211,46.619998931884766,476200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,46.36000061035156,47.150001525878906,45.7599983215332,46.31999969482422,1115000.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,46.18999862670898,46.18999862670898,45.290000915527344,45.59999847412109,349900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,45.720001220703125,46.2400016784668,45.560001373291016,45.75,317900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,45.54999923706055,46.7599983215332,45.43999862670898,46.4900016784668,267100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,46.619998931884766,47.20000076293945,46.59999847412109,46.81999969482422,319000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,47.150001525878906,47.150001525878906,46.02000045776367,46.220001220703125,265600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,46.2599983215332,46.5,45.20000076293945,45.70000076293945,317800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,45.869998931884766,45.869998931884766,45.04999923706055,45.18999862670898,318400.0,,,,,,,,,,
