Date,Open,High,Low,Close,Volume,"('Adj Close', 'NKTR')","('Close', 'NKTR')","('High', 'NKTR')","('Low', 'NKTR')","('Open', 'NKTR')","('Volume', 'NKTR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.5600000023841858,0.6000000238418579,0.5600000023841858,0.5899999737739563,908800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.6000000238418579,0.6000000238418579,0.5299999713897705,0.5600000023841858,1272600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.5600000023841858,0.5899999737739563,0.5400000214576721,0.5600000023841858,789400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.550000011920929,0.5600000023841858,0.5299999713897705,0.5400000214576721,660200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.550000011920929,0.6000000238418579,0.5199999809265137,0.5899999737739563,1745300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.5899999737739563,0.5899999737739563,0.5600000023841858,0.5600000023841858,564400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.5799999833106995,0.5799999833106995,0.5400000214576721,0.550000011920929,606000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.5400000214576721,0.5799999833106995,0.5299999713897705,0.5400000214576721,845100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.5299999713897705,0.550000011920929,0.5199999809265137,0.5299999713897705,939500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.5299999713897705,0.5400000214576721,0.5,0.5199999809265137,1033600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.5199999809265137,0.5199999809265137,0.4900000095367431,0.4900000095367431,809800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.4900000095367431,0.550000011920929,0.4799999892711639,0.550000011920929,1048800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.550000011920929,0.550000011920929,0.5099999904632568,0.5299999713897705,360400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.5299999713897705,0.5600000023841858,0.5,0.5099999904632568,711800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,0.5099999904632568,0.5400000214576721,0.5,0.5099999904632568,440100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,0.5099999904632568,0.5199999809265137,0.5,0.5099999904632568,416000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,0.5199999809265137,0.5400000214576721,0.5,0.5099999904632568,348800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,0.5,0.5400000214576721,0.5,0.5099999904632568,345700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,0.5099999904632568,0.5600000023841858,0.5099999904632568,0.5600000023841858,806900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,0.5400000214576721,0.6000000238418579,0.5199999809265137,0.5600000023841858,905900.0,,,,,,,,,,
