Date,Open,High,Low,Close,Volume,"('Adj Close', 'NUVB')","('Close', 'NUVB')","('High', 'NUVB')","('Low', 'NUVB')","('Open', 'NUVB')","('Volume', 'NUVB')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.5,1.600000023841858,1.4800000190734863,1.5700000524520874,653500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.5399999618530271,1.5399999618530271,1.4800000190734863,1.4800000190734863,658900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.4700000286102295,1.5299999713897705,1.4700000286102295,1.5,465500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.4700000286102295,1.534999966621399,1.440000057220459,1.4900000095367432,833500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.5,1.559999942779541,1.4700000286102295,1.5499999523162842,564200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.5299999713897705,1.5549999475479126,1.5099999904632568,1.5099999904632568,346200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.5099999904632568,1.6399999856948853,1.5,1.590000033378601,1192900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.659999966621399,1.6690000295639038,1.5499999523162842,1.600000023841858,1138700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.6100000143051147,1.6799999475479126,1.5700000524520874,1.5800000429153442,661800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.6399999856948853,1.649999976158142,1.5399999618530271,1.590000033378601,823700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.5800000429153442,1.5800000429153442,1.5099999904632568,1.5099999904632568,340900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.5099999904632568,1.5099999904632568,1.4299999475479126,1.5,631200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.5299999713897705,1.5299999713897705,1.4600000381469729,1.4600000381469729,507700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.4600000381469729,1.5099999904632568,1.440000057220459,1.4900000095367432,733600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.5399999618530271,1.6799999475479126,1.5299999713897705,1.659999966621399,993800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.6799999475479126,1.690000057220459,1.6100000143051147,1.6399999856948853,505300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.649999976158142,1.7200000286102295,1.6399999856948853,1.7100000381469729,551000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.7300000190734863,1.7450000047683716,1.690000057220459,1.7200000286102295,478700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.7000000476837158,1.7549999952316284,1.6799999475479126,1.7400000095367432,418600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.7400000095367432,1.7400000095367432,1.6299999952316284,1.659999966621399,1082000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.6399999856948853,1.7100000381469729,1.6200000047683716,1.6200000047683716,614900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.649999976158142,1.652999997138977,1.5700000524520874,1.600000023841858,543700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.5700000524520874,1.590000033378601,1.5199999809265137,1.5800000429153442,348300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.5700000524520874,1.6050000190734863,1.534999966621399,1.5700000524520874,347900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.5499999523162842,1.649999976158142,1.5299999713897705,1.6200000047683716,401500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.6399999856948853,1.659999966621399,1.5700000524520874,1.6399999856948853,502900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.6699999570846558,1.7200000286102295,1.6449999809265137,1.7000000476837158,410000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.7200000286102295,1.7699999809265137,1.7000000476837158,1.7599999904632568,463500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.7799999713897705,1.7999999523162842,1.7200000286102295,1.7599999904632568,864300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.7000000476837158,1.7799999713897705,1.649999976158142,1.659999966621399,551300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.6699999570846558,1.7599999904632568,1.6699999570846558,1.7200000286102295,337400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.7200000286102295,1.7999999523162842,1.7200000286102295,1.7899999618530271,653200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.7799999713897705,1.809999942779541,1.7100000381469729,1.7300000190734863,778800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.7699999809265137,1.8320000171661377,1.7400000095367432,1.7799999713897705,583300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.7899999618530271,1.7999999523162842,1.75,1.7799999713897705,435700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.7999999523162842,1.825000047683716,1.7599999904632568,1.7699999809265137,401200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.7799999713897705,1.809999942779541,1.75,1.7799999713897705,448300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.7999999523162842,1.9900000095367432,1.7999999523162842,1.9800000190734863,1540500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1.9700000286102293,2.0199999809265137,1.955000042915344,1.9900000095367432,702100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,1.9900000095367432,2.039999961853028,1.950000047683716,1.9700000286102293,485600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,1.9299999475479128,2.015000104904175,1.870000004768372,1.870000004768372,783900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,1.8600000143051147,2.3399999141693115,1.8600000143051147,2.2300000190734863,2412600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.25,2.2799999713897705,2.0799999237060547,2.119999885559082,1009800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.119999885559082,2.240000009536743,2.049999952316284,2.180000066757202,734000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.2100000381469727,2.390000104904175,2.174000024795532,2.390000104904175,673800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.4100000858306885,2.5,2.380000114440918,2.490000009536743,1135400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,2.5,2.539999961853028,2.400000095367432,2.440000057220459,817100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,2.450000047683716,2.4600000381469727,2.359999895095825,2.390000104904175,605300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,2.390000104904175,2.4200000762939453,2.309999942779541,2.3299999237060547,710200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,2.3299999237060547,2.450000047683716,2.3299999237060547,2.4100000858306885,604200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,2.400000095367432,2.5,2.130000114440918,2.190000057220459,674700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,2.140000104904175,2.289999961853028,2.140000104904175,2.2799999713897705,991300.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,2.299999952316284,2.325000047683716,2.220000028610229,2.259999990463257,636100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,2.240000009536743,2.259999990463257,1.940000057220459,2.0,2440200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,1.940000057220459,1.9800000190734863,1.840000033378601,1.919999957084656,1191400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,1.940000057220459,2.25,1.934999942779541,2.240000009536743,1724500.0,,,,,,,,,,
