Date,Open,High,Low,Close,Volume,"('Adj Close', 'AOSL')","('Close', 'AOSL')","('High', 'AOSL')","('Low', 'AOSL')","('Open', 'AOSL')","('Volume', 'AOSL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,26.65999984741211,28.600000381469727,26.38999938964844,27.3799991607666,333100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,26.989999771118164,28.3799991607666,26.520000457763672,28.209999084472656,329400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,28.190000534057617,28.209999084472656,26.6200008392334,26.670000076293945,224800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,26.6200008392334,27.459999084472656,26.049999237060547,26.309999465942383,202900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,26.309999465942383,27.059999465942383,26.229999542236328,26.739999771118164,128200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,26.15999984741211,26.690000534057617,25.86000061035156,26.479999542236328,167100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,26.3700008392334,26.38999938964844,25.559999465942383,26.1200008392334,163200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,26.38999938964844,26.709999084472656,26.170000076293945,26.540000915527344,134500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,26.790000915527344,26.8700008392334,26.399999618530277,26.43000030517578,93600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,26.15999984741211,26.34000015258789,25.940000534057617,26.15999984741211,124600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,25.63999938964844,26.32999992370605,25.450000762939453,26.25,174500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,26.68000030517578,27.309999465942383,26.450000762939453,27.229999542236328,110700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,27.34000015258789,27.6200008392334,26.61000061035156,27.540000915527344,117700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,28.0,28.5,27.790000915527344,28.170000076293945,176700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,28.57999992370605,28.790000915527344,28.31999969482422,28.709999084472656,108500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,29.11000061035156,29.11000061035156,27.82999992370605,28.100000381469727,130900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,28.489999771118164,28.489999771118164,27.459999084472656,27.96999931335449,149600.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,27.950000762939453,27.950000762939453,26.479999542236328,26.799999237060547,125700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,26.700000762939453,27.57999992370605,26.3799991607666,27.56999969482422,170100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,27.309999465942383,27.739999771118164,26.420000076293945,26.420000076293945,77900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,26.15999984741211,26.799999237060547,25.6200008392334,25.65999984741211,117900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,25.809999465942383,25.950000762939453,25.479999542236328,25.88999938964844,114700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,25.530000686645508,25.81999969482422,25.21999931335449,25.229999542236328,93400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,25.06999969482422,26.18000030517578,24.82999992370605,26.06999969482422,166800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,25.899999618530277,25.96999931335449,25.309999465942383,25.739999771118164,155600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,23.549999237060547,24.420000076293945,21.3700008392334,23.0,562300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,22.809999465942383,23.25,22.25,22.5,250300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,22.540000915527344,23.670000076293945,22.479999542236328,23.46999931335449,202500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,23.600000381469727,24.020000457763672,23.520000457763672,23.649999618530277,175000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,22.790000915527344,23.100000381469727,22.07999992370605,22.229999542236328,208700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,22.75,23.059999465942383,22.40999984741211,22.88999938964844,167900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,23.290000915527344,23.43000030517578,22.729999542236328,22.96999931335449,194300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,22.8799991607666,23.0,22.350000381469727,22.40999984741211,127800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,22.06999969482422,22.59000015258789,21.790000915527344,22.229999542236328,181100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,22.200000762939453,22.239999771118164,21.75,22.11000061035156,133800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,22.09000015258789,22.229999542236328,21.88999938964844,22.09000015258789,183500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,21.799999237060547,22.06999969482422,21.59000015258789,21.809999465942383,158000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,21.809999465942383,22.38999938964844,21.809999465942383,22.190000534057617,106000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,22.36000061035156,22.68000030517578,21.96999931335449,22.0,107800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,21.68000030517578,22.01000022888184,21.61000061035156,21.65999984741211,115400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,22.149999618530277,22.299999237060547,21.59000015258789,21.899999618530277,158000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,22.049999237060547,22.959999084472656,21.940000534057617,22.86000061035156,157600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,23.0,23.34000015258789,22.530000686645508,22.76000022888184,107300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,22.540000915527344,22.739999771118164,22.149999618530277,22.290000915527344,91800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,22.68000030517578,23.25,22.5,22.989999771118164,99100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,23.200000762939453,25.01000022888184,23.200000762939453,24.57999992370605,135000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,24.899999618530277,25.0,23.90999984741211,23.940000534057617,85200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,23.59000015258789,24.01000022888184,23.32999992370605,23.559999465942383,127000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,23.57999992370605,23.65999984741211,23.07999992370605,23.31999969482422,100300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,23.049999237060547,23.32999992370605,22.36000061035156,22.46999931335449,130900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,22.25,22.46999931335449,21.479999542236328,21.63999938964844,111800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,21.399999618530277,21.93000030517578,21.399999618530277,21.549999237060547,271600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,21.61000061035156,21.6200008392334,20.920000076293945,20.920000076293945,117800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,20.75,21.09000015258789,20.56999969482422,20.729999542236328,83400.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,20.559999465942383,21.549999237060547,20.36000061035156,21.350000381469727,132200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,21.59000015258789,23.149999618530277,21.549999237060547,22.21999931335449,198800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,22.100000381469727,22.21999931335449,21.57999992370605,21.63999938964844,65800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,21.56999969482422,21.76000022888184,21.43000030517578,21.57999992370605,59900.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,21.709999084472656,21.8799991607666,21.030000686645508,21.030000686645508,97000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,21.32999992370605,21.88999938964844,20.850000381469727,21.84000015258789,116900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,21.86000061035156,22.270000457763672,21.780000686645508,22.040000915527344,99600.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,22.0,22.450000762939453,21.82999992370605,22.06999969482422,67000.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,21.8799991607666,21.8799991607666,21.59000015258789,21.75,134900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,21.43000030517578,22.81999969482422,21.38999938964844,22.81999969482422,105500.0,,,,,,,,,,
