Date,Open,High,Low,Close,Volume,"('Adj Close', 'NE')","('Close', 'NE')","('High', 'NE')","('Low', 'NE')","('Open', 'NE')","('Volume', 'NE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,48.61000061035156,49.52000045776367,47.869998931884766,48.22999954223633,938900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,47.90999984741211,48.83000183105469,47.68999862670898,48.15999984741211,1020200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,48.79999923706055,49.369998931884766,47.18999862670898,47.38999938964844,817500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,47.470001220703125,48.29999923706055,47.415000915527344,47.77000045776367,1036600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,46.63999938964844,47.29999923706055,45.77999877929688,47.290000915527344,1322300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,46.97999954223633,47.11000061035156,45.77999877929688,45.95000076293945,802000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,45.81999969482422,45.86000061035156,44.560001373291016,44.75,1052400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,45.08000183105469,45.59000015258789,44.58000183105469,44.70000076293945,1359700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,45.7599983215332,46.18000030517578,44.18000030517578,44.75,1366900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,44.5,44.59000015258789,43.52000045776367,43.65999984741211,1477600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,43.220001220703125,43.70000076293945,42.540000915527344,43.59999847412109,1175000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,43.72999954223633,44.060001373291016,43.01300048828125,43.83000183105469,893700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,43.97999954223633,43.97999954223633,42.9900016784668,43.66999816894531,976100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,43.68000030517578,44.55500030517578,43.380001068115234,44.34999847412109,1116300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,44.34999847412109,44.880001068115234,44.04999923706055,44.58000183105469,842500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,45.209999084472656,45.52000045776367,44.435001373291016,45.09999847412109,768600.0,,,,,,,,,,
