Date,Open,High,Low,Close,Volume,"('Adj Close', 'TMP')","('Close', 'TMP')","('High', 'TMP')","('Low', 'TMP')","('Open', 'TMP')","('Volume', 'TMP')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,59.47999954223633,60.54999923706055,58.880001068115234,59.27999877929688,102400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,58.91999816894531,59.4900016784668,56.13999938964844,56.34000015258789,87400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,56.65999984741211,56.81999969482422,55.720001220703125,55.900001525878906,77600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,55.65999984741211,56.400001525878906,55.65999984741211,55.84999847412109,66100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,55.79999923706055,56.0,54.650001525878906,55.220001220703125,55400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,54.560001373291016,54.58000183105469,53.720001220703125,54.08000183105469,83400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,54.41999816894531,54.56999969482422,53.619998931884766,54.34000015258789,90100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,53.79999923706055,54.130001068115234,52.95000076293945,53.77000045776367,101100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,54.38999938964844,54.38999938964844,52.81999969482422,53.470001220703125,62600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,52.77000045776367,52.91999816894531,51.900001525878906,52.08000183105469,63400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,51.45000076293945,52.27999877929688,51.34000015258789,51.93999862670898,64800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,52.09999847412109,52.56999969482422,51.400001525878906,52.27000045776367,53800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,52.369998931884766,53.33000183105469,51.79999923706055,53.2400016784668,54900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,53.68999862670898,55.88999938964844,53.68999862670898,55.72999954223633,132700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,55.91999816894531,56.119998931884766,54.709999084472656,54.75,58300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,55.06999969482422,56.11000061035156,54.70000076293945,55.52000045776367,63000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,56.400001525878906,56.459999084472656,53.95000076293945,54.34000015258789,60000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,54.72999954223633,54.72999954223633,52.86000061035156,53.84000015258789,55900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,54.119998931884766,54.790000915527344,53.560001373291016,54.630001068115234,67100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,54.02999877929688,54.40999984741211,53.16999816894531,53.70000076293945,60000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,52.63999938964844,52.63999938964844,49.38999938964844,49.38999938964844,134300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,49.93999862670898,50.25,47.68999862670898,49.0,138900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,48.0099983215332,49.08000183105469,48.0,48.560001373291016,98500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,48.09000015258789,48.790000915527344,47.810001373291016,48.52999877929688,96300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,48.45000076293945,50.209999084472656,48.45000076293945,50.20000076293945,95200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,50.25,50.25,48.2599983215332,48.65999984741211,95700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,47.70000076293945,48.810001373291016,47.70000076293945,48.40999984741211,80800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,48.36000061035156,50.0099983215332,48.02999877929688,49.790000915527344,75900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,49.70000076293945,51.5,49.70000076293945,51.11000061035156,50700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,49.40999984741211,49.40999984741211,47.25,47.72999954223633,105500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,48.709999084472656,48.9900016784668,47.61000061035156,48.5,46900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,48.77999877929688,51.0099983215332,48.77999877929688,50.959999084472656,66900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,50.650001525878906,51.77000045776367,49.88999938964844,51.2400016784668,82800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,50.47999954223633,51.36000061035156,49.7599983215332,50.2400016784668,56600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,50.290000915527344,50.43000030517578,49.630001068115234,49.68999862670898,45100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,49.75,49.900001525878906,48.34999847412109,48.41999816894531,56900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,48.61000061035156,48.84999847412109,48.0099983215332,48.79999923706055,43100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,48.4900016784668,48.619998931884766,47.2599983215332,48.0099983215332,45800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,47.68000030517578,48.619998931884766,47.650001525878906,47.7400016784668,45100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,47.5099983215332,48.27000045776367,47.45000076293945,47.52999877929688,56300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,48.0,48.90999984741211,47.68999862670898,48.15999984741211,48600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,47.70000076293945,48.84000015258789,47.29999923706055,48.52000045776367,76000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,48.68999862670898,49.27000045776367,47.68000030517578,47.68999862670898,35500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,47.650001525878906,50.09999847412109,47.650001525878906,49.25,63100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,49.56999969482422,50.15999984741211,48.04999923706055,49.68000030517578,59800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,50.18999862670898,50.52999877929688,49.56999969482422,49.61000061035156,38100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,50.0099983215332,50.470001220703125,49.63999938964844,50.209999084472656,45300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,50.15999984741211,50.540000915527344,50.09999847412109,50.150001525878906,43800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,50.310001373291016,50.459999084472656,49.060001373291016,49.20000076293945,37300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,49.06999969482422,49.93000030517578,48.810001373291016,48.93999862670898,46100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,48.84000015258789,48.84000015258789,47.18000030517578,47.47999954223633,69500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,47.43000030517578,48.790000915527344,47.43000030517578,48.41999816894531,238100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,48.33000183105469,48.33000183105469,46.84000015258789,46.970001220703125,88800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,47.11000061035156,47.5,46.59000015258789,46.630001068115234,80600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,46.650001525878906,48.95000076293945,46.310001373291016,48.72999954223633,62700.0,,,,,,,,,,
