Date,Open,High,Low,Close,Volume,"('Adj Close', 'FBIO')","('Close', 'FBIO')","('High', 'FBIO')","('Low', 'FBIO')","('Open', 'FBIO')","('Volume', 'FBIO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,3.0,3.069999933242798,2.5899999141693115,2.690000057220459,1155500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,2.720000028610229,2.869999885559082,2.299999952316284,2.4800000190734863,1311300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,2.4200000762939453,2.7799999713897705,2.380000114440918,2.5,881000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,2.4800000190734863,2.5799999237060547,2.109999895095825,2.4200000762939453,768900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,2.4100000858306885,2.450000047683716,2.2300000190734863,2.259999990463257,686400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,2.4200000762939453,2.440000057220459,2.109999895095825,2.119999885559082,2495000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,2.180000066757202,2.200000047683716,1.870000004768372,1.940000057220459,1407300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.940000057220459,1.950000047683716,1.809999942779541,1.8600000143051147,665600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.870000004768372,1.9800000190734863,1.840000033378601,1.919999957084656,463800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.950000047683716,2.0299999713897705,1.7899999618530271,1.809999942779541,490000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.7599999904632568,1.8899999856948853,1.659999966621399,1.8799999952316284,565100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.919999957084656,1.919999957084656,1.7999999523162842,1.840000033378601,366000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.840000033378601,1.909999966621399,1.7599999904632568,1.899999976158142,255600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.940000057220459,1.9900000095367432,1.850000023841858,1.9900000095367432,366700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.9900000095367432,2.130000114440918,1.909999966621399,2.0,343800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,2.0299999713897705,2.039999961853028,1.9299999475479128,2.009999990463257,297600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,2.0299999713897705,2.130000114440918,1.950000047683716,2.0899999141693115,541300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,2.109999895095825,2.1700000762939453,2.039999961853028,2.059999942779541,264500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,2.009999990463257,2.150000095367432,1.9900000095367432,2.0999999046325684,357300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,2.109999895095825,2.109999895095825,1.9900000095367432,2.0,195100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,2.009999990463257,2.0999999046325684,1.9700000286102293,2.039999961853028,396100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,2.049999952316284,2.0799999237060547,1.940000057220459,1.9700000286102293,233400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.950000047683716,1.950000047683716,1.809999942779541,1.850000023841858,397000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.830000042915344,1.830000042915344,1.7000000476837158,1.7200000286102295,507500.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.7200000286102295,1.75,1.6299999952316284,1.7200000286102295,528900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.7200000286102295,1.75,1.659999966621399,1.75,184800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.7599999904632568,1.830000042915344,1.7000000476837158,1.7999999523162842,285400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.7899999618530271,1.8799999952316284,1.7799999713897705,1.870000004768372,264300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.870000004768372,1.9800000190734863,1.870000004768372,1.919999957084656,277800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.8799999952316284,1.899999976158142,1.75,1.7699999809265137,369200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.840000033378601,1.9299999475479128,1.7799999713897705,1.8799999952316284,237200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.7799999713897705,1.9299999475479128,1.7799999713897705,1.8799999952316284,301700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.899999976158142,1.940000057220459,1.840000033378601,1.8600000143051147,353100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.840000033378601,1.8899999856948853,1.7699999809265137,1.7799999713897705,149500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.7699999809265137,1.809999942779541,1.7000000476837158,1.7300000190734863,218600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.7599999904632568,1.7799999713897705,1.690000057220459,1.75,189100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.7799999713897705,1.7999999523162842,1.7200000286102295,1.7400000095367432,101700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.7400000095367432,1.870000004768372,1.7300000190734863,1.850000023841858,339100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1.899999976158142,2.0199999809265137,1.8799999952316284,1.9800000190734863,378700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,1.9700000286102293,2.2799999713897705,1.9700000286102293,2.180000066757202,951800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.220000028610229,2.2699999809265137,2.049999952316284,2.0799999237060547,356200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.119999885559082,2.440000057220459,2.069999933242798,2.430000066757202,589600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.490000009536743,2.619999885559082,2.1600000858306885,2.289999961853028,446900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.25,2.309999942779541,2.1600000858306885,2.2699999809265137,210200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.319999933242798,2.319999933242798,2.1700000762939453,2.220000028610229,168100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.2799999713897705,2.2799999713897705,2.049999952316284,2.069999933242798,292100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,2.140000104904175,2.1700000762939453,2.049999952316284,2.0999999046325684,173500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,2.0899999141693115,2.150000095367432,1.9600000381469729,2.0,214500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,1.9900000095367432,2.0,1.870000004768372,1.9299999475479128,145900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,1.909999966621399,1.940000057220459,1.7999999523162842,1.8200000524520876,209900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,1.8200000524520876,1.899999976158142,1.6299999952316284,1.6799999475479126,564200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,1.7300000190734863,1.9900000095367432,1.7200000286102295,1.940000057220459,664200.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,2.0,2.009999990463257,1.7899999618530271,1.919999957084656,339100.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,1.9600000381469729,1.9700000286102293,1.830000042915344,1.899999976158142,306200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,1.899999976158142,1.909999966621399,1.809999942779541,1.909999966621399,212800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,1.9299999475479128,2.009999990463257,1.870000004768372,1.9700000286102293,246100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,1.950000047683716,2.009999990463257,1.8600000143051147,1.940000057220459,291600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,1.919999957084656,1.9700000286102293,1.870000004768372,1.909999966621399,138300.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,1.9299999475479128,1.9800000190734863,1.830000042915344,1.9299999475479128,244300.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,1.9600000381469729,2.1700000762939453,1.9299999475479128,2.1700000762939453,469800.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,2.1600000858306885,2.1700000762939453,1.9700000286102293,2.0,311800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,2.049999952316284,2.049999952316284,1.919999957084656,1.9900000095367432,334900.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,1.940000057220459,1.9600000381469729,1.7899999618530271,1.9299999475479128,203100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,1.940000057220459,1.940000057220459,1.830000042915344,1.919999957084656,179500.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,1.919999957084656,1.9299999475479128,1.850000023841858,1.870000004768372,196600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,1.8799999952316284,1.899999976158142,1.6299999952316284,1.870000004768372,396200.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,1.840000033378601,1.940000057220459,1.7599999904632568,1.899999976158142,201300.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,1.9800000190734863,1.9800000190734863,1.850000023841858,1.8899999856948853,181400.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,1.8899999856948853,1.9299999475479128,1.7999999523162842,1.909999966621399,184400.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,1.919999957084656,1.919999957084656,1.7699999809265137,1.8200000524520876,202000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,1.830000042915344,1.870000004768372,1.7200000286102295,1.7999999523162842,266100.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,1.8200000524520876,1.840000033378601,1.7200000286102295,1.8200000524520876,336200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,1.7599999904632568,1.809999942779541,1.7300000190734863,1.7599999904632568,193400.0,,,,,,,,,,
