Date,Open,High,Low,Close,Volume,"('Adj Close', 'VBFC')","('Close', 'VBFC')","('High', 'VBFC')","('Low', 'VBFC')","('Open', 'VBFC')","('Volume', 'VBFC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,39.86000061035156,39.86000061035156,39.86000061035156,39.86000061035156,0.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,39.86000061035156,39.86000061035156,39.86000061035156,39.86000061035156,0.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,39.86000061035156,39.86000061035156,39.86000061035156,39.86000061035156,0.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,40.02000045776367,40.02000045776367,40.02000045776367,40.02000045776367,400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,40.02000045776367,40.02000045776367,40.02000045776367,40.02000045776367,0.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,40.02000045776367,40.02000045776367,40.02000045776367,40.02000045776367,0.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,40.7599983215332,40.7599983215332,40.7599983215332,40.7599983215332,100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,41.36000061035156,41.400001525878906,40.70000076293945,41.400001525878906,2300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,41.400001525878906,41.400001525878906,41.400001525878906,41.400001525878906,0.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,41.400001525878906,41.400001525878906,41.400001525878906,41.400001525878906,0.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,41.0,41.619998931884766,41.0,41.119998931884766,2300.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,41.13999938964844,41.33000183105469,41.13999938964844,41.27999877929688,800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,41.27999877929688,41.27999877929688,41.27999877929688,41.27999877929688,0.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,41.27999877929688,41.27999877929688,41.27999877929688,41.27999877929688,0.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,42.29999923706055,42.29999923706055,42.29999923706055,42.29999923706055,100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,42.29999923706055,42.29999923706055,42.29999923706055,42.29999923706055,0.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,42.36000061035156,42.36000061035156,42.36000061035156,42.36000061035156,400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,42.5,42.5,42.5,42.5,600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,42.5,42.5,42.5,42.5,0.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,41.52999877929688,42.61000061035156,41.27999877929688,42.61000061035156,500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,42.61000061035156,42.61000061035156,42.61000061035156,42.61000061035156,0.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,42.61000061035156,42.61000061035156,42.61000061035156,42.61000061035156,0.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,42.61000061035156,42.61000061035156,42.61000061035156,42.61000061035156,300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,41.65999984741211,41.65999984741211,41.65999984741211,41.65999984741211,200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,41.77000045776367,41.77000045776367,41.77000045776367,41.77000045776367,500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,41.77000045776367,41.77000045776367,41.77000045776367,41.77000045776367,0.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,42.0,42.0,41.27999877929688,41.75,1000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,41.75,41.75,41.75,41.75,0.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,41.5,43.18000030517578,41.27999877929688,43.18000030517578,4300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,43.18000030517578,43.18000030517578,43.18000030517578,43.18000030517578,0.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,43.18000030517578,43.18000030517578,43.18000030517578,43.18000030517578,0.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,43.18000030517578,43.18000030517578,43.18000030517578,43.18000030517578,0.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,43.18000030517578,43.18000030517578,43.18000030517578,43.18000030517578,0.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,43.18000030517578,43.18000030517578,43.18000030517578,43.18000030517578,300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,43.18000030517578,43.18000030517578,43.18000030517578,43.18000030517578,0.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,41.43000030517578,41.43000030517578,41.25,41.25,900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,41.25,41.25,41.25,41.25,200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,41.45000076293945,41.45000076293945,40.65999984741211,40.93000030517578,3700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,40.93000030517578,40.93000030517578,40.93000030517578,40.93000030517578,0.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,40.93000030517578,40.93000030517578,40.93000030517578,40.93000030517578,0.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,40.93000030517578,40.93000030517578,40.93000030517578,40.93000030517578,0.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,40.29999923706055,40.29999923706055,40.29999923706055,40.29999923706055,300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,40.29999923706055,40.29999923706055,40.29999923706055,40.29999923706055,600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,41.560001373291016,41.560001373291016,40.11000061035156,41.560001373291016,3200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,41.119998931884766,41.119998931884766,40.54999923706055,40.54999923706055,2500.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,40.54999923706055,40.54999923706055,40.54999923706055,40.54999923706055,0.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,40.54999923706055,40.54999923706055,40.54999923706055,40.54999923706055,0.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,40.54999923706055,40.54999923706055,40.54999923706055,40.54999923706055,0.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,40.54999923706055,40.54999923706055,40.54999923706055,40.54999923706055,0.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,40.54999923706055,40.54999923706055,40.54999923706055,40.54999923706055,0.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,40.61000061035156,41.91999816894531,40.61000061035156,41.68999862670898,1400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,41.68999862670898,41.68999862670898,41.68999862670898,41.68999862670898,800.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,41.790000915527344,41.790000915527344,41.790000915527344,41.790000915527344,300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,41.790000915527344,41.790000915527344,41.790000915527344,41.790000915527344,300.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,41.79999923706055,41.79999923706055,41.79999923706055,41.79999923706055,200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,41.79999923706055,41.79999923706055,41.79999923706055,41.79999923706055,300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,41.790000915527344,41.790000915527344,41.790000915527344,41.790000915527344,200.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,42.0,42.0,42.0,42.0,600.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,42.0,42.0,42.0,42.0,0.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,42.470001220703125,42.5,41.75,42.5,800.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,42.5,42.5,42.5,42.5,0.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,41.61000061035156,41.61000061035156,40.119998931884766,40.97999954223633,5000.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,40.75,41.0099983215332,40.29999923706055,40.29999923706055,4400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,40.79999923706055,40.79999923706055,40.77000045776367,40.79999923706055,3700.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,40.97999954223633,41.400001525878906,40.90999984741211,41.119998931884766,9600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,41.0099983215332,41.130001068115234,41.0099983215332,41.130001068115234,3200.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,41.2599983215332,41.2599983215332,41.2599983215332,41.2599983215332,400.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,41.2599983215332,41.2599983215332,41.2599983215332,41.2599983215332,0.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,41.2599983215332,41.29999923706055,41.09000015258789,41.09000015258789,1800.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,41.09000015258789,41.09000015258789,41.09000015258789,41.09000015258789,100.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,41.09000015258789,41.09000015258789,41.09000015258789,41.09000015258789,0.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,41.290000915527344,41.290000915527344,40.75,41.290000915527344,1900.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,41.29999923706055,41.29999923706055,40.93000030517578,40.93000030517578,1300.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,40.93000030517578,40.93000030517578,40.93000030517578,40.93000030517578,0.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,41.83000183105469,42.0,41.59000015258789,41.59000015258789,1400.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,41.5,41.59000015258789,41.4900016784668,41.59000015258789,1000.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,41.86000061035156,42.0,41.86000061035156,42.0,900.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,42.18000030517578,42.18000030517578,42.18000030517578,42.18000030517578,300.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,42.11000061035156,42.34999847412109,42.11000061035156,42.34999847412109,1000.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,42.34999847412109,42.34999847412109,42.34999847412109,42.34999847412109,0.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,42.34999847412109,42.34999847412109,42.34999847412109,42.34999847412109,0.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,42.34999847412109,42.34999847412109,42.34999847412109,42.34999847412109,0.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,42.869998931884766,42.869998931884766,42.869998931884766,42.869998931884766,500.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,42.869998931884766,42.869998931884766,42.869998931884766,42.869998931884766,0.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,42.65999984741211,42.65999984741211,42.65999984741211,42.65999984741211,100.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,42.65999984741211,42.65999984741211,42.65999984741211,42.65999984741211,0.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,42.65999984741211,42.65999984741211,42.65999984741211,42.65999984741211,0.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,42.81999969482422,42.81999969482422,42.81999969482422,42.81999969482422,200.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,42.81999969482422,42.81999969482422,42.81999969482422,42.81999969482422,0.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,42.81999969482422,42.81999969482422,42.81999969482422,42.81999969482422,0.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,42.81999969482422,42.81999969482422,42.81999969482422,42.81999969482422,100.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,42.81999969482422,42.81999969482422,42.81999969482422,42.81999969482422,0.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,42.81999969482422,42.81999969482422,42.81999969482422,42.81999969482422,0.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,42.81999969482422,42.81999969482422,42.81999969482422,42.81999969482422,100.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,42.90999984741211,42.90999984741211,42.90999984741211,42.90999984741211,500.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,43.29999923706055,43.29999923706055,43.29999923706055,43.29999923706055,500.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,43.29999923706055,43.29999923706055,43.29999923706055,43.29999923706055,0.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,43.75,43.75,43.75,43.75,500.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,43.75,43.75,43.75,43.75,0.0,,,,,,,,,,
