Date,Open,High,Low,Close,Volume,"('Adj Close', 'TRN')","('Close', 'TRN')","('High', 'TRN')","('Low', 'TRN')","('Open', 'TRN')","('Volume', 'TRN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,26.440000534057617,26.76000022888184,26.31999969482422,26.59000015258789,512500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,26.299999237060547,26.46999931335449,25.799999237060547,26.11000061035156,461900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,26.09000015258789,26.46999931335449,25.920000076293945,25.950000762939453,581000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,26.059999465942383,26.82999992370605,26.01000022888184,26.229999542236328,480200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,26.06999969482422,26.540000915527344,25.88999938964844,26.520000457763672,380200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,26.100000381469727,26.100000381469727,25.51000022888184,25.520000457763672,497800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,25.32999992370605,25.479999542236328,25.11000061035156,25.3700008392334,525100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,24.96999931335449,25.0,24.51000022888184,24.93000030517578,483300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,25.239999771118164,25.239999771118164,24.690000534057617,24.84000015258789,231400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,24.489999771118164,24.649999618530277,24.309999465942383,24.420000076293945,295700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,23.93000030517578,24.190000534057617,23.790000915527344,23.84000015258789,364800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,23.88999938964844,23.979999542236328,23.399999618530277,23.84000015258789,346100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,23.940000534057617,24.700000762939453,23.63999938964844,24.690000534057617,480300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,24.959999084472656,25.71999931335449,24.8700008392334,25.5,500300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,25.899999618530277,26.18000030517578,25.5,25.56999969482422,454500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,26.059999465942383,26.059999465942383,25.280000686645508,25.46999931335449,362100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,25.81999969482422,26.1200008392334,25.56999969482422,25.86000061035156,355400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,26.049999237060547,26.149999618530277,25.729999542236328,25.8700008392334,304700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,25.8700008392334,25.940000534057617,25.440000534057617,25.920000076293945,343900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,25.670000076293945,26.030000686645508,25.6200008392334,26.01000022888184,424400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,26.06999969482422,26.26000022888184,25.100000381469727,25.13999938964844,799900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,25.21999931335449,25.43000030517578,24.850000381469727,25.399999618530277,422400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,25.01000022888184,25.770000457763672,24.81999969482422,25.56999969482422,436100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,25.18000030517578,25.51000022888184,24.940000534057617,25.309999465942383,325300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,25.25,26.0,25.25,25.8700008392334,410100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,25.989999771118164,25.989999771118164,25.36000061035156,25.530000686645508,435500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,25.51000022888184,26.040000915527344,25.43000030517578,26.0,357900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,26.040000915527344,26.34000015258789,25.600000381469727,26.31999969482422,319300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,26.309999465942383,27.040000915527344,26.190000534057617,26.739999771118164,559400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,25.920000076293945,25.979999542236328,25.3799991607666,25.76000022888184,605100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,26.149999618530277,26.600000381469727,25.940000534057617,26.459999084472656,415100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,26.670000076293945,27.34000015258789,26.670000076293945,27.309999465942383,485000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,26.88999938964844,27.209999084472656,26.51000022888184,26.540000915527344,427400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,26.11000061035156,26.489999771118164,26.020000457763672,26.309999465942383,522100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,26.32999992370605,26.61000061035156,26.09000015258789,26.530000686645508,484600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,25.93000030517578,26.209999084472656,24.530000686645508,25.43000030517578,739600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,25.170000076293945,25.170000076293945,23.670000076293945,24.59000015258789,676700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,24.40999984741211,24.5,24.11000061035156,24.25,629700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,24.450000762939453,24.670000076293945,24.209999084472656,24.57999992370605,429800.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,24.290000915527344,24.90999984741211,24.290000915527344,24.399999618530277,464100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,24.75,25.459999084472656,24.690000534057617,25.3799991607666,628600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,25.290000915527344,25.290000915527344,24.88999938964844,25.040000915527344,347800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,25.020000457763672,25.18000030517578,24.649999618530277,24.670000076293945,505600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,24.540000915527344,25.440000534057617,24.489999771118164,25.11000061035156,465000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,25.309999465942383,25.76000022888184,25.09000015258789,25.5,481700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,25.649999618530277,25.8799991607666,25.61000061035156,25.8799991607666,358600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,26.0,26.6299991607666,26.0,26.25,521300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,26.239999771118164,26.530000686645508,25.559999465942383,26.030000686645508,508000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,26.030000686645508,26.15999984741211,25.6200008392334,25.799999237060547,379400.0,,,,,,,,,,
