Date,Open,High,Low,Close,Volume,"('Adj Close', 'FNF')","('Close', 'FNF')","('High', 'FNF')","('Low', 'FNF')","('Open', 'FNF')","('Volume', 'FNF')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,50.54999923706055,50.77000045776367,49.380001068115234,49.56999969482422,1694500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,48.91999816894531,49.13999938964844,48.0099983215332,48.02999877929688,1500200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,48.130001068115234,48.869998931884766,47.90999984741211,48.04999923706055,1410400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,48.0,49.09000015258789,47.58000183105469,48.84999847412109,1625800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,49.02999877929688,49.34000015258789,48.59999847412109,49.20000076293945,1017000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,48.7599983215332,49.15999984741211,48.59000015258789,48.77999877929688,1147500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,49.18000030517578,49.61000061035156,48.75,49.58000183105469,1558300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,49.58000183105469,49.66999816894531,48.65999984741211,49.630001068115234,1808200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,49.72999954223633,49.970001220703125,49.290000915527344,49.869998931884766,1424800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,49.34999847412109,49.400001525878906,48.5,48.900001525878906,1845700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,48.18999862670898,48.81999969482422,47.97999954223633,48.43000030517578,1506400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,48.4900016784668,48.52000045776367,47.810001373291016,48.20000076293945,1132300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,48.33000183105469,48.970001220703125,47.720001220703125,48.880001068115234,1962500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,49.13999938964844,49.95000076293945,49.13999938964844,49.81999969482422,2214800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,49.66999816894531,49.869998931884766,48.880001068115234,49.04999923706055,1285000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,49.56999969482422,49.7599983215332,49.20000076293945,49.52999877929688,1441200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,49.90999984741211,49.91999816894531,48.93999862670898,49.77000045776367,1226500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,50.0,50.220001220703125,49.790000915527344,49.97999954223633,1379700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,49.83000183105469,50.720001220703125,49.65999984741211,50.59000015258789,912800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,50.40999984741211,51.0,50.34000015258789,50.970001220703125,809200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,50.95000076293945,50.95000076293945,49.970001220703125,50.02999877929688,1596000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,49.97999954223633,50.68000030517578,49.060001373291016,50.63999938964844,974100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,50.459999084472656,51.09000015258789,50.130001068115234,50.70000076293945,1253100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,50.290000915527344,50.36000061035156,49.33000183105469,49.70000076293945,1508100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,49.650001525878906,50.20000076293945,49.59000015258789,50.06999969482422,963700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,50.20000076293945,50.65999984741211,49.810001373291016,50.34000015258789,1584200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,50.33000183105469,51.04999923706055,49.880001068115234,50.880001068115234,1454900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,50.84999847412109,51.2400016784668,50.41999816894531,51.220001220703125,1050200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,51.38999938964844,52.27000045776367,51.25,51.959999084472656,1897800.0,,,,,,,,,,
