Date,Open,High,Low,Close,Volume,"('Adj Close', 'MEDP')","('Close', 'MEDP')","('High', 'MEDP')","('Low', 'MEDP')","('Open', 'MEDP')","('Volume', 'MEDP')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-31 19:00:00-05:00,292.7099914550781,295.6600036621094,286.7550048828125,295.1600036621094,206900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,291.69000244140625,296.6300048828125,288.7300109863281,295.6300048828125,150500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,292.75,297.29998779296875,291.1499938964844,295.2900085449219,131200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,296.42999267578125,302.92999267578125,293.3699951171875,302.5899963378906,132100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,302.5599975585937,310.9200134277344,301.8099975585937,308.760009765625,245400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,309.8299865722656,318.9599914550781,306.6549987792969,318.42999267578125,273000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,321.0400085449219,331.1000061035156,320.0,326.3900146484375,364500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,326.3800048828125,329.2300109863281,321.239990234375,324.2099914550781,399100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,326.70001220703125,366.4100036621094,322.29998779296875,364.1000061035156,776500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,370.3999938964844,395.9700012207031,369.4819946289063,389.7999877929688,918400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,390.0,399.4100036621094,384.8689880371094,394.3399963378906,540400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,393.9200134277344,398.3900146484375,389.80999755859375,391.6400146484375,382500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,389.2699890136719,393.6499938964844,382.4200134277344,384.1400146484375,306900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,379.8800048828125,387.0400085449219,377.30999755859375,386.3500061035156,254000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,391.8500061035156,401.93499755859375,390.9100036621094,393.6900024414063,391900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,399.3900146484375,402.5,395.739990234375,401.6700134277344,318300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,400.0700073242188,406.2200012207031,398.0350036621094,403.260009765625,272500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,404.0,404.5199890136719,398.8399963378906,403.5899963378906,280200.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,400.239990234375,407.4100036621094,397.6730041503906,403.1400146484375,352200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,404.4400024414063,404.4400024414063,390.572998046875,397.5199890136719,455500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,397.5199890136719,404.8800048828125,394.1300048828125,404.239990234375,332800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,404.489990234375,408.7560119628906,400.5199890136719,402.3500061035156,342100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,399.2799987792969,404.8299865722656,397.1600036621094,403.1400146484375,283200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,405.0,419.4200134277344,405.0,410.1499938964844,429800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,411.9100036621094,416.7900085449219,406.9750061035156,409.6300048828125,329100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,413.3999938964844,415.0,403.0299987792969,405.6499938964844,220200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,402.9400024414063,405.4800109863281,396.4599914550781,403.3399963378906,216600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,405.0,412.5799865722656,404.0,407.5400085449219,182800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,407.5400085449219,410.18499755859375,401.80999755859375,407.8800048828125,204800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,407.760009765625,409.8699951171875,399.8200073242188,404.6099853515625,242000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,404.1799926757813,406.4700012207031,395.2699890136719,396.760009765625,427300.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,397.5799865722656,399.7699890136719,389.7900085449219,390.9200134277344,344700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,386.010009765625,392.1700134277344,384.5499877929688,390.0,274100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,390.6499938964844,401.7300109863281,387.5,399.0499877929688,186500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,402.0499877929688,414.8200073242188,399.0400085449219,413.30999755859375,177100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,412.6199951171875,412.6199951171875,404.2000122070313,408.7900085449219,180100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,408.7900085449219,408.7900085449219,401.1499938964844,402.2699890136719,124100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,405.2300109863281,405.7799987792969,400.9400024414063,402.75,154500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,406.8500061035156,409.4299926757813,398.5199890136719,403.2699890136719,101900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,403.4200134277344,407.1400146484375,401.760009765625,404.1499938964844,197400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,405.0,406.5799865722656,397.4500122070313,397.989990234375,198400.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,395.0,395.4299926757813,386.7799987792969,392.510009765625,217400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,389.2900085449219,396.5950012207031,387.75,396.1199951171875,183600.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,400.4100036621094,400.75,388.5400085449219,389.2000122070313,143000.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,386.05999755859375,403.9599914550781,386.05999755859375,400.75,187900.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,400.4599914550781,409.30999755859375,397.2999877929688,408.7099914550781,325800.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,412.1499938964844,412.3299865722656,400.989990234375,404.7699890136719,127000.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,395.010009765625,401.1799926757813,392.010009765625,397.7200012207031,154200.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,401.25,404.3900146484375,394.5700073242188,402.2999877929688,133200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,398.739990234375,399.989990234375,392.7099914550781,395.0,133700.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,399.1900024414063,400.8500061035156,387.1300048828125,387.1400146484375,145500.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,389.5899963378906,390.9049987792969,384.6950073242188,385.0499877929688,312100.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,387.6400146484375,389.2650146484375,381.2449951171875,382.4400024414063,212300.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,381.0400085449219,386.239990234375,373.989990234375,374.3200073242188,219900.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,375.5,377.8550109863281,368.3699951171875,372.0,221700.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,374.6499938964844,381.7900085449219,370.8500061035156,376.260009765625,357600.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,378.0,414.6050109863281,355.7900085449219,407.1499938964844,808500.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,415.0,421.0,393.2250061035156,397.55999755859375,423400.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,394.4700012207031,394.4700012207031,379.2200012207031,389.7699890136719,313800.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,391.7200012207031,397.1700134277344,388.8800048828125,395.9299926757813,144700.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,397.5299987792969,403.2699890136719,397.2099914550781,400.2099914550781,242800.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,399.2699890136719,400.9500122070313,386.7300109863281,388.3500061035156,233600.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,386.7699890136719,403.6199951171875,386.41900634765625,397.8599853515625,297100.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,397.6199951171875,402.1099853515625,390.2799987792969,391.0700073242188,230400.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,396.7900085449219,399.8999938964844,392.3800048828125,392.5700073242188,133300.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,394.1199951171875,405.2300109863281,392.7439880371094,400.739990234375,222300.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,400.5,409.1900024414063,398.2999877929688,402.1000061035156,229000.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,401.4400024414063,402.0,386.7200012207031,387.6099853515625,250800.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,387.1000061035156,400.9400024414063,381.3500061035156,399.2000122070313,260000.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,400.0,406.4500122070313,388.7749938964844,390.1900024414063,251500.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,390.2000122070313,396.2900085449219,389.0249938964844,389.2699890136719,166000.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,391.260009765625,399.6600036621094,388.45599365234375,398.5199890136719,136700.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,399.0,407.9700012207031,399.0,405.8800048828125,227600.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,407.5,407.9049987792969,392.8699951171875,393.2799987792969,154900.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,391.1099853515625,393.489990234375,386.3269958496094,393.2999877929688,118700.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,393.239990234375,400.5,393.239990234375,397.25,99500.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,397.0,397.5,392.5400085449219,396.6499938964844,163000.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,396.9800109863281,399.9599914550781,389.5450134277344,389.8200073242188,106600.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,390.6799926757813,394.8399963378906,389.1099853515625,390.5799865722656,144800.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,391.489990234375,396.6900024414063,389.8399963378906,390.5499877929688,112400.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,395.0,397.5450134277344,390.239990234375,390.80999755859375,170000.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,388.55999755859375,389.4800109863281,381.3399963378906,387.989990234375,240200.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,386.4100036621094,389.9849853515625,379.1499938964844,385.7000122070313,146100.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,387.9200134277344,392.9299926757813,381.0299987792969,386.3399963378906,292800.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,391.3900146484375,394.2850036621094,382.1900024414063,389.4100036621094,167400.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,390.1700134277344,393.8599853515625,388.989990234375,393.6799926757813,138600.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,396.9500122070313,409.0,395.5,407.7699890136719,206600.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,407.05999755859375,410.0499877929688,401.7300109863281,403.0899963378906,178000.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,401.4599914550781,403.5400085449219,397.3299865722656,401.1900024414063,115400.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,400.9100036621094,406.1900024414063,396.6050109863281,405.6799926757813,140800.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,405.6000061035156,405.6000061035156,394.9750061035156,397.1700134277344,160000.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,404.80999755859375,409.0,401.3250122070313,403.739990234375,201300.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,404.4599914550781,404.4599914550781,391.4299926757813,394.1000061035156,200200.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,391.3900146484375,394.7000122070313,386.4249877929688,393.9100036621094,128200.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,393.8500061035156,398.4700012207031,390.1000061035156,395.9500122070313,140100.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,395.3900146484375,403.6000061035156,394.4100036621094,402.989990234375,136000.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,400.2900085449219,402.2300109863281,393.8500061035156,400.6300048828125,266500.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,401.8500061035156,404.8200073242188,397.1499938964844,404.0299987792969,331700.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,404.7300109863281,409.3500061035156,393.6900024414063,408.0799865722656,244900.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,410.0,414.80999755859375,405.3590087890625,407.4700012207031,202800.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,407.5199890136719,410.6099853515625,404.5299987792969,405.3299865722656,111900.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,405.3200073242188,424.489990234375,405.3200073242188,424.3399963378906,263500.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,427.0,437.3890075683594,407.2999877929688,411.8500061035156,565200.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,413.6099853515625,419.2999877929688,406.6900024414063,407.239990234375,163300.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,406.2000122070313,411.5499877929688,400.1000061035156,404.4200134277344,197400.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,404.6099853515625,407.9249877929688,396.70599365234375,403.0700073242188,119900.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,403.0700073242188,404.3800048828125,396.5,402.3999938964844,115500.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,404.75,408.7000122070313,400.0,405.6400146484375,137900.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,406.0,411.0299987792969,400.3800048828125,410.9500122070313,124700.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,415.5899963378906,419.8599853515625,412.6799926757813,419.0499877929688,202700.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,423.1700134277344,439.5,421.3429870605469,434.989990234375,287300.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,436.2200012207031,444.8699951171875,431.0,443.0,267000.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,443.989990234375,449.0400085449219,440.5,444.4800109863281,177700.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,448.6700134277344,457.8399963378906,448.6700134277344,457.2900085449219,153800.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,454.05999755859375,459.7699890136719,436.9500122070313,436.989990234375,301600.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,436.989990234375,441.2699890136719,416.010009765625,423.9599914550781,304500.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,421.9400024414063,427.2749938964844,419.6400146484375,421.30999755859375,195100.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,427.3299865722656,440.3800048828125,421.75,437.1799926757813,300900.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,360.80999755859375,372.75,353.54998779296875,357.29998779296875,1006900.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,357.29998779296875,385.1099853515625,355.0,381.8800048828125,1186500.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,381.1099853515625,388.1050109863281,369.5199890136719,380.5,545300.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,381.5899963378906,385.6950073242188,373.989990234375,381.4700012207031,473800.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,381.8299865722656,387.0199890136719,377.3699951171875,385.2000122070313,290400.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,388.9100036621094,393.3999938964844,376.0249938964844,378.260009765625,210200.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,381.6499938964844,391.6799926757813,380.1400146484375,382.5199890136719,234800.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,383.5700073242188,393.2699890136719,379.6499938964844,385.1600036621094,227700.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,377.3699951171875,378.7900085449219,366.6499938964844,377.0,322100.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,356.0400085449219,379.6600036621094,355.510009765625,377.0,295100.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,378.5499877929688,387.3900146484375,376.06201171875,380.0,218600.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,384.9400024414063,384.9400024414063,361.0,367.9200134277344,533400.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,375.4599914550781,386.6700134277344,371.6749877929688,382.4700012207031,320400.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,382.4700012207031,389.7900085449219,380.05999755859375,386.6499938964844,194200.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,386.7900085449219,387.5,375.0299987792969,375.8200073242188,239400.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,377.2099914550781,387.2300109863281,377.2099914550781,384.1799926757813,156600.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,386.5,387.4849853515625,379.55999755859375,385.2000122070313,235800.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,388.0,389.0,379.3599853515625,384.30999755859375,283800.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,384.30999755859375,388.6400146484375,379.864013671875,387.1199951171875,174300.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,385.4299926757813,393.0249938964844,383.489990234375,392.010009765625,142000.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,393.6499938964844,394.9200134277344,386.1919860839844,389.3500061035156,98100.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,390.6900024414063,396.0249938964844,390.010009765625,395.7099914550781,122700.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,397.05999755859375,397.05999755859375,385.5199890136719,386.3200073242188,165300.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,389.7200012207031,392.0199890136719,385.0,390.9100036621094,107200.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,393.4599914550781,393.4599914550781,383.114990234375,385.2999877929688,142600.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,382.5400085449219,383.7099914550781,375.0,383.3599853515625,169000.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,384.0400085449219,384.0400085449219,377.6400146484375,381.010009765625,173700.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,382.3699951171875,389.4400024414063,364.5799865722656,365.9400024414063,515200.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,366.8299865722656,368.2000122070313,344.70001220703125,355.2699890136719,655800.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,355.8099975585937,358.5299987792969,346.7799987792969,349.8999938964844,297300.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,347.8099975585937,349.489990234375,346.4700012207031,347.1000061035156,131200.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,346.5,347.9100036621094,341.010009765625,347.3999938964844,197700.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,348.75,352.375,335.510009765625,335.739990234375,288100.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,338.57000732421875,342.5599975585937,335.6579895019531,339.3800048828125,325100.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,339.7799987792969,343.1600036621094,320.07000732421875,327.79998779296875,555800.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,328.67999267578125,335.6499938964844,324.30499267578125,334.57000732421875,354700.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,335.8099975585937,345.489990234375,334.6099853515625,344.94000244140625,284400.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,345.8399963378906,351.8500061035156,343.5899963378906,351.6700134277344,299500.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,353.8599853515625,357.8999938964844,351.17999267578125,356.69000244140625,215300.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,358.67999267578125,363.74798583984375,351.82000732421875,354.6499938964844,392600.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,357.25,367.8500061035156,354.989990234375,361.2900085449219,245500.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,367.7000122070313,374.1600036621094,365.875,369.1799926757813,312900.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,367.9800109863281,370.5150146484375,359.44000244140625,365.7000122070313,681200.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,366.6900024414063,367.0,361.7699890136719,361.9500122070313,221300.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,360.739990234375,363.8299865722656,352.07000732421875,355.82000732421875,209100.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,346.07000732421875,346.07000732421875,319.70001220703125,320.5799865722656,1208400.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,325.510009765625,328.29998779296875,323.0,326.260009765625,759700.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,322.0899963378906,334.739990234375,322.0899963378906,331.44000244140625,485500.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,330.07000732421875,334.42999267578125,328.3900146484375,333.79998779296875,356000.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,333.75,334.6000061035156,323.2699890136719,333.45001220703125,331700.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,332.8900146484375,339.7200012207031,331.4700012207031,336.8800048828125,366800.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,336.7099914550781,340.0,332.1860046386719,337.75,397400.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,341.3500061035156,346.5,338.75,343.04998779296875,408800.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,340.6499938964844,342.7300109863281,331.7099914550781,332.6000061035156,241900.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,332.489990234375,340.06500244140625,331.32000732421875,338.1600036621094,280000.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,339.0199890136719,341.8599853515625,336.7699890136719,341.32000732421875,170000.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,338.1400146484375,351.7900085449219,338.1300048828125,344.7099914550781,405800.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,343.8699951171875,351.510009765625,343.8699951171875,347.9100036621094,255200.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,350.0,354.0150146484375,346.0400085449219,353.5,227600.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,351.3399963378906,356.2130126953125,350.8900146484375,353.29998779296875,266900.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,353.0799865722656,357.1000061035156,344.45001220703125,346.5,305600.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,346.69000244140625,350.114990234375,341.6700134277344,342.8900146484375,277200.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,345.75,356.5,341.94500732421875,356.3999938964844,364900.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,357.94000244140625,364.3900146484375,350.5899963378906,352.9200134277344,728000.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,305.0,330.4800109863281,302.010009765625,326.5400085449219,1371400.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,326.489990234375,330.4200134277344,322.885009765625,330.07000732421875,630300.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,327.8699951171875,334.8800048828125,321.2300109863281,328.0799865722656,402500.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,331.3099975585937,335.6300048828125,325.3999938964844,330.2200012207031,236600.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,332.010009765625,334.9599914550781,329.3399963378906,329.3500061035156,283900.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,328.5,330.75,325.0450134277344,329.760009765625,254300.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,328.92999267578125,331.989990234375,318.0,318.3500061035156,307300.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,316.0899963378906,318.8599853515625,310.9200134277344,314.2200012207031,338800.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,315.0,322.29998779296875,315.0,319.5599975585937,308000.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,318.75,320.7799987792969,314.6449890136719,317.9599914550781,195500.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,316.20001220703125,328.94000244140625,315.3900146484375,328.239990234375,377800.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,336.3800048828125,360.8949890136719,336.3800048828125,358.2699890136719,654200.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,358.260009765625,360.7349853515625,346.7650146484375,353.4200134277344,306700.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,358.25,370.30999755859375,352.5409851074219,362.7900085449219,358100.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,363.5499877929688,367.6749877929688,358.42498779296875,363.5799865722656,262700.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,362.6300048828125,365.6749877929688,356.3599853515625,360.80999755859375,269300.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,362.8299865722656,366.9800109863281,358.45001220703125,361.9400024414063,332700.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,361.25,362.9599914550781,333.3699951171875,334.8399963378906,343400.0,,,,,,,,,,
