Date,Open,High,Low,Close,Volume,"('Adj Close', 'LFST')","('Close', 'LFST')","('High', 'LFST')","('Low', 'LFST')","('Open', 'LFST')","('Volume', 'LFST')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,7.730000019073486,8.015000343322754,7.699999809265137,7.900000095367432,1082900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,7.610000133514404,7.610000133514404,7.150000095367432,7.309999942779541,1434100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,7.329999923706055,7.559999942779541,7.230000019073486,7.550000190734863,1564000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,7.5,7.675000190734863,7.380000114440918,7.5,2153900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,7.46999979019165,7.690000057220459,7.340000152587891,7.550000190734863,1225100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,7.570000171661377,7.769999980926514,7.360000133514404,7.489999771118164,798200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,7.610000133514404,7.610000133514404,7.114999771118164,7.139999866485596,710000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,7.079999923706055,7.170000076293945,6.909999847412109,7.039999961853027,886000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,7.110000133514404,7.130000114440918,6.789999961853027,6.849999904632568,1125900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,6.739999771118164,6.980000019073486,6.65500020980835,6.849999904632568,873000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,6.840000152587891,6.840000152587891,6.539999961853027,6.670000076293945,1884200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,6.679999828338623,6.78000020980835,6.619999885559082,6.760000228881836,853900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,6.800000190734863,7.0,6.7829999923706055,6.820000171661377,643900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,6.889999866485596,7.164999961853027,6.885000228881836,7.070000171661377,701200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,7.139999866485596,7.150000095367432,6.809999942779541,6.920000076293945,463300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,7.050000190734863,7.050000190734863,6.570000171661377,6.659999847412109,1337500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,6.760000228881836,6.760000228881836,6.369999885559082,6.480000019073486,2248100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,6.5,6.639999866485596,6.330999851226807,6.429999828338623,832400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,6.389999866485596,6.619999885559082,6.295000076293945,6.590000152587891,1292300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,6.550000190734863,6.550000190734863,5.945000171661377,6.130000114440918,1253100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,6.059999942779541,6.324999809265137,5.980000019073486,5.980000019073486,1162000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,4.75,5.829999923706055,4.735000133514404,5.639999866485596,5625800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,5.460000038146973,6.105000019073486,5.281000137329102,6.010000228881836,2160000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,5.96999979019165,5.96999979019165,5.650000095367432,5.699999809265137,1714100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,5.690000057220459,6.034999847412109,5.684999942779541,6.0,1117300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,6.03000020980835,6.079999923706055,5.889999866485596,6.010000228881836,831500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,6.059999942779541,6.5,6.050000190734863,6.46999979019165,1010500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,6.5,6.639999866485596,6.454999923706055,6.639999866485596,899400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,6.619999885559082,7.0,6.599999904632568,6.989999771118164,1429600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,6.639999866485596,6.795000076293945,6.519999980926514,6.610000133514404,1231300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,6.75,6.940000057220459,6.635000228881836,6.909999847412109,972500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,6.989999771118164,7.03000020980835,6.800000190734863,6.940000057220459,830100.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,6.860000133514404,6.96999979019165,6.190000057220459,6.619999885559082,1067400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,6.480000019073486,6.690000057220459,6.425000190734863,6.679999828338623,625500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,6.590000152587891,6.590000152587891,6.21999979019165,6.309999942779541,1081200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,6.329999923706055,6.364999771118164,6.179999828338623,6.260000228881836,695500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,6.239999771118164,6.335000038146973,6.150000095367432,6.230000019073486,880600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,6.210000038146973,6.420000076293945,6.159999847412109,6.389999866485596,727500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,6.420000076293945,6.75,6.420000076293945,6.699999809265137,1245100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,8.0600004196167,9.199999809265137,7.809999942779541,8.710000038146973,11525200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,8.829999923706055,9.0,8.291999816894531,8.350000381469727,2673300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,8.3100004196167,8.3100004196167,7.699999809265137,7.784999847412109,1993700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,7.739999771118164,7.960000038146973,7.599999904632568,7.760000228881836,1651600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,7.630000114440918,7.75,7.380000114440918,7.380000114440918,1434400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,7.420000076293945,7.579999923706055,7.150000095367432,7.239999771118164,1162900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,7.239999771118164,7.324999809265137,7.150000095367432,7.215000152587891,1079700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,7.300000190734863,7.300000190734863,7.139999866485596,7.210000038146973,1413700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,7.382999897003174,7.456999778747559,7.070000171661377,7.090000152587891,1129100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,7.019999980926514,7.045000076293945,6.519999980926514,6.880000114440918,960900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,6.820000171661377,6.885000228881836,6.590000152587891,6.610000133514404,864300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,6.579999923706055,6.579999923706055,6.230000019073486,6.380000114440918,1112300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,6.28000020980835,6.425000190734863,6.230000019073486,6.360000133514404,1252500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,6.349999904632568,6.349999904632568,6.170000076293945,6.269999980926514,841300.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,6.289999961853027,6.558000087738037,6.255000114440918,6.320000171661377,1282700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,6.199999809265137,6.315000057220459,6.010000228881836,6.25,1214900.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,6.260000228881836,6.329999923706055,6.070000171661377,6.079999923706055,850300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,6.119999885559082,6.125,5.929999828338623,5.929999828338623,601700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,5.960000038146973,6.079999923706055,5.929999828338623,6.039999961853027,850800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,6.019999980926514,6.138999938964844,5.949999809265137,5.949999809265137,693200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,5.980000019073486,6.085000038146973,5.90500020980835,6.019999980926514,874500.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,6.0,6.340000152587891,5.974999904632568,6.170000076293945,1372500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,6.210000038146973,6.300000190734863,6.025000095367432,6.199999809265137,890800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,6.059999942779541,6.059999942779541,5.835000038146973,5.989999771118164,1119000.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,5.920000076293945,6.070000171661377,5.840000152587891,6.050000190734863,1081400.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,6.159999847412109,6.170000076293945,5.994999885559082,6.010000228881836,731800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,5.960000038146973,6.199999809265137,5.909999847412109,6.179999828338623,1684800.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,6.25,6.40500020980835,6.190000057220459,6.289999961853027,965200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,6.320000171661377,6.465000152587891,6.25,6.289999961853027,738800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,6.070000171661377,6.190000057220459,5.989999771118164,6.139999866485596,942700.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,6.199999809265137,6.269999980926514,6.010000228881836,6.130000114440918,674200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,6.099999904632568,6.170000076293945,5.949999809265137,6.050000190734863,732000.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,6.079999923706055,6.130000114440918,5.820000171661377,5.849999904632568,1259400.0,,,,,,,,,,
