Date,Open,High,Low,Close,Volume,"('Adj Close', 'IOSP')","('Close', 'IOSP')","('High', 'IOSP')","('Low', 'IOSP')","('Open', 'IOSP')","('Volume', 'IOSP')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,122.45999908447266,123.63999938964844,121.87999725341795,122.16999816894533,97700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,121.80999755859376,123.70999908447266,120.33999633789062,121.31999969482422,141900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,121.61000061035156,122.1500015258789,119.47000122070312,119.9800033569336,105900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,119.08999633789062,120.58999633789062,118.73999786376952,118.9499969482422,140800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,118.5,118.73999786376952,117.79000091552734,118.4000015258789,105600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,116.93000030517578,118.0,115.33999633789062,115.45999908447266,134200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,115.58999633789062,116.2300033569336,114.30999755859376,116.06999969482422,84600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,115.37000274658205,116.3000030517578,114.36000061035156,115.51000213623048,81900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,117.3499984741211,117.37999725341795,115.66000366210938,117.2300033569336,85200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,116.23999786376952,116.97000122070312,115.73999786376952,115.98999786376952,89300.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,114.5199966430664,115.6999969482422,114.4499969482422,115.36000061035156,67200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,115.81999969482422,117.5,114.97000122070312,117.2300033569336,95500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,117.75,117.75,116.0,117.62999725341795,81100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,117.7300033569336,120.33000183105467,117.7300033569336,120.0500030517578,71900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,121.48999786376952,122.66000366210938,119.31999969482422,119.36000061035156,68800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,120.58000183105467,120.58000183105467,117.41999816894533,117.69000244140624,70300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,119.0999984741211,119.0999984741211,117.41999816894533,118.4499969482422,94700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,119.4000015258789,120.1999969482422,117.4499969482422,118.48999786376952,63900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,118.16999816894533,119.05999755859376,117.33999633789062,119.05999755859376,98900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,118.6999969482422,119.52999877929688,118.30999755859376,119.3000030517578,52600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,119.5500030517578,119.5500030517578,115.4000015258789,116.11000061035156,106800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,116.94000244140624,117.91000366210938,115.54000091552734,117.75,70400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,116.66999816894533,117.25,115.88999938964844,116.3499984741211,56500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,114.91000366210938,115.4000015258789,114.16000366210938,114.8000030517578,124600.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,114.9499969482422,116.41999816894533,114.9499969482422,115.86000061035156,72800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,115.66000366210938,117.0199966430664,115.13999938964844,116.41000366210938,82800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,116.38999938964844,118.29000091552734,116.38999938964844,118.08999633789062,69700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,118.12000274658205,119.2699966430664,115.98999786376952,118.9000015258789,90600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,119.0999984741211,121.75,119.0999984741211,120.83999633789062,97600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,117.9000015258789,119.77999877929688,116.04000091552734,117.05999755859376,137300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,120.0,120.81999969482422,116.1500015258789,120.25,145200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,121.41999816894533,125.8000030517578,121.41999816894533,125.66000366210938,100600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,125.02999877929688,126.47000122070312,120.08999633789062,124.44000244140624,87700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,123.05999755859376,124.44000244140624,122.52999877929688,123.36000061035156,79600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,123.45999908447266,124.25,122.79000091552734,123.5,55600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,123.12000274658205,124.52999877929688,121.41000366210938,123.95999908447266,116000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,123.66999816894533,125.27999877929688,123.02999877929688,124.73999786376952,99200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,124.66000366210938,126.0999984741211,124.0500030517578,125.12999725341795,98800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,125.26000213623048,125.79000091552734,123.41999816894533,124.43000030517578,83900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,123.33999633789062,124.22000122070312,122.52999877929688,123.0999984741211,69600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,124.75,125.30999755859376,123.3499984741211,124.2699966430664,65900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,124.87999725341795,127.33999633789062,124.36000061035156,125.37000274658205,131100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,125.37000274658205,126.08999633789062,124.4800033569336,124.9000015258789,72100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,124.63999938964844,125.4800033569336,122.66999816894533,122.9800033569336,64800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,124.02999877929688,124.36000061035156,122.5999984741211,123.8000030517578,55800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,124.80999755859376,126.55999755859376,123.3000030517578,125.97000122070312,89000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,126.97000122070312,128.1699981689453,125.62999725341795,125.97000122070312,58100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,125.69000244140624,126.04000091552734,124.76000213623048,125.80999755859376,68900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,125.29000091552734,125.9800033569336,124.02999877929688,124.75,63300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,124.26000213623048,126.0199966430664,123.95999908447266,124.33000183105467,60200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,124.33000183105467,124.52999877929688,121.62000274658205,122.66999816894533,108900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,121.61000061035156,123.5500030517578,121.25,122.06999969482422,368900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,122.06999969482422,123.70999908447266,121.26000213623048,121.5,146900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,121.5,128.60000610351562,121.5,123.5500030517578,134000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,123.48999786376952,126.4000015258789,123.08999633789062,125.7300033569336,63000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,126.5,127.62000274658205,125.3000030517578,127.62000274658205,87900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,127.1500015258789,127.5,126.43000030517578,127.11000061035156,73700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,127.4000015258789,127.75,126.69000244140624,127.52999877929688,87300.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,128.5,129.14999389648438,127.70999908447266,128.86000061035156,97000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,130.00999450683594,131.17999267578125,128.80999755859375,129.5500030517578,81300.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,130.00999450683594,130.89999389648438,128.58999633789062,128.94000244140625,73300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,129.02000427246094,129.02000427246094,125.41999816894533,126.3499984741211,71700.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,125.76000213623048,126.43000030517578,123.72000122070312,125.5199966430664,91400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,124.43000030517578,126.79000091552734,124.41000366210938,125.75,91300.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,126.80999755859376,126.80999755859376,123.7699966430664,123.7699966430664,70900.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,123.29000091552734,124.77999877929688,122.83000183105467,124.7699966430664,71900.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,125.3000030517578,127.4000015258789,124.1500015258789,124.3499984741211,55100.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,124.70999908447266,125.91000366210938,124.26000213623048,125.5999984741211,40100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,122.62000274658205,124.18000030517578,121.26000213623048,122.18000030517578,80900.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,122.7699966430664,124.18000030517578,121.33000183105467,124.0,80200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,123.20999908447266,123.9499969482422,121.3000030517578,122.66000366210938,75300.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,122.9800033569336,122.9800033569336,121.0199966430664,121.79000091552734,56300.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,120.83000183105467,121.61000061035156,120.1999969482422,120.97000122070312,50100.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,121.7699966430664,122.20999908447266,120.37999725341795,120.5199966430664,76600.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,120.66000366210938,121.91999816894533,119.58000183105467,120.81999969482422,69200.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,120.33999633789062,122.83999633789062,120.33999633789062,122.27999877929688,67100.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,122.08000183105467,123.12000274658205,121.52999877929688,121.66000366210938,88900.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,121.72000122070312,123.45999908447266,121.72000122070312,122.9499969482422,58200.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,122.29000091552734,122.91999816894533,121.37000274658205,122.04000091552734,74300.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,121.26000213623048,121.37000274658205,120.08999633789062,120.0999984741211,95700.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,120.29000091552734,122.11000061035156,120.29000091552734,121.12000274658205,64800.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,121.0,122.66999816894533,120.87999725341795,121.19000244140624,60200.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,120.66999816894533,120.8499984741211,119.86000061035156,120.0,103500.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,120.5,121.61000061035156,119.08999633789062,120.44000244140624,122000.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,121.55999755859376,122.62000274658205,120.62000274658205,121.6999969482422,86300.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,122.6999969482422,122.6999969482422,121.4499969482422,121.70999908447266,77200.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,122.6999969482422,124.56999969482422,122.47000122070312,124.4000015258789,59400.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,124.0999984741211,126.51000213623048,124.0999984741211,124.95999908447266,73700.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,123.91999816894533,126.0,123.91999816894533,125.08999633789062,106500.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,125.68000030517578,126.37999725341795,124.44000244140624,126.3000030517578,140400.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,130.3000030517578,133.7100067138672,127.54000091552734,131.22000122070312,189000.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,131.08999633789062,131.08999633789062,126.7300033569336,128.9499969482422,91700.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,130.27999877929688,131.6199951171875,129.05999755859375,131.39999389648438,164600.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,132.5399932861328,133.58999633789062,130.97000122070312,131.5800018310547,143100.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,131.57000732421875,131.83999633789062,129.9600067138672,130.3300018310547,85500.0,,,,,,,,,,
