Date,Open,High,Low,Close,Volume,"('Adj Close', 'OCUL')","('Close', 'OCUL')","('High', 'OCUL')","('Low', 'OCUL')","('Open', 'OCUL')","('Volume', 'OCUL')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,4.400000095367432,4.875,4.309999942779541,4.809999942779541,1627200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,4.75,4.800000190734863,4.489999771118164,4.539999961853027,1405900.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,4.599999904632568,4.630000114440918,4.388000011444092,4.409999847412109,1031300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,4.369999885559082,4.434999942779541,4.181000232696533,4.400000095367432,1063200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,4.349999904632568,4.824999809265137,4.289999961853027,4.739999771118164,1068200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,4.699999809265137,4.78000020980835,4.61899995803833,4.71999979019165,600600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,4.679999828338623,4.840000152587891,4.5,4.599999904632568,1606300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,4.550000190734863,4.630000114440918,4.179999828338623,4.409999847412109,1835200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,4.449999809265137,4.570000171661377,4.355000019073486,4.385000228881836,1769300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,4.360000133514404,4.445000171661377,4.090000152587891,4.199999809265137,1417200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,4.150000095367432,4.179999828338623,3.940000057220459,4.150000095367432,1243400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,4.150000095367432,4.159999847412109,3.890000104904175,3.930000066757202,995700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,3.9700000286102295,4.0,3.759999990463257,3.849999904632568,2198000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,3.869999885559082,4.119999885559082,3.849999904632568,4.070000171661377,1408900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,4.190000057220459,4.195000171661377,3.920000076293945,4.139999866485596,921300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,4.199999809265137,4.28000020980835,4.010000228881836,4.010000228881836,453400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,4.130000114440918,4.510000228881836,4.110000133514404,4.289999961853027,1269500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,4.449999809265137,4.679999828338623,4.300000190734863,4.659999847412109,1769800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,4.670000076293945,5.135000228881836,4.599999904632568,5.110000133514404,1729600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,5.079999923706055,5.129000186920166,4.699999809265137,4.920000076293945,1385600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,4.920000076293945,5.066999912261963,4.800000190734863,4.860000133514404,1173500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,4.949999809265137,5.400000095367432,4.840000152587891,5.25,1433900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,5.170000076293945,5.320000171661377,5.039999961853027,5.179999828338623,1018600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,5.039999961853027,5.099999904632568,4.71999979019165,4.949999809265137,1350700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,4.900000095367432,5.105000019073486,4.829999923706055,5.039999961853027,661300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,5.070000171661377,5.074999809265137,4.960000038146973,5.0,545400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,5.019999980926514,5.269999980926514,4.960000038146973,5.03000020980835,683900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,5.5,5.849999904632568,5.210000038146973,5.679999828338623,3692300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,5.789999961853027,6.070000171661377,5.619999885559082,5.880000114440918,2386600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,5.769999980926514,5.78000020980835,5.539999961853027,5.619999885559082,1332800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,5.679999828338623,6.514999866485596,5.679999828338623,6.460000038146973,1898800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,6.679999828338623,6.914999961853027,6.370999813079834,6.860000133514404,2470700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,7.0,7.715000152587891,6.675000190734863,7.579999923706055,3191200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,7.78000020980835,7.78000020980835,7.170000076293945,7.519999980926514,2631000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,7.349999904632568,7.710000038146973,7.300000190734863,7.519999980926514,1668500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,9.079999923706056,9.90999984741211,8.829999923706055,9.699999809265137,11046600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,9.460000038146973,10.0,9.3100004196167,9.859999656677246,3960700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,10.0,10.550000190734863,9.5600004196167,9.899999618530272,3155300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,10.0,10.28499984741211,9.729999542236328,9.899999618530272,2744700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,10.119999885559082,10.479999542236328,9.760000228881836,9.949999809265137,2836200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,10.149999618530272,10.359999656677246,9.720000267028809,10.0600004196167,3224200.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,10.149999618530272,10.90999984741211,10.029999732971191,10.75,2613600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,11.050000190734863,11.289999961853027,10.300000190734863,10.880000114440918,2371000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,10.8100004196167,11.020000457763672,10.54699993133545,10.93000030517578,1912600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,11.029999732971191,11.3100004196167,10.619999885559082,10.829999923706056,3000000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,10.84000015258789,10.960000038146973,10.27400016784668,10.369999885559082,1938600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,10.270000457763672,10.649999618530272,9.880000114440918,9.979999542236328,2042100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,9.850000381469728,10.020000457763672,9.65999984741211,9.729999542236328,2137800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,9.789999961853027,10.34000015258789,8.829999923706055,9.289999961853027,3318000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,9.609999656677246,10.050000190734863,9.43000030517578,9.59000015258789,3135300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,9.539999961853027,9.670000076293944,9.020000457763672,9.260000228881836,2192000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,9.239999771118164,9.864999771118164,9.239999771118164,9.460000038146973,9656600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,9.460000038146973,9.630000114440918,8.960000038146973,9.4399995803833,1760400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,9.25,9.720000267028809,9.25,9.699999809265137,1517700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,9.75,9.970000267028809,9.479999542236328,9.899999618530272,1325400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,9.979999542236328,10.279999732971191,9.59000015258789,10.149999618530272,1682300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,10.25,10.25,9.475000381469728,9.489999771118164,1417900.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,9.550000190734863,9.78600025177002,9.265000343322754,9.40999984741211,936300.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,9.449999809265137,9.59000015258789,8.970000267028809,9.199999809265137,1392500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,9.31999969482422,9.550000190734863,9.125,9.3100004196167,1067400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,9.300000190734863,9.494999885559082,9.0600004196167,9.100000381469728,2199100.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,9.100000381469728,9.10099983215332,8.564000129699707,8.6899995803833,1722600.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,8.520000457763672,8.675000190734863,8.329999923706055,8.479999542236328,1072600.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,8.510000228881836,8.550000190734863,8.3100004196167,8.449999809265137,814700.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,8.619999885559082,8.9399995803833,8.385000228881836,8.470000267028809,1069600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,8.510000228881836,8.739999771118164,8.3100004196167,8.4399995803833,1437700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,8.8100004196167,8.859999656677246,7.929999828338623,7.989999771118164,2129100.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,7.989999771118164,8.1850004196167,7.945000171661377,8.170000076293945,1315400.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,7.829999923706055,8.020000457763672,7.580999851226807,7.909999847412109,2211900.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,8.020000457763672,8.289999961853027,7.829999923706055,8.279999732971191,1208400.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,8.25,8.345000267028809,7.875,7.989999771118164,1036800.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,7.789999961853027,7.960000038146973,7.574999809265137,7.800000190734863,1496200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,7.659999847412109,7.940000057220459,7.519999980926514,7.789999961853027,1343500.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,7.96999979019165,8.14799976348877,7.579999923706055,7.579999923706055,983500.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,7.599999904632568,7.610000133514404,5.849999904632568,5.860000133514404,6074100.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,5.900000095367432,5.900000095367432,4.980000019073486,5.21999979019165,9120200.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,5.239999771118164,5.46999979019165,4.980000019073486,5.074999809265137,3745800.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,5.119999885559082,5.150000095367432,4.960000038146973,5.0,2278700.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,5.0,5.010000228881836,4.559999942779541,4.644999980926514,3954800.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,4.440000057220459,4.525000095367432,4.159999847412109,4.199999809265137,4707700.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,4.139999866485596,4.789999961853027,4.059999942779541,4.744999885559082,3883500.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,4.730000019073486,5.190000057220459,4.710000038146973,4.800000190734863,3796000.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,4.71999979019165,4.994999885559082,4.619999885559082,4.739999771118164,2000100.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,4.869999885559082,5.429999828338623,4.840000152587891,5.019999980926514,3033500.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,5.059999942779541,5.949999809265137,4.929999828338623,5.869999885559082,3479700.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,6.059999942779541,6.394999980926514,6.03000020980835,6.170000076293945,4642900.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,5.9720001220703125,6.304999828338623,5.570000171661377,5.800000190734863,5676200.0,,,,,,,,,,
