Date,Open,High,Low,Close,Volume,"('Adj Close', 'DLX')","('Close', 'DLX')","('High', 'DLX')","('Low', 'DLX')","('Open', 'DLX')","('Volume', 'DLX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,21.36000061035156,21.6200008392334,21.209999084472656,21.5,357300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,21.32999992370605,21.32999992370605,20.450000762939453,20.479999542236328,220200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,20.600000381469727,20.709999084472656,20.36000061035156,20.450000762939453,206100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,20.350000381469727,20.729999542236328,20.09000015258789,20.459999084472656,173900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,20.520000457763672,20.670000076293945,20.420000076293945,20.479999542236328,233500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,20.149999618530277,20.38999938964844,19.809999465942383,20.270000457763672,197600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,20.149999618530277,20.280000686645508,20.0,20.25,136700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,20.1299991607666,20.239999771118164,19.71999931335449,20.07999992370605,252400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,20.43000030517578,20.51000022888184,19.959999084472656,20.049999237060547,109400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,19.799999237060547,19.88999938964844,19.56999969482422,19.57999992370605,171900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,19.34000015258789,19.549999237060547,19.01000022888184,19.190000534057617,116600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,19.43000030517578,19.43000030517578,18.93000030517578,19.049999237060547,239300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,19.15999984741211,19.399999618530277,18.82999992370605,19.3799991607666,202000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,19.65999984741211,20.209999084472656,19.65999984741211,20.18000030517578,269200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,20.3700008392334,20.440000534057617,19.90999984741211,20.0,183400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,20.350000381469727,20.36000061035156,19.75,19.82999992370605,210100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,20.18000030517578,20.209999084472656,19.82999992370605,20.01000022888184,192700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,20.200000762939453,20.350000381469727,19.959999084472656,20.01000022888184,192200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,20.07999992370605,20.26000022888184,19.809999465942383,20.13999938964844,209200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,19.96999931335449,20.09000015258789,19.68000030517578,19.690000534057617,184000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,19.739999771118164,19.739999771118164,18.8700008392334,18.90999984741211,325400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,19.809999465942383,20.700000762939453,19.5,20.40999984741211,524500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,20.01000022888184,21.049999237060547,19.8700008392334,20.799999237060547,315400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,20.38999938964844,20.59000015258789,20.100000381469727,20.399999618530277,264800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,20.280000686645508,21.049999237060547,20.280000686645508,20.84000015258789,257400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,20.899999618530277,20.950000762939453,20.350000381469727,20.38999938964844,229000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,20.3799991607666,20.51000022888184,20.21999931335449,20.420000076293945,199000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,20.399999618530277,20.399999618530277,19.770000457763672,20.15999984741211,227900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,20.100000381469727,20.82999992370605,20.040000915527344,20.739999771118164,232200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,19.8799991607666,20.040000915527344,19.25,19.489999771118164,260700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,19.799999237060547,20.07999992370605,19.600000381469727,19.950000762939453,211300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,20.100000381469727,20.82999992370605,20.059999465942383,20.809999465942383,257600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,20.38999938964844,20.38999938964844,19.989999771118164,20.1200008392334,289300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,19.71999931335449,20.01000022888184,19.63999938964844,19.82999992370605,195300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,19.690000534057617,19.76000022888184,19.280000686645508,19.46999931335449,166300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,19.440000534057617,19.450000762939453,18.940000534057617,19.100000381469727,183800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,19.030000686645508,19.3799991607666,19.0,19.21999931335449,249900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,19.06999969482422,19.32999992370605,18.88999938964844,19.239999771118164,225900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,19.40999984741211,19.649999618530277,19.31999969482422,19.38999938964844,150500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,19.18000030517578,19.299999237060547,18.959999084472656,19.01000022888184,106100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,19.3700008392334,19.559999465942383,19.149999618530277,19.40999984741211,181400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,19.350000381469727,19.43000030517578,19.0,19.40999984741211,192700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,19.440000534057617,19.489999771118164,19.149999618530277,19.15999984741211,129500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,19.0,19.399999618530277,18.950000762939453,18.96999931335449,147400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,19.18000030517578,19.18000030517578,18.81999969482422,18.8700008392334,124100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,19.100000381469727,19.299999237060547,19.030000686645508,19.149999618530277,121900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,19.31999969482422,19.540000915527344,19.239999771118164,19.32999992370605,119800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,19.13999938964844,19.239999771118164,18.979999542236328,19.229999542236328,128000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,19.13999938964844,19.36000061035156,18.950000762939453,19.200000762939453,137100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,19.100000381469727,19.36000061035156,19.100000381469727,19.209999084472656,176800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,19.049999237060547,19.21999931335449,18.6299991607666,18.809999465942383,245800.0,,,,,,,,,,
