Date,Open,High,Low,Close,Volume,"('Adj Close', 'AXS')","('Close', 'AXS')","('High', 'AXS')","('Low', 'AXS')","('Open', 'AXS')","('Volume', 'AXS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,55.400001525878906,56.15999984741211,55.119998931884766,55.27999877929688,569100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,55.18000030517578,56.619998931884766,55.060001373291016,55.84000015258789,681800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,56.0099983215332,57.130001068115234,56.0099983215332,56.08000183105469,748300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,56.11000061035156,56.9900016784668,55.97999954223633,56.369998931884766,851100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,56.470001220703125,56.52000045776367,55.25,55.91999816894531,340600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,55.66999816894531,55.66999816894531,54.68000030517578,55.43999862670898,353600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,55.06999969482422,55.810001373291016,54.97999954223633,55.790000915527344,440700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,55.84000015258789,56.09999847412109,55.400001525878906,55.97999954223633,454000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,56.27000045776367,56.310001373291016,55.31999969482422,55.43000030517578,492400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,55.08000183105469,55.13999938964844,53.880001068115234,54.27000045776367,561100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,53.970001220703125,54.77999877929688,53.970001220703125,54.66999816894531,536000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,54.619998931884766,55.380001068115234,54.310001373291016,55.29999923706055,457300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,56.0099983215332,56.09999847412109,55.459999084472656,55.52000045776367,457600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,55.52000045776367,56.56999969482422,55.41999816894531,56.36000061035156,484700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,56.38999938964844,56.7400016784668,54.970001220703125,54.97999954223633,958000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,55.810001373291016,59.02999877929688,55.810001373291016,58.47999954223633,1339400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,58.54999923706055,59.209999084472656,58.36000061035156,59.08000183105469,944900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,59.43000030517578,59.59000015258789,58.790000915527344,59.47999954223633,662300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,59.2599983215332,59.75,59.20000076293945,59.59000015258789,550000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,59.5,60.02000045776367,59.20000076293945,59.900001525878906,624800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,59.95000076293945,60.720001220703125,59.52000045776367,59.52000045776367,848800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,58.68000030517578,60.11000061035156,55.560001373291016,57.15999984741211,2322800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,57.54999923706055,57.630001068115234,56.59999847412109,57.13999938964844,1172000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,57.27999877929688,59.150001525878906,56.93000030517578,58.4900016784668,725200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,58.31999969482422,58.95000076293945,58.0099983215332,58.22999954223633,596900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,58.38999938964844,59.18999862670898,57.95000076293945,58.84000015258789,679500.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,59.20000076293945,59.34000015258789,57.9900016784668,58.810001373291016,732800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,58.52999877929688,60.61000061035156,58.369998931884766,60.15999984741211,686200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,60.15999984741211,61.04999923706055,60.08000183105469,60.36000061035156,892900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,60.59000015258789,61.0,59.52999877929688,59.91999816894531,578800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,60.119998931884766,61.02999877929688,59.790000915527344,60.86000061035156,557100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,60.91999816894531,62.31999969482422,60.91999816894531,62.06999969482422,627200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,62.27999877929688,62.56999969482422,61.790000915527344,61.95000076293945,496500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,61.72999954223633,62.63999938964844,61.18000030517578,61.7400016784668,482000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,61.97999954223633,62.130001068115234,61.27999877929688,61.59999847412109,678800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,61.65999984741211,62.02999877929688,61.36000061035156,62.02999877929688,478100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,62.310001373291016,62.400001525878906,61.900001525878906,62.02999877929688,696900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,62.04999923706055,62.59000015258789,61.630001068115234,61.77000045776367,414300.0,,,,,,,,,,
