Date,Open,High,Low,Close,Volume,"('Adj Close', 'VRNS')","('Close', 'VRNS')","('High', 'VRNS')","('Low', 'VRNS')","('Open', 'VRNS')","('Volume', 'VRNS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,44.66999816894531,44.77999877929688,43.43199920654297,44.52000045776367,1211800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,44.20000076293945,44.4900016784668,42.869998931884766,42.9900016784668,949500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,43.630001068115234,43.994998931884766,42.59999847412109,42.7599983215332,1311400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,42.59999847412109,42.9900016784668,42.2599983215332,42.52000045776367,883300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,42.77999877929688,43.93999862670898,42.400001525878906,43.7400016784668,983400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,43.220001220703125,45.18999862670898,43.09000015258789,44.77000045776367,979800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,45.06999969482422,45.459999084472656,44.400001525878906,45.38999938964844,1062000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,45.27000045776367,46.72999954223633,45.150001525878906,46.68999862670898,1351800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,47.13999938964844,47.290000915527344,46.150001525878906,46.540000915527344,746800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,46.2599983215332,46.66999816894531,45.66999816894531,45.93000030517578,977000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,45.38999938964844,45.68000030517578,44.43999862670898,45.36000061035156,791500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,45.150001525878906,45.65999984741211,43.97999954223633,44.40999984741211,1181000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,44.75,44.91999816894531,43.93999862670898,44.59999847412109,1366500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,45.619998931884766,45.9379997253418,45.05500030517578,45.45000076293945,1448400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,45.720001220703125,45.80500030517578,44.5099983215332,45.22999954223633,918300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,45.93000030517578,45.95000076293945,45.165000915527344,45.22999954223633,1115300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,45.970001220703125,46.43000030517578,45.16999816894531,45.52000045776367,2884300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,45.709999084472656,45.90999984741211,45.0,45.2400016784668,1556800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,45.2400016784668,46.150001525878906,45.11000061035156,46.02000045776367,1178300.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,46.18999862670898,46.7400016784668,45.900001525878906,46.43000030517578,1308600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,45.68000030517578,46.125,44.65999984741211,44.880001068115234,1278300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,45.06999969482422,46.27000045776367,44.91999816894531,45.81999969482422,1872200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,45.459999084472656,45.89500045776367,45.150001525878906,45.40999984741211,1021800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,45.25,45.86000061035156,44.7599983215332,45.540000915527344,2575700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,50.13999938964844,50.59999847412109,47.4119987487793,48.59999847412109,5146500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,49.130001068115234,49.70000076293945,48.130001068115234,48.45000076293945,1569600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,48.27000045776367,51.2400016784668,47.630001068115234,50.68999862670898,2539500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,51.04999923706055,52.29999923706055,50.845001220703125,51.97999954223633,1454600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,51.68999862670898,51.83000183105469,49.70000076293945,49.959999084472656,1448300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,48.470001220703125,49.52999877929688,47.7400016784668,48.38999938964844,1863700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,49.13999938964844,50.41999816894531,48.7599983215332,49.91999816894531,1258800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,50.36000061035156,50.36000061035156,49.58000183105469,49.93999862670898,822800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,49.75,49.75,48.65999984741211,49.4900016784668,888500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,49.0,49.09000015258789,47.900001525878906,48.25,929400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,46.27999877929688,47.34999847412109,45.45000076293945,47.09000015258789,1559900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,47.81999969482422,49.2599983215332,47.81999969482422,49.02000045776367,1707100.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,49.209999084472656,49.56999969482422,48.65999984741211,49.0099983215332,1090700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,48.95000076293945,51.4900016784668,48.77999877929688,50.45000076293945,1329400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,50.84999847412109,51.27000045776367,49.775001525878906,50.91999816894531,1663900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,50.43000030517578,50.65999984741211,49.91999816894531,50.34999847412109,678600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,50.7400016784668,51.2400016784668,49.9900016784668,50.79999923706055,1051300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,50.79999923706055,51.244998931884766,50.0,51.11000061035156,777700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,51.310001373291016,52.880001068115234,50.35499954223633,50.4900016784668,1343800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,49.720001220703125,49.720001220703125,48.10499954223633,48.7400016784668,1099900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,49.900001525878906,50.57500076293945,48.619998931884766,49.77000045776367,1083400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,50.005001068115234,50.59000015258789,49.48500061035156,50.2400016784668,693800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,50.5,51.06999969482422,49.4119987487793,49.810001373291016,733600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,49.40999984741211,49.93000030517578,48.58000183105469,49.63999938964844,682200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,49.52999877929688,49.95500183105469,49.220001220703125,49.54999923706055,811400.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,49.650001525878906,50.77999877929688,48.77999877929688,50.0099983215332,955300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,49.91999816894531,49.9900016784668,48.3849983215332,49.06999969482422,1128900.0,,,,,,,,,,
