Date,Open,High,Low,Close,Volume,"('Adj Close', 'WK')","('Close', 'WK')","('High', 'WK')","('Low', 'WK')","('Open', 'WK')","('Volume', 'WK')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,99.70999908447266,99.70999908447266,95.4499969482422,95.62999725341795,300500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,95.11000061035156,95.37000274658205,92.6500015258789,93.2300033569336,349100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,93.75,94.11000061035156,91.91000366210938,92.6999969482422,332700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,91.91000366210938,93.91000366210938,91.83000183105467,92.26000213623048,258500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,92.5999984741211,93.9250030517578,92.22000122070312,92.97000122070312,363000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,91.51000213623048,93.04000091552734,91.0999984741211,92.79000091552734,469800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,92.5500030517578,93.75,92.16000366210938,93.23999786376952,540800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,93.4000015258789,94.97000122070312,92.1999969482422,94.91999816894533,676200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,96.01000213623048,97.1500015258789,94.63999938964844,95.0500030517578,202400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,93.58000183105467,95.5500030517578,93.29000091552734,95.41000366210938,263600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,94.02999877929688,94.63999938964844,93.25,94.62999725341795,257200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,95.37000274658205,95.80500030517578,93.9499969482422,95.4000015258789,228300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,96.08999633789062,96.80999755859376,94.4499969482422,96.68000030517578,264600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,98.0500030517578,98.45999908447266,96.06999969482422,96.61000061035156,289400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,98.51000213623048,99.54000091552734,96.47000122070312,99.4800033569336,492300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,100.0,100.12000274658205,97.86000061035156,97.88999938964844,492000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,97.8000030517578,99.0199966430664,94.5500030517578,97.58999633789062,420500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,98.0,98.33000183105467,93.5199966430664,93.6999969482422,328000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,93.83000183105467,97.1999969482422,93.58999633789062,97.12000274658205,555600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,96.45999908447266,97.5500030517578,95.81999969482422,96.25,211200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,95.7699966430664,95.8000030517578,92.66000366210938,92.94000244140624,483500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,93.6500015258789,95.41000366210938,92.86000061035156,95.37000274658205,355000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,94.22000122070312,95.12999725341795,92.54000091552734,94.0,338000.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,93.0,93.1999969482422,91.3499984741211,91.91000366210938,327300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,91.91999816894533,93.875,91.56999969482422,93.37999725341795,276900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,93.77999877929688,93.93000030517578,91.0199966430664,91.45999908447266,353100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,91.38999938964844,93.88999938964844,90.76000213623048,93.47000122070312,293500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,94.5,96.26499938964844,93.90499877929688,95.97000122070312,255400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,96.0,96.25800323486328,93.20999908447266,93.22000122070312,327400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,89.45999908447266,91.37999725341795,88.7300033569336,89.29000091552734,391200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,90.16999816894533,92.2249984741211,89.13999938964844,91.9000015258789,434800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,93.18000030517578,94.5199966430664,91.91999816894533,94.11000061035156,497900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,93.25,94.44000244140624,92.5500030517578,93.8000030517578,495300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,92.13999938964844,95.66999816894533,91.88999938964844,94.19000244140624,713400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,87.0999984741211,88.1500015258789,80.5,82.01000213623047,1764300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,83.58000183105469,86.72000122070312,82.86000061035156,86.16000366210938,995500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,86.58999633789062,87.7699966430664,84.33000183105469,87.47000122070312,574300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,87.12999725341797,88.83000183105469,84.66799926757812,84.9800033569336,773500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,85.16000366210938,86.7300033569336,84.68000030517578,84.91999816894531,320600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,83.86000061035156,87.06999969482422,83.44499969482422,84.54000091552734,364400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,85.47000122070312,86.55999755859375,84.92500305175781,86.12000274658203,393000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,86.13999938964844,86.58000183105469,84.44999694824219,85.5,344000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,85.5,86.13999938964844,84.02999877929688,85.63999938964844,250200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,85.05999755859375,85.30500030517578,84.19999694824219,84.75,516800.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,86.11000061035156,86.73999786376953,84.95999908447266,85.3499984741211,332200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,86.0,87.54000091552734,85.87999725341797,86.2699966430664,225600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,87.16000366210938,87.77999877929688,85.4800033569336,85.58999633789062,279700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,85.0199966430664,86.05999755859375,84.55999755859375,85.0199966430664,395500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,84.95999908447266,85.61000061035156,84.43000030517578,84.94999694824219,333300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,84.55000305175781,85.51000213623047,84.26000213623047,84.66999816894531,220900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,84.3499984741211,84.9800033569336,82.0999984741211,82.19999694824219,381700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,81.45999908447266,84.25,80.84500122070312,83.93000030517578,709500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,84.23999786376953,84.23999786376953,83.11000061035156,83.70999908447266,268800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,83.2300033569336,84.07499694824219,82.28299713134766,83.91999816894531,197100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,84.0,86.31999969482422,83.8949966430664,85.70999908447266,450200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,86.5,87.36000061035156,84.14099884033203,84.69000244140625,345100.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,84.70999908447266,85.05999755859375,83.08000183105469,83.52999877929688,181100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,83.01000213623047,83.61499786376953,82.0199966430664,82.33000183105469,226700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,83.0,83.0,81.06500244140625,82.66999816894531,286200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,83.19000244140625,84.62000274658203,82.677001953125,84.37000274658203,308300.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,85.0,86.01000213623047,84.47000122070312,84.80000305175781,304400.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,84.80000305175781,84.80000305175781,82.73999786376953,83.58000183105469,245600.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,81.83999633789062,82.1050033569336,80.19999694824219,81.36000061035156,305400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,80.63999938964844,82.4000015258789,80.63999938964844,81.36000061035156,342000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,82.25,83.28900146484375,80.56999969482422,80.62000274658203,416300.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,80.36000061035156,81.95999908447266,80.36000061035156,80.63999938964844,292200.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,81.0999984741211,81.80999755859375,80.79000091552734,81.4000015258789,218400.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,82.12999725341797,84.47000122070312,82.0199966430664,84.37000274658203,240700.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,82.30999755859375,82.30999755859375,79.16000366210938,79.38999938964844,447400.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,79.69999694824219,80.61000061035156,78.5,80.5999984741211,322500.0,,,,,,,,,,
