Date,Open,High,Low,Close,Volume,"('Adj Close', 'ATER')","('Close', 'ATER')","('High', 'ATER')","('Low', 'ATER')","('Open', 'ATER')","('Volume', 'ATER')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.3580000102519989,0.3580000102519989,0.3400000035762787,0.3490000069141388,257700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.3400000035762787,0.3700000047683716,0.3240000009536743,0.3339999914169311,411500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.3300000131130218,0.3400000035762787,0.3240000009536743,0.3269999921321869,257800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.324999988079071,0.3300000131130218,0.3149999976158142,0.3179999887943268,252700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.3089999854564667,0.324999988079071,0.3089999854564667,0.31700000166893,295300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.3089999854564667,0.3300000131130218,0.3089999854564667,0.3190000057220459,377600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.3260000050067901,0.3260000050067901,0.3100000023841858,0.3100000023841858,187100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.3100000023841858,0.3179999887943268,0.2860000133514404,0.2899999916553497,610400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.2899999916553497,0.3100000023841858,0.2899999916553497,0.2949999868869781,349900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.2960000038146972,0.31700000166893,0.2860000133514404,0.2899999916553497,325000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.2879999876022339,0.3199999928474426,0.2849999964237213,0.2919999957084656,305600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.3000000119209289,0.3100000023841858,0.2849999964237213,0.2879999876022339,285800.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.2899999916553497,0.3000000119209289,0.2849999964237213,0.296999990940094,188900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.2849999964237213,0.3140000104904175,0.2849999964237213,0.3009999990463257,410800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,0.2980000078678131,0.3109999895095825,0.2980000078678131,0.3070000112056732,240000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,0.3030000030994415,0.3160000145435333,0.3000000119209289,0.3129999935626983,214100.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,0.3050000071525574,0.3100000023841858,0.2949999868869781,0.2949999868869781,223200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,0.2919999957084656,0.3050000071525574,0.2899999916553497,0.3009999990463257,155600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,0.3000000119209289,0.3059999942779541,0.2910000085830688,0.3000000119209289,303200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,0.2930000126361847,0.3100000023841858,0.2930000126361847,0.3100000023841858,272000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,0.3000000119209289,0.3100000023841858,0.2899999916553497,0.296999990940094,134300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,0.2910000085830688,0.3100000023841858,0.2910000085830688,0.3100000023841858,507000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,0.2949999868869781,0.3580000102519989,0.2949999868869781,0.3499999940395355,1770900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,0.3499999940395355,0.3630000054836273,0.3230000138282776,0.3440000116825104,579400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,0.3400000035762787,0.3499999940395355,0.3330000042915344,0.3409999907016754,299400.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,0.3319999873638153,0.3589999973773956,0.3319999873638153,0.3459999859333038,184800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,0.324999988079071,0.3659999966621399,0.324999988079071,0.363999992609024,329500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,0.3630000054836273,0.4550000131130218,0.3600000143051147,0.4320000112056732,2589700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,0.4300000071525574,0.4790000021457672,0.3899999856948852,0.414000004529953,1816500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,0.4040000140666961,0.4300000071525574,0.3899999856948852,0.3899999856948852,411200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,0.3899999856948852,0.4449999928474426,0.3899999856948852,0.4280000030994415,594600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,0.4699999988079071,0.4900000095367431,0.449999988079071,0.4720000028610229,1371300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,0.4799999892711639,0.4799999892711639,0.4250000119209289,0.4460000097751617,1069700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,0.449999988079071,0.449999988079071,0.4250000119209289,0.4259999990463257,287800.0,,,,,,,,,,
