Date,Open,High,Low,Close,Volume,"('Adj Close', 'FLNC')","('Close', 'FLNC')","('High', 'FLNC')","('Low', 'FLNC')","('Open', 'FLNC')","('Volume', 'FLNC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,23.46999931335449,24.82999992370605,23.11000061035156,23.850000381469727,1272300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,23.149999618530277,23.350000381469727,22.01000022888184,22.479999542236328,2471100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,22.65999984741211,22.739999771118164,21.850000381469727,21.8799991607666,1779600.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,21.479999542236328,22.209999084472656,21.15999984741211,21.5,1860300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,21.350000381469727,22.350000381469727,21.049999237060547,21.989999771118164,1546100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,21.1299991607666,22.15999984741211,20.8700008392334,21.65999984741211,2594200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,21.65999984741211,21.81999969482422,21.170000076293945,21.559999465942383,1025400.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,21.149999618530277,21.149999618530277,20.21999931335449,20.90999984741211,1769800.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,21.049999237060547,21.26000022888184,20.049999237060547,20.25,1203500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,20.700000762939453,20.700000762939453,19.149999618530277,19.61000061035156,1887400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,18.96999931335449,19.420000076293945,18.739999771118164,19.31999969482422,1485100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,19.76000022888184,19.79800033569336,19.01000022888184,19.450000762939453,1369500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,19.43000030517578,20.059999465942383,19.020000457763672,19.940000534057617,1731600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,20.239999771118164,21.46999931335449,20.18000030517578,21.11000061035156,1773100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,21.940000534057617,22.96999931335449,21.489999771118164,21.76000022888184,3139000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,22.350000381469727,22.743000030517575,20.96999931335449,20.979999542236328,1458200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,21.34000015258789,21.40999984741211,20.70800018310547,21.01000022888184,1549100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,21.13999938964844,21.32999992370605,20.100000381469727,20.1200008392334,1370700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,20.200000762939453,21.239999771118164,19.8799991607666,21.049999237060547,1015200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,20.670000076293945,20.68000030517578,20.0,20.21999931335449,989000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,20.13999938964844,21.18000030517578,19.86000061035156,19.8700008392334,1104900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,20.34000015258789,20.96999931335449,20.06999969482422,20.540000915527344,1419900.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,19.84000015258789,19.975000381469727,19.11000061035156,19.790000915527344,1755800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,19.25,19.270000457763672,18.209999084472656,18.479999542236328,2418300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,18.32999992370605,19.6299991607666,18.1200008392334,19.600000381469727,2329600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,20.049999237060547,20.62700080871582,19.46999931335449,20.229999542236328,4053300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,19.5,22.229999542236328,19.427000045776367,21.57999992370605,4086000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,21.709999084472656,23.15999984741211,21.46999931335449,22.43000030517578,2668800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,22.57999992370605,22.90999984741211,21.8799991607666,22.15999984741211,2382700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,20.459999084472656,20.959999084472656,20.100000381469727,20.670000076293945,2854600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,21.489999771118164,21.70499992370605,20.709999084472656,21.07999992370605,2399500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,21.399999618530277,21.540000915527344,20.18000030517578,20.309999465942383,2033300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,19.93000030517578,20.03199958801269,19.09000015258789,19.15999984741211,2123500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,18.75,18.770000457763672,17.5,17.760000228881836,3032000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,17.700000762939453,17.94499969482422,16.969999313354492,17.010000228881836,3694800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,17.079999923706055,17.170000076293945,13.40999984741211,14.725000381469728,18422500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,16.610000610351562,16.65999984741211,14.204999923706056,14.40999984741211,5794900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,15.170000076293944,16.100000381469727,14.670000076293944,15.550000190734863,5469700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,15.899999618530272,16.190000534057617,15.020000457763672,15.170000076293944,2620600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,15.0,15.541999816894531,14.53499984741211,15.449999809265137,2439100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,15.81999969482422,16.0,15.229999542236328,15.289999961853027,2620000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,15.390000343322754,15.791999816894531,15.03499984741211,15.449999809265137,1695100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,15.479999542236328,15.583999633789062,14.510000228881836,15.109999656677246,2305600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,15.210000038146973,15.609999656677246,14.710000038146973,14.8100004196167,3034500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,15.109999656677246,15.329999923706056,14.460000038146973,14.829999923706056,2247800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,15.0,15.279999732971191,14.68000030517578,15.210000038146973,1933100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,15.354999542236328,16.1299991607666,14.949999809265137,15.399999618530272,2181900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,15.399999618530272,16.010000228881836,15.175000190734863,15.229999542236328,1601300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,15.220000267028809,15.5600004196167,14.859999656677246,15.170000076293944,1848200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,14.989999771118164,15.130000114440918,14.255000114440918,14.3100004196167,1922300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,14.279999732971191,14.289999961853027,13.34000015258789,13.470000267028809,3056000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,13.399999618530272,14.140000343322754,13.029999732971191,14.100000381469728,3586600.0,,,,,,,,,,
