Date,Open,High,Low,Close,Volume,"('Adj Close', 'SJM')","('Close', 'SJM')","('High', 'SJM')","('Low', 'SJM')","('Open', 'SJM')","('Volume', 'SJM')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,126.37000274658205,129.8300018310547,126.01000213623048,129.57000732421875,1153900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,130.33999633789062,131.3699951171875,129.61000061035156,129.7899932861328,1229200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,129.5,129.9499969482422,128.14999389648438,128.63999938964844,1255400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,128.47000122070312,130.41000366210938,127.66999816894533,128.10000610351562,801800.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,127.80999755859376,129.24000549316406,127.80999755859376,129.02000427246094,854700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,128.67999267578125,131.3699951171875,127.8499984741211,131.2100067138672,1360700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,130.74000549316406,131.32000732421875,129.39999389648438,129.5,1089800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,129.02000427246094,130.10000610351562,126.88999938964844,127.18000030517578,1081200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,127.87999725341795,129.6300048828125,127.54000091552734,129.5,1387300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,129.33999633789062,129.6300048828125,127.9800033569336,128.16000366210938,1682400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,127.9800033569336,130.77999877929688,127.66000366210938,130.75,1317700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,130.1699981689453,130.50999450683594,128.52000427246094,129.3000030517578,1144600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,129.52999877929688,129.88999938964844,127.37999725341795,129.1999969482422,1041800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,128.7100067138672,129.13999938964844,127.41000366210938,128.75,905100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,129.49000549316406,131.30999755859375,127.80999755859376,131.24000549316406,1479700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,131.0500030517578,131.6999969482422,129.32000732421875,129.74000549316406,1294500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,130.27000427246094,131.7100067138672,129.66000366210938,131.5500030517578,844000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,132.11000061035156,132.72999572753906,131.11000061035156,131.69000244140625,1392600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,131.97000122070312,132.0,130.0800018310547,131.58999633789062,1478500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,131.47999572753906,133.02999877929688,130.64999389648438,132.94000244140625,927100.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,133.1699981689453,133.4600067138672,131.1300048828125,131.5500030517578,1518000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,132.97000122070312,134.30999755859375,131.47999572753906,133.74000549316406,996600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,134.0,134.6199951171875,132.5500030517578,132.6999969482422,940800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,132.19000244140625,132.4600067138672,129.1999969482422,129.2100067138672,947300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,128.91000366210938,133.2899932861328,128.8300018310547,132.2100067138672,1533900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,132.86000061035156,133.85000610351562,131.3300018310547,131.6199951171875,1153700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,131.82000732421875,133.22999572753906,130.74000549316406,131.08999633789062,888300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,130.42999267578125,130.42999267578125,127.66999816894533,127.9000015258789,914300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,127.58999633789062,129.9199981689453,127.37000274658205,129.74000549316406,827000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,129.49000549316406,130.7899932861328,126.66000366210938,127.62000274658205,1334300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,127.0199966430664,127.9499969482422,124.36000061035156,125.25,1251100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,124.73999786376952,126.11000061035156,123.8499984741211,124.41000366210938,1412200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,123.87000274658205,124.93000030517578,122.6500015258789,124.08999633789062,1747800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,124.19000244140624,126.97000122070312,124.0999984741211,125.87999725341795,1127900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,125.6999969482422,126.20999908447266,124.19000244140624,126.08000183105467,1266500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,125.02999877929688,125.02999877929688,121.79000091552734,124.29000091552734,1484800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,124.13999938964844,127.1500015258789,123.5199966430664,125.91999816894533,1149100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,125.70999908447266,126.8000030517578,124.66000366210938,125.25,1426800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,124.61000061035156,126.83999633789062,119.66999816894533,122.63999938964844,3384500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,126.26000213623048,126.26000213623048,120.16999816894533,121.83000183105467,2924300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,122.22000122070312,122.48999786376952,119.98999786376952,120.16999816894533,2686800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,120.66999816894533,123.61000061035156,119.6999969482422,122.54000091552734,1779300.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,121.79000091552734,122.41999816894533,120.61000061035156,121.95999908447266,1156500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,122.5500030517578,123.16999816894533,120.83999633789062,121.0,984300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,121.25,121.93000030517578,119.95999908447266,120.26000213623048,1456900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,120.63999938964844,120.63999938964844,117.47000122070312,117.54000091552734,1544000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,117.1999969482422,120.4000015258789,116.94000244140624,119.55999755859376,1190100.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,119.7300033569336,122.16999816894533,119.7300033569336,121.58000183105467,926900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,121.06999969482422,122.80999755859376,120.7699966430664,122.72000122070312,1362900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,122.98999786376952,124.25,122.94000244140624,123.7300033569336,1264200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,123.3000030517578,123.56999969482422,120.7699966430664,121.72000122070312,1175500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,120.81999969482422,122.62999725341795,120.54000091552734,122.06999969482422,1908400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,121.87999725341795,123.62999725341795,121.16999816894533,122.68000030517578,1228700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,123.0500030517578,125.16999816894533,123.0500030517578,124.9499969482422,801000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,125.41999816894533,127.58999633789062,122.94000244140624,123.43000030517578,998400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,123.1999969482422,124.45999908447266,122.45999908447266,123.94000244140624,673400.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,124.37999725341795,124.87000274658205,123.62999725341795,124.47000122070312,661000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,124.9000015258789,125.0,122.1999969482422,123.62999725341795,1232100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,124.02999877929688,124.02999877929688,123.08000183105467,123.27999877929688,890900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,123.80999755859376,125.8000030517578,123.80999755859376,125.72000122070312,761400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,126.29000091552734,127.1500015258789,125.56999969482422,125.87000274658205,1267500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,125.75,125.75,124.01000213623048,124.7300033569336,840800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,124.79000091552734,124.79000091552734,122.55999755859376,123.05999755859376,1307400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,122.73999786376952,122.9000015258789,119.5,119.5199966430664,1903300.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,120.52999877929688,120.79000091552734,118.5199966430664,118.79000091552734,1374700.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,118.41999816894533,118.76000213623048,116.98999786376952,117.22000122070312,738300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,116.98999786376952,118.08000183105467,115.9000015258789,115.94000244140624,1444700.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,116.06999969482422,117.7300033569336,115.63999938964844,117.37000274658205,982600.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,116.05999755859376,116.44000244140624,113.52999877929688,113.54000091552734,1340600.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,113.9800033569336,114.58000183105467,111.9000015258789,112.04000091552734,1156700.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,112.0199966430664,112.2699966430664,109.51000213623048,109.61000061035156,1066100.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,110.0999984741211,111.0,109.37999725341795,110.1999969482422,1371600.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,110.58999633789062,110.87999725341795,109.69000244140624,109.9800033569336,1400600.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,110.4499969482422,110.86000061035156,109.61000061035156,109.8000030517578,1222100.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,110.44000244140624,111.56999969482422,109.98999786376952,111.0999984741211,1179600.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,111.3499984741211,114.97000122070312,111.25,114.76000213623048,1396800.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,114.45999908447266,117.62000274658205,114.45999908447266,117.45999908447266,1313600.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,117.1999969482422,118.0199966430664,115.7699966430664,117.6999969482422,1109900.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,116.62000274658205,119.04000091552734,115.91000366210938,118.5500030517578,1336000.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,119.25,119.9000015258789,114.94000244140624,115.18000030517578,1445500.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,115.0199966430664,115.83000183105467,113.5999984741211,113.5999984741211,1359500.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,113.87000274658205,114.76000213623048,113.4800033569336,114.6500015258789,1511100.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,114.52999877929688,114.98999786376952,113.8499984741211,114.8499984741211,1649500.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,113.41000366210938,114.29000091552734,112.36000061035156,113.5999984741211,1254400.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,114.26000213623048,114.79000091552734,112.75,112.8499984741211,849900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,112.8499984741211,113.87999725341795,112.30999755859376,113.11000061035156,1031300.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,113.5,113.56999969482422,111.58999633789062,112.7699966430664,1061200.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,113.56999969482422,114.25,112.5199966430664,112.94000244140624,799400.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,113.13999938964844,113.76000213623048,112.5,113.0,897300.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,113.0,113.44000244140624,111.70999908447266,113.41000366210938,929900.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,113.4000015258789,115.52999877929688,112.83000183105467,115.33999633789062,851000.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,115.58999633789062,117.0,115.58999633789062,116.08999633789062,1150000.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,116.4800033569336,117.4000015258789,114.23999786376952,115.1999969482422,1035100.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,115.37999725341795,115.80999755859376,114.0999984741211,114.29000091552734,1166700.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,113.63999938964844,115.75,112.80999755859376,115.68000030517578,950900.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,116.0,116.02999877929688,114.8000030517578,115.20999908447266,1879600.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,115.12999725341795,115.37999725341795,114.18000030517578,114.30999755859376,844400.0,,,,,,,,,,
