Date,Open,High,Low,Close,Volume,"('Adj Close', 'CWEN')","('Close', 'CWEN')","('High', 'CWEN')","('Low', 'CWEN')","('Open', 'CWEN')","('Volume', 'CWEN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,27.350000381469727,27.68000030517578,27.100000381469727,27.190000534057617,1240300.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,27.0,27.0,26.520000457763672,26.84000015258789,829800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,26.770000457763672,27.049999237060547,26.649999618530277,26.82999992370605,1014700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,26.649999618530277,27.420000076293945,26.530000686645508,26.850000381469727,1217000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,26.84000015258789,27.600000381469727,26.76000022888184,27.25,1147000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,26.959999084472656,27.13999938964844,26.76000022888184,27.0,558100.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,26.940000534057617,26.950000762939453,26.600000381469727,26.690000534057617,474000.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,26.51000022888184,26.530000686645508,25.600000381469727,26.01000022888184,1532100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,26.299999237060547,26.43000030517578,25.75,25.84000015258789,815900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,25.68000030517578,25.809999465942383,25.290000915527344,25.3700008392334,807800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,25.0,25.1200008392334,24.520000457763672,24.700000762939453,820200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,24.76000022888184,24.799999237060547,24.489999771118164,24.61000061035156,849500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,24.709999084472656,24.709999084472656,24.21999931335449,24.61000061035156,1030400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,24.71999931335449,25.6299991607666,24.709999084472656,24.979999542236328,1202600.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,25.290000915527344,25.5,24.479999542236328,24.6200008392334,1187900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,24.93000030517578,24.959999084472656,24.07999992370605,24.209999084472656,769200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,24.56999969482422,25.1200008392334,24.56999969482422,24.959999084472656,1004700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,25.07999992370605,25.170000076293945,24.559999465942383,24.6299991607666,774000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,24.6299991607666,24.989999771118164,24.46999931335449,24.93000030517578,611900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,24.81999969482422,24.850000381469727,24.450000762939453,24.6200008392334,929700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,24.709999084472656,24.899999618530277,24.209999084472656,24.239999771118164,1018300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,24.46999931335449,24.82999992370605,24.209999084472656,24.809999465942383,825600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,24.290000915527344,24.299999237060547,23.809999465942383,23.979999542236328,791300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,23.61000061035156,23.6200008392334,23.040000915527344,23.149999618530277,996000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,23.059999465942383,23.520000457763672,22.96999931335449,23.479999542236328,789100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,23.5,23.65999984741211,23.209999084472656,23.43000030517578,924000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,23.32999992370605,23.38999938964844,22.93000030517578,22.940000534057617,957100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,22.940000534057617,23.209999084472656,22.81999969482422,22.96999931335449,987800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,23.07999992370605,23.6299991607666,23.0,23.6200008392334,705700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,22.96999931335449,23.209999084472656,22.71999931335449,22.899999618530277,645400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,23.020000457763672,23.200000762939453,22.899999618530277,23.020000457763672,483200.0,,,,,,,,,,
