Date,Open,High,Low,Close,Volume,"('Adj Close', 'PLXS')","('Close', 'PLXS')","('High', 'PLXS')","('Low', 'PLXS')","('Open', 'PLXS')","('Volume', 'PLXS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,106.36000061035156,108.36000061035156,100.37000274658205,106.3499984741211,80000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,106.01000213623048,107.12000274658205,104.62000274658205,106.04000091552734,135700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,106.41000366210938,106.41000366210938,104.86000061035156,104.9499969482422,106500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,104.05999755859376,105.6999969482422,103.86000061035156,104.6500015258789,88700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,104.80999755859376,105.9499969482422,104.80999755859376,105.79000091552734,79900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,103.1500015258789,104.19000244140624,101.94000244140624,103.91999816894533,105700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,103.91999816894533,104.12999725341795,102.44000244140624,104.02999877929688,105600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,103.79000091552734,103.8499984741211,102.12999725341795,103.83999633789062,64900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,105.23999786376952,105.23999786376952,102.72000122070312,102.93000030517578,65800.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,101.94000244140624,103.61000061035156,101.33000183105467,101.5199966430664,90500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,96.51000213623048,99.08000183105467,94.56999969482422,96.18000030517578,178100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,96.58000183105467,97.62000274658205,95.26000213623048,96.88999938964844,98000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,97.6999969482422,98.52999877929688,96.6999969482422,98.3499984741211,76500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,99.5,99.93000030517578,98.75,99.4499969482422,114200.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,100.79000091552734,101.18000030517578,99.43000030517578,99.5,97100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,100.25,100.38999938964844,97.54000091552734,98.66000366210938,135900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,96.79000091552734,97.51000213623048,93.56999969482422,94.45999908447266,200900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,94.61000061035156,94.61000061035156,92.19000244140624,93.02999877929688,97500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,92.51000213623048,92.9800033569336,90.52999877929688,92.83999633789062,130000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,92.87999725341795,96.83000183105467,92.87999725341795,96.37999725341795,199300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,95.66999816894533,96.94000244140624,93.91000366210938,94.72000122070312,204600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,94.3000030517578,97.61000061035156,94.3000030517578,97.4499969482422,144600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,96.47000122070312,98.93000030517578,96.47000122070312,97.5199966430664,129400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,96.4800033569336,97.04000091552734,94.29000091552734,94.3499984741211,114700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,94.0999984741211,95.76000213623048,94.0999984741211,94.30999755859376,80500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,94.0,94.6500015258789,92.54000091552734,94.1500015258789,95700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,94.0,96.7699966430664,93.88999938964844,96.48999786376952,112500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,96.66999816894533,97.7699966430664,96.05999755859376,97.54000091552734,101700.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,97.87999725341795,100.33999633789062,97.87999725341795,99.88999938964844,132300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,97.38999938964844,98.37999725341795,92.73999786376952,93.2699966430664,197500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,94.16000366210938,95.37000274658205,93.08000183105467,95.0999984741211,181200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,95.37000274658205,98.12000274658205,95.37000274658205,96.87000274658205,128700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,96.77999877929688,96.77999877929688,94.9499969482422,95.43000030517578,101200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,94.47000122070312,95.41999816894533,93.4000015258789,93.5500030517578,114800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,93.7300033569336,94.0999984741211,92.9000015258789,94.06999969482422,113800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,94.05999755859376,95.88999938964844,94.05999755859376,94.6999969482422,128800.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,94.44000244140624,95.62999725341795,93.56999969482422,95.29000091552734,109400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,94.63999938964844,95.1999969482422,94.0500030517578,94.51000213623048,104700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,94.8000030517578,95.1999969482422,93.58000183105467,93.69000244140624,94700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,92.80999755859376,94.02999877929688,92.62999725341795,92.81999969482422,101200.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,94.04000091552734,94.9000015258789,93.27999877929688,94.4000015258789,272800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,94.4499969482422,95.58000183105467,93.66999816894533,94.88999938964844,134100.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,95.1999969482422,95.22000122070312,93.9499969482422,94.26000213623048,77500.0,,,,,,,,,,
