Date,Open,High,Low,Close,Volume,"('Adj Close', 'DXPE')","('Close', 'DXPE')","('High', 'DXPE')","('Low', 'DXPE')","('Open', 'DXPE')","('Volume', 'DXPE')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,33.54999923706055,34.189998626708984,33.36000061035156,33.779998779296875,62200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,33.63999938964844,34.029998779296875,33.22999954223633,33.29999923706055,78500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,33.45000076293945,33.45000076293945,32.869998931884766,32.95000076293945,69900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,32.709999084472656,32.849998474121094,32.13999938964844,32.220001220703125,43300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,32.36000061035156,32.529998779296875,31.01000022888184,31.46999931335449,62200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,31.09000015258789,31.82999992370605,30.959999084472656,31.71999931335449,54200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,31.739999771118164,31.82999992370605,31.5,31.690000534057617,32900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,31.709999084472656,32.119998931884766,31.270000457763672,31.979999542236328,61700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,32.31999969482422,32.31999969482422,31.399999618530277,31.690000534057617,35900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,31.65999984741211,31.729999542236328,31.170000076293945,31.280000686645508,36800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,30.899999618530277,31.68000030517578,30.07999992370605,31.020000457763672,47600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,31.170000076293945,31.899999618530277,31.170000076293945,31.770000457763672,28600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,32.04999923706055,32.04999923706055,31.100000381469727,31.3799991607666,41000.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,31.729999542236328,32.56999969482422,31.729999542236328,32.41999816894531,53700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,32.54999923706055,32.97999954223633,32.15999984741211,32.16999816894531,51800.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,32.560001373291016,32.709999084472656,32.099998474121094,32.349998474121094,37800.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,32.790000915527344,33.02000045776367,32.619998931884766,33.0,38300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,33.31999969482422,33.4900016784668,32.880001068115234,33.0099983215332,32600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,32.90999984741211,33.290000915527344,32.70000076293945,33.08000183105469,46600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,33.02000045776367,33.40999984741211,33.02000045776367,33.08000183105469,36200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,33.20000076293945,33.540000915527344,32.220001220703125,32.220001220703125,95700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,32.560001373291016,33.220001220703125,32.380001068115234,33.099998474121094,57800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,32.810001373291016,32.95000076293945,32.31999969482422,32.45000076293945,46500.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,32.15999984741211,32.27000045776367,31.559999465942383,31.76000022888184,43300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,31.65999984741211,32.27000045776367,31.65999984741211,32.04999923706055,43300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,32.09000015258789,32.849998474121094,31.780000686645508,32.79999923706055,60200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,32.810001373291016,33.43000030517578,32.79999923706055,33.369998931884766,70800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,33.529998779296875,34.22999954223633,33.0,34.0,90800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,34.310001373291016,35.31999969482422,34.119998931884766,34.95000076293945,73000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,34.130001068115234,34.130001068115234,32.56999969482422,33.0,93200.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,33.45000076293945,34.880001068115234,33.45000076293945,34.77000045776367,61400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,35.09000015258789,36.18000030517578,34.7599983215332,35.959999084472656,66700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,35.650001525878906,35.70000076293945,34.63999938964844,34.68000030517578,59300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,34.20000076293945,34.58000183105469,33.619998931884766,34.2400016784668,63400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,34.29999923706055,34.4900016784668,33.959999084472656,34.33000183105469,30700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,34.349998474121094,34.81999969482422,34.16999816894531,34.81999969482422,53900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,34.689998626708984,35.31999969482422,34.630001068115234,35.0,34700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,35.029998779296875,35.220001220703125,34.689998626708984,35.15999984741211,50200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,35.439998626708984,35.68000030517578,34.9900016784668,35.40999984741211,31400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,35.060001373291016,35.540000915527344,35.060001373291016,35.29999923706055,35100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,35.810001373291016,35.810001373291016,35.310001373291016,35.52000045776367,43500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,35.41999816894531,35.70000076293945,35.18000030517578,35.56999969482422,42600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,35.75,35.95000076293945,35.08000183105469,35.119998931884766,39800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,35.06999969482422,35.91999816894531,35.06999969482422,35.630001068115234,62200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,35.65999984741211,36.130001068115234,35.060001373291016,35.060001373291016,48800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,36.02999877929688,40.310001373291016,36.02999877929688,40.09999847412109,211200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,40.209999084472656,46.06999969482422,40.209999084472656,45.220001220703125,238800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,45.20000076293945,45.20000076293945,43.70000076293945,44.84000015258789,155800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,44.59999847412109,45.20000076293945,44.130001068115234,44.84000015258789,99900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,44.77999877929688,46.959999084472656,44.560001373291016,46.34999847412109,150800.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,46.41999816894531,48.88999938964844,46.31999969482422,48.7599983215332,166000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,48.70000076293945,49.61000061035156,48.38999938964844,48.56999969482422,384100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,48.619998931884766,51.9900016784668,48.619998931884766,51.220001220703125,224200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,51.18000030517578,52.61000061035156,50.90999984741211,51.9900016784668,97000.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,52.04999923706055,52.720001220703125,51.90999984741211,52.209999084472656,66000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,52.5,53.29999923706055,52.290000915527344,53.22999954223633,68700.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,53.90999984741211,54.310001373291016,52.13999938964844,52.43999862670898,94100.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,52.40999984741211,53.36000061035156,51.77000045776367,52.11000061035156,89100.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,52.04999923706055,52.900001525878906,51.709999084472656,51.72999954223633,104500.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,52.22999954223633,54.060001373291016,52.09999847412109,53.90999984741211,120900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,54.18999862670898,54.72999954223633,53.470001220703125,53.72999954223633,171800.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,53.72999954223633,53.869998931884766,52.7599983215332,53.709999084472656,84300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,53.40999984741211,53.40999984741211,52.4900016784668,53.040000915527344,81100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,52.77000045776367,54.18000030517578,52.77000045776367,54.18000030517578,80500.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,54.880001068115234,57.380001068115234,54.15999984741211,54.59000015258789,191600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,54.38999938964844,56.15999984741211,54.38999938964844,55.72999954223633,85000.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,55.84000015258789,56.4900016784668,55.38999938964844,55.91999816894531,67300.0,,,,,,,,,,
