Date,Open,High,Low,Close,Volume,"('Adj Close', 'FBMS')","('Close', 'FBMS')","('High', 'FBMS')","('Low', 'FBMS')","('Open', 'FBMS')","('Volume', 'FBMS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,29.100000381469727,29.700000762939453,28.84000015258789,29.059999465942383,171800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,29.0,29.07999992370605,28.40999984741211,28.51000022888184,163600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,28.6200008392334,28.90999984741211,28.229999542236328,28.280000686645508,103100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,28.049999237060547,28.82999992370605,28.049999237060547,28.170000076293945,107400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,28.170000076293945,28.40999984741211,28.09000015258789,28.350000381469727,93400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,27.959999084472656,28.040000915527344,27.770000457763672,27.850000381469727,74400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,27.729999542236328,28.1200008392334,27.65999984741211,28.030000686645508,108600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,27.86000061035156,28.31999969482422,27.36000061035156,27.790000915527344,117200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,28.06999969482422,28.399999618530277,27.229999542236328,27.520000457763672,89700.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,27.11000061035156,27.32999992370605,26.68000030517578,26.690000534057617,75200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,26.36000061035156,27.170000076293945,26.31999969482422,26.729999542236328,93500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,26.88999938964844,27.09000015258789,26.670000076293945,27.0,82500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,27.209999084472656,27.440000534057617,26.81999969482422,27.290000915527344,78800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,27.290000915527344,28.06999969482422,27.290000915527344,28.0,146500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,28.229999542236328,28.31999969482422,27.71999931335449,27.81999969482422,102300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,28.09000015258789,28.290000915527344,27.93000030517578,28.1299991607666,100600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,28.0,28.0,25.809999465942383,26.530000686645508,149100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,26.09000015258789,26.450000762939453,25.82999992370605,26.200000762939453,113100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,26.07999992370605,26.59000015258789,26.07999992370605,26.59000015258789,116800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,26.40999984741211,26.68000030517578,26.31999969482422,26.440000534057617,99700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,25.96999931335449,26.559999465942383,25.399999618530277,25.43000030517578,135600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,25.549999237060547,25.780000686645508,24.51000022888184,25.15999984741211,147200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,24.68000030517578,25.399999618530277,24.68000030517578,24.979999542236328,116100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,24.71999931335449,24.799999237060547,24.3700008392334,24.59000015258789,84700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,24.309999465942383,24.690000534057617,23.920000076293945,24.11000061035156,100900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,24.170000076293945,24.280000686645508,23.440000534057617,23.940000534057617,98700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,23.81999969482422,24.239999771118164,23.739999771118164,23.899999618530277,152900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,23.93000030517578,24.479999542236328,23.770000457763672,24.229999542236328,177300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,24.229999542236328,25.100000381469727,24.229999542236328,24.75,138000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,23.989999771118164,24.100000381469727,23.59000015258789,23.90999984741211,216900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,24.209999084472656,24.26000022888184,23.88999938964844,24.01000022888184,149500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,24.21999931335449,25.06999969482422,24.21999931335449,24.979999542236328,207400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,24.84000015258789,25.239999771118164,24.6299991607666,25.0,154500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,24.709999084472656,25.030000686645508,24.559999465942383,24.6299991607666,99700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,24.68000030517578,24.68000030517578,24.36000061035156,24.450000762939453,105500.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,24.350000381469727,24.57999992370605,24.1299991607666,24.489999771118164,178200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,24.540000915527344,24.88999938964844,24.229999542236328,24.440000534057617,100700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,24.280000686645508,24.5,23.899999618530277,24.149999618530277,146100.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,24.229999542236328,24.61000061035156,24.1299991607666,24.21999931335449,116600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,24.049999237060547,24.51000022888184,24.049999237060547,24.31999969482422,143900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,24.88999938964844,25.43000030517578,24.59000015258789,24.82999992370605,158300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,24.790000915527344,24.81999969482422,24.149999618530277,24.809999465942383,98500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,25.21999931335449,25.86000061035156,25.059999465942383,25.190000534057617,392700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,25.13999938964844,25.82999992370605,25.13999938964844,25.540000915527344,232900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,25.61000061035156,26.100000381469727,24.93000030517578,25.75,180600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,26.049999237060547,26.43000030517578,25.75,25.75,197200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,26.1200008392334,26.420000076293945,25.6200008392334,26.0,156900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,25.899999618530277,26.1200008392334,25.780000686645508,25.950000762939453,112600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,25.90999984741211,26.049999237060547,25.51000022888184,25.899999618530277,116000.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,25.780000686645508,26.290000915527344,25.21999931335449,25.21999931335449,213600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,25.399999618530277,25.399999618530277,24.09000015258789,24.190000534057617,242600.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,24.0,24.86000061035156,24.0,24.5,1334500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,24.489999771118164,24.65999984741211,23.90999984741211,23.96999931335449,160800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,23.979999542236328,24.200000762939453,23.729999542236328,23.790000915527344,219800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,23.780000686645508,25.06999969482422,23.549999237060547,24.709999084472656,174500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,24.90999984741211,25.09000015258789,24.6200008392334,24.799999237060547,243900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,24.90999984741211,24.96999931335449,24.450000762939453,24.709999084472656,161400.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,24.84000015258789,25.09000015258789,24.59000015258789,24.940000534057617,139800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,25.1200008392334,25.13999938964844,24.56999969482422,24.65999984741211,105000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,24.799999237060547,25.3799991607666,24.65999984741211,25.3799991607666,124700.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,25.440000534057617,26.01000022888184,25.32999992370605,25.950000762939453,290300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,25.899999618530277,25.899999618530277,25.26000022888184,25.51000022888184,330200.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,25.15999984741211,25.479999542236328,24.82999992370605,25.3700008392334,211900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,25.18000030517578,25.43000030517578,24.440000534057617,24.46999931335449,350400.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,24.649999618530277,24.84000015258789,24.059999465942383,24.1299991607666,273500.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,23.940000534057617,24.3700008392334,23.940000534057617,24.21999931335449,107400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,24.3700008392334,24.690000534057617,24.3700008392334,24.649999618530277,106400.0,,,,,,,,,,
