Date,Open,High,Low,Close,Volume,"('Adj Close', 'FIVN')","('Close', 'FIVN')","('High', 'FIVN')","('Low', 'FIVN')","('Open', 'FIVN')","('Volume', 'FIVN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,77.95999908447266,78.63999938964844,75.54000091552734,75.98999786376953,1035600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,74.83000183105469,74.94999694824219,73.19000244140625,73.33999633789062,864300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,72.62000274658203,75.33999633789062,72.62000274658203,74.0,1065000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,73.66999816894531,74.30000305175781,72.0999984741211,72.27999877929688,765000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,72.7300033569336,76.51000213623047,72.7300033569336,76.12999725341797,619800.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,75.0,76.61900329589844,74.0199966430664,76.13999938964844,401900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,76.13999938964844,78.29000091552734,75.12000274658203,77.08000183105469,480100.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,77.61000061035156,78.2699966430664,75.38999938964844,77.9000015258789,674600.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,78.26000213623047,78.30999755859375,76.87999725341797,77.62999725341797,518900.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,75.72000122070312,76.98500061035156,74.41999816894531,75.83999633789062,1218900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,74.12999725341797,75.27999877929688,72.95500183105469,75.06999969482422,456000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,75.98999786376953,76.51000213623047,73.65499877929688,75.37000274658203,752900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,75.66999816894531,77.71499633789062,75.41999816894531,77.20999908447266,855300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,79.0,81.23999786376953,78.7699966430664,79.79000091552734,1000000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,79.91000366210938,80.33999633789062,78.75,79.33999633789062,938700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,80.19999694824219,80.38500213623047,77.62999725341797,77.66999816894531,679700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,79.05000305175781,79.09500122070312,77.02999877929688,77.76000213623047,1133000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,77.93000030517578,79.3550033569336,77.1500015258789,77.22000122070312,1056000.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,77.41000366210938,79.80999755859375,76.38999938964844,79.72000122070312,910900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,79.62999725341797,79.62999725341797,77.77999877929688,78.83000183105469,972500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,78.19999694824219,78.40499877929688,75.72000122070312,75.86000061035156,637900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,76.43000030517578,76.70999908447266,74.38999938964844,75.36000061035156,592800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,74.48999786376953,75.0199966430664,73.20999908447266,73.33000183105469,887200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,73.22000122070312,74.19000244140625,72.31999969482422,73.4800033569336,775800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,73.87999725341797,74.62999725341797,73.0999984741211,73.83999633789062,859800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,74.4000015258789,75.16000366210938,72.98999786376953,74.73999786376953,563000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,74.73999786376953,75.62000274658203,73.88999938964844,75.61000061035156,651800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,76.68000030517578,79.27999877929688,76.5,78.95999908447266,888600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,79.19999694824219,79.43299865722656,77.52999877929688,77.98999786376953,566000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,74.9800033569336,75.5199966430664,73.05000305175781,73.8499984741211,695600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,74.97000122070312,76.625,74.11000061035156,76.27999877929688,748000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,76.95999908447266,77.20999908447266,75.04000091552734,75.48999786376953,699800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,75.625,75.625,72.62000274658203,72.66999816894531,1103900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,71.94000244140625,71.94000244140625,70.20999908447266,71.19999694824219,1561300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,70.0,71.43000030517578,68.94000244140625,71.05000305175781,2868100.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,64.25499725341797,65.70999908447266,60.43999862670898,61.52000045776367,6611300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,62.27000045776367,64.69999694824219,61.220001220703125,64.0,2011300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,63.65999984741211,64.5999984741211,62.959999084472656,63.380001068115234,1388300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,59.38999938964844,63.720001220703125,59.38999938964844,61.09000015258789,5702000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,60.119998931884766,63.0,59.38999938964844,60.65999984741211,5934300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,61.22999954223633,61.93999862670898,59.77000045776367,61.0,2035100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,61.380001068115234,63.130001068115234,60.369998931884766,62.31999969482422,1337700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,62.119998931884766,62.119998931884766,59.27000045776367,60.470001220703125,1148000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,59.5,60.22999954223633,57.2599983215332,58.20000076293945,1729400.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,59.31999969482422,59.41999816894531,56.4900016784668,56.880001068115234,1824100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,57.61000061035156,59.9900016784668,56.96500015258789,58.5,2247400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,59.130001068115234,59.47999954223633,57.869998931884766,58.41999816894531,1596900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,58.7400016784668,60.91999816894531,58.7400016784668,60.619998931884766,1258000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,60.619998931884766,61.33000183105469,59.845001220703125,60.88999938964844,1155100.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,60.88999938964844,61.58000183105469,59.823001861572266,60.0099983215332,1092300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,59.88999938964844,60.40999984741211,58.90999984741211,59.290000915527344,1077500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,59.90999984741211,60.34999847412109,58.619998931884766,59.900001525878906,2988300.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,59.93000030517578,61.82500076293945,59.220001220703125,61.2599983215332,1533400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,60.38999938964844,61.41999816894531,59.869998931884766,61.38999938964844,1125900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,61.06999969482422,61.970001220703125,59.58000183105469,61.83000183105469,1296100.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,62.33000183105469,63.0099983215332,61.83000183105469,61.900001525878906,1104000.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,61.77999877929688,61.93000030517578,60.11000061035156,60.83000183105469,836700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,60.65999984741211,62.66999816894531,60.0,62.2400016784668,873700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,62.95000076293945,63.63999938964844,62.369998931884766,62.97999954223633,1029300.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,63.36000061035156,63.790000915527344,61.36000061035156,62.29999923706055,971600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,62.7599983215332,63.38999938964844,61.93000030517578,62.11000061035156,981700.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,62.36000061035156,62.48500061035156,61.0,61.34999847412109,1314800.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,60.45000076293945,61.18000030517578,59.75,60.81999969482422,1399300.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,60.41999816894531,61.2599983215332,59.970001220703125,60.5,1112800.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,61.09999847412109,62.27000045776367,59.959999084472656,60.0,1218700.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,59.959999084472656,60.31999969482422,59.15999984741211,59.81999969482422,1586800.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,60.0,60.32500076293945,59.02000045776367,59.68999862670898,1425800.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,60.20000076293945,63.29999923706055,59.97299957275391,61.79999923706055,1607800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,60.41999816894531,62.27999877929688,60.290000915527344,61.93000030517578,1692400.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,62.18000030517578,62.41999816894531,60.11299896240234,60.790000915527344,853600.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,60.040000915527344,60.31999969482422,59.29499816894531,59.540000915527344,732200.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,59.2400016784668,59.290000915527344,56.7599983215332,56.810001373291016,1627600.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,56.5099983215332,57.334999084472656,56.220001220703125,56.7400016784668,734400.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,56.86000061035156,57.34999847412109,56.15999984741211,56.880001068115234,942100.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,57.11000061035156,58.0,56.380001068115234,57.41999816894531,836000.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,57.52000045776367,58.04999923706055,56.880001068115234,57.09000015258789,996900.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,57.56999969482422,58.77999877929688,57.540000915527344,58.25,1051300.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,58.47999954223633,60.59999847412109,58.32500076293945,60.13999938964844,924500.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,60.369998931884766,60.810001373291016,59.915000915527344,60.27999877929688,875000.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,59.810001373291016,60.20000076293945,59.15999984741211,59.91999816894531,589600.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,59.9900016784668,60.40999984741211,58.65999984741211,58.97999954223633,1043800.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,59.56999969482422,59.84999847412109,58.65999984741211,59.2400016784668,1120900.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,58.5,59.09999847412109,57.560001373291016,57.56999969482422,1168300.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,57.91999816894531,60.220001220703125,57.68000030517578,58.2400016784668,902100.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,58.790000915527344,58.790000915527344,56.61000061035156,56.72999954223633,2054900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,60.7599983215332,60.7599983215332,57.060001373291016,57.880001068115234,3913000.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,58.380001068115234,58.7599983215332,55.5,55.68999862670898,1661800.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,55.540000915527344,57.32500076293945,55.540000915527344,56.45000076293945,1257200.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,55.810001373291016,56.06999969482422,54.290000915527344,54.31999969482422,1027600.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,54.29999923706055,54.720001220703125,53.52000045776367,53.560001373291016,1724700.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,53.61000061035156,53.93999862670898,52.959999084472656,53.060001373291016,1175900.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,53.380001068115234,54.90999984741211,53.23500061035156,53.45000076293945,1078600.0,,,,,,,,,,
