Date,Open,High,Low,Close,Volume,"('Adj Close', 'BHF')","('Close', 'BHF')","('High', 'BHF')","('Low', 'BHF')","('Open', 'BHF')","('Volume', 'BHF')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,52.63999938964844,53.40999984741211,52.5,52.83000183105469,339400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,51.95000076293945,52.33000183105469,50.88999938964844,51.630001068115234,407000.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,51.720001220703125,52.68999862670898,51.525001525878906,52.36000061035156,484300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,52.13999938964844,53.83000183105469,52.13999938964844,52.88999938964844,554000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,52.83000183105469,53.31499862670898,52.42499923706055,53.209999084472656,278000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,52.470001220703125,52.65999984741211,51.68999862670898,51.70000076293945,405400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,51.77000045776367,52.52999877929688,51.66999816894531,52.52999877929688,405300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,52.06999969482422,52.29999923706055,51.34999847412109,51.709999084472656,300200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,52.0099983215332,52.22999954223633,51.10499954223633,51.459999084472656,262400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,51.59999847412109,51.59999847412109,49.66999816894531,49.79999923706055,462800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,49.08000183105469,49.970001220703125,49.08000183105469,49.29999923706055,468600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,49.560001373291016,50.38999938964844,48.91999816894531,50.0,551700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,50.38999938964844,51.08000183105469,49.790000915527344,51.040000915527344,399500.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,51.43999862670898,52.09000015258789,51.31499862670898,51.369998931884766,326000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,51.84000015258789,52.25,51.15999984741211,51.20000076293945,271000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,51.59000015258789,52.28499984741211,51.5,51.900001525878906,215400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,52.31999969482422,53.58000183105469,52.16899871826172,53.58000183105469,372500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,53.5,54.06499862670898,53.41999816894531,53.720001220703125,313600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,53.68999862670898,53.68999862670898,53.11000061035156,53.61000061035156,254000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,53.38999938964844,53.70000076293945,53.220001220703125,53.36000061035156,228600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,53.18000030517578,53.43999862670898,51.650001525878906,51.77000045776367,538800.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,51.470001220703125,51.93999862670898,49.68999862670898,50.84999847412109,338500.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,50.2599983215332,51.35499954223633,50.15999984741211,51.130001068115234,290800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,51.0,51.505001068115234,50.5099983215332,51.18999862670898,285700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,51.130001068115234,51.83000183105469,51.08000183105469,51.47999954223633,496800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,51.869998931884766,52.505001068115234,51.59999847412109,52.29999923706055,295400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,52.0,52.63999938964844,51.5,52.63999938964844,309700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,52.68999862670898,52.84000015258789,51.755001068115234,52.70000076293945,304300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,53.11000061035156,54.72999954223633,53.04999923706055,53.459999084472656,783600.0,,,,,,,,,,
