Date,Open,High,Low,Close,Volume,"('Adj Close', 'BMI')","('Close', 'BMI')","('High', 'BMI')","('Low', 'BMI')","('Open', 'BMI')","('Volume', 'BMI')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-25 19:00:00-05:00,151.6999969482422,151.97999572753906,140.0,143.77000427246094,484100.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,144.38999938964844,146.41000366210938,143.25,146.41000366210938,266600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,146.61000061035156,146.61000061035156,142.72999572753906,145.88999938964844,221500.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,146.38999938964844,146.38999938964844,142.91000366210938,143.99000549316406,320900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,145.39999389648438,147.0399932861328,144.82000732421875,145.35000610351562,210600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,143.91000366210938,146.00999450683594,142.91000366210938,143.6699981689453,213400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,142.4199981689453,142.75,139.60000610351562,139.89999389648438,264200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,139.75,141.6999969482422,139.5,140.7100067138672,242300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,140.82000732421875,144.11000061035156,139.82000732421875,143.13999938964844,215600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,144.1300048828125,146.85000610351562,143.61000061035156,146.42999267578125,235300.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,146.9199981689453,151.13999938964844,146.77999877929688,149.8800048828125,199200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,149.9199981689453,152.5800018310547,148.60000610351562,152.22999572753906,187900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,148.8000030517578,151.57000732421875,147.9600067138672,149.89999389648438,304700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,152.1699981689453,153.5399932861328,150.41000366210938,153.47000122070312,239700.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,154.47000122070312,156.3300018310547,154.0399932861328,156.10000610351562,223700.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,155.89999389648438,159.42999267578125,155.3800048828125,157.41000366210938,188000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,156.0,157.75999450683594,155.5,156.8300018310547,127500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,157.2899932861328,157.2899932861328,155.0,155.69000244140625,138300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,156.07000732421875,156.77999877929688,153.8000030517578,156.07000732421875,188000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,157.02999877929688,157.1699981689453,155.24000549316406,156.57000732421875,134200.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,157.0500030517578,157.2899932861328,155.75,156.97999572753906,153700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,158.27000427246094,158.32000732421875,156.82000732421875,157.49000549316406,92000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,156.2899932861328,159.0800018310547,156.2899932861328,157.8000030517578,83800.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,158.0,158.97999572753906,157.5800018310547,158.69000244140625,253300.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,159.27000427246094,160.60000610351562,158.39999389648438,159.9199981689453,116500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,160.1699981689453,162.72000122070312,159.16000366210938,161.77000427246094,116900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,160.66000366210938,164.3699951171875,160.16000366210938,161.35000610351562,170300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,162.3000030517578,164.6199951171875,161.3300018310547,162.61000061035156,130300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,163.61000061035156,164.80999755859375,162.3000030517578,162.77000427246094,140900.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,164.1999969482422,164.1999969482422,161.00999450683594,161.0399932861328,119600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,160.9499969482422,160.9499969482422,157.25999450683594,157.72000122070312,115200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,157.0,158.2100067138672,155.97999572753906,157.9600067138672,89900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,157.33999633789062,157.9199981689453,153.41000366210938,153.85000610351562,174300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,153.6199951171875,154.4199981689453,150.8699951171875,152.17999267578125,140100.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,151.16000366210938,154.25,151.16000366210938,153.83999633789062,332600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,154.10000610351562,156.19000244140625,153.60000610351562,154.39999389648438,137000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,154.17999267578125,156.64999389648438,153.75,155.8699951171875,122500.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,155.9600067138672,158.97999572753906,154.6699981689453,157.4600067138672,112300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,158.3300018310547,161.3800048828125,157.5500030517578,159.0500030517578,143200.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,159.5399932861328,160.42999267578125,158.19000244140625,160.24000549316406,87700.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,160.27999877929688,160.8699951171875,158.4600067138672,158.57000732421875,64400.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,159.50999450683594,159.50999450683594,157.24000549316406,157.5,114200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,159.0800018310547,161.17999267578125,158.83999633789062,161.0,98500.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,161.8000030517578,164.3000030517578,160.64999389648438,161.80999755859375,198700.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,162.49000549316406,162.80999755859375,158.58999633789062,159.69000244140625,97000.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,157.94000244140625,157.94000244140625,155.7100067138672,157.72999572753906,176200.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,156.72999572753906,159.1999969482422,156.55999755859375,156.9499969482422,127000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,158.41000366210938,159.0,155.24000549316406,155.82000732421875,116400.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,155.75,159.89999389648438,155.75,159.1300048828125,140400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,159.6300048828125,160.60000610351562,157.63999938964844,157.86000061035156,84700.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,158.5500030517578,158.5500030517578,155.97000122070312,158.0800018310547,60900.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,154.7100067138672,155.35000610351562,152.7899932861328,153.97000122070312,147700.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,153.77999877929688,154.64999389648438,151.17999267578125,154.22999572753906,176600.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,152.9499969482422,153.80999755859375,151.58999633789062,152.91000366210938,118600.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,153.22999572753906,154.92999267578125,151.64999389648438,153.1699981689453,202800.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,152.4199981689453,155.74000549316406,151.5,154.08999633789062,128000.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,154.89999389648438,155.30999755859375,152.52000427246094,153.0,181000.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,164.4600067138672,179.50999450683594,164.4600067138672,178.47999572753906,696400.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,177.36000061035156,181.0,174.8000030517578,176.77999877929688,545400.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,178.47999572753906,182.8000030517578,178.47999572753906,181.13999938964844,303100.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,181.8699951171875,186.77999877929688,181.8699951171875,186.3999938964844,225500.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,186.1199951171875,187.41000366210935,183.0500030517578,183.13999938964844,258200.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,183.1000061035156,185.1499938964844,181.44000244140625,183.77999877929688,246800.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,183.69000244140625,187.3600006103516,183.69000244140625,185.5200042724609,158200.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,185.9900054931641,187.72999572753903,185.6699981689453,185.75999450683597,147800.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,185.4199981689453,188.1300048828125,182.7700042724609,182.9199981689453,343700.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,183.4199981689453,184.1300048828125,182.0500030517578,182.5200042724609,224000.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,184.38999938964844,187.8300018310547,182.4199981689453,187.2700042724609,239900.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,189.17999267578125,190.38999938964844,187.52999877929688,189.0,185300.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,190.4600067138672,191.5,189.67999267578125,190.72000122070312,127600.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,191.9499969482422,194.6100006103516,190.25,191.6499938964844,328900.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,191.55999755859372,194.47000122070312,190.5399932861328,194.27999877929688,243300.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,194.88999938964844,198.1100006103516,194.30999755859372,197.7100067138672,239300.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,199.0,199.3999938964844,195.2700042724609,196.3800048828125,185000.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,197.25,198.47999572753903,193.57000732421875,194.1999969482422,188400.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,194.88999938964844,195.3300018310547,191.6499938964844,194.22000122070312,186200.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,195.17999267578125,197.47000122070312,193.3699951171875,195.97999572753903,147700.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,195.6300048828125,197.25999450683597,193.88999938964844,196.3300018310547,185300.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,197.2400054931641,198.38999938964844,195.44000244140625,197.2100067138672,132400.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,196.6699981689453,198.77999877929688,196.3800048828125,196.6499938964844,93500.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,196.6000061035156,199.55999755859372,195.0200042724609,198.3000030517578,150600.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,198.8500061035156,201.8699951171875,198.41000366210935,199.3800048828125,154400.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,200.6999969482422,202.80999755859372,198.08999633789065,199.6499938964844,195600.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,200.6199951171875,202.3999938964844,198.63999938964844,200.63999938964844,125800.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,200.6499938964844,200.6499938964844,194.3300018310547,196.02999877929688,236700.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,193.5800018310547,193.8300018310547,190.0399932861328,190.6199951171875,215600.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,190.9499969482422,193.0500030517578,190.17999267578125,192.1499938964844,138200.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,191.6300048828125,193.50999450683597,191.41000366210935,192.9600067138672,178400.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,192.44000244140625,192.8000030517578,187.9900054931641,188.6300048828125,138900.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,187.57000732421875,188.5399932861328,186.0,187.1699981689453,104500.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,188.58999633789065,190.4600067138672,187.0,189.13999938964844,92000.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,188.22000122070312,189.92999267578125,187.5,187.5,103700.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,186.5,188.2400054931641,184.5399932861328,185.32000732421875,122900.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,183.7899932861328,186.32000732421875,183.7899932861328,185.97000122070312,134000.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,185.25999450683597,186.22000122070312,183.7899932861328,185.97999572753903,125300.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,189.8500061035156,191.75999450683597,188.88999938964844,189.1100006103516,151300.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,188.55999755859372,189.57000732421875,186.92999267578125,188.82000732421875,130400.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,187.16000366210935,187.2700042724609,184.75,186.47000122070312,100200.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,185.9600067138672,189.8699951171875,184.47999572753903,189.00999450683597,105300.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,189.17999267578125,191.5399932861328,188.4900054931641,190.5500030517578,117000.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,189.75999450683597,191.22999572753903,186.4199981689453,186.8800048828125,100900.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,187.25999450683597,188.42999267578125,183.9499969482422,188.41000366210935,447800.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,188.7100067138672,189.19000244140625,186.52999877929688,187.05999755859372,140900.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,187.47000122070312,187.47000122070312,185.58999633789065,186.22999572753903,124400.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,185.3699951171875,186.27999877929688,183.55999755859372,184.3000030517578,154700.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,184.66000366210935,186.8699951171875,184.66000366210935,186.13999938964844,115000.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,188.3600006103516,188.63999938964844,184.5399932861328,186.3500061035156,326700.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,186.75,186.75,183.1499938964844,184.7700042724609,184000.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,185.1100006103516,187.47999572753903,184.88999938964844,186.8500061035156,147200.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,187.6699981689453,189.1699981689453,186.69000244140625,188.67999267578125,103200.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,188.8800048828125,188.8800048828125,185.38999938964844,187.3800048828125,115200.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,189.0399932861328,190.3300018310547,187.7700042724609,187.77999877929688,141800.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,187.30999755859372,187.8500061035156,185.4600067138672,185.4600067138672,99300.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,186.3500061035156,188.7400054931641,185.77999877929688,188.5399932861328,95700.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,192.22999572753903,195.3500061035156,191.4499969482422,192.6699981689453,124600.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,194.3600006103516,195.8500061035156,192.88999938964844,192.9900054931641,109300.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,194.7400054931641,197.02999877929688,194.7100067138672,196.1999969482422,203500.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,198.1199951171875,202.16000366210935,197.0399932861328,201.41000366210935,230400.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,199.2700042724609,201.82000732421875,196.5200042724609,196.8600006103516,238500.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,196.8300018310547,198.00999450683597,193.2899932861328,193.9900054931641,280700.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,194.58999633789065,194.58999633789065,181.0,190.55999755859372,373800.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,192.2400054931641,201.57000732421875,192.2400054931641,201.5200042724609,266400.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,202.25,206.57000732421875,199.94000244140625,204.41000366210935,250700.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,203.44000244140625,206.4199981689453,200.92999267578125,201.1100006103516,197500.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,200.8600006103516,205.94000244140625,198.4600067138672,201.52999877929688,160600.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,205.17999267578125,206.6199951171875,202.47000122070312,206.2899932861328,115700.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,207.8000030517578,210.3000030517578,203.0399932861328,205.38999938964844,269000.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,207.22000122070312,207.22000122070312,200.6300048828125,202.05999755859372,123800.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,204.33999633789065,208.3800048828125,201.3699951171875,206.16000366210935,330600.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,206.77999877929688,210.0,198.8500061035156,202.0399932861328,192000.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,194.8300018310547,196.75,191.0200042724609,195.3500061035156,172000.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,187.5,190.5399932861328,185.83999633789065,187.8300018310547,215800.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,188.9900054931641,191.6100006103516,188.6499938964844,189.27999877929688,136900.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,192.2700042724609,192.5500030517578,187.33999633789065,187.4900054931641,101500.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,190.08999633789065,192.97000122070312,188.94000244140625,192.3000030517578,114300.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,191.9900054931641,194.30999755859372,190.44000244140625,191.4499969482422,104300.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,191.4499969482422,192.1699981689453,188.83999633789065,190.72000122070312,83800.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,192.7100067138672,195.4900054931641,191.4499969482422,194.5399932861328,93000.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,195.75999450683597,197.88999938964844,194.3699951171875,196.83999633789065,129000.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,201.0,203.42999267578125,199.4600067138672,201.6199951171875,203700.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,200.8999938964844,202.52999877929688,198.6499938964844,199.97999572753903,171600.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,199.7700042724609,203.94000244140625,199.69000244140625,203.50999450683597,86200.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,203.3300018310547,203.4900054931641,200.7400054931641,201.47000122070312,84400.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,203.33999633789065,205.75,201.72999572753903,204.77999877929688,95300.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,205.0500030517578,206.0399932861328,202.44000244140625,203.3000030517578,100000.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,204.0,206.44000244140625,202.8300018310547,202.94000244140625,142300.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,204.8699951171875,207.5,204.05999755859372,204.8800048828125,131400.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,204.0,206.33999633789065,202.66000366210935,204.7700042724609,122900.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,205.22999572753903,206.3800048828125,203.63999938964844,203.9499969482422,109000.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,205.08999633789065,206.72000122070312,203.8500061035156,204.22000122070312,118400.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,205.2899932861328,207.97000122070312,203.50999450683597,206.94000244140625,284300.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,205.6199951171875,206.58999633789065,196.0500030517578,197.47000122070312,158600.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,196.13999938964844,197.66000366210935,194.6100006103516,195.25999450683597,150700.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,195.0,195.0,191.47000122070312,192.30999755859372,140000.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,192.02999877929688,192.8999938964844,190.0800018310547,190.6100006103516,106500.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,191.30999755859372,193.3699951171875,189.8699951171875,192.07000732421875,172900.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,192.7700042724609,196.0200042724609,191.0500030517578,195.19000244140625,136800.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,196.52999877929688,200.58999633789065,192.5,200.1699981689453,142500.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,200.6499938964844,204.1199951171875,198.7700042724609,203.8000030517578,128700.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,205.1000061035156,209.5399932861328,202.30999755859372,209.0800018310547,121500.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,209.08999633789065,211.92999267578125,206.22000122070312,211.7899932861328,131300.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,212.3699951171875,215.94000244140625,212.0,213.58999633789065,138900.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,214.1300048828125,217.67999267578125,211.3699951171875,211.82000732421875,307200.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,217.16000366210935,219.7100067138672,213.8300018310547,219.6300048828125,158600.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,218.8500061035156,218.8500061035156,211.92999267578125,217.07000732421875,630800.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,218.0,220.25,216.8699951171875,219.16000366210935,114900.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,218.6000061035156,219.02999877929688,217.5,218.7100067138672,115200.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,219.50999450683597,219.50999450683597,214.00999450683597,215.1699981689453,137600.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,217.9600067138672,217.9600067138672,214.92999267578125,215.52999877929688,94500.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,216.27999877929688,218.22999572753903,214.69000244140625,216.2400054931641,106000.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,216.30999755859372,218.5200042724609,214.83999633789065,218.41000366210935,127400.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,218.0,218.9900054931641,214.17999267578125,217.9600067138672,122000.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,216.44000244140625,220.7700042724609,215.82000732421875,219.8999938964844,119000.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,219.6499938964844,220.91000366210935,217.8000030517578,218.8600006103516,100800.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,222.32000732421875,223.7400054931641,220.52999877929688,223.5800018310547,125800.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,223.13999938964844,225.9900054931641,221.25999450683597,224.91000366210935,104200.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,225.8999938964844,226.91000366210935,223.66000366210935,226.1000061035156,90200.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,226.0500030517578,230.75999450683597,224.66000366210935,229.69000244140625,111100.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,227.0500030517578,227.55999755859372,225.0399932861328,226.63999938964844,200800.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,226.4199981689453,226.80999755859372,222.7100067138672,226.1999969482422,144700.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,226.3800048828125,227.05999755859372,224.4199981689453,225.22999572753903,148400.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,224.58999633789065,225.6300048828125,221.77999877929688,222.05999755859372,164100.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,222.1999969482422,223.6699981689453,219.47000122070312,219.7700042724609,459600.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,201.75999450683597,207.80999755859372,193.0,205.9499969482422,658500.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,207.91000366210935,212.22000122070312,205.97000122070312,207.66000366210935,454900.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,207.4900054931641,208.1300048828125,202.72000122070312,204.13999938964844,256500.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,202.57000732421875,202.9600067138672,198.88999938964844,199.0,228200.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,198.97000122070312,202.7700042724609,198.91000366210935,202.6699981689453,214000.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,202.94000244140625,202.94000244140625,199.97000122070312,201.19000244140625,150100.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,202.55999755859372,204.44000244140625,200.97999572753903,202.02999877929688,145000.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,204.1000061035156,205.4600067138672,202.6199951171875,204.3500061035156,153800.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,204.0800018310547,204.3600006103516,201.1499938964844,203.9900054931641,171600.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,205.00999450683597,205.9499969482422,203.7700042724609,204.9600067138672,177900.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,204.2899932861328,205.33999633789065,199.67999267578125,200.0500030517578,292400.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,202.83999633789065,203.1999969482422,200.7899932861328,201.97999572753903,138200.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,200.47999572753903,204.5800018310547,200.1300048828125,202.8500061035156,159300.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,202.22999572753903,207.2899932861328,202.22999572753903,206.6000061035156,134900.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,219.3600006103516,225.13999938964844,217.33999633789065,223.66000366210935,316200.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,224.42999267578125,225.1000061035156,220.3699951171875,223.25,253000.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,223.97000122070312,224.97999572753903,222.05999755859372,223.47000122070312,205300.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,225.3800048828125,227.4199981689453,224.3500061035156,226.8699951171875,114200.0,,,,,,,,,,
