Date,Open,High,Low,Close,Volume,"('Adj Close', 'SMTC')","('Close', 'SMTC')","('High', 'SMTC')","('Low', 'SMTC')","('Open', 'SMTC')","('Volume', 'SMTC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,21.65999984741211,22.07999992370605,21.36000061035156,21.63999938964844,1774100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,21.149999618530277,21.149999618530277,20.18000030517578,20.459999084472656,2062300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,20.030000686645508,20.559999465942383,19.8700008392334,20.399999618530277,1073100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,20.36000061035156,20.549999237060547,20.06999969482422,20.46999931335449,909200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,20.6200008392334,21.149999618530277,20.450000762939453,21.030000686645508,923400.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,20.809999465942383,21.229999542236328,20.690000534057617,20.940000534057617,828500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,20.790000915527344,20.920000076293945,20.170000076293945,20.600000381469727,859900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,20.5,20.75,19.90999984741211,20.0,774500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,20.18000030517578,20.350000381469727,19.049999237060547,19.059999465942383,704000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,18.799999237060547,18.799999237060547,18.36000061035156,18.549999237060547,1460800.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,18.21999931335449,18.649999618530277,18.15999984741211,18.479999542236328,1941600.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,19.049999237060547,19.86000061035156,18.989999771118164,19.850000381469727,2240700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,20.020000457763672,21.3799991607666,19.90999984741211,21.200000762939453,1507700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,21.51000022888184,22.06999969482422,21.3700008392334,22.040000915527344,1427100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,22.440000534057617,22.649999618530277,22.020000457763672,22.350000381469727,1044400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,22.600000381469727,22.600000381469727,21.6299991607666,21.920000076293945,1269400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,22.299999237060547,22.489999771118164,21.26000022888184,21.26000022888184,641700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,21.149999618530277,21.5,20.56999969482422,20.59000015258789,739900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,20.540000915527344,21.399999618530277,20.229999542236328,21.350000381469727,554000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,21.13999938964844,21.299999237060547,20.559999465942383,20.770000457763672,753700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,20.61000061035156,20.709999084472656,19.799999237060547,19.84000015258789,1152000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,19.959999084472656,20.06999969482422,19.40999984741211,19.770000457763672,867400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,19.46999931335449,19.600000381469727,19.149999618530277,19.3799991607666,630300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,19.299999237060547,19.549999237060547,18.71999931335449,19.31999969482422,744000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,19.299999237060547,19.559999465942383,18.920000076293945,19.46999931335449,584300.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,19.63999938964844,20.030000686645508,19.34000015258789,19.82999992370605,646300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,19.93000030517578,20.65999984741211,19.93000030517578,20.26000022888184,909600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,20.420000076293945,21.190000534057617,20.3700008392334,21.0,773100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,21.209999084472656,21.540000915527344,20.93000030517578,21.01000022888184,1179900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,19.86000061035156,19.93000030517578,19.1200008392334,19.280000686645508,2849800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,19.799999237060547,20.309999465942383,19.549999237060547,20.26000022888184,1078400.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,20.63999938964844,20.65999984741211,19.76000022888184,19.940000534057617,961000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,19.950000762939453,20.229999542236328,19.200000762939453,19.920000076293945,941400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,19.440000534057617,20.350000381469727,19.440000534057617,20.07999992370605,772400.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,19.700000762939453,20.1200008392334,19.38999938964844,20.100000381469727,623400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,20.51000022888184,21.40999984741211,20.200000762939453,20.82999992370605,1480200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,20.690000534057617,20.93000030517578,19.76000022888184,20.299999237060547,1164300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,20.34000015258789,20.989999771118164,20.34000015258789,20.65999984741211,826200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,20.989999771118164,20.989999771118164,20.32999992370605,20.350000381469727,1009000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,20.209999084472656,20.559999465942383,19.82999992370605,20.520000457763672,683900.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,21.030000686645508,21.440000534057617,20.81999969482422,21.200000762939453,1108100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,21.420000076293945,22.34000015258789,21.06999969482422,22.299999237060547,1678500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,22.690000534057617,22.700000762939453,21.700000762939453,21.84000015258789,1004200.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,21.5,21.90999984741211,21.479999542236328,21.81999969482422,726100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,22.3799991607666,23.479999542236328,22.21999931335449,23.31999969482422,1185000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,23.57999992370605,24.040000915527344,23.15999984741211,23.709999084472656,1255200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,23.989999771118164,24.56999969482422,23.31999969482422,23.350000381469727,1895800.0,,,,,,,,,,
