Date,Open,High,Low,Close,Volume,"('Adj Close', 'DGLY')","('Close', 'DGLY')","('High', 'DGLY')","('Low', 'DGLY')","('Open', 'DGLY')","('Volume', 'DGLY')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,2.0799999237060547,2.150000095367432,2.009999990463257,2.109999895095825,11500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,2.0899999141693115,2.150000095367432,2.0,2.049999952316284,7800.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,2.009999990463257,2.2300000190734863,2.009999990463257,2.130000114440918,3800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,2.200000047683716,2.200000047683716,2.059999942779541,2.0899999141693115,11600.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,2.0999999046325684,2.2100000381469727,2.0799999237060547,2.140000104904175,5300.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,2.059999942779541,2.1600000858306885,2.059999942779541,2.140000104904175,3400.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,2.1600000858306885,2.200000047683716,2.119999885559082,2.190000057220459,2800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,2.109999895095825,2.200000047683716,2.069999933242798,2.1600000858306885,7200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,2.200000047683716,2.200000047683716,2.009999990463257,2.0799999237060547,7000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,2.0199999809265137,2.069999933242798,1.9800000190734863,1.9800000190734863,10200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,2.069999933242798,2.069999933242798,2.0,2.0299999713897705,2400.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,2.0999999046325684,2.1700000762939453,2.0199999809265137,2.049999952316284,9100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,2.069999933242798,2.109999895095825,2.049999952316284,2.109999895095825,2900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,2.0999999046325684,2.140000104904175,2.009999990463257,2.069999933242798,14000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,2.0299999713897705,2.130000114440918,2.0299999713897705,2.0999999046325684,11400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,2.119999885559082,2.119999885559082,1.7699999809265137,1.850000023841858,33700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,2.0299999713897705,2.0799999237060547,1.909999966621399,2.039999961853028,40400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,2.0899999141693115,2.0899999141693115,1.9700000286102293,1.9800000190734863,10600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.9900000095367432,2.0899999141693115,1.9900000095367432,2.039999961853028,2400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,2.059999942779541,2.0899999141693115,2.009999990463257,2.0799999237060547,12000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.9900000095367432,2.1700000762939453,1.9900000095367432,2.130000114440918,10700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,2.059999942779541,2.140000104904175,1.9800000190734863,2.0199999809265137,8200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,2.119999885559082,2.200000047683716,1.9800000190734863,2.119999885559082,6900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,2.0899999141693115,2.119999885559082,2.0,2.0299999713897705,15200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,2.0799999237060547,2.0799999237060547,2.0,2.0,8700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,2.109999895095825,2.109999895095825,2.0,2.039999961853028,5800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,2.0199999809265137,2.0999999046325684,1.9900000095367432,2.0799999237060547,11800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,2.039999961853028,2.069999933242798,2.009999990463257,2.069999933242798,2600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,2.049999952316284,2.130000114440918,2.0199999809265137,2.109999895095825,8200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,2.0,2.109999895095825,2.0,2.039999961853028,6900.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,2.039999961853028,2.0899999141693115,1.9900000095367432,2.0299999713897705,7100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,2.0,2.049999952316284,2.0,2.009999990463257,5500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,2.0299999713897705,2.039999961853028,1.9800000190734863,2.0199999809265137,9300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.9900000095367432,2.049999952316284,1.9900000095367432,2.009999990463257,13500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,2.0999999046325684,2.109999895095825,1.9700000286102293,2.0899999141693115,6300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.9800000190734863,2.069999933242798,1.9800000190734863,1.9900000095367432,8700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,2.039999961853028,2.039999961853028,1.9900000095367432,2.009999990463257,2700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.9900000095367432,2.049999952316284,1.9800000190734863,2.049999952316284,7900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,2.109999895095825,2.109999895095825,1.9900000095367432,2.0199999809265137,7600.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.0,2.049999952316284,1.9700000286102293,1.9900000095367432,7100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.0,2.319999933242798,1.9900000095367432,2.25,42500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.240000009536743,2.4800000190734863,2.240000009536743,2.440000057220459,18700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.359999895095825,2.539999961853028,2.119999885559082,2.220000028610229,31000.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,2.359999895095825,2.359999895095825,2.2100000381469727,2.2100000381469727,11600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,2.2799999713897705,2.400000095367432,2.2699999809265137,2.3499999046325684,4200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,2.400000095367432,2.619999885559082,2.359999895095825,2.5899999141693115,17300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,2.6700000762939453,2.6700000762939453,2.490000009536743,2.539999961853028,17800.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,2.539999961853028,2.680000066757202,2.539999961853028,2.650000095367432,11000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,2.640000104904175,2.890000104904175,2.4200000762939453,2.619999885559082,134200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,2.5999999046325684,2.700000047683716,2.5199999809265137,2.5199999809265137,14000.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,2.470000028610229,2.5199999809265137,2.440000057220459,2.5199999809265137,10300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,2.5,2.549999952316284,2.4100000858306885,2.5,9400.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,2.5,2.720000028610229,2.5,2.6700000762939453,19900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,2.690000057220459,2.690000057220459,2.6700000762939453,2.6700000762939453,1900.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,2.5799999237060547,2.720000028610229,2.5799999237060547,2.650000095367432,12800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,2.740000009536743,2.7799999713897705,2.559999942779541,2.740000009536743,6900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,2.8399999141693115,2.8399999141693115,2.5,2.539999961853028,12800.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,2.549999952316284,2.619999885559082,2.539999961853028,2.569999933242798,3600.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,2.559999942779541,2.619999885559082,2.5,2.619999885559082,4700.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,2.5299999713897705,2.5799999237060547,2.5299999713897705,2.569999933242798,1100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,2.569999933242798,2.619999885559082,2.5199999809265137,2.5199999809265137,8300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,2.5199999809265137,2.5199999809265137,2.4100000858306885,2.490000009536743,5500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,2.490000009536743,2.490000009536743,2.319999933242798,2.3499999046325684,15600.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,2.3499999046325684,2.390000104904175,2.259999990463257,2.3399999141693115,10200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,2.3399999141693115,2.400000095367432,2.3399999141693115,2.3499999046325684,7300.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,2.289999961853028,2.5299999713897705,2.289999961853028,2.440000057220459,33100.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,2.440000057220459,2.5999999046325684,2.130000114440918,2.3499999046325684,57000.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,2.4200000762939453,2.440000057220459,2.299999952316284,2.380000114440918,6200.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,2.299999952316284,2.369999885559082,2.299999952316284,2.319999933242798,4400.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,2.3299999237060547,2.3399999141693115,2.289999961853028,2.3299999237060547,5200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,2.319999933242798,2.319999933242798,2.0799999237060547,2.119999885559082,4900.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,2.1600000858306885,2.240000009536743,2.119999885559082,2.2100000381469727,7700.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,2.2100000381469727,2.2699999809265137,2.1600000858306885,2.220000028610229,4100.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,2.2799999713897705,2.2799999713897705,2.1700000762939453,2.190000057220459,1100.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,2.359999895095825,2.359999895095825,2.150000095367432,2.1600000858306885,4500.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,2.150000095367432,2.1700000762939453,2.109999895095825,2.130000114440918,3900.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,2.0999999046325684,2.150000095367432,2.059999942779541,2.109999895095825,6900.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,2.140000104904175,2.200000047683716,2.109999895095825,2.119999885559082,2800.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,2.150000095367432,2.190000057220459,2.150000095367432,2.190000057220459,1000.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,2.109999895095825,2.119999885559082,1.950000047683716,1.950000047683716,7400.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,1.9800000190734863,1.9800000190734863,1.950000047683716,1.9700000286102293,7000.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,1.9700000286102293,2.0199999809265137,1.9299999475479128,1.9900000095367432,4800.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,2.0199999809265137,2.2100000381469727,2.009999990463257,2.109999895095825,17100.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,2.119999885559082,2.400000095367432,2.119999885559082,2.289999961853028,10700.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,2.2300000190734863,2.4200000762939453,2.2300000190734863,2.400000095367432,4500.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,2.400000095367432,2.7300000190734863,2.359999895095825,2.640000104904175,18200.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,2.640000104904175,3.200000047683716,2.640000104904175,2.9600000381469727,59700.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,3.180000066757202,3.190000057220459,2.5999999046325684,2.7300000190734863,25200.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,2.740000009536743,2.740000009536743,2.5,2.5999999046325684,7200.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,2.569999933242798,2.880000114440918,2.549999952316284,2.640000104904175,27900.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,2.75,2.8399999141693115,2.4600000381469727,2.549999952316284,26400.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,2.549999952316284,2.859999895095825,2.549999952316284,2.859999895095825,10500.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,2.880000114440918,2.930000066757202,2.75,2.809999942779541,14300.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,2.890000104904175,3.0,2.700000047683716,2.9100000858306885,18400.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,2.9600000381469727,3.240000009536743,2.950000047683716,3.190000057220459,25100.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,3.0999999046325684,3.289999961853028,2.900000095367432,3.180000066757202,17700.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,3.1700000762939453,3.190000057220459,2.900000095367432,2.9800000190734863,5800.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,2.650000095367432,3.119999885559082,2.650000095367432,3.069999933242798,28300.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,2.9800000190734863,3.0799999237060547,2.9800000190734863,3.0,9300.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,3.0999999046325684,3.180000066757202,2.940000057220459,2.9800000190734863,11000.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,2.9800000190734863,3.009999990463257,2.940000057220459,2.940000057220459,1800.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,3.0,3.049999952316284,2.900000095367432,2.9200000762939453,2900.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,2.940000057220459,2.9800000190734863,2.7100000381469727,2.9200000762939453,5400.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,3.0299999713897705,3.069999933242798,2.809999942779541,2.940000057220459,12500.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,3.0299999713897705,3.200000047683716,2.970000028610229,3.069999933242798,17400.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,3.200000047683716,3.200000047683716,3.039999961853028,3.200000047683716,11900.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,3.200000047683716,3.200000047683716,3.0199999809265137,3.0299999713897705,5700.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,3.0199999809265137,3.109999895095825,3.009999990463257,3.009999990463257,6600.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,3.0799999237060547,3.200000047683716,3.0,3.049999952316284,15900.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,3.180000066757202,3.180000066757202,3.0199999809265137,3.130000114440918,14900.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,3.130000114440918,3.140000104904175,3.039999961853028,3.069999933242798,6200.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,3.059999942779541,3.069999933242798,2.8499999046325684,2.930000066757202,15300.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,2.990000009536743,2.990000009536743,2.8299999237060547,2.8399999141693115,25800.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,2.8499999046325684,3.0999999046325684,2.8399999141693115,2.9600000381469727,11400.0,,,,,,,,,,
