Date,Open,High,Low,Close,Volume,"('Adj Close', 'BHVN')","('Close', 'BHVN')","('High', 'BHVN')","('Low', 'BHVN')","('Open', 'BHVN')","('Volume', 'BHVN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,42.09000015258789,42.709999084472656,40.34000015258789,41.93000030517578,1111200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,41.310001373291016,42.41999816894531,39.84000015258789,40.18999862670898,1114600.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,40.560001373291016,43.83000183105469,40.560001373291016,42.36000061035156,1026400.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,41.5,43.7400016784668,41.150001525878906,42.59000015258789,1073300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,42.91999816894531,47.16999816894531,42.75,47.060001373291016,2027900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,46.52999877929688,48.65999984741211,45.54999923706055,47.709999084472656,1429300.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,47.959999084472656,48.290000915527344,46.08000183105469,46.5,1164300.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,46.0,46.130001068115234,43.70000076293945,45.459999084472656,1201300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,45.97999954223633,46.84000015258789,45.2400016784668,45.34000015258789,650500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,44.5,45.584999084472656,43.53799819946289,44.59999847412109,707900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,44.08000183105469,44.18299865722656,42.79999923706055,43.4900016784668,1216900.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,43.79999923706055,44.150001525878906,42.20000076293945,42.709999084472656,947600.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,42.79999923706055,44.34999847412109,42.02000045776367,44.34999847412109,995300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,44.90999984741211,48.69499969482422,44.81999969482422,48.45000076293945,1548100.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,49.02999877929688,49.650001525878906,46.880001068115234,48.310001373291016,1204200.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,49.09999847412109,49.58000183105469,45.33000183105469,45.59999847412109,599900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,46.09000015258789,47.27000045776367,44.89599990844727,44.970001220703125,758200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,45.09999847412109,45.45000076293945,44.18999862670898,44.88999938964844,508700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,45.5,46.61000061035156,44.900001525878906,45.66999816894531,807500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,45.25,45.900001525878906,43.650001525878906,43.810001373291016,991200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,43.88999938964844,46.369998931884766,43.88999938964844,44.47999954223633,913900.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,44.91999816894531,45.7400016784668,43.93999862670898,45.0,576100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,44.060001373291016,45.06999969482422,43.04999923706055,44.790000915527344,680700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,44.790000915527344,47.5,44.2599983215332,47.15999984741211,948400.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,47.77000045776367,48.58000183105469,46.56999969482422,47.209999084472656,865800.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,47.27000045776367,48.209999084472656,46.93000030517578,47.2599983215332,517600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,47.2599983215332,48.20000076293945,46.18000030517578,46.91999816894531,641500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,47.119998931884766,48.93000030517578,47.119998931884766,48.54999923706055,508900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,49.27999877929688,50.22999954223633,47.96500015258789,48.709999084472656,695200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,46.900001525878906,48.2599983215332,46.04999923706055,46.95000076293945,1324600.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,48.0,48.91999816894531,45.68999862670898,47.119998931884766,800600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,47.56999969482422,49.25,47.56999969482422,49.11000061035156,628800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,48.86000061035156,50.220001220703125,48.43999862670898,49.5,667000.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,48.91999816894531,50.68000030517578,46.97999954223633,47.2400016784668,1097500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,46.84999847412109,47.70299911499024,45.20000076293945,46.56999969482422,829400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,47.0,48.494998931884766,46.86000061035156,47.33000183105469,532600.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,48.380001068115234,49.61000061035156,47.25,47.310001373291016,686900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,47.20000076293945,48.0,44.38999938964844,46.18000030517578,1210500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,46.959999084472656,48.58000183105469,45.84999847412109,47.65999984741211,1066000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,47.20000076293945,48.040000915527344,46.2599983215332,47.29999923706055,825000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,48.560001373291016,49.380001068115234,46.83000183105469,48.13999938964844,1551000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,47.47999954223633,51.77999877929688,46.25,49.540000915527344,1741700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,51.5,58.83000183105469,51.150001525878906,56.38999938964844,2579400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,56.04999923706055,61.25,56.005001068115234,58.650001525878906,2011900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,59.58000183105469,60.220001220703125,56.790000915527344,58.130001068115234,1221900.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,58.9900016784668,59.25,56.57500076293945,58.04999923706055,1288300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,59.0,62.209999084472656,55.875,57.970001220703125,1700900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,57.560001373291016,57.9900016784668,54.0,55.380001068115234,1499800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,54.58000183105469,58.70000076293945,54.400001525878906,58.58000183105469,1274900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,58.29999923706055,60.83000183105469,58.0099983215332,59.75,2362400.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,58.97999954223633,59.14799880981445,55.43999862670898,56.41999816894531,2052900.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,55.31999969482422,57.95000076293945,54.95000076293945,57.06999969482422,3605900.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,58.2599983215332,58.970001220703125,56.2599983215332,56.7400016784668,1935700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,56.0099983215332,57.83000183105469,55.45000076293945,56.95000076293945,2448800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,56.02000045776367,59.369998931884766,55.43000030517578,59.36000061035156,921300.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,60.16999816894531,60.46099853515625,55.84999847412109,55.880001068115234,2087200.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,55.630001068115234,56.43000030517578,55.25,55.84999847412109,1011500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,55.619998931884766,56.31900024414063,55.130001068115234,55.22999954223633,1220200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,58.20000076293945,59.52999877929688,56.20000076293945,56.290000915527344,1815200.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,56.880001068115234,57.06999969482422,54.220001220703125,57.02000045776367,834500.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,57.02000045776367,57.02000045776367,54.650001525878906,54.68999862670898,841300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,54.68999862670898,54.68999862670898,51.56999969482422,52.060001373291016,936100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,50.9900016784668,52.150001525878906,50.09999847412109,50.790000915527344,1230300.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,50.25,52.7400016784668,50.25,52.27999877929688,934400.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,52.70000076293945,55.720001220703125,51.59999847412109,52.33000183105469,879700.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,51.93000030517578,53.72999954223633,51.36000061035156,52.52000045776367,583600.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,52.290000915527344,52.41999816894531,50.02000045776367,51.40999984741211,834700.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,51.619998931884766,53.130001068115234,50.84999847412109,51.97999954223633,756400.0,,,,,,,,,,
