Date,Open,High,Low,Close,Volume,"('Adj Close', 'PHR')","('Close', 'PHR')","('High', 'PHR')","('Low', 'PHR')","('Open', 'PHR')","('Volume', 'PHR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,22.600000381469727,23.81999969482422,22.31999969482422,22.940000534057617,480500.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,22.90999984741211,22.90999984741211,21.82999992370605,22.100000381469727,621300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,22.030000686645508,22.479999542236328,21.75,22.040000915527344,550800.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,21.690000534057617,22.770000457763672,21.350000381469727,22.309999465942383,555900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,22.07999992370605,23.90999984741211,22.0,23.299999237060547,521500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,22.84000015258789,23.440000534057617,22.290000915527344,22.96999931335449,276200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,23.07999992370605,23.57999992370605,22.812000274658203,23.440000534057617,297600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,23.5,24.364999771118164,22.920000076293945,23.920000076293945,809700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,24.11000061035156,24.625,23.96500015258789,24.149999618530277,476000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,23.8700008392334,24.815000534057617,23.6200008392334,24.709999084472656,767200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,24.959999084472656,25.25,23.71999931335449,24.030000686645508,1302100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,24.200000762939453,25.049999237060547,23.84000015258789,24.809999465942383,552300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,24.770000457763672,24.770000457763672,24.22599983215332,24.649999618530277,774400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,25.020000457763672,25.440000534057617,24.63500022888184,24.93000030517578,476700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,25.350000381469727,26.280000686645508,25.170000076293945,26.049999237060547,574500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,26.540000915527344,26.56999969482422,25.124000549316406,25.25,558700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,25.8700008392334,25.989999771118164,24.8799991607666,25.049999237060547,425900.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,25.34000015258789,25.600000381469727,25.09499931335449,25.25,497300.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,25.25,26.520000457763672,25.09499931335449,26.38999938964844,298500.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,26.01000022888184,26.32999992370605,25.239999771118164,25.61000061035156,510600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,25.690000534057617,26.32999992370605,25.200000762939453,25.479999542236328,471500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,25.81999969482422,26.165000915527344,25.440000534057617,26.040000915527344,343000.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,25.84000015258789,27.354999542236328,25.69300079345703,26.709999084472656,811400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,26.399999618530277,26.5,25.32999992370605,25.93000030517578,359800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,26.040000915527344,27.09000015258789,25.940000534057617,26.8799991607666,352900.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,26.780000686645508,27.149999618530277,26.299999237060547,26.690000534057617,301000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,26.68000030517578,27.209999084472656,26.601999282836918,27.020000457763672,379800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,27.030000686645508,28.11000061035156,27.030000686645508,27.90999984741211,447800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,27.950000762939453,29.155000686645508,27.950000762939453,28.790000915527344,387100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,26.850000381469727,27.07999992370605,26.020000457763672,26.809999465942383,1003100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,27.31999969482422,27.5,26.75,27.270000457763672,427300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,27.88999938964844,28.88999938964844,27.600000381469727,28.86000061035156,306300.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,28.420000076293945,28.71999931335449,27.51000022888184,27.530000686645508,350400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,26.71999931335449,27.190000534057617,25.549999237060547,25.790000915527344,527100.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,25.38999938964844,25.709999084472656,24.924999237060547,25.170000076293945,368700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,25.3700008392334,25.46999931335449,24.36000061035156,24.420000076293945,624300.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,24.350000381469727,24.479999542236328,23.670000076293945,24.21999931335449,584900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,24.559999465942383,26.06999969482422,24.280000686645508,25.3799991607666,526700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,25.780000686645508,26.200000762939453,25.100000381469727,25.149999618530277,409000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,24.700000762939453,25.670000076293945,24.649999618530277,25.270000457763672,282500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,25.88999938964844,25.989999771118164,24.38999938964844,24.75,730100.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,24.93000030517578,25.46500015258789,24.459999084472656,24.979999542236328,303800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,25.149999618530277,25.309999465942383,24.600000381469727,25.030000686645508,211300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,24.520000457763672,25.11000061035156,24.024999618530277,24.989999771118164,306700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,25.450000762939453,25.450000762939453,24.88500022888184,25.01000022888184,526100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,25.5,26.559999465942383,25.270000457763672,25.6299991607666,1035100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,26.0,26.36000061035156,24.81999969482422,24.84000015258789,410400.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,24.8700008392334,25.01000022888184,23.875,24.09000015258789,349200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,23.8799991607666,23.899999618530277,22.96999931335449,23.25,638400.0,,,,,,,,,,
