Date,Open,High,Low,Close,Volume,"('Adj Close', 'ESAB')","('Close', 'ESAB')","('High', 'ESAB')","('Low', 'ESAB')","('Open', 'ESAB')","('Volume', 'ESAB')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,85.87000274658203,86.4000015258789,84.02999877929688,85.08000183105469,215200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,83.9000015258789,84.23999786376953,82.44000244140625,83.4800033569336,200300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,82.88999938964844,84.6500015258789,82.88999938964844,84.01000213623047,338000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,84.06999969482422,84.9800033569336,83.62999725341797,84.41999816894531,230900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,84.56999969482422,85.0,83.87999725341797,84.19999694824219,145900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,83.41000366210938,84.43000030517578,82.99500274658203,84.41999816894531,86800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,84.23999786376953,84.76000213623047,84.0250015258789,84.5199966430664,120700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,84.7300033569336,85.06999969482422,83.69999694824219,84.52999877929688,240500.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,85.75,85.96499633789062,83.5999984741211,83.93000030517578,166400.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,82.94000244140625,83.93000030517578,82.69000244140625,83.5199966430664,157100.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,82.63999938964844,83.67500305175781,82.63999938964844,83.19999694824219,128700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,83.91000366210938,85.73999786376953,83.20999908447266,85.62000274658203,163100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,86.30999755859375,87.36000061035156,85.66000366210938,87.33999633789062,296800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,87.8499984741211,88.31500244140625,86.7699966430664,87.06999969482422,108700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,88.38999938964844,88.38999938964844,87.28500366210938,87.52999877929688,167400.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,88.31999969482422,88.31999969482422,86.22000122070312,86.58999633789062,131000.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,87.55999755859375,88.06999969482422,86.0,86.63999938964844,170200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,86.94999694824219,87.3499984741211,86.18000030517578,86.33999633789062,120700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,86.23999786376953,87.38500213623047,85.95999908447266,87.37000274658203,115000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,87.1500015258789,88.22799682617188,86.75,87.06999969482422,163000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,86.87999725341797,88.13999938964844,85.79000091552734,85.98999786376953,303700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,85.95999908447266,87.7699966430664,85.86000061035156,87.30999755859375,301800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,86.7699966430664,88.7699966430664,85.87999725341797,88.41999816894531,157200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,88.41999816894531,88.9000015258789,87.0,87.98999786376953,176300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,87.56999969482422,88.75,87.56999969482422,88.70999908447266,110100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,89.0,90.73999786376952,87.72000122070312,87.95999908447266,245000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,87.9800033569336,88.93000030517578,87.41999816894531,88.93000030517578,345700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,89.52999877929688,90.75499725341795,88.69999694824219,90.23999786376952,131500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,89.98999786376953,90.61000061035156,89.87999725341797,90.19000244140624,125200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,87.98999786376953,89.62000274658203,87.12000274658203,89.58999633789062,243800.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,90.44000244140624,90.73999786376952,89.69999694824219,90.3000030517578,116500.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,91.0199966430664,94.58999633789062,91.0199966430664,93.8499984741211,361900.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,93.9800033569336,94.8499984741211,93.37999725341795,93.41000366210938,129700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,92.70999908447266,93.5,91.93000030517578,93.1500015258789,194800.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,92.5999984741211,94.2300033569336,92.48500061035156,94.0,229300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,94.41000366210938,95.37999725341795,93.55999755859376,93.81999969482422,253500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,93.61000061035156,94.5500030517578,93.61000061035156,94.45999908447266,227000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,94.0199966430664,97.77999877929688,93.9000015258789,97.08999633789062,292700.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,97.08000183105467,98.2229995727539,95.83000183105467,96.51000213623048,216400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,96.0500030517578,98.41999816894533,96.0500030517578,97.08000183105467,292300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,99.29000091552734,99.95999908447266,95.54000091552734,99.12000274658205,437400.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,99.54000091552734,99.54000091552734,97.06999969482422,99.0,307600.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,98.6999969482422,100.04000091552734,98.2750015258789,99.69000244140624,262300.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,99.2699966430664,99.7699966430664,98.1999969482422,98.9800033569336,192600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,99.29000091552734,100.11000061035156,99.0500030517578,99.98999786376952,252800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,100.33000183105467,101.13999938964844,99.9000015258789,100.0199966430664,140700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,100.3499984741211,101.61000061035156,100.23999786376952,100.5999984741211,157900.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,100.0,100.21499633789062,98.3499984741211,98.73999786376952,186300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,98.45999908447266,99.76000213623048,98.45999908447266,99.58000183105467,205900.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,99.73999786376952,99.73999786376952,98.23999786376952,98.6999969482422,282500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,98.43000030517578,99.5250015258789,98.2249984741211,98.9000015258789,364300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,98.44000244140624,100.13999938964844,98.1500015258789,99.44000244140624,767500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,102.0,104.13700103759766,101.97000122070312,102.31999969482422,409500.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,101.87000274658205,104.33000183105467,101.4499969482422,103.8499984741211,387800.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,103.54000091552734,106.55999755859376,103.11000061035156,106.5,355400.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,106.98999786376952,108.5,106.46499633789062,108.12000274658205,378900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,107.6500015258789,108.5,107.25,108.06999969482422,233500.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,107.93000030517578,108.44000244140624,107.38999938964844,107.56999969482422,186000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,107.66000366210938,108.95500183105467,107.63999938964844,108.3499984741211,218800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,108.81999969482422,110.29000091552734,108.48200225830078,110.0999984741211,200500.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,110.54000091552734,111.25499725341795,110.125,110.56999969482422,352500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,110.52999877929688,110.91999816894533,109.8219985961914,110.52999877929688,296100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,109.77999877929688,110.52999877929688,109.4209976196289,110.33999633789062,461900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,109.8499984741211,112.30999755859376,109.66000366210938,112.0999984741211,362400.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,113.27999877929688,114.33000183105467,110.66000366210938,110.9499969482422,427400.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,111.31999969482422,114.30999755859376,111.31999969482422,113.73999786376952,286500.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,114.33999633789062,114.7699966430664,113.31999969482422,113.86000061035156,173500.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,114.4499969482422,114.58000183105467,111.3949966430664,111.83999633789062,225800.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,109.95999908447266,111.44000244140624,109.14099884033205,110.0500030517578,162400.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,110.7699966430664,110.86000061035156,109.30999755859376,110.30999755859376,230200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,109.62000274658205,110.1500015258789,106.75,107.93000030517578,381600.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,109.56999969482422,109.80999755859376,107.41000366210938,107.5500030517578,147200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,107.02999877929688,108.91999816894533,106.37000274658205,107.58999633789062,160100.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,107.77999877929688,107.87999725341795,106.11000061035156,106.47000122070312,211200.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,106.83999633789062,107.79000091552734,105.73999786376952,105.79000091552734,131000.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,105.80999755859376,106.63999938964844,104.88500213623048,106.0199966430664,190200.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,106.48999786376952,107.20999908447266,104.97000122070312,105.1999969482422,330600.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,105.94000244140624,108.38999938964844,105.6500015258789,108.25,170300.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,108.55999755859376,109.8000030517578,106.91500091552734,107.4499969482422,189800.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,106.37999725341795,107.52999877929688,105.0,106.81999969482422,199400.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,107.05999755859376,108.08000183105467,107.05999755859376,107.86000061035156,120300.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,108.0500030517578,108.61000061035156,106.98999786376952,107.8499984741211,237000.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,107.1999969482422,108.5999984741211,105.5999984741211,105.87999725341795,291300.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,107.4800033569336,107.4800033569336,100.75,101.25,412800.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,102.5999984741211,103.66000366210938,101.40499877929688,103.5,321600.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,104.23999786376952,105.22000122070312,103.45999908447266,104.94000244140624,280500.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,105.97000122070312,108.00499725341795,105.75,107.58999633789062,204200.0,,,,,,,,,,
