Date,Open,High,Low,Close,Volume,"('Adj Close', 'MKC')","('Close', 'MKC')","('High', 'MKC')","('Low', 'MKC')","('Open', 'MKC')","('Volume', 'MKC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,68.19000244140625,69.9800033569336,68.19000244140625,69.54000091552734,1818900.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,69.41000366210938,70.06999969482422,68.72000122070312,68.95999908447266,1765400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,68.6500015258789,68.88999938964844,67.93000030517578,68.05000305175781,2409900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,68.30999755859375,68.44999694824219,66.79000091552734,67.23999786376953,1190400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,67.16999816894531,67.52999877929688,66.76000213623047,67.22000122070312,1846600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,66.70999908447266,67.72000122070312,66.44000244140625,67.62999725341797,1970200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,66.79000091552734,67.3499984741211,65.61000061035156,66.2699966430664,2201700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,66.25,66.30999755859375,65.5199966430664,65.72000122070312,1380100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,66.2699966430664,66.54000091552734,65.98999786376953,66.3499984741211,1514600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,66.05000305175781,66.33999633789062,64.77999877929688,65.18000030517578,2728900.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,64.83000183105469,65.5199966430664,64.55000305175781,65.0199966430664,1603800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,64.41999816894531,65.11000061035156,63.880001068115234,64.91999816894531,1837700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,65.02999877929688,65.37999725341797,64.25,65.02999877929688,2299900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,64.3499984741211,65.0999984741211,64.06999969482422,64.61000061035156,2378900.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,64.87999725341797,66.91000366210938,64.87999725341797,66.80000305175781,2274700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,66.93000030517578,67.0,65.77999877929688,65.77999877929688,2485600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,66.51000213623047,69.5199966430664,66.51000213623047,68.5999984741211,4464200.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,68.83999633789062,69.33000183105469,68.05000305175781,69.08000183105469,2894400.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,69.27999877929688,69.36000061035156,68.27999877929688,68.58000183105469,2598400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,68.19000244140625,69.87000274658203,68.1500015258789,69.2699966430664,2967900.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,68.91000366210938,69.13999938964844,67.94000244140625,68.16000366210938,2795500.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,67.69000244140625,68.70999908447266,67.05000305175781,68.69000244140625,1855200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,68.58999633789062,68.94000244140625,67.11000061035156,67.68000030517578,2293900.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,67.29000091552734,67.38999938964844,65.83999633789062,65.8499984741211,1523700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,65.91999816894531,67.88999938964844,65.86000061035156,67.05000305175781,1719100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,67.33999633789062,67.36000061035156,65.5199966430664,65.62000274658203,1544100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,65.58999633789062,66.20999908447266,65.26000213623047,65.81999969482422,1937000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,66.0,66.0,64.33000183105469,64.6500015258789,2111100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,64.5999984741211,66.08999633789062,64.5,66.06999969482422,1850500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,65.94999694824219,66.41000366210938,64.33000183105469,65.3499984741211,1990400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,65.55999755859375,65.55999755859375,64.44000244140625,64.98999786376953,1325200.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,65.5,66.41999816894531,64.93000030517578,65.55000305175781,2016000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,65.26000213623047,66.73999786376953,64.86000061035156,66.1500015258789,1746600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,66.23999786376953,68.19999694824219,66.23999786376953,68.05999755859375,2326500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,68.36000061035156,68.36000061035156,66.93000030517578,67.52999877929688,2292200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,67.08999633789062,67.83000183105469,65.72000122070312,67.79000091552734,2089000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,67.66000366210938,68.70999908447266,67.47000122070312,68.08000183105469,2966100.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,67.97000122070312,68.5,67.3499984741211,67.87999725341797,1319900.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,68.0,68.0999984741211,67.52999877929688,67.83999633789062,1053900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,67.6500015258789,68.23999786376953,67.33000183105469,67.7300033569336,1397000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,68.23999786376953,69.05000305175781,67.62999725341797,68.86000061035156,2743500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,68.6500015258789,68.72000122070312,67.55999755859375,67.80999755859375,1325900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,67.68000030517578,68.52999877929688,67.52999877929688,68.4800033569336,1233500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,68.7300033569336,69.16000366210938,68.3499984741211,68.9000015258789,1841900.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,69.43000030517578,69.5,67.81999969482422,68.30999755859375,1558200.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,68.66999816894531,68.68000030517578,67.66999816894531,68.38999938964844,1232300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,68.2699966430664,68.91999816894531,67.97000122070312,68.58000183105469,957600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,68.55999755859375,70.0,68.55999755859375,69.88999938964844,1554600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,69.58000183105469,70.5,68.93000030517578,68.95999908447266,1471500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,69.29000091552734,70.13999938964844,68.58000183105469,68.66999816894531,2311100.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,68.38999938964844,68.86000061035156,67.69000244140625,67.9800033569336,1987000.0,,,,,,,,,,
