Date,Open,High,Low,Close,Volume,"('Adj Close', 'INO')","('Close', 'INO')","('High', 'INO')","('Low', 'INO')","('Open', 'INO')","('Volume', 'INO')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,6.0,7.199999809265137,6.0,6.71999979019165,590858.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,6.960000038146973,7.079999923706055,6.0,6.239999771118164,321750.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,7.079999923706055,7.320000171661377,6.599999904632568,6.840000152587891,939775.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,7.199999809265137,9.479999542236328,6.840000152587891,8.640000343322754,1513875.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,8.760000228881836,9.0,8.039999961853027,8.880000114440918,545200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,9.119999885559082,10.800000190734863,8.640000343322754,10.31999969482422,1155800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,10.800000190734863,10.920000076293944,9.600000381469728,10.4399995803833,957017.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,10.4399995803833,10.800000190734863,9.720000267028809,10.68000030517578,492717.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,10.5600004196167,10.68000030517578,8.760000228881836,9.239999771118164,933925.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,9.239999771118164,9.84000015258789,8.399999618530273,9.0,464433.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,8.520000457763672,9.0,8.279999732971191,8.399999618530273,222558.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,8.279999732971191,9.0,7.920000076293945,8.640000343322754,419775.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,8.760000228881836,8.760000228881836,8.039999961853027,8.039999961853027,270950.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,8.15999984741211,8.640000343322754,8.039999961853027,8.279999732971191,178225.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,7.320000171661377,7.440000057220459,6.71999979019165,6.960000038146973,682025.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,6.840000152587891,7.320000171661377,6.599999904632568,6.960000038146973,400167.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,6.920000076293945,7.139999866485596,5.869999885559082,6.789999961853027,868700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,6.869999885559082,7.46999979019165,6.099999904632568,6.150000095367432,441200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,6.21999979019165,6.449999809265137,6.010000228881836,6.239999771118164,309700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,6.199999809265137,6.230000019073486,5.769999980926514,5.849999904632568,471600.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,5.840000152587891,5.900000095367432,5.389999866485596,5.389999866485596,672600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,5.429999828338623,5.599999904632568,5.090000152587891,5.309999942779541,408100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,5.25,5.309999942779541,4.909999847412109,5.039999961853027,479700.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,4.989999771118164,5.010000228881836,4.730000019073486,4.900000095367432,193700.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,4.900000095367432,5.550000190734863,4.800000190734863,5.300000190734863,326200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,5.25,5.5,5.099999904632568,5.289999961853027,203700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,5.400000095367432,6.110000133514404,5.349999904632568,5.739999771118164,478000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,5.909999847412109,6.789999961853027,5.909999847412109,6.739999771118164,705200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,6.760000228881836,7.650000095367432,6.75,7.119999885559082,688700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,7.099999904632568,7.300000190734863,6.519999980926514,6.53000020980835,564100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,6.590000152587891,7.650000095367432,6.590000152587891,7.340000152587891,506000.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,7.489999771118164,8.079999923706055,7.28000020980835,7.440000057220459,435500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,7.400000095367432,8.050000190734863,7.079999923706055,7.929999828338623,411900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,7.949999809265137,8.5600004196167,7.949999809265137,8.170000076293945,556600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,8.1899995803833,8.369999885559082,7.710000038146973,7.889999866485596,288900.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,7.96999979019165,8.069999694824219,7.360000133514404,7.659999847412109,375500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,7.670000076293945,7.909999847412109,7.079999923706055,7.880000114440918,349500.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,7.949999809265137,8.350000381469727,7.849999904632568,8.15999984741211,300300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,8.380000114440918,9.079999923706056,8.319999694824219,9.020000457763672,688000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,9.010000228881836,9.010000228881836,8.25,8.460000038146973,464000.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,8.699999809265137,9.119999885559082,8.630000114440918,8.859999656677246,455800.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,8.970000267028809,9.770000457763672,8.760000228881836,9.550000190734863,497700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,9.600000381469728,9.989999771118164,9.220000267028809,9.81999969482422,452700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,9.75,9.800000190734863,9.3100004196167,9.68000030517578,356500.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,9.84000015258789,10.3100004196167,9.670000076293944,9.869999885559082,757700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,9.649999618530272,9.710000038146973,8.350000381469727,9.029999732971191,836200.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,9.0,10.739999771118164,8.970000267028809,10.18000030517578,1051200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,10.119999885559082,12.789999961853027,10.119999885559082,12.039999961853027,1828800.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,11.890000343322754,12.020000457763672,10.899999618530272,11.510000228881836,598700.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,11.579999923706056,12.619999885559082,10.880000114440918,11.25,934700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,11.25,11.25,10.460000038146973,10.8100004196167,338000.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,10.789999961853027,11.300000190734863,10.609999656677246,10.739999771118164,312100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,10.510000228881836,11.15999984741211,10.100000381469728,10.720000267028809,333400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,10.65999984741211,10.979999542236328,10.449999809265137,10.68000030517578,316100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,10.640000343322754,10.949999809265137,10.239999771118164,10.789999961853027,302500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,10.920000076293944,11.380000114440918,10.779999732971191,10.979999542236328,361800.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,10.8100004196167,12.170000076293944,10.789999961853027,11.619999885559082,558000.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,11.800000190734863,12.710000038146973,11.710000038146973,12.399999618530272,558700.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,12.539999961853027,13.31999969482422,12.31999969482422,12.380000114440918,590400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,12.380000114440918,13.149999618530272,12.34000015258789,13.029999732971191,292200.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,13.0,14.6899995803833,13.0,13.880000114440918,895200.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,14.06999969482422,14.75,12.550000190734863,13.119999885559082,974600.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,13.119999885559082,13.380000114440918,12.119999885559082,12.40999984741211,527100.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,12.279999732971191,12.550000190734863,12.0600004196167,12.34000015258789,294200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,12.399999618530272,13.260000228881836,11.789999961853027,11.949999809265137,406600.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,11.8100004196167,12.350000381469728,11.699999809265137,11.800000190734863,233900.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,11.75,11.989999771118164,11.010000228881836,11.34000015258789,343000.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,11.25,11.979999542236328,11.109999656677246,11.630000114440918,255700.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,11.199999809265137,11.579999923706056,10.850000381469728,11.510000228881836,252800.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,11.609999656677246,11.960000038146973,11.300000190734863,11.760000228881836,205200.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,11.670000076293944,11.899999618530272,10.81999969482422,11.029999732971191,269900.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,11.0,11.149999618530272,10.800000190734863,10.989999771118164,284800.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,8.390000343322754,10.210000038146973,8.350000381469727,9.640000343322754,747700.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,9.640000343322754,11.25,9.640000343322754,11.06999969482422,706300.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,11.0,11.0,10.119999885559082,10.199999809265137,401400.0,,,,,,,,,,
