Date,Open,High,Low,Close,Volume,"('Adj Close', 'HIFS')","('Close', 'HIFS')","('High', 'HIFS')","('Low', 'HIFS')","('Open', 'HIFS')","('Volume', 'HIFS')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-03-05 19:00:00-05:00,172.0,174.0,168.5,171.7899932861328,21300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,173.6999969482422,174.0,170.5500030517578,172.99000549316406,8300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,175.50999450683594,175.50999450683594,172.89999389648438,173.0,5000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,173.5,174.8699951171875,168.13999938964844,168.25999450683594,15300.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,169.5,169.5,164.9600067138672,167.72000122070312,15700.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,166.11000061035156,166.99000549316406,164.0,164.77000427246094,10200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,163.6999969482422,164.89999389648438,160.86000061035156,163.5,24400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,161.64999389648438,170.1300048828125,161.64999389648438,165.35000610351562,20500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,166.0,167.02000427246094,162.5,163.4499969482422,23400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,163.83999633789062,165.0800018310547,163.47999572753906,163.6300048828125,12700.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,162.02000427246094,173.80999755859375,162.02000427246094,172.11000061035156,21500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,174.0,174.3800048828125,170.0,171.08999633789062,12500.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,163.77000427246094,170.1699981689453,163.77000427246094,166.97000122070312,12600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,171.4499969482422,171.4499969482422,167.00999450683594,168.0,6000.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,167.5800018310547,168.61000061035156,166.7100067138672,166.7100067138672,6900.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,169.14999389648438,173.7899932861328,167.30999755859375,173.7899932861328,11000.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,173.6199951171875,177.0,173.61000061035156,174.4600067138672,19300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,174.49000549316406,177.02999877929688,170.22000122070312,173.7899932861328,14400.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,170.5500030517578,172.17999267578125,168.8000030517578,172.17999267578125,12400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,172.0500030517578,173.60000610351562,170.52999877929688,172.39999389648438,15100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,173.25,173.75999450683594,169.97000122070312,171.39999389648438,8100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,170.72000122070312,170.72000122070312,163.17999267578125,165.0,19000.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,169.0,169.2899932861328,167.61000061035156,169.2899932861328,13800.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,169.9600067138672,170.0,166.52000427246094,167.14999389648438,5400.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,160.0,166.47000122070312,160.0,164.6699981689453,40900.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,166.47000122070312,166.47000122070312,163.3699951171875,164.07000732421875,43100.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,164.88999938964844,166.60000610351562,163.47999572753906,165.16000366210938,19300.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,165.0800018310547,166.77000427246094,163.22000122070312,165.1300048828125,19800.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,164.72000122070312,166.27999877929688,162.83999633789062,166.02999877929688,19200.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,167.0,168.0,163.72999572753906,164.9600067138672,31100.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,166.00999450683594,167.39999389648438,163.5,167.3300018310547,38300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,166.4499969482422,171.4199981689453,166.4499969482422,170.6300048828125,33000.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,170.52000427246094,173.8300018310547,169.5,173.67999267578125,6000.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,175.5,179.39999389648438,173.02000427246094,175.19000244140625,15000.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,175.1699981689453,177.27000427246094,174.5500030517578,177.00999450683594,13000.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,175.0,176.0,169.4600067138672,172.5,26300.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,175.00999450683594,175.10000610351562,172.25,172.85000610351562,11800.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,172.52000427246094,175.0,172.52000427246094,175.0,7700.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,171.8000030517578,171.8000030517578,168.89999389648438,168.89999389648438,10000.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,168.66000366210938,175.88999938964844,168.66000366210938,174.27999877929688,5300.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,176.02000427246094,177.00999450683594,175.66000366210938,176.6999969482422,6200.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,176.27000427246094,177.6300048828125,176.27000427246094,177.6300048828125,2900.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,181.0,181.80999755859372,179.9499969482422,181.3500061035156,6500.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,184.0,184.0,178.75,178.75,9700.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,177.0,177.4499969482422,176.22999572753906,177.4499969482422,4800.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,179.39999389648438,181.5200042724609,177.5,181.5200042724609,9700.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,182.07000732421875,183.0,180.0,181.5200042724609,7700.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,181.58999633789065,183.4900054931641,180.5500030517578,181.8000030517578,7800.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,181.2899932861328,187.57000732421875,181.2899932861328,187.57000732421875,4800.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,187.08999633789065,187.8000030517578,185.5500030517578,187.55999755859372,7700.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,186.0399932861328,186.50999450683597,184.2400054931641,186.50999450683597,5700.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,186.02999877929688,186.1999969482422,184.5200042724609,185.1000061035156,5800.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,181.6300048828125,181.6300048828125,179.1699981689453,179.1699981689453,3500.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,177.02999877929688,177.6999969482422,175.75,177.02000427246094,3700.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,175.60000610351562,175.60000610351562,169.3300018310547,170.60000610351562,10000.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,170.0,170.00999450683594,165.72000122070312,169.27999877929688,10000.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,169.0,171.41000366210938,168.91000366210938,171.25999450683594,12900.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,171.6300048828125,176.14999389648438,168.85000610351562,170.60000610351562,14200.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,167.0,169.0,166.0,168.75,9700.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,170.0,172.0,169.8000030517578,169.8000030517578,11700.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,167.63999938964844,170.89999389648438,167.1999969482422,170.89999389648438,36500.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,173.38999938964844,173.38999938964844,168.3699951171875,170.5800018310547,12800.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,168.39999389648438,170.52999877929688,168.0,170.52999877929688,10100.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,169.91000366210938,171.05999755859375,169.91000366210938,171.05999755859375,3500.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,171.08999633789062,172.1999969482422,171.08999633789062,172.1999969482422,3700.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,171.8699951171875,172.1999969482422,168.8800048828125,171.1199951171875,6000.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,171.5800018310547,172.6699981689453,168.2899932861328,171.1699981689453,16600.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,169.07000732421875,169.3000030517578,167.41000366210938,168.3000030517578,13000.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,171.6999969482422,172.55999755859375,170.4499969482422,170.89999389648438,4700.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,169.4199981689453,169.4199981689453,167.1199951171875,168.6999969482422,5600.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,167.3000030517578,167.3000030517578,164.0,164.91000366210938,8700.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,164.0399932861328,168.8300018310547,164.0,168.3000030517578,5300.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,168.6300048828125,170.14999389648438,167.2899932861328,170.14999389648438,12000.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,167.6300048828125,171.97999572753906,166.55999755859375,168.1999969482422,11900.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,168.58999633789062,169.82000732421875,165.00999450683594,165.00999450683594,21600.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,165.99000549316406,171.88999938964844,165.99000549316406,169.5,9400.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,169.47000122070312,170.97000122070312,168.97999572753906,169.5,9000.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,170.4600067138672,178.0,170.0,177.8000030517578,15400.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,177.1300048828125,178.27000427246094,173.5500030517578,174.92999267578125,5200.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,175.0,180.5,175.0,178.8800048828125,22800.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,178.0500030517578,183.32000732421875,175.6999969482422,181.1199951171875,10400.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,184.77999877929688,185.7400054931641,183.0,185.7400054931641,5500.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,185.9900054931641,185.9900054931641,175.36000061035156,178.1999969482422,12600.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,175.1999969482422,177.47000122070312,174.38999938964844,177.47000122070312,14000.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,181.08999633789065,182.0,181.0,181.97999572753903,6000.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,180.32000732421875,180.9199981689453,180.0,180.9199981689453,4100.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,184.88999938964844,185.6000061035156,184.0,185.6000061035156,5100.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,186.2700042724609,198.5,186.2700042724609,197.17999267578125,8400.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,200.0,200.0,192.9499969482422,194.3800048828125,6600.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,199.38999938964844,211.9900054931641,197.0,208.0,26500.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,207.3300018310547,216.8000030517578,206.0399932861328,216.8000030517578,21600.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,214.22000122070312,225.88999938964844,214.22000122070312,218.9900054931641,19100.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,216.3999938964844,221.9900054931641,216.3999938964844,218.2100067138672,15300.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,218.27999877929688,223.1000061035156,212.13999938964844,215.00999450683597,12300.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,212.30999755859372,218.3999938964844,212.30999755859372,218.3999938964844,8000.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,219.97999572753903,226.0800018310547,219.97999572753903,226.0800018310547,4900.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,224.5,227.0,221.0500030517578,221.0500030517578,8300.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,227.55999755859372,233.97000122070312,226.72000122070312,233.8000030517578,31400.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,235.5,241.1000061035156,232.8999938964844,241.1000061035156,35900.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,238.6100006103516,239.4900054931641,236.5399932861328,239.4900054931641,22400.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,238.94000244140625,252.30999755859372,238.94000244140625,251.0,9300.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,249.8999938964844,257.8599853515625,245.5399932861328,248.69000244140625,41400.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,247.00999450683597,248.5500030517578,240.92999267578125,244.58999633789065,43100.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,237.1100006103516,247.47999572753903,235.3300018310547,245.1999969482422,55200.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,236.6000061035156,242.9900054931641,226.5200042724609,229.3999938964844,50200.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,231.1100006103516,232.3699951171875,227.0,227.94000244140625,19400.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,229.42999267578125,234.00999450683597,219.7700042724609,219.8000030517578,32600.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,223.47000122070312,228.7100067138672,221.2400054931641,228.7100067138672,30600.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,227.16000366210935,227.8000030517578,214.05999755859372,224.00999450683597,37800.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,224.5500030517578,231.5,221.5,226.91000366210935,37800.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,228.4499969482422,228.4499969482422,222.91000366210935,224.33999633789065,11000.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,224.0,226.0,223.3300018310547,224.8800048828125,7400.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,231.5399932861328,236.9499969482422,230.77999877929688,235.5500030517578,13500.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,236.33999633789065,240.00999450683597,236.33999633789065,238.1999969482422,6200.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,238.1999969482422,242.58999633789065,237.2400054931641,242.58999633789065,19600.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,238.0,239.50999450683597,237.67999267578125,238.2700042724609,11000.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,238.0,241.7700042724609,237.52999877929688,241.7700042724609,16700.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,243.5399932861328,243.5399932861328,239.8000030517578,240.0399932861328,12300.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,243.0399932861328,261.0,243.0399932861328,256.42999267578125,21100.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,257.510009765625,260.0,255.5,256.010009765625,21400.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,252.1300048828125,255.77999877929688,251.1999969482422,254.9900054931641,32600.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,257.94000244140625,259.8900146484375,255.77999877929688,259.5899963378906,5600.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,260.0,260.0,253.9900054931641,255.22000122070312,22000.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,252.2100067138672,257.7300109863281,251.52999877929688,256.9700012207031,12200.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,253.17999267578125,257.6099853515625,251.6499938964844,254.7100067138672,40700.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,256.07000732421875,256.3699951171875,250.41000366210935,250.41000366210935,25700.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,250.16000366210935,251.6300048828125,247.08999633789065,249.58999633789065,31200.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,251.8300018310547,251.8300018310547,241.9900054931641,243.55999755859372,10900.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,242.9900054931641,248.9900054931641,242.2400054931641,242.2400054931641,35500.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,244.1999969482422,244.1999969482422,236.67999267578125,240.9900054931641,14400.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,238.0,238.1000061035156,233.9900054931641,236.5,21600.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,237.8500061035156,237.8500061035156,235.27999877929688,236.5,8900.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,240.97999572753903,241.33999633789065,238.25999450683597,240.7700042724609,9200.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,242.8600006103516,242.8600006103516,240.1499938964844,242.1499938964844,13600.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,242.44000244140625,251.8699951171875,242.44000244140625,249.5500030517578,46400.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,249.5200042724609,258.29998779296875,244.63999938964844,252.25999450683597,27800.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,255.58999633789065,259.79998779296875,255.1499938964844,259.79998779296875,14800.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,258.3900146484375,258.3900146484375,252.75,253.6000061035156,56000.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,254.6000061035156,254.6000061035156,247.72000122070312,248.8699951171875,28400.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,248.3699951171875,248.3699951171875,242.5,242.5,22100.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,239.9600067138672,240.82000732421875,238.7700042724609,238.7700042724609,8100.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,240.6199951171875,240.6199951171875,235.8300018310547,236.88999938964844,16700.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,237.3600006103516,238.0200042724609,234.7700042724609,235.77999877929688,6500.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,235.22000122070312,243.33999633789065,235.22000122070312,243.30999755859372,11200.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,242.4900054931641,242.4900054931641,233.5800018310547,233.5800018310547,10500.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,232.2700042724609,232.38999938964844,232.2700042724609,232.38999938964844,4800.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,230.1499938964844,230.1499938964844,228.3999938964844,228.3999938964844,6500.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,231.8600006103516,233.4600067138672,231.8600006103516,232.0399932861328,6700.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,230.3000030517578,232.0,229.00999450683597,231.5,17600.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,232.32000732421875,239.0,231.5399932861328,239.0,14600.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,237.2100067138672,242.0,237.2100067138672,240.0,19200.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,238.6699981689453,239.8300018310547,236.66000366210935,239.8300018310547,6500.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,241.22999572753903,251.66000366210935,241.22999572753903,251.52999877929688,9700.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,252.0,262.5299987792969,251.2100067138672,258.0299987792969,22700.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,255.83999633789065,271.0799865722656,255.83999633789065,261.6499938964844,22200.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,265.29998779296875,270.0,264.7799987792969,268.95001220703125,17200.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,268.79998779296875,269.6700134277344,265.54998779296875,269.6700134277344,18100.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,269.5899963378906,269.5899963378906,260.3599853515625,261.1499938964844,11000.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,259.0599975585937,259.9599914550781,255.47999572753903,256.25,17200.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,257.1700134277344,262.4200134277344,257.1700134277344,262.4200134277344,7500.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,260.1000061035156,263.239990234375,258.6099853515625,263.239990234375,8300.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,262.8099975585937,262.8099975585937,259.04998779296875,260.79998779296875,7500.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,261.4100036621094,262.4100036621094,251.9600067138672,252.3800048828125,16800.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,253.25999450683597,263.9800109863281,253.25999450683597,263.2799987792969,16300.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,264.3999938964844,264.3999938964844,260.0,261.2300109863281,6400.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,259.0799865722656,264.0,259.0799865722656,261.4599914550781,7100.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,261.92999267578125,262.4700012207031,253.5200042724609,253.5200042724609,13900.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,253.6199951171875,254.0,252.27999877929688,254.0,7400.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,252.0,252.0,250.0399932861328,250.1199951171875,6800.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,250.92999267578125,259.8599853515625,250.92999267578125,259.8599853515625,5700.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,275.5299987792969,298.0,275.5299987792969,294.989990234375,39800.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,285.04998779296875,291.70001220703125,277.70001220703125,280.5199890136719,17400.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,284.3999938964844,290.04998779296875,284.1499938964844,290.04998779296875,5200.0,,,,,,,,,,
2024-11-10 19:00:00-05:00,299.5199890136719,299.5199890136719,291.9800109863281,298.7699890136719,20300.0,,,,,,,,,,
2024-11-11 19:00:00-05:00,298.7699890136719,300.0,288.0899963378906,290.0,34500.0,,,,,,,,,,
2024-11-12 19:00:00-05:00,293.6000061035156,294.5799865722656,284.20001220703125,285.0199890136719,10600.0,,,,,,,,,,
2024-11-13 19:00:00-05:00,283.1499938964844,288.5,277.0400085449219,278.2799987792969,19000.0,,,,,,,,,,
2024-11-14 19:00:00-05:00,280.6600036621094,280.6600036621094,270.0,273.92999267578125,13200.0,,,,,,,,,,
2024-11-17 19:00:00-05:00,276.989990234375,276.989990234375,269.4800109863281,270.54998779296875,8200.0,,,,,,,,,,
