Date,Open,High,Low,Close,Volume,"('Adj Close', 'PLMR')","('Close', 'PLMR')","('High', 'PLMR')","('Low', 'PLMR')","('Open', 'PLMR')","('Volume', 'PLMR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,54.5,56.68000030517578,54.5,56.66999816894531,180400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,56.59000015258789,57.43000030517578,55.994998931884766,57.09999847412109,133500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,57.97999954223633,59.36000061035156,57.22999954223633,58.47999954223633,131100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,58.040000915527344,59.119998931884766,57.810001373291016,57.880001068115234,137300.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,57.619998931884766,57.619998931884766,55.77999877929688,56.209999084472656,106700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,55.93000030517578,56.44499969482422,54.810001373291016,56.09999847412109,90800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,56.08000183105469,56.68999862670898,55.25299835205078,56.68000030517578,114700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,57.02000045776367,59.869998931884766,56.66999816894531,59.7599983215332,179100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,60.0,63.0,59.970001220703125,62.720001220703125,256000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,62.68000030517578,63.04999923706055,60.09999847412109,61.04999923706055,141000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,60.29999923706055,61.38999938964844,60.22999954223633,61.34000015258789,131200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,61.470001220703125,61.93999862670898,60.900001525878906,61.70000076293945,115300.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,62.38999938964844,62.709999084472656,61.584999084472656,62.5,122400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,63.025001525878906,63.13999938964844,61.369998931884766,62.310001373291016,170000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,63.0,63.94499969482422,61.525001525878906,61.72999954223633,161900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,62.16999816894531,62.16999816894531,60.0099983215332,60.08000183105469,138500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,60.5,61.30500030517578,58.060001373291016,60.0,112300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,60.56999969482422,61.75,60.185001373291016,60.93000030517578,100500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,60.130001068115234,61.619998931884766,59.91999816894531,61.619998931884766,126900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,61.619998931884766,62.34999847412109,60.02999877929688,60.310001373291016,92300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,60.45000076293945,61.06499862670898,59.81999969482422,59.869998931884766,148600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,59.66999816894531,59.84000015258789,58.06999969482422,59.02000045776367,138600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,58.72999954223633,59.91999816894531,58.27000045776367,58.59000015258789,60400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,58.38999938964844,58.5,57.54999923706055,58.27000045776367,108300.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,58.15999984741211,59.345001220703125,57.630001068115234,58.810001373291016,60100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,59.16999816894531,59.70000076293945,57.68000030517578,59.400001525878906,94400.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,59.16999816894531,60.00600051879883,58.77000045776367,59.72999954223633,69100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,59.75,61.24399948120117,59.66999816894531,60.84999847412109,149100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,60.95000076293945,61.94499969482422,60.75,61.63999938964844,114600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,60.880001068115234,62.310001373291016,59.07500076293945,59.43000030517578,178400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,59.45000076293945,63.21500015258789,59.45000076293945,62.20000076293945,419100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,66.93000030517578,73.9000015258789,66.80999755859375,73.6500015258789,558400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,74.36000061035156,76.09500122070312,73.61000061035156,74.12999725341797,367400.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,73.55999755859375,75.80000305175781,73.38800048828125,75.37000274658203,162700.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,75.83000183105469,75.95500183105469,72.87000274658203,73.0,332800.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,72.97000122070312,75.38999938964844,72.93000030517578,75.27999877929688,265900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,75.18000030517578,76.6500015258789,74.68000030517578,75.73999786376953,111000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,75.18000030517578,76.76000213623047,74.87000274658203,74.93000030517578,97200.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,75.51000213623047,75.83499908447266,74.54000091552734,75.16999816894531,145000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,75.05000305175781,75.58000183105469,74.26499938964844,75.12999725341797,116300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,75.83000183105469,76.44000244140625,75.18000030517578,76.13999938964844,119700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,75.87000274658203,76.94000244140625,75.125,75.45999908447266,106700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,75.45999908447266,76.41600036621094,73.80000305175781,73.80000305175781,178900.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,73.30999755859375,74.7249984741211,72.8499984741211,73.61000061035156,116700.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,73.81999969482422,75.19999694824219,73.30000305175781,75.05000305175781,69100.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,75.69000244140625,75.69000244140625,73.30999755859375,73.63999938964844,62100.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,74.44000244140625,75.16999816894531,73.87999725341797,74.31999969482422,78500.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,73.43000030517578,73.98999786376953,72.98999786376953,73.30000305175781,66100.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,73.05000305175781,74.81999969482422,71.54000091552734,74.1500015258789,98300.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,74.55000305175781,76.36000061035156,74.27300262451172,76.06999969482422,192300.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,78.18000030517578,84.57499694824219,78.13999938964844,82.8499984741211,515700.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,81.98999786376953,82.77999877929688,80.58000183105469,82.0199966430664,359600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,82.73999786376953,86.25499725341797,81.98500061035156,83.0,205900.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,82.33000183105469,84.3499984741211,82.33000183105469,83.69000244140625,187200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,83.0199966430664,83.8499984741211,81.88700103759766,82.37000274658203,258000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,83.02999877929688,83.69999694824219,81.75,82.25,247900.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,82.54000091552734,83.55999755859375,81.51000213623047,81.69999694824219,124600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,82.1500015258789,82.43000030517578,81.55000305175781,82.20999908447266,74800.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,82.0199966430664,84.30000305175781,81.95999908447266,83.83000183105469,144000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,84.79000091552734,85.51100158691406,83.5,84.25,170400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,83.9800033569336,84.70999908447266,83.5199966430664,83.83000183105469,176000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,84.11000061035156,84.11000061035156,81.62000274658203,82.19000244140625,94700.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,81.5199966430664,81.72000122070312,80.33000183105469,81.58999633789062,151400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,81.0,83.87000274658203,81.0,82.63999938964844,153200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,83.47000122070312,83.74500274658203,80.47000122070312,80.55999755859375,95300.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,80.63999938964844,82.83499908447266,80.4000015258789,81.47000122070312,147300.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,79.69000244140625,79.86000061035156,76.08000183105469,78.41999816894531,136800.0,,,,,,,,,,
