Date,Open,High,Low,Close,Volume,"('Adj Close', 'BW')","('Close', 'BW')","('High', 'BW')","('Low', 'BW')","('Open', 'BW')","('Volume', 'BW')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,1.4700000286102295,1.6200000047683716,1.409999966621399,1.4700000286102295,1221400.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,1.409999966621399,1.4420000314712524,1.2999999523162842,1.309999942779541,1475200.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,1.340000033378601,1.3550000190734863,1.2899999618530271,1.2999999523162842,726900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,1.2799999713897705,1.309999942779541,1.2300000190734863,1.2599999904632568,981200.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.2799999713897705,1.340000033378601,1.2200000286102295,1.309999942779541,528700.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,1.2799999713897705,1.2999999523162842,1.2100000381469729,1.2599999904632568,812700.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,1.25,1.2999999523162842,1.2200000286102295,1.25,513900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,1.2300000190734863,1.2599999904632568,1.190000057220459,1.2000000476837158,670300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.2200000286102295,1.2949999570846558,1.2200000286102295,1.2200000286102295,825100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.2200000286102295,1.2200000286102295,1.0700000524520874,1.100000023841858,1320000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.090000033378601,1.2000000476837158,1.0750000476837158,1.1299999952316284,1001700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.1799999475479126,1.1799999475479126,1.0199999809265137,1.1299999952316284,1146200.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.149999976158142,1.1799999475479126,1.0549999475479126,1.1699999570846558,1345100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.1699999570846558,1.3200000524520874,1.1699999570846558,1.2799999713897705,1464000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.2999999523162842,1.350000023841858,1.2799999713897705,1.3300000429153442,875500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.3799999952316284,1.4299999475479126,1.2300000190734863,1.2400000095367432,1045400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.2899999618530271,1.3799999952316284,1.25,1.3700000047683716,1411400.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.340000033378601,1.4800000190734863,1.3300000429153442,1.3799999952316284,1427200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.399999976158142,1.440000057220459,1.309999942779541,1.4199999570846558,863700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.399999976158142,1.440000057220459,1.3600000143051147,1.3600000143051147,566400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.350000023841858,1.440000057220459,1.3200000524520874,1.3200000524520874,1143400.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.3700000047683716,1.3700000047683716,1.2200000286102295,1.340000033378601,1149100.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.309999942779541,1.3300000429153442,1.2599999904632568,1.2999999523162842,690400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.2699999809265137,1.2699999809265137,1.1399999856948853,1.149999976158142,889800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.149999976158142,1.190000057220459,1.1050000190734863,1.1699999570846558,832200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.1699999570846558,1.190000057220459,1.059999942779541,1.100000023841858,1247300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.1200000047683716,1.190000057220459,1.1050000190734863,1.1799999475479126,899900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.2000000476837158,1.3250000476837158,1.1799999475479126,1.2999999523162842,1660200.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.340000033378601,1.4800000190734863,1.3200000524520874,1.399999976158142,1766700.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.2999999523162842,1.3200000524520874,1.1799999475479126,1.1799999475479126,921700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.2000000476837158,1.309999942779541,1.149999976158142,1.309999942779541,1157600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.309999942779541,1.4149999618530271,1.2999999523162842,1.3799999952316284,929800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.3600000143051147,1.3799999952316284,1.2000000476837158,1.2100000381469729,1018500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.2300000190734863,1.2400000095367432,1.1100000143051147,1.1299999952316284,1399300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.149999976158142,1.1890000104904177,1.1100000143051147,1.149999976158142,1070600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.149999976158142,1.190000057220459,1.1100000143051147,1.1299999952316284,731000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.1200000047683716,1.1399999856948853,1.059999942779541,1.0800000429153442,1133700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.0800000429153442,1.1200000047683716,1.0499999523162842,1.090000033378601,759400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,1.100000023841858,1.3200000524520874,1.100000023841858,1.2899999618530271,1828300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,1.3300000429153442,1.3600000143051147,1.2300000190734863,1.2300000190734863,859300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,1.25,1.3899999856948853,1.25,1.2799999713897705,646900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,1.2599999904632568,1.350000023841858,1.2300000190734863,1.3200000524520874,814200.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,1.340000033378601,1.4299999475479126,1.3200000524520874,1.3200000524520874,1124100.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,1.2999999523162842,1.3650000095367432,1.2699999809265137,1.2799999713897705,841600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,1.2899999618530271,1.6399999856948853,1.2799999713897705,1.4600000381469729,1803700.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,1.4500000476837158,1.559999942779541,1.4199999570846558,1.4600000381469729,1316700.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,1.4900000095367432,1.5800000429153442,1.4299999475479126,1.4299999475479126,823600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,1.4199999570846558,1.465000033378601,1.2799999713897705,1.2899999618530271,1005000.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,1.2899999618530271,1.2899999618530271,1.1799999475479126,1.2400000095367432,1154800.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,1.2200000286102295,1.2649999856948853,1.190000057220459,1.2300000190734863,1277900.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,1.2599999904632568,1.350000023841858,1.225000023841858,1.2799999713897705,1364800.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,1.149999976158142,1.2300000190734863,0.9900000095367432,0.9900000095367432,5042500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,1.0099999904632568,1.0299999713897705,0.753000020980835,0.7820000052452087,10889200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,0.8399999737739563,0.9200000166893004,0.800000011920929,0.8899999856948853,6981200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,0.8999999761581421,1.090000033378601,0.8199999928474426,1.0800000429153442,5014500.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,1.1399999856948853,1.2200000286102295,1.0499999523162842,1.059999942779541,3377300.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,1.100000023841858,1.3600000143051147,1.0809999704360962,1.3200000524520874,3796900.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,1.309999942779541,1.5499999523162842,1.2699999809265137,1.2699999809265137,3387200.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,1.2999999523162842,1.350000023841858,1.159999966621399,1.1799999475479126,1495400.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,1.1799999475479126,1.2799999713897705,1.159999966621399,1.2300000190734863,1096600.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,1.2300000190734863,1.2699999809265137,1.1150000095367432,1.1299999952316284,966300.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,1.1399999856948853,1.225000023841858,1.1150000095367432,1.2200000286102295,1481900.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,1.1699999570846558,1.2350000143051147,1.100000023841858,1.159999966621399,1070800.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,1.159999966621399,1.25,1.149999976158142,1.1799999475479126,801100.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,1.2000000476837158,1.2300000190734863,1.149999976158142,1.149999976158142,676200.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,1.149999976158142,1.1950000524520874,1.100000023841858,1.1299999952316284,771400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,1.149999976158142,1.1699999570846558,1.100000023841858,1.100000023841858,943200.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,1.1100000143051147,1.1299999952316284,1.0700000524520874,1.1200000047683716,790900.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,1.0700000524520874,1.1100000143051147,1.0499999523162842,1.0800000429153442,1212300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,1.1299999952316284,1.2100000381469729,1.0,1.0299999713897705,2637600.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,1.0099999904632568,1.090000033378601,1.0099999904632568,1.0499999523162842,1505400.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,1.090000033378601,1.1200000047683716,0.9929999709129332,1.0499999523162842,1809100.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,1.0199999809265137,1.0499999523162842,0.9610000252723694,0.9950000047683716,1623000.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,0.9919999837875366,1.0499999523162842,0.9819999933242798,1.0,797500.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,1.0099999904632568,1.0099999904632568,0.953000009059906,0.9679999947547911,1451300.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,0.9589999914169312,0.9800000190734864,0.9139999747276306,0.9279999732971193,1102700.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,0.9399999976158142,0.9769999980926514,0.8600000143051147,0.972000002861023,1477300.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,0.9700000286102296,0.9800000190734864,0.8999999761581421,0.9169999957084656,510900.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,0.9800000190734864,1.149999976158142,0.9800000190734864,1.059999942779541,1983200.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,1.0099999904632568,1.0499999523162842,0.9629999995231628,1.0,1169200.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,1.0199999809265137,1.059999942779541,0.9900000095367432,1.0399999618530271,953100.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,1.0399999618530271,1.059999942779541,1.0099999904632568,1.0199999809265137,481200.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,1.0199999809265137,1.0499999523162842,0.9900000095367432,1.0199999809265137,607100.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,1.0199999809265137,1.0800000429153442,0.9800000190734864,1.0499999523162842,899500.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,1.0399999618530271,1.059999942779541,0.9800000190734864,1.059999942779541,912500.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,1.059999942779541,1.1100000143051147,1.0499999523162842,1.0800000429153442,482500.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,1.0700000524520874,1.2200000286102295,1.059999942779541,1.1699999570846558,1796600.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,1.159999966621399,1.190000057220459,1.1299999952316284,1.1399999856948853,1153300.0,,,,,,,,,,
