Date,Open,High,Low,Close,Volume,"('Adj Close', 'BX')","('Close', 'BX')","('High', 'BX')","('Low', 'BX')","('Open', 'BX')","('Volume', 'BX')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-23 19:00:00-05:00,120.91000366210938,121.08999633789062,119.18000030517578,120.62999725341795,3753500.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,125.08999633789062,125.20999908447266,119.91000366210938,123.48999786376952,6069800.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,123.8499984741211,125.54000091552734,123.25,124.56999969482422,3715600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,124.7699966430664,127.88999938964844,124.56999969482422,127.83000183105467,4298900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,127.47000122070312,128.24000549316406,126.01000213623048,127.1999969482422,2495700.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,125.9499969482422,127.29000091552734,124.33000183105467,124.4499969482422,3154600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,125.02999877929688,125.8000030517578,121.25,124.3000030517578,5190200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,122.2699966430664,124.93000030517578,120.55999755859376,124.36000061035156,3320400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,123.0,123.23999786376952,119.93000030517578,121.25,3604900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,121.63999938964844,123.66000366210938,121.0999984741211,123.55999755859376,3066100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,124.47000122070312,126.58000183105467,123.87000274658205,126.08999633789062,2731300.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,125.75,128.5399932861328,125.0,127.83999633789062,3436000.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,128.10000610351562,128.64999389648438,125.98999786376952,127.68000030517578,3181400.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,127.31999969482422,131.2899932861328,127.0999984741211,130.0800018310547,3981900.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,126.19000244140624,126.33999633789062,122.0199966430664,124.9499969482422,6448100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,126.62000274658205,128.3000030517578,125.95999908447266,127.9499969482422,3302800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,129.47000122070312,130.72999572753906,128.9199981689453,130.25,3542400.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,128.88999938964844,129.75999450683594,127.77999877929688,127.88999938964844,3578300.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,126.72000122070312,127.11000061035156,125.5999984741211,126.33000183105467,2982300.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,125.91000366210938,126.37000274658205,125.0999984741211,126.19000244140624,2454600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,128.30999755859375,129.60000610351562,126.75,127.29000091552734,3162400.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,127.95999908447266,128.3699951171875,124.75,125.11000061035156,3380400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,125.12000274658205,126.43000030517578,124.83999633789062,125.27999877929688,2623800.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,126.12000274658205,126.91999816894533,125.5,126.75,2968400.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,126.16999816894533,127.2699966430664,125.62000274658205,126.31999969482422,1986600.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,127.61000061035156,128.3699951171875,126.20999908447266,127.81999969482422,3861500.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,127.81999969482422,129.24000549316406,126.47000122070312,128.08999633789062,3673400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,125.68000030517578,127.80999755859376,124.06999969482422,126.5999984741211,5822500.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,126.2699966430664,126.6999969482422,124.12000274658205,124.81999969482422,3856300.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,126.6500015258789,127.4499969482422,122.19000244140624,123.3000030517578,3355600.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,125.0,125.51000213623048,123.3000030517578,124.8000030517578,2913800.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,125.33000183105467,127.7300033569336,125.33000183105467,125.98999786376952,3150700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,126.1999969482422,126.1999969482422,124.04000091552734,124.56999969482422,2958900.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,124.87000274658205,125.48999786376952,123.0500030517578,123.68000030517578,2888500.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,124.0,126.41000366210938,123.47000122070312,126.0999984741211,3584200.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,126.0,127.29000091552734,123.22000122070312,124.8000030517578,5851200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,123.16999816894533,125.29000091552734,123.16999816894533,124.97000122070312,22840100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,125.83999633789062,126.68000030517578,123.16000366210938,123.43000030517578,3163200.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,122.66000366210938,124.12000274658205,121.5,123.9800033569336,3459200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,123.70999908447266,128.47999572753906,123.37000274658205,127.76000213623048,3151200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,128.89999389648438,133.55999755859375,128.7100067138672,131.66000366210938,4003400.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,131.0500030517578,131.3000030517578,127.79000091552734,127.86000061035156,2072600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,128.0,129.2899932861328,127.91000366210938,128.83999633789062,1792600.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,129.75,130.0,127.63999938964844,127.87999725341795,1993000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,129.50999450683594,130.97999572753906,128.9199981689453,130.88999938964844,2146400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,131.00999450683594,131.75,130.4199981689453,131.3699951171875,3132500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,131.8000030517578,132.0,130.85000610351562,131.02999877929688,2478100.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,128.0500030517578,128.1300048828125,124.66999816894533,126.30999755859376,3620900.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,125.62999725341795,127.33000183105467,125.36000061035156,126.56999969482422,2101700.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,128.0,129.14999389648438,125.66000366210938,126.01000213623048,2445100.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,126.0,128.39999389648438,125.36000061035156,127.58000183105467,1906700.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,127.48999786376952,129.92999267578125,126.83000183105467,129.32000732421875,2422400.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,130.0,132.08999633789062,128.5,132.0,3258400.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,128.05999755859375,128.57000732421875,125.70999908447266,126.08000183105467,3339700.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,126.5,128.19000244140625,124.62999725341795,126.87000274658205,3429000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,125.6999969482422,125.98999786376952,122.66999816894533,123.47000122070312,4002800.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,124.81999969482422,125.5,119.94000244140624,121.16999816894533,3350700.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,120.62999725341795,122.86000061035156,119.69000244140624,121.87999725341795,3540100.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,123.27999877929688,124.61000061035156,121.94000244140624,123.19000244140624,5150900.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,121.12999725341795,123.4499969482422,119.05999755859376,120.31999969482422,5701700.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,120.1500015258789,121.79000091552734,118.05999755859376,118.4000015258789,3988500.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,119.5500030517578,123.0,117.76000213623048,122.08999633789062,3290800.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,122.5999984741211,125.62000274658205,122.31999969482422,124.30999755859376,3379200.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,123.9499969482422,124.80999755859376,122.55999755859376,123.77999877929688,2021500.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,121.91999816894533,123.70999908447266,119.37000274658205,123.36000061035156,3620700.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,122.91000366210938,123.38999938964844,122.01000213623048,122.48999786376952,2962700.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,123.0500030517578,123.86000061035156,120.12000274658205,120.62000274658205,2291600.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,119.12000274658205,120.11000061035156,116.4800033569336,116.61000061035156,4329200.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,116.54000091552734,120.5500030517578,115.81999969482422,117.48999786376952,4141900.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,118.62999725341795,119.88999938964844,116.38999938964844,118.98999786376952,3653000.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,121.5,123.11000061035156,117.75,117.98999786376952,4437500.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,119.19000244140624,121.7300033569336,118.66999816894533,121.20999908447266,3421900.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,121.0,123.08999633789062,120.36000061035156,121.5,3233900.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,120.1500015258789,120.5,118.69000244140624,119.8000030517578,2919600.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,119.55999755859376,123.4800033569336,118.80999755859376,123.02999877929688,5938500.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,124.33000183105467,124.33000183105467,120.0,124.04000091552734,2517800.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,124.83000183105467,124.83000183105467,122.04000091552734,122.12999725341795,1826100.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,122.69000244140624,126.13999938964844,122.69000244140624,125.97000122070312,2828900.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,127.33999633789062,131.33999633789062,126.52999877929688,131.30999755859375,4480200.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,130.5,130.83999633789062,127.7699966430664,127.87999725341795,4167700.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,128.60000610351562,128.6199951171875,124.52999877929688,125.66999816894533,3954100.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,125.01000213623048,126.12000274658205,124.62000274658205,125.66999816894533,3081900.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,125.75,128.0399932861328,125.0199966430664,127.70999908447266,2960500.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,128.0,128.3699951171875,125.6500015258789,126.68000030517578,2617500.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,127.75,128.0,122.5999984741211,123.11000061035156,3498300.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,123.1999969482422,124.12000274658205,122.81999969482422,123.63999938964844,1815000.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,123.80999755859376,124.13999938964844,120.5500030517578,121.20999908447266,2927100.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,119.0,119.54000091552734,115.9800033569336,116.12999725341795,4754300.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,116.11000061035156,119.45999908447266,116.05999755859376,119.33000183105467,2680200.0,,,,,,,,,,
2024-05-30 20:00:00-04:00,119.7699966430664,121.20999908447266,117.8499984741211,120.5,3636400.0,,,,,,,,,,
2024-06-02 20:00:00-04:00,121.30999755859376,121.3499984741211,116.6999969482422,119.20999908447266,4056900.0,,,,,,,,,,
2024-06-03 20:00:00-04:00,118.13999938964844,119.80999755859376,117.88999938964844,119.08000183105467,2022600.0,,,,,,,,,,
2024-06-04 20:00:00-04:00,119.83000183105467,121.79000091552734,119.0999984741211,121.70999908447266,2800100.0,,,,,,,,,,
2024-06-05 20:00:00-04:00,121.45999908447266,122.48999786376952,119.01000213623048,119.16999816894533,3380300.0,,,,,,,,,,
2024-06-06 20:00:00-04:00,117.45999908447266,119.08000183105467,116.0,117.62000274658205,3200900.0,,,,,,,,,,
2024-06-09 20:00:00-04:00,117.3499984741211,119.97000122070312,117.08000183105467,119.6999969482422,2385100.0,,,,,,,,,,
2024-06-10 20:00:00-04:00,119.58999633789062,119.58999633789062,117.3499984741211,119.01000213623048,2613400.0,,,,,,,,,,
2024-06-11 20:00:00-04:00,123.43000030517578,126.0,122.8000030517578,123.43000030517578,3755000.0,,,,,,,,,,
2024-06-12 20:00:00-04:00,123.1500015258789,123.58999633789062,121.4800033569336,122.20999908447266,2015900.0,,,,,,,,,,
2024-06-13 20:00:00-04:00,121.0999984741211,121.56999969482422,120.16000366210938,121.25,1685500.0,,,,,,,,,,
2024-06-16 20:00:00-04:00,121.0,122.62999725341795,120.58000183105467,122.16000366210938,1756800.0,,,,,,,,,,
2024-06-17 20:00:00-04:00,122.33000183105467,123.08999633789062,121.72000122070312,122.9000015258789,2244700.0,,,,,,,,,,
2024-06-19 20:00:00-04:00,122.5,125.08000183105467,122.41999816894533,124.68000030517578,2629900.0,,,,,,,,,,
2024-06-20 20:00:00-04:00,124.75,124.77999877929688,123.1500015258789,124.12000274658205,5209800.0,,,,,,,,,,
2024-06-23 20:00:00-04:00,124.16999816894533,126.4499969482422,124.0199966430664,125.26000213623048,2289400.0,,,,,,,,,,
2024-06-24 20:00:00-04:00,124.19000244140624,124.8000030517578,123.43000030517578,124.41999816894533,1861100.0,,,,,,,,,,
2024-06-25 20:00:00-04:00,123.62000274658205,125.13999938964844,123.1999969482422,124.16000366210938,2121000.0,,,,,,,,,,
2024-06-26 20:00:00-04:00,123.5,124.38999938964844,122.87000274658205,124.12000274658205,2084100.0,,,,,,,,,,
2024-06-27 20:00:00-04:00,124.4000015258789,126.5500030517578,123.41000366210938,123.8000030517578,4058700.0,,,,,,,,,,
2024-06-30 20:00:00-04:00,124.38999938964844,125.58000183105467,121.41000366210938,122.2300033569336,3568600.0,,,,,,,,,,
2024-07-01 20:00:00-04:00,121.79000091552734,123.5199966430664,121.5199966430664,123.20999908447266,2292900.0,,,,,,,,,,
2024-07-02 20:00:00-04:00,123.20999908447266,124.0,122.2300033569336,123.4000015258789,2102500.0,,,,,,,,,,
2024-07-04 20:00:00-04:00,123.4800033569336,123.4800033569336,121.75,122.72000122070312,1957400.0,,,,,,,,,,
2024-07-07 20:00:00-04:00,122.29000091552734,122.91000366210938,120.5,120.7699966430664,2270500.0,,,,,,,,,,
2024-07-08 20:00:00-04:00,120.54000091552734,122.25,119.75,121.27999877929688,2495400.0,,,,,,,,,,
2024-07-09 20:00:00-04:00,121.79000091552734,124.37000274658205,121.30999755859376,124.26000213623048,1976400.0,,,,,,,,,,
2024-07-10 20:00:00-04:00,126.5,127.93000030517578,125.5199966430664,126.61000061035156,3406000.0,,,,,,,,,,
2024-07-11 20:00:00-04:00,127.04000091552734,129.86000061035156,126.87999725341795,129.32000732421875,3390900.0,,,,,,,,,,
2024-07-14 20:00:00-04:00,129.75,133.1699981689453,129.5399932861328,132.3699951171875,4505300.0,,,,,,,,,,
2024-07-15 20:00:00-04:00,133.4499969482422,137.36000061035156,133.11000061035156,137.00999450683594,6351500.0,,,,,,,,,,
2024-07-16 20:00:00-04:00,135.47000122070312,136.86000061035156,133.6199951171875,134.85000610351562,5851800.0,,,,,,,,,,
2024-07-17 20:00:00-04:00,132.25,140.42999267578125,131.82000732421875,136.41000366210938,7386200.0,,,,,,,,,,
2024-07-18 20:00:00-04:00,138.2899932861328,142.0399932861328,136.67999267578125,138.58999633789062,7353600.0,,,,,,,,,,
2024-07-21 20:00:00-04:00,140.0,141.8300018310547,138.72999572753906,141.17999267578125,4004200.0,,,,,,,,,,
2024-07-22 20:00:00-04:00,142.0500030517578,145.16000366210938,142.0399932861328,143.6199951171875,4640000.0,,,,,,,,,,
2024-07-23 20:00:00-04:00,142.5,143.10000610351562,137.47999572753906,137.6300048828125,4497500.0,,,,,,,,,,
2024-07-24 20:00:00-04:00,137.7100067138672,143.05999755859375,136.14999389648438,140.02000427246094,4412700.0,,,,,,,,,,
2024-07-25 20:00:00-04:00,142.39999389648438,142.89999389648438,140.2100067138672,142.0,3262800.0,,,,,,,,,,
2024-07-28 20:00:00-04:00,141.0,141.57000732421875,139.4600067138672,140.97999572753906,2325800.0,,,,,,,,,,
2024-07-29 20:00:00-04:00,141.72999572753906,142.86000061035156,139.9199981689453,141.33999633789062,2831400.0,,,,,,,,,,
2024-07-30 20:00:00-04:00,142.75999450683594,144.36000061035156,140.92999267578125,142.14999389648438,3617800.0,,,,,,,,,,
2024-07-31 20:00:00-04:00,141.9199981689453,142.22999572753906,135.63999938964844,137.02999877929688,4044800.0,,,,,,,,,,
2024-08-01 20:00:00-04:00,134.32000732421875,135.1999969482422,131.0800018310547,133.0500030517578,4695700.0,,,,,,,,,,
2024-08-04 20:00:00-04:00,126.8499984741211,132.19000244140625,124.4499969482422,129.50999450683594,6374300.0,,,,,,,,,,
2024-08-05 20:00:00-04:00,129.88999938964844,132.82000732421875,128.82000732421875,130.30999755859375,3288900.0,,,,,,,,,,
2024-08-06 20:00:00-04:00,133.6199951171875,133.83999633789062,127.33999633789062,127.58999633789062,2970500.0,,,,,,,,,,
2024-08-07 20:00:00-04:00,129.19000244140625,131.17999267578125,127.95999908447266,130.64999389648438,1975300.0,,,,,,,,,,
2024-08-08 20:00:00-04:00,130.55999755859375,131.8699951171875,129.10000610351562,130.92999267578125,1416000.0,,,,,,,,,,
2024-08-11 20:00:00-04:00,131.02999877929688,132.24000549316406,128.17999267578125,129.27999877929688,3100400.0,,,,,,,,,,
2024-08-12 20:00:00-04:00,130.67999267578125,133.6999969482422,130.11000061035156,133.35000610351562,3219300.0,,,,,,,,,,
2024-08-13 20:00:00-04:00,133.67999267578125,136.5,133.3699951171875,136.16000366210938,2970100.0,,,,,,,,,,
2024-08-14 20:00:00-04:00,137.86000061035156,138.25,135.5500030517578,136.27000427246094,3508900.0,,,,,,,,,,
2024-08-15 20:00:00-04:00,136.22999572753906,137.0,133.24000549316406,134.27999877929688,3727400.0,,,,,,,,,,
2024-08-18 20:00:00-04:00,134.0,135.0,133.50999450683594,134.64999389648438,2146200.0,,,,,,,,,,
2024-08-19 20:00:00-04:00,134.85000610351562,135.3000030517578,132.7100067138672,132.97999572753906,1811400.0,,,,,,,,,,
2024-08-20 20:00:00-04:00,133.27000427246094,135.0,131.72999572753906,134.75,1945200.0,,,,,,,,,,
2024-08-21 20:00:00-04:00,134.74000549316406,135.5,133.52000427246094,134.7899932861328,1795500.0,,,,,,,,,,
2024-08-22 20:00:00-04:00,135.9199981689453,140.69000244140625,135.72000122070312,139.27999877929688,4886900.0,,,,,,,,,,
2024-08-25 20:00:00-04:00,140.35000610351562,142.25,139.82000732421875,141.9600067138672,3795200.0,,,,,,,,,,
2024-08-26 20:00:00-04:00,140.6699981689453,142.3300018310547,140.57000732421875,141.25,3870800.0,,,,,,,,,,
2024-08-27 20:00:00-04:00,140.7899932861328,142.05999755859375,139.27000427246094,140.0800018310547,2548600.0,,,,,,,,,,
2024-08-28 20:00:00-04:00,140.52999877929688,141.5399932861328,139.72000122070312,140.5800018310547,2744900.0,,,,,,,,,,
2024-08-29 20:00:00-04:00,141.33999633789062,142.69000244140625,138.6199951171875,142.36000061035156,3421600.0,,,,,,,,,,
2024-09-02 20:00:00-04:00,141.42999267578125,141.9499969482422,136.97999572753906,138.13999938964844,2339700.0,,,,,,,,,,
2024-09-03 20:00:00-04:00,137.64999389648438,138.97000122070312,136.58999633789062,137.85000610351562,1703600.0,,,,,,,,,,
2024-09-04 20:00:00-04:00,138.6699981689453,140.88999938964844,137.72999572753906,138.27000427246094,2234600.0,,,,,,,,,,
2024-09-05 20:00:00-04:00,138.61000061035156,140.10000610351562,135.6300048828125,137.1199951171875,2577900.0,,,,,,,,,,
2024-09-08 20:00:00-04:00,138.72999572753906,140.77999877929688,138.4600067138672,139.77000427246094,2133700.0,,,,,,,,,,
2024-09-09 20:00:00-04:00,140.2899932861328,142.5,138.1699981689453,142.2100067138672,2684700.0,,,,,,,,,,
2024-09-10 20:00:00-04:00,141.88999938964844,143.42999267578125,138.24000549316406,143.27000427246094,3148600.0,,,,,,,,,,
2024-09-11 20:00:00-04:00,144.0500030517578,146.97999572753906,142.7100067138672,146.5,3543000.0,,,,,,,,,,
2024-09-12 20:00:00-04:00,148.0,151.8699951171875,147.75,151.19000244140625,4681200.0,,,,,,,,,,
2024-09-15 20:00:00-04:00,151.55999755859375,155.17999267578125,150.86000061035156,154.55999755859375,4426400.0,,,,,,,,,,
2024-09-16 20:00:00-04:00,155.35000610351562,156.4600067138672,153.72999572753906,155.0500030517578,3923400.0,,,,,,,,,,
2024-09-17 20:00:00-04:00,155.3000030517578,157.75999450683594,152.69000244140625,154.92999267578125,3921300.0,,,,,,,,,,
2024-09-18 20:00:00-04:00,159.8000030517578,160.24000549316406,155.9199981689453,159.66000366210938,4707700.0,,,,,,,,,,
2024-09-19 20:00:00-04:00,159.83999633789062,161.25,157.8300018310547,158.1199951171875,5540500.0,,,,,,,,,,
2024-09-22 20:00:00-04:00,158.9199981689453,160.2100067138672,156.5,157.2100067138672,3485300.0,,,,,,,,,,
2024-09-23 20:00:00-04:00,157.25,158.16000366210938,156.17999267578125,157.5500030517578,2227500.0,,,,,,,,,,
2024-09-24 20:00:00-04:00,156.89999389648438,157.91000366210938,152.22000122070312,152.77000427246094,3918400.0,,,,,,,,,,
2024-09-25 20:00:00-04:00,154.60000610351562,155.02999877929688,152.2100067138672,153.47000122070312,3155400.0,,,,,,,,,,
2024-09-26 20:00:00-04:00,154.24000549316406,155.86000061035156,153.63999938964844,154.94000244140625,2170600.0,,,,,,,,,,
2024-09-29 20:00:00-04:00,153.9199981689453,154.42999267578125,151.1999969482422,153.1300048828125,3110200.0,,,,,,,,,,
2024-09-30 20:00:00-04:00,153.11000061035156,153.11000061035156,149.8800048828125,151.85000610351562,2949700.0,,,,,,,,,,
2024-10-01 20:00:00-04:00,150.82000732421875,153.39999389648438,150.82000732421875,152.2100067138672,1862800.0,,,,,,,,,,
2024-10-02 20:00:00-04:00,151.72999572753906,152.5399932861328,149.7899932861328,151.1999969482422,2109500.0,,,,,,,,,,
2024-10-03 20:00:00-04:00,153.0500030517578,153.5500030517578,150.19000244140625,151.9199981689453,2073700.0,,,,,,,,,,
2024-10-06 20:00:00-04:00,151.1699981689453,151.8300018310547,148.3000030517578,149.07000732421875,2101100.0,,,,,,,,,,
2024-10-07 20:00:00-04:00,150.0399932861328,150.42999267578125,148.39999389648438,149.44000244140625,1578000.0,,,,,,,,,,
2024-10-08 20:00:00-04:00,148.0,149.5,146.97000122070312,148.4199981689453,2847300.0,,,,,,,,,,
2024-10-09 20:00:00-04:00,147.9499969482422,150.2100067138672,147.24000549316406,149.02999877929688,2460700.0,,,,,,,,,,
2024-10-10 20:00:00-04:00,150.02000427246094,153.4499969482422,149.77999877929688,153.0399932861328,2205400.0,,,,,,,,,,
2024-10-13 20:00:00-04:00,153.9499969482422,155.80999755859375,153.55999755859375,155.49000549316406,2576800.0,,,,,,,,,,
2024-10-14 20:00:00-04:00,156.5500030517578,157.5500030517578,155.11000061035156,156.32000732421875,2615800.0,,,,,,,,,,
2024-10-15 20:00:00-04:00,157.3800048828125,160.38999938964844,157.05999755859375,159.7100067138672,3962000.0,,,,,,,,,,
2024-10-16 20:00:00-04:00,164.35000610351562,172.25,164.2899932861328,169.72999572753906,9088800.0,,,,,,,,,,
2024-10-17 20:00:00-04:00,171.58999633789062,175.94000244140625,170.05999755859375,172.36000061035156,5749100.0,,,,,,,,,,
2024-10-20 20:00:00-04:00,171.5,174.16000366210938,170.39999389648438,170.77000427246094,3386700.0,,,,,,,,,,
2024-10-21 20:00:00-04:00,170.49000549316406,170.91000366210938,166.91000366210938,168.5,2926500.0,,,,,,,,,,
2024-10-22 20:00:00-04:00,168.3699951171875,170.4499969482422,165.0399932861328,166.9199981689453,3167400.0,,,,,,,,,,
2024-10-23 20:00:00-04:00,170.5399932861328,171.99000549316406,167.9600067138672,169.66000366210938,3531200.0,,,,,,,,,,
2024-10-24 20:00:00-04:00,170.5399932861328,171.1699981689453,167.0800018310547,167.5,2831000.0,,,,,,,,,,
2024-10-27 20:00:00-04:00,168.7100067138672,170.66000366210938,167.97000122070312,169.97000122070312,2141300.0,,,,,,,,,,
2024-10-28 20:00:00-04:00,168.91000366210938,169.92999267578125,168.14999389648438,169.80999755859375,2313600.0,,,,,,,,,,
2024-10-29 20:00:00-04:00,169.83999633789062,173.25999450683594,169.69000244140625,171.5399932861328,2500700.0,,,,,,,,,,
2024-10-30 20:00:00-04:00,170.49000549316406,171.25999450683594,167.58999633789062,167.75,3473000.0,,,,,,,,,,
2024-10-31 20:00:00-04:00,168.77999877929688,171.55999755859375,167.80999755859375,168.13999938964844,3453200.0,,,,,,,,,,
2024-11-03 19:00:00-05:00,167.89999389648438,169.0,166.6199951171875,167.0399932861328,2383500.0,,,,,,,,,,
2024-11-04 19:00:00-05:00,166.72999572753906,169.63999938964844,166.16000366210938,169.6199951171875,2609600.0,,,,,,,,,,
2024-11-05 19:00:00-05:00,175.0500030517578,178.3000030517578,172.5800018310547,176.3800048828125,6852200.0,,,,,,,,,,
2024-11-06 19:00:00-05:00,176.08999633789062,176.99000549316406,173.99000549316406,176.3000030517578,2865900.0,,,,,,,,,,
2024-11-07 19:00:00-05:00,176.1300048828125,178.6300048828125,175.8000030517578,177.4600067138672,2768300.0,,,,,,,,,,
