Date,Open,High,Low,Close,Volume,"('Adj Close', 'SMAR')","('Close', 'SMAR')","('High', 'SMAR')","('Low', 'SMAR')","('Open', 'SMAR')","('Volume', 'SMAR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,47.09999847412109,47.27999877929688,46.040000915527344,46.61000061035156,1935700.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,45.560001373291016,46.310001373291016,44.54999923706055,44.58000183105469,1131700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,44.22999954223633,44.70000076293945,44.02999877929688,44.060001373291016,1190300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,43.630001068115234,44.88999938964844,43.630001068115234,44.27999877929688,853400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,44.75,46.22999954223633,44.43000030517578,46.040000915527344,890100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,45.880001068115234,47.27999877929688,45.79499816894531,46.93999862670898,1310000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,47.5,48.119998931884766,46.560001373291016,48.09000015258789,706500.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,49.06999969482422,49.41999816894531,47.91999816894531,48.56999969482422,906100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,48.7599983215332,49.41999816894531,48.290000915527344,48.31999969482422,933200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,47.83000183105469,48.0099983215332,47.16999816894531,47.83000183105469,1139700.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,47.369998931884766,47.5099983215332,45.52000045776367,46.77999877929688,1857800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,47.29999923706055,47.52999877929688,45.18999862670898,45.83000183105469,1468000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,46.09999847412109,46.16999816894531,44.93000030517578,46.150001525878906,969600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,46.84999847412109,47.619998931884766,45.9900016784668,46.25,1839800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,46.630001068115234,46.88999938964844,45.88999938964844,46.43999862670898,928300.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,46.880001068115234,47.38999938964844,45.90999984741211,46.40999984741211,1710700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,46.72999954223633,47.0099983215332,45.52000045776367,45.9900016784668,756000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,45.709999084472656,46.54499816894531,45.709999084472656,45.75,1078200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,45.84999847412109,47.369998931884766,45.84999847412109,47.369998931884766,1055700.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,47.68000030517578,47.7400016784668,46.18999862670898,46.59999847412109,912000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,46.04999923706055,46.04999923706055,44.59000015258789,44.970001220703125,1403100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,45.02999877929688,45.709999084472656,44.29999923706055,44.75,1271600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,44.43000030517578,45.130001068115234,44.18999862670898,45.09000015258789,1175400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,44.68999862670898,44.93999862670898,43.86000061035156,44.790000915527344,884200.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,45.130001068115234,45.42499923706055,44.33000183105469,45.220001220703125,697100.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,45.65999984741211,46.2400016784668,45.08000183105469,45.540000915527344,934200.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,45.58000183105469,46.93000030517578,45.2599983215332,46.36000061035156,815500.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,46.81999969482422,48.34999847412109,46.415000915527344,47.91999816894531,1180800.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,47.650001525878906,47.79999923706055,46.45000076293945,46.540000915527344,975300.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,44.81999969482422,45.72999954223633,44.4900016784668,44.77999877929688,1137000.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,45.4900016784668,46.16999816894531,45.0,45.68000030517578,1251300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,46.13999938964844,46.13999938964844,44.970001220703125,45.2400016784668,833000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,44.68999862670898,45.025001525878906,43.68999862670898,43.709999084472656,1407900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,43.209999084472656,43.63999938964844,42.720001220703125,43.54999923706055,1037600.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,42.09999847412109,42.970001220703125,41.2400016784668,41.459999084472656,1905600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,42.47999954223633,42.57799911499024,41.5,42.02999877929688,1155200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,42.09999847412109,42.72999954223633,41.84000015258789,42.040000915527344,1302300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,40.90999984741211,42.810001373291016,40.709999084472656,42.060001373291016,1192500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,42.2400016784668,42.68000030517578,42.0,42.43999862670898,1126000.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,42.0099983215332,42.34000015258789,41.709999084472656,41.95000076293945,752400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,41.97999954223633,42.494998931884766,41.68000030517578,42.209999084472656,1345700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,42.27999877929688,43.2400016784668,41.369998931884766,43.0,1689900.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,43.34999847412109,43.630001068115234,42.630001068115234,43.5,893700.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,42.470001220703125,42.65999984741211,40.900001525878906,41.310001373291016,1208100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,42.209999084472656,42.334999084472656,41.27000045776367,41.41999816894531,795000.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,41.66999816894531,42.02000045776367,41.15999984741211,41.790000915527344,1406600.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,42.0,43.02999877929688,41.310001373291016,41.34000015258789,1980600.0,,,,,,,,,,
