Date,Open,High,Low,Close,Volume,"('Adj Close', 'FFBC')","('Close', 'FFBC')","('High', 'FFBC')","('Low', 'FFBC')","('Open', 'FFBC')","('Volume', 'FFBC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,23.43000030517578,24.09000015258789,23.43000030517578,23.65999984741211,318800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,23.56999969482422,23.56999969482422,22.8799991607666,22.90999984741211,314400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,22.989999771118164,23.280000686645508,22.979999542236328,23.030000686645508,255300.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,22.799999237060547,23.270000457763672,22.71999931335449,23.030000686645508,327400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,23.01000022888184,23.40999984741211,22.8799991607666,23.399999618530277,319000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,23.059999465942383,23.280000686645508,22.8799991607666,23.15999984741211,237600.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,23.100000381469727,23.290000915527344,22.979999542236328,23.280000686645508,263700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,23.11000061035156,23.15999984741211,22.670000076293945,23.09000015258789,650900.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,23.40999984741211,23.540000915527344,22.709999084472656,22.920000076293945,308000.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,22.540000915527344,22.739999771118164,22.149999618530277,22.21999931335449,304000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,21.809999465942383,22.3700008392334,21.809999465942383,22.34000015258789,337100.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,22.43000030517578,22.489999771118164,22.100000381469727,22.31999969482422,199700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,22.450000762939453,22.93000030517578,22.1299991607666,22.93000030517578,411400.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,23.170000076293945,23.709999084472656,22.989999771118164,23.68000030517578,428400.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,23.8799991607666,23.8799991607666,23.270000457763672,23.31999969482422,387500.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,23.51000022888184,23.690000534057617,23.32999992370605,23.450000762939453,334600.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,23.71999931335449,23.770000457763672,22.940000534057617,23.26000022888184,407500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,23.01000022888184,23.13999938964844,22.26000022888184,22.86000061035156,348700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,22.959999084472656,23.559999465942383,22.93000030517578,23.530000686645508,358600.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,23.420000076293945,23.59000015258789,23.209999084472656,23.3799991607666,341300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,23.030000686645508,23.40999984741211,22.399999618530277,22.420000076293945,397600.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,22.6299991607666,22.8799991607666,21.82999992370605,22.36000061035156,583800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,21.899999618530277,22.32999992370605,21.809999465942383,22.1299991607666,336600.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,21.90999984741211,22.049999237060547,21.61000061035156,21.850000381469727,267000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,21.850000381469727,22.18000030517578,21.76000022888184,21.86000061035156,251200.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,21.88999938964844,21.88999938964844,21.36000061035156,21.68000030517578,261900.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,21.559999465942383,21.8799991607666,21.549999237060547,21.809999465942383,263100.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,21.84000015258789,22.200000762939453,21.559999465942383,22.18000030517578,273300.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,22.21999931335449,22.959999084472656,22.21999931335449,22.63999938964844,393200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,21.90999984741211,21.989999771118164,21.190000534057617,21.540000915527344,442300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,21.86000061035156,21.950000762939453,21.3700008392334,21.8700008392334,337100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,22.059999465942383,22.809999465942383,22.030000686645508,22.700000762939453,304800.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,22.450000762939453,22.63999938964844,22.26000022888184,22.280000686645508,368500.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,21.959999084472656,22.399999618530277,21.959999084472656,22.1200008392334,204500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,22.09000015258789,22.170000076293945,21.93000030517578,22.06999969482422,425700.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,21.940000534057617,22.06999969482422,21.709999084472656,21.88999938964844,282500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,22.0,22.040000915527344,21.68000030517578,21.82999992370605,371000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,21.75,21.920000076293945,21.549999237060547,21.729999542236328,259300.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,21.809999465942383,22.049999237060547,21.690000534057617,21.82999992370605,234900.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,21.649999618530277,21.8700008392334,21.56999969482422,21.670000076293945,261500.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,21.84000015258789,22.07999992370605,21.59000015258789,21.700000762939453,289700.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,21.61000061035156,21.75,21.190000534057617,21.6200008392334,283500.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,21.57999992370605,22.01000022888184,21.51000022888184,21.59000015258789,307400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,21.5,22.290000915527344,21.5,22.200000762939453,370200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,22.200000762939453,22.549999237060547,21.63999938964844,22.1200008392334,316400.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,22.36000061035156,22.549999237060547,22.01000022888184,22.15999984741211,230300.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,22.459999084472656,22.489999771118164,22.040000915527344,22.13999938964844,274000.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,22.149999618530277,22.200000762939453,22.01000022888184,22.040000915527344,202600.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,22.0,22.01000022888184,21.51000022888184,21.61000061035156,341600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,21.51000022888184,21.93000030517578,21.5,21.65999984741211,257500.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,21.540000915527344,21.59000015258789,20.899999618530277,21.059999465942383,359500.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,21.01000022888184,21.549999237060547,21.01000022888184,21.3700008392334,1016100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,21.299999237060547,21.34000015258789,20.979999542236328,21.040000915527344,357000.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,20.96999931335449,21.26000022888184,20.96999931335449,21.1200008392334,355100.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,21.040000915527344,22.100000381469727,20.979999542236328,21.940000534057617,372000.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,22.0,22.280000686645508,21.86000061035156,21.920000076293945,509200.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,22.0,22.0,21.479999542236328,21.559999465942383,262900.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,21.61000061035156,21.809999465942383,21.51000022888184,21.530000686645508,148300.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,21.540000915527344,21.65999984741211,21.290000915527344,21.36000061035156,276600.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,21.479999542236328,22.25,21.479999542236328,22.25,254900.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,22.21999931335449,22.65999984741211,22.059999465942383,22.420000076293945,351500.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,22.56999969482422,22.56999969482422,21.8700008392334,21.899999618530277,266500.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,21.59000015258789,21.76000022888184,21.3799991607666,21.59000015258789,380600.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,21.59000015258789,21.729999542236328,21.450000762939453,21.56999969482422,246500.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,21.809999465942383,22.01000022888184,21.549999237060547,21.709999084472656,389800.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,21.57999992370605,21.780000686645508,21.57999992370605,21.6299991607666,175400.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,21.700000762939453,21.959999084472656,21.690000534057617,21.899999618530277,177900.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,22.01000022888184,22.18000030517578,21.920000076293945,22.1200008392334,199700.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,21.649999618530277,21.649999618530277,20.8700008392334,21.1200008392334,431300.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,21.26000022888184,21.309999465942383,20.959999084472656,21.200000762939453,241000.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,21.01000022888184,21.229999542236328,20.940000534057617,21.18000030517578,232900.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,21.309999465942383,21.43000030517578,20.81999969482422,21.06999969482422,272200.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,20.850000381469727,20.950000762939453,20.68000030517578,20.790000915527344,212800.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,21.020000457763672,21.149999618530277,20.81999969482422,20.86000061035156,228100.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,20.86000061035156,21.239999771118164,20.84000015258789,21.059999465942383,358300.0,,,,,,,,,,
