Date,Open,High,Low,Close,Volume,"('Adj Close', 'HYLN')","('Close', 'HYLN')","('High', 'HYLN')","('Low', 'HYLN')","('Open', 'HYLN')","('Volume', 'HYLN')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,0.8299999833106995,0.9430000185966492,0.800000011920929,0.8479999899864197,2103800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,0.8500000238418579,0.8820000290870667,0.8109999895095825,0.8270000219345093,902500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,0.8169999718666077,0.871999979019165,0.8159999847412109,0.8379999995231628,829100.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,0.8500000238418579,0.8600000143051147,0.800000011920929,0.8230000138282776,1166400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,0.8100000023841858,0.9100000262260436,0.8100000023841858,0.9089999794960022,1470100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,0.8730000257492065,0.9800000190734864,0.8730000257492065,0.9290000200271606,1271900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,0.959999978542328,1.0,0.9369999766349792,0.949999988079071,1541600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,0.949999988079071,0.975000023841858,0.8830000162124634,0.930999994277954,1787000.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,0.9549999833106996,1.0800000429153442,0.9200000166893004,0.9290000200271606,1913100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,0.915000021457672,1.0399999618530271,0.8899999856948853,1.0,1496400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,0.9800000190734864,1.0399999618530271,0.9020000100135804,0.9089999794960022,1381200.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,0.9300000071525574,0.9570000171661376,0.8399999737739563,0.878000020980835,1327700.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,0.8809999823570251,1.0099999904632568,0.8759999871253967,0.949999988079071,1490700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,0.9399999976158142,1.059999942779541,0.9399999976158142,1.0199999809265137,1063000.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.0399999618530271,1.190000057220459,1.0399999618530271,1.090000033378601,1813100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.1100000143051147,1.2400000095367432,1.090000033378601,1.1200000047683716,1721700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.149999976158142,1.2300000190734863,1.1100000143051147,1.149999976158142,1133500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.159999966621399,1.2300000190734863,1.0700000524520874,1.0800000429153442,1066500.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.0800000429153442,1.1959999799728394,1.0549999475479126,1.1699999570846558,1299000.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.159999966621399,1.1950000524520874,1.1200000047683716,1.1299999952316284,990200.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.1299999952316284,1.1649999618530271,1.0399999618530271,1.0499999523162842,1106000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.0499999523162842,1.0950000286102295,0.9800000190734864,1.090000033378601,1273700.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.059999942779541,1.0850000381469729,1.0199999809265137,1.0499999523162842,931100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.0299999713897705,1.0750000476837158,1.0199999809265137,1.0299999713897705,836100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.0299999713897705,1.1299999952316284,1.0099999904632568,1.100000023841858,833000.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.1100000143051147,1.1349999904632568,1.0700000524520874,1.0800000429153442,1039700.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.090000033378601,1.1579999923706057,1.0499999523162842,1.059999942779541,981600.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.059999942779541,1.1200000047683716,1.059999942779541,1.1200000047683716,1090600.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.1200000047683716,1.225000023841858,1.100000023841858,1.2000000476837158,1242800.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.1299999952316284,1.1799999475479126,1.0800000429153442,1.1100000143051147,1181300.0,,,,,,,,,,
