Date,Open,High,Low,Close,Volume,"('Adj Close', 'PHAT')","('Close', 'PHAT')","('High', 'PHAT')","('Low', 'PHAT')","('Open', 'PHAT')","('Volume', 'PHAT')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,8.960000038146973,9.59000015258789,8.960000038146973,9.170000076293944,252600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,9.18000030517578,9.239999771118164,8.970000267028809,9.100000381469728,325500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,9.100000381469728,9.300000190734863,9.0,9.0,365500.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,9.359999656677246,9.479999542236328,8.739999771118164,8.779999732971191,620000.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,8.930000305175781,9.050000190734863,8.359999656677246,8.800000190734863,823200.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,8.90999984741211,8.944999694824219,8.229999542236328,8.329999923706055,931200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,8.270000457763672,8.569999694824219,7.869999885559082,8.09000015258789,850900.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,7.989999771118164,8.029999732971191,7.639999866485596,7.679999828338623,461100.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,7.78000020980835,8.005000114440918,7.489999771118164,7.559999942779541,282100.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,7.5,7.579999923706055,7.28000020980835,7.510000228881836,527600.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,7.360000133514404,7.619999885559082,7.260000228881836,7.550000190734863,1237800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,7.579999923706055,7.699999809265137,7.400000095367432,7.599999904632568,295400.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,7.599999904632568,7.679999828338623,7.244999885559082,7.489999771118164,724100.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,7.53000020980835,8.03499984741211,7.510000228881836,7.849999904632568,1088700.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,7.829999923706055,8.050000190734863,6.989999771118164,7.079999923706055,1281000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,7.260000228881836,7.420000076293945,6.699999809265137,6.704999923706055,484900.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,6.679999828338623,7.139999866485596,6.449999809265137,7.099999904632568,548100.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,7.190000057220459,7.315000057220459,6.860000133514404,6.940000057220459,367900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,7.110000133514404,7.449999809265137,6.809999942779541,7.400000095367432,392800.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,7.409999847412109,7.409999847412109,6.820000171661377,6.829999923706055,286000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,7.110000133514404,7.204999923706055,6.684999942779541,6.699999809265137,420300.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,6.800000190734863,6.835000038146973,6.501999855041504,6.659999847412109,451300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,6.579999923706055,6.96999979019165,6.420000076293945,6.920000076293945,706100.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,6.849999904632568,6.849999904632568,6.489999771118164,6.679999828338623,607000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,6.659999847412109,7.199999809265137,6.605000019073486,7.079999923706055,755500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,7.159999847412109,7.260000228881836,6.788000106811523,7.230000019073486,1665100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,7.179999828338623,7.28000020980835,6.860000133514404,6.974999904632568,789900.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,6.949999809265137,7.010000228881836,6.639999866485596,6.739999771118164,487100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,6.760000228881836,6.76800012588501,6.349999904632568,6.420000076293945,653500.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,6.389999866485596,6.389999866485596,6.065000057220459,6.210000038146973,667400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,6.5,6.75,6.300000190734863,6.610000133514404,665100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,6.630000114440918,6.909999847412109,6.610000133514404,6.900000095367432,562500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,6.840000152587891,10.93000030517578,6.809999942779541,9.289999961853027,5227700.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,9.300000190734863,10.829999923706056,9.300000190734863,10.170000076293944,1844500.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,9.9399995803833,10.470000267028809,9.630000114440918,10.210000038146973,1016200.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,10.220000267028809,10.9399995803833,9.84000015258789,10.470000267028809,1108700.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,10.25,11.43000030517578,9.970000267028809,10.600000381469728,1140300.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,10.600000381469728,10.81999969482422,9.899999618530272,9.90999984741211,629500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,9.949999809265137,10.270000457763672,9.845000267028809,10.149999618530272,1111500.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,10.149999618530272,11.1899995803833,9.80500030517578,10.779999732971191,2117300.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,10.869999885559082,11.15999984741211,10.380000114440918,10.699999809265137,977600.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,10.670000076293944,10.899999618530272,10.470000267028809,10.6899995803833,1011700.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,10.789999961853027,10.869999885559082,10.199999809265137,10.289999961853027,586600.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,10.079999923706056,10.369999885559082,9.895000457763672,9.93000030517578,975000.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,9.960000038146973,9.960000038146973,9.210000038146973,9.729999542236328,593300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,10.489999771118164,10.5600004196167,8.569999694824219,9.09000015258789,1336500.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,9.170000076293944,9.380000114440918,8.569999694824219,8.880000114440918,790300.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,9.010000228881836,9.149999618530272,8.210000038146973,8.260000228881836,699200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,8.5,8.619999885559082,7.869999885559082,8.170000076293945,721600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,8.069999694824219,8.350000381469727,7.960000038146973,8.0,504700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,7.949999809265137,8.0,7.550000190734863,7.769999980926514,560200.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,7.829999923706055,8.510000228881836,7.829999923706055,8.489999771118164,967100.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,8.529999732971191,8.675000190734863,8.119999885559082,8.279999732971191,556800.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,8.239999771118164,8.8100004196167,8.175000190734863,8.619999885559082,483300.0,,,,,,,,,,
