Date,Open,High,Low,Close,Volume,"('Adj Close', 'PAHC')","('Close', 'PAHC')","('High', 'PAHC')","('Low', 'PAHC')","('Open', 'PAHC')","('Volume', 'PAHC')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,11.470000267028809,12.050000190734863,11.470000267028809,11.829999923706056,136200.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,11.779999732971191,11.899999618530272,11.460000038146973,11.600000381469728,195100.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,11.670000076293944,11.670000076293944,11.300000190734863,11.34000015258789,124900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,11.260000228881836,11.5,11.0,11.300000190734863,286400.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,11.289999961853027,11.5600004196167,11.279999732971191,11.420000076293944,123100.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,11.300000190734863,11.529999732971191,11.149999618530272,11.25,142800.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,11.199999809265137,11.34000015258789,11.050000190734863,11.15999984741211,116800.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,11.06999969482422,11.149999618530272,10.8100004196167,10.920000076293944,161200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,11.039999961853027,11.4399995803833,11.010000228881836,11.399999618530272,162300.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,11.25,11.479999542236328,10.770000457763672,11.399999618530272,158500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,11.3100004196167,11.489999771118164,11.114999771118164,11.329999923706056,187800.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,11.34000015258789,11.40999984741211,11.244999885559082,11.329999923706056,70900.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,11.399999618530272,11.399999618530272,11.020000457763672,11.06999969482422,67800.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,11.109999656677246,11.25,11.0,11.18000030517578,93800.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,11.270000457763672,11.3100004196167,10.960000038146973,10.989999771118164,53600.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,11.06999969482422,11.18000030517578,10.960000038146973,10.989999771118164,79300.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,11.100000381469728,11.239999771118164,11.029999732971191,11.199999809265137,72300.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,11.270000457763672,11.65999984741211,11.270000457763672,11.65999984741211,127700.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,11.649999618530272,11.68000030517578,11.321000099182127,11.65999984741211,110900.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,11.600000381469728,11.649999618530272,11.220000267028809,11.270000457763672,99300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,11.270000457763672,11.309000015258787,10.779999732971191,10.8100004196167,140200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,10.899999618530272,11.020000457763672,10.6899995803833,10.9399995803833,143200.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,10.760000228881836,10.800000190734863,10.59000015258789,10.630000114440918,104200.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,10.510000228881836,10.789999961853027,10.470000267028809,10.720000267028809,151000.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,10.68000030517578,11.1899995803833,10.68000030517578,10.81999969482422,149700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,10.84000015258789,10.970000267028809,10.5,10.670000076293944,217800.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,11.199999809265137,11.800000190734863,10.03499984741211,11.460000038146973,398400.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,11.390000343322754,11.760000228881836,11.303000450134276,11.56999969482422,215500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,11.5600004196167,12.18000030517578,11.5600004196167,12.170000076293944,194100.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,11.920000076293944,12.050000190734863,11.263999938964844,11.329999923706056,192400.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,11.479999542236328,12.020000457763672,11.239999771118164,11.949999809265137,155900.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,12.119999885559082,12.5649995803833,12.029000282287598,12.15999984741211,195200.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,12.0600004196167,12.300000190734863,11.8100004196167,12.06999969482422,191900.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,11.9399995803833,12.550000190734863,11.93000030517578,12.220000267028809,177200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,12.149999618530272,12.56999969482422,11.899999618530272,12.529999732971191,165300.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,12.510000228881836,12.979999542236328,12.454999923706056,12.84000015258789,137000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,12.770000457763672,12.899999618530272,12.5600004196167,12.880000114440918,115600.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,12.779999732971191,13.289999961853027,12.779999732971191,13.15999984741211,180500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,13.239999771118164,13.350000381469728,12.970000267028809,13.31999969482422,147700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,13.210000038146973,13.31999969482422,12.8100004196167,12.890000343322754,144300.0,,,,,,,,,,
