Date,Open,High,Low,Close,Volume,"('Adj Close', 'DSGR')","('Close', 'DSGR')","('High', 'DSGR')","('Low', 'DSGR')","('Open', 'DSGR')","('Volume', 'DSGR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,31.43000030517578,31.43000030517578,30.51000022888184,31.229999542236328,50100.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,31.18000030517578,31.18000030517578,30.049999237060547,30.31999969482422,32300.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,30.479999542236328,30.96999931335449,30.200000762939453,30.21999931335449,40900.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,29.93000030517578,30.299999237060547,29.61000061035156,30.020000457763672,63700.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,30.030000686645508,30.81999969482422,29.76000022888184,30.559999465942383,35900.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,30.11000061035156,30.36000061035156,29.780000686645508,30.11000061035156,32500.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,29.920000076293945,30.32999992370605,29.780000686645508,30.31999969482422,26700.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,30.149999618530277,30.96999931335449,29.8700008392334,30.90999984741211,63300.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,31.399999618530277,31.399999618530277,30.700000762939453,31.09000015258789,26500.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,30.86000061035156,31.38999938964844,30.40999984741211,30.489999771118164,67000.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,29.96999931335449,30.520000457763672,29.96999931335449,30.09000015258789,36500.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,30.239999771118164,30.81999969482422,30.209999084472656,30.799999237060547,44000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,31.100000381469727,31.420000076293945,30.57999992370605,31.239999771118164,31700.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,31.25,32.47999954223633,31.25,32.349998474121094,52300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,32.75,32.75,31.57999992370605,31.850000381469727,30000.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,32.2400016784668,32.2400016784668,30.920000076293945,31.040000915527344,41400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,31.479999542236328,32.13999938964844,31.299999237060547,32.130001068115234,28700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,32.52000045776367,32.81999969482422,32.2400016784668,32.52000045776367,43900.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,32.45000076293945,33.90999984741211,32.31999969482422,32.70000076293945,44200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,32.58000183105469,33.06999969482422,32.09000015258789,33.0,23300.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,33.15999984741211,33.349998474121094,31.26000022888184,31.920000076293945,53200.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,32.20000076293945,32.91999816894531,32.15999984741211,32.91999816894531,31600.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,32.79999923706055,33.81999969482422,32.709999084472656,33.310001373291016,31800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,32.970001220703125,33.130001068115234,32.349998474121094,32.880001068115234,42900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,33.0099983215332,33.349998474121094,32.349998474121094,32.61000061035156,46700.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,32.900001525878906,33.619998931884766,32.349998474121094,33.36000061035156,39100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,33.27000045776367,34.0099983215332,33.27000045776367,33.459999084472656,31800.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,33.439998626708984,35.40999984741211,32.959999084472656,35.16999816894531,120500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,35.0,35.61000061035156,33.91999816894531,34.04999923706055,57400.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,33.13999938964844,33.709999084472656,31.700000762939453,31.90999984741211,58500.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,32.31999969482422,32.97999954223633,32.0,32.7400016784668,38100.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,33.150001525878906,33.150001525878906,31.56999969482422,32.849998474121094,52500.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,32.779998779296875,33.16999816894531,32.5,33.0,34800.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,32.61000061035156,33.02000045776367,32.2400016784668,32.63999938964844,43200.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,32.36000061035156,32.36000061035156,31.56999969482422,31.799999237060547,28400.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,31.809999465942383,32.29999923706055,31.200000762939453,31.209999084472656,36900.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,31.21999931335449,31.65999984741211,30.86000061035156,31.21999931335449,36900.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,31.11000061035156,32.439998626708984,31.0,32.209999084472656,87000.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,32.619998931884766,34.52000045776367,31.96999931335449,32.08000183105469,51100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,31.739999771118164,32.310001373291016,31.420000076293945,31.46999931335449,32700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,31.96999931335449,31.96999931335449,31.200000762939453,31.40999984741211,78000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,31.649999618530277,31.68000030517578,31.0,31.0,64800.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,31.049999237060547,31.479999542236328,30.850000381469727,31.40999984741211,106800.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,31.40999984741211,31.950000762939453,31.190000534057617,31.82999992370605,65100.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,32.15999984741211,32.27000045776367,30.690000534057617,30.979999542236328,72300.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,30.6299991607666,31.899999618530277,28.01000022888184,28.649999618530277,283000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,29.0,30.75,28.739999771118164,30.649999618530277,104700.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,30.40999984741211,30.40999984741211,29.420000076293945,30.209999084472656,63500.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,30.200000762939453,30.63999938964844,29.93000030517578,30.450000762939453,49700.0,,,,,,,,,,
