Date,Open,High,Low,Close,Volume,"('Adj Close', 'GVA')","('Close', 'GVA')","('High', 'GVA')","('Low', 'GVA')","('Open', 'GVA')","('Volume', 'GVA')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,50.54999923706055,50.72999954223633,49.84999847412109,50.369998931884766,377000.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,49.86000061035156,49.880001068115234,48.90999984741211,49.619998931884766,585400.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,49.75,50.150001525878906,48.93000030517578,49.15999984741211,250000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,48.7599983215332,49.58000183105469,48.15999984741211,48.20000076293945,185900.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,48.27999877929688,48.959999084472656,48.0,48.869998931884766,283500.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,48.18999862670898,48.5,47.61000061035156,48.369998931884766,186000.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,48.119998931884766,48.45000076293945,47.91999816894531,48.0099983215332,172600.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,47.68999862670898,47.9900016784668,47.16999816894531,47.560001373291016,231200.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,48.130001068115234,48.130001068115234,46.7400016784668,46.9900016784668,1556600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,46.83000183105469,47.22999954223633,46.20000076293945,46.33000183105469,537200.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,45.70000076293945,46.68000030517578,45.52999877929688,45.70000076293945,486000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,45.93000030517578,46.119998931884766,45.41999816894531,45.54999923706055,365100.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,45.630001068115234,45.65999984741211,44.68000030517578,45.310001373291016,589600.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,45.95000076293945,46.34000015258789,45.459999084472656,45.93999862670898,260300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,46.2599983215332,46.75,45.09000015258789,45.310001373291016,231100.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,45.709999084472656,45.91999816894531,44.59999847412109,44.709999084472656,250700.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,45.150001525878906,45.880001068115234,44.79999923706055,45.06999969482422,716500.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,45.36000061035156,45.650001525878906,44.7599983215332,44.97999954223633,193200.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,44.880001068115234,45.790000915527344,44.68000030517578,45.790000915527344,439400.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,45.41999816894531,46.18000030517578,45.41999816894531,46.0,181000.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,46.25,46.459999084472656,45.06999969482422,45.11000061035156,308700.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,45.61000061035156,45.959999084472656,44.97999954223633,45.59999847412109,205300.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,44.93999862670898,45.380001068115234,44.66999816894531,45.060001373291016,175300.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,44.45000076293945,44.540000915527344,43.91999816894531,44.310001373291016,235100.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,44.2400016784668,46.15999984741211,44.2400016784668,45.9900016784668,380500.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,46.09999847412109,47.470001220703125,45.7400016784668,46.880001068115234,393100.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,46.93999862670898,47.56999969482422,46.66999816894531,47.459999084472656,208200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,47.459999084472656,48.0,47.2599983215332,47.84999847412109,205900.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,47.970001220703125,49.02999877929688,47.959999084472656,48.58000183105469,403600.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,47.09000015258789,48.04999923706055,46.7599983215332,47.2599983215332,400700.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,47.970001220703125,48.77000045776367,47.43999862670898,48.63999938964844,193600.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,48.9900016784668,49.77999877929688,48.36000061035156,49.650001525878906,281000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,49.18999862670898,51.34000015258789,49.09999847412109,50.7599983215332,531100.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,49.77999877929688,50.290000915527344,49.209999084472656,50.04999923706055,484900.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,50.06999969482422,51.09000015258789,49.880001068115234,50.16999816894531,774600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,48.11000061035156,51.380001068115234,48.11000061035156,51.369998931884766,645500.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,51.20000076293945,51.20000076293945,49.290000915527344,49.5099983215332,689400.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,49.18000030517578,50.2400016784668,48.52000045776367,49.02000045776367,425400.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,49.52000045776367,50.02999877929688,49.2599983215332,50.0,366100.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,49.93000030517578,51.880001068115234,49.90999984741211,50.900001525878906,432100.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,51.650001525878906,51.86000061035156,50.810001373291016,51.52999877929688,320900.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,51.619998931884766,52.060001373291016,51.150001525878906,52.060001373291016,278400.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,52.20000076293945,53.060001373291016,51.90999984741211,52.02000045776367,220400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,51.63999938964844,52.02000045776367,50.970001220703125,51.33000183105469,312200.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,51.709999084472656,52.88999938964844,51.40999984741211,52.650001525878906,302800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,52.93999862670898,53.2400016784668,52.540000915527344,53.06999969482422,339000.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,53.52000045776367,53.93999862670898,53.09000015258789,53.34999847412109,280600.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,53.16999816894531,54.56999969482422,52.88999938964844,54.33000183105469,458200.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,54.0,54.060001373291016,52.95000076293945,54.0099983215332,334200.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,53.84999847412109,55.2400016784668,53.84000015258789,54.31999969482422,351600.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,54.08000183105469,54.720001220703125,53.709999084472656,54.43999862670898,356300.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,54.18999862670898,54.88999938964844,54.04999923706055,54.43999862670898,738500.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,54.369998931884766,55.33000183105469,54.02000045776367,54.130001068115234,268700.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,53.93999862670898,54.290000915527344,53.34000015258789,54.02000045776367,464600.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,54.02999877929688,54.5,53.77999877929688,54.36000061035156,425200.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,54.650001525878906,55.880001068115234,54.59000015258789,55.31999969482422,494400.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,55.560001373291016,55.560001373291016,54.560001373291016,55.02999877929688,384600.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,55.310001373291016,55.4900016784668,55.0099983215332,55.470001220703125,202900.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,55.88999938964844,57.93000030517578,55.66999816894531,56.77999877929688,511000.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,57.15999984741211,57.41999816894531,56.09999847412109,57.36000061035156,290100.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,57.43999862670898,57.619998931884766,56.560001373291016,57.130001068115234,389000.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,57.0,57.119998931884766,55.77999877929688,56.68999862670898,289300.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,56.08000183105469,56.36000061035156,55.25,56.29999923706055,553300.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,56.02999877929688,56.91999816894531,55.77999877929688,56.34999847412109,238000.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,56.959999084472656,57.27000045776367,55.86000061035156,56.18000030517578,277400.0,,,,,,,,,,
