Date,Open,High,Low,Close,Volume,"('Adj Close', 'CLPR')","('Close', 'CLPR')","('High', 'CLPR')","('Low', 'CLPR')","('Open', 'CLPR')","('Volume', 'CLPR')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,5.400000095367432,5.400000095367432,5.309999942779541,5.360000133514404,56800.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,5.349999904632568,5.352000236511231,5.230000019073486,5.309999942779541,57500.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,5.309999942779541,5.360000133514404,5.184999942779541,5.21999979019165,61700.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,5.150000095367432,5.28000020980835,5.150000095367432,5.239999771118164,100100.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,5.269999980926514,5.480000019073486,5.235000133514404,5.420000076293945,38600.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,5.320000171661377,5.364999771118164,5.269999980926514,5.320000171661377,38200.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,5.309999942779541,5.320000171661377,5.210000038146973,5.239999771118164,55200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,5.239999771118164,5.239999771118164,5.130000114440918,5.199999809265137,43700.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,5.230000019073486,5.385000228881836,5.170000076293945,5.199999809265137,34600.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,5.199999809265137,5.28000020980835,5.150000095367432,5.170000076293945,32500.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,5.139999866485596,5.179999828338623,5.050000190734863,5.119999885559082,30700.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,5.119999885559082,5.119999885559082,5.010000228881836,5.019999980926514,19000.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,5.079999923706055,5.079999923706055,5.000999927520752,5.050000190734863,14900.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,5.059999942779541,5.119999885559082,5.059999942779541,5.099999904632568,39500.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,5.119999885559082,5.119999885559082,5.039999961853027,5.079999923706055,17900.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,5.119999885559082,5.119999885559082,4.989999771118164,5.059999942779541,46400.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,5.090000152587891,5.110000133514404,5.039999961853027,5.059999942779541,21000.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,5.099999904632568,5.110000133514404,5.079999923706055,5.090000152587891,11800.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,5.070000171661377,5.119999885559082,5.070000171661377,5.110000133514404,31200.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,5.070000171661377,5.190000057220459,5.070000171661377,5.139999866485596,65800.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,5.139999866485596,5.159999847412109,5.03000020980835,5.059999942779541,60000.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,5.050000190734863,5.079999923706055,4.860000133514404,5.059999942779541,51800.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,5.039999961853027,5.119999885559082,4.989999771118164,5.059999942779541,46800.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,5.019999980926514,5.031000137329102,4.920000076293945,4.949999809265137,27800.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,4.949999809265137,4.965000152587891,4.815000057220459,4.840000152587891,60600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,4.840000152587891,4.960000038146973,4.800000190734863,4.869999885559082,44600.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,4.909999847412109,5.050000190734863,4.854000091552734,4.96999979019165,20200.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,4.96999979019165,5.119999885559082,4.96999979019165,5.019999980926514,21500.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,4.980000019073486,5.159999847412109,4.9710001945495605,5.050000190734863,48000.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,5.039999961853027,5.050000190734863,4.730000019073486,4.769999980926514,59100.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,4.800000190734863,4.949999809265137,4.800000190734863,4.920000076293945,27800.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,4.960000038146973,5.110000133514404,4.949999809265137,5.03000020980835,34000.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,5.010000228881836,5.010000228881836,4.900000095367432,4.920000076293945,25600.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,4.869999885559082,4.960000038146973,4.869999885559082,4.940000057220459,33000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,4.960000038146973,4.960000038146973,4.894999980926514,4.940000057220459,32600.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,4.940000057220459,4.960000038146973,4.809999942779541,4.809999942779541,50200.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,4.849999904632568,4.900000095367432,4.849999904632568,4.849999904632568,30000.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,4.849999904632568,4.989999771118164,4.849999904632568,4.949999809265137,38500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,4.989999771118164,5.070000171661377,4.849999904632568,4.869999885559082,76300.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,4.860000133514404,4.889999866485596,4.761000156402588,4.840000152587891,38400.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,4.869999885559082,4.886000156402588,4.679999828338623,4.679999828338623,35000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,4.71999979019165,4.75,4.639999866485596,4.659999847412109,36000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,4.659999847412109,4.71999979019165,4.630000114440918,4.659999847412109,51400.0,,,,,,,,,,
2024-03-04 19:00:00-05:00,4.679999828338623,4.829999923706055,4.659999847412109,4.659999847412109,62600.0,,,,,,,,,,
2024-03-05 19:00:00-05:00,4.730000019073486,4.860000133514404,4.690000057220459,4.840000152587891,22800.0,,,,,,,,,,
2024-03-06 19:00:00-05:00,4.809999942779541,4.880000114440918,4.804999828338623,4.820000171661377,15400.0,,,,,,,,,,
2024-03-07 19:00:00-05:00,4.889999866485596,4.989999771118164,4.789999961853027,4.980000019073486,25200.0,,,,,,,,,,
2024-03-10 20:00:00-04:00,4.900000095367432,5.099999904632568,4.889999866485596,4.960000038146973,59700.0,,,,,,,,,,
2024-03-11 20:00:00-04:00,4.96999979019165,4.989999771118164,4.889999866485596,4.900000095367432,23600.0,,,,,,,,,,
2024-03-12 20:00:00-04:00,4.900000095367432,4.948999881744385,4.900000095367432,4.909999847412109,16700.0,,,,,,,,,,
2024-03-13 20:00:00-04:00,4.900000095367432,4.960000038146973,4.670000076293945,4.730000019073486,33400.0,,,,,,,,,,
2024-03-14 20:00:00-04:00,4.449999809265137,4.909999847412109,4.449999809265137,4.909999847412109,174600.0,,,,,,,,,,
2024-03-17 20:00:00-04:00,4.800000190734863,4.800000190734863,4.710000038146973,4.75,29400.0,,,,,,,,,,
2024-03-18 20:00:00-04:00,4.789999961853027,4.789999961853027,4.650000095367432,4.659999847412109,34200.0,,,,,,,,,,
2024-03-19 20:00:00-04:00,4.699999809265137,4.724999904632568,4.579999923706055,4.699999809265137,37800.0,,,,,,,,,,
2024-03-20 20:00:00-04:00,4.690000057220459,4.75,4.489999771118164,4.630000114440918,70600.0,,,,,,,,,,
2024-03-21 20:00:00-04:00,4.5,4.650000095367432,4.449999809265137,4.579999923706055,45900.0,,,,,,,,,,
2024-03-24 20:00:00-04:00,4.630000114440918,4.670000076293945,4.590000152587891,4.599999904632568,51900.0,,,,,,,,,,
2024-03-25 20:00:00-04:00,4.440000057220459,4.510000228881836,4.440000057220459,4.460000038146973,37800.0,,,,,,,,,,
2024-03-26 20:00:00-04:00,4.5,4.53000020980835,4.449999809265137,4.510000228881836,35400.0,,,,,,,,,,
2024-03-27 20:00:00-04:00,4.510000228881836,4.860000133514404,4.5,4.829999923706055,118100.0,,,,,,,,,,
2024-03-31 20:00:00-04:00,4.820000171661377,4.849999904632568,4.630000114440918,4.789999961853027,63700.0,,,,,,,,,,
2024-04-01 20:00:00-04:00,4.78000020980835,4.880000114440918,4.599999904632568,4.800000190734863,46400.0,,,,,,,,,,
2024-04-02 20:00:00-04:00,4.789999961853027,4.789999961853027,4.610000133514404,4.679999828338623,30200.0,,,,,,,,,,
2024-04-03 20:00:00-04:00,4.760000228881836,4.769999980926514,4.605000019073486,4.650000095367432,34300.0,,,,,,,,,,
2024-04-04 20:00:00-04:00,4.670000076293945,4.699999809265137,4.550000190734863,4.610000133514404,29100.0,,,,,,,,,,
2024-04-07 20:00:00-04:00,4.610000133514404,4.710000038146973,4.550000190734863,4.670000076293945,44400.0,,,,,,,,,,
2024-04-08 20:00:00-04:00,4.690000057220459,4.789999961853027,4.679999828338623,4.699999809265137,30100.0,,,,,,,,,,
2024-04-09 20:00:00-04:00,4.559999942779541,4.630000114440918,4.449999809265137,4.519999980926514,59600.0,,,,,,,,,,
2024-04-10 20:00:00-04:00,4.519999980926514,4.53000020980835,4.400000095367432,4.409999847412109,43900.0,,,,,,,,,,
2024-04-11 20:00:00-04:00,4.409999847412109,4.5,4.309999942779541,4.349999904632568,54400.0,,,,,,,,,,
2024-04-14 20:00:00-04:00,4.300000190734863,4.380000114440918,4.050000190734863,4.070000171661377,91100.0,,,,,,,,,,
2024-04-15 20:00:00-04:00,4.090000152587891,4.105999946594238,3.650000095367432,3.920000076293945,264300.0,,,,,,,,,,
2024-04-16 20:00:00-04:00,4.110000133514404,4.110000133514404,3.7799999713897705,3.799999952316284,81100.0,,,,,,,,,,
2024-04-17 20:00:00-04:00,3.7699999809265137,3.859999895095825,3.690000057220459,3.690000057220459,118900.0,,,,,,,,,,
2024-04-18 20:00:00-04:00,3.640000104904175,4.059999942779541,3.640000104904175,4.039999961853027,101700.0,,,,,,,,,,
2024-04-21 20:00:00-04:00,4.039999961853027,4.320000171661377,4.039999961853027,4.28000020980835,69700.0,,,,,,,,,,
2024-04-22 20:00:00-04:00,4.300000190734863,4.449999809265137,4.179999828338623,4.199999809265137,70800.0,,,,,,,,,,
2024-04-23 20:00:00-04:00,4.170000076293945,4.320000171661377,4.050000190734863,4.130000114440918,42700.0,,,,,,,,,,
2024-04-24 20:00:00-04:00,4.110000133514404,4.110000133514404,3.950000047683716,3.9700000286102295,46900.0,,,,,,,,,,
2024-04-25 20:00:00-04:00,4.03000020980835,4.099999904632568,3.950000047683716,3.9700000286102295,46000.0,,,,,,,,,,
2024-04-28 20:00:00-04:00,4.0,4.289999961853027,4.0,4.190000057220459,109700.0,,,,,,,,,,
2024-04-29 20:00:00-04:00,4.269999980926514,4.269999980926514,4.059999942779541,4.199999809265137,98300.0,,,,,,,,,,
2024-04-30 20:00:00-04:00,4.199999809265137,4.28000020980835,4.079999923706055,4.210000038146973,63200.0,,,,,,,,,,
2024-05-01 20:00:00-04:00,4.28000020980835,4.28000020980835,4.170000076293945,4.199999809265137,100200.0,,,,,,,,,,
2024-05-02 20:00:00-04:00,4.25,4.255000114440918,4.090000152587891,4.130000114440918,51900.0,,,,,,,,,,
2024-05-05 20:00:00-04:00,4.130000114440918,4.150000095367432,4.09499979019165,4.099999904632568,35900.0,,,,,,,,,,
2024-05-06 20:00:00-04:00,4.119999885559082,4.130000114440918,3.869999885559082,3.950000047683716,75200.0,,,,,,,,,,
2024-05-07 20:00:00-04:00,3.950000047683716,4.159999847412109,3.950000047683716,4.059999942779541,204900.0,,,,,,,,,,
2024-05-08 20:00:00-04:00,4.110000133514404,4.239999771118164,4.099999904632568,4.199999809265137,208100.0,,,,,,,,,,
2024-05-09 20:00:00-04:00,4.210000038146973,4.25,3.990000009536743,4.010000228881836,88200.0,,,,,,,,,,
2024-05-12 20:00:00-04:00,4.010000228881836,4.090000152587891,3.9600000381469727,4.0,68400.0,,,,,,,,,,
2024-05-13 20:00:00-04:00,4.019999980926514,4.079999923706055,3.920000076293945,3.9800000190734863,95500.0,,,,,,,,,,
2024-05-14 20:00:00-04:00,4.039999961853027,4.039999961853027,3.940000057220459,3.9700000286102295,76600.0,,,,,,,,,,
2024-05-15 20:00:00-04:00,3.990000009536743,4.039999961853027,3.950000047683716,3.9800000190734863,84000.0,,,,,,,,,,
2024-05-16 20:00:00-04:00,3.950000047683716,4.050000190734863,3.950000047683716,4.0,111200.0,,,,,,,,,,
2024-05-19 20:00:00-04:00,3.920000076293945,3.950000047683716,3.829999923706055,3.900000095367432,75500.0,,,,,,,,,,
2024-05-20 20:00:00-04:00,3.910000085830689,3.910000085830689,3.799999952316284,3.880000114440918,128600.0,,,,,,,,,,
2024-05-21 20:00:00-04:00,3.849999904632568,3.930000066757202,3.7699999809265137,3.880000114440918,89000.0,,,,,,,,,,
2024-05-22 20:00:00-04:00,3.880000114440918,3.910000085830689,3.7200000286102295,3.7699999809265137,65700.0,,,,,,,,,,
2024-05-23 20:00:00-04:00,3.7699999809265137,3.878999948501587,3.740000009536743,3.829999923706055,39100.0,,,,,,,,,,
2024-05-27 20:00:00-04:00,3.849999904632568,3.865999937057495,3.75,3.7799999713897705,45700.0,,,,,,,,,,
2024-05-28 20:00:00-04:00,3.740000009536743,3.7799999713897705,3.7279999256134033,3.75,59900.0,,,,,,,,,,
2024-05-29 20:00:00-04:00,3.799999952316284,3.940000057220459,3.7799999713897705,3.930000066757202,64000.0,,,,,,,,,,
