Date,Open,High,Low,Close,Volume,"('Adj Close', 'EXFY')","('Close', 'EXFY')","('High', 'EXFY')","('Low', 'EXFY')","('Open', 'EXFY')","('Volume', 'EXFY')","('EMA5', '')","('EMA21', '')","('EMA26', '')","('ATR50', '')"
2024-01-01 19:00:00-05:00,2.4600000381469727,2.48799991607666,2.4200000762939453,2.450000047683716,635600.0,,,,,,,,,,
2024-01-02 19:00:00-05:00,2.380000114440918,2.380000114440918,2.1600000858306885,2.234999895095825,695700.0,,,,,,,,,,
2024-01-03 19:00:00-05:00,2.25,2.2799999713897705,2.109999895095825,2.109999895095825,387000.0,,,,,,,,,,
2024-01-04 19:00:00-05:00,2.140000104904175,2.1700000762939453,2.0299999713897705,2.049999952316284,682500.0,,,,,,,,,,
2024-01-07 19:00:00-05:00,1.9800000190734863,2.1600000858306885,1.9800000190734863,2.150000095367432,480000.0,,,,,,,,,,
2024-01-08 19:00:00-05:00,2.109999895095825,2.130000114440918,2.039999961853028,2.059999942779541,811900.0,,,,,,,,,,
2024-01-09 19:00:00-05:00,2.0799999237060547,2.119999885559082,2.049999952316284,2.119999885559082,450200.0,,,,,,,,,,
2024-01-10 19:00:00-05:00,2.0999999046325684,2.0999999046325684,1.950000047683716,1.9900000095367432,591400.0,,,,,,,,,,
2024-01-11 19:00:00-05:00,1.9800000190734863,2.065000057220459,1.9700000286102293,1.9700000286102293,561200.0,,,,,,,,,,
2024-01-15 19:00:00-05:00,1.909999966621399,2.0299999713897705,1.8600000143051147,1.870000004768372,638400.0,,,,,,,,,,
2024-01-16 19:00:00-05:00,1.850000023841858,1.850000023841858,1.7899999618530271,1.840000033378601,429000.0,,,,,,,,,,
2024-01-17 19:00:00-05:00,1.840000033378601,1.870000004768372,1.7949999570846558,1.809999942779541,382500.0,,,,,,,,,,
2024-01-18 19:00:00-05:00,1.830000042915344,1.878999948501587,1.7699999809265137,1.870000004768372,646300.0,,,,,,,,,,
2024-01-21 19:00:00-05:00,1.899999976158142,2.009999990463257,1.899999976158142,1.9600000381469729,542300.0,,,,,,,,,,
2024-01-22 19:00:00-05:00,1.909999966621399,1.995000004768372,1.8200000524520876,1.8200000524520876,495700.0,,,,,,,,,,
2024-01-23 19:00:00-05:00,1.840000033378601,1.870000004768372,1.6799999475479126,1.7000000476837158,903200.0,,,,,,,,,,
2024-01-24 19:00:00-05:00,1.7599999904632568,1.784999966621399,1.7000000476837158,1.7200000286102295,563700.0,,,,,,,,,,
2024-01-25 19:00:00-05:00,1.7400000095367432,1.8200000524520876,1.7200000286102295,1.7300000190734863,576600.0,,,,,,,,,,
2024-01-28 19:00:00-05:00,1.7100000381469729,1.7599999904632568,1.6699999570846558,1.75,962100.0,,,,,,,,,,
2024-01-29 19:00:00-05:00,1.7599999904632568,1.8200000524520876,1.659999966621399,1.659999966621399,510400.0,,,,,,,,,,
2024-01-30 19:00:00-05:00,1.75,1.7649999856948853,1.6200000047683716,1.6200000047683716,691100.0,,,,,,,,,,
2024-01-31 19:00:00-05:00,1.659999966621399,1.7350000143051147,1.600000023841858,1.6799999475479126,719400.0,,,,,,,,,,
2024-02-01 19:00:00-05:00,1.6799999475479126,1.7050000429153442,1.625,1.6699999570846558,435400.0,,,,,,,,,,
2024-02-04 19:00:00-05:00,1.659999966621399,1.6699999570846558,1.600000023841858,1.6100000143051147,449900.0,,,,,,,,,,
2024-02-05 19:00:00-05:00,1.600000023841858,1.684999942779541,1.600000023841858,1.6399999856948853,499600.0,,,,,,,,,,
2024-02-06 19:00:00-05:00,1.649999976158142,1.7000000476837158,1.565000057220459,1.6100000143051147,550000.0,,,,,,,,,,
2024-02-07 19:00:00-05:00,1.6100000143051147,1.7000000476837158,1.6100000143051147,1.6699999570846558,403700.0,,,,,,,,,,
2024-02-08 19:00:00-05:00,1.6699999570846558,1.7899999618530271,1.659999966621399,1.75,405100.0,,,,,,,,,,
2024-02-11 19:00:00-05:00,1.75,1.8600000143051147,1.75,1.7799999713897705,722200.0,,,,,,,,,,
2024-02-12 19:00:00-05:00,1.6799999475479126,1.7400000095367432,1.5700000524520874,1.5850000381469729,755300.0,,,,,,,,,,
2024-02-13 19:00:00-05:00,1.600000023841858,1.7000000476837158,1.600000023841858,1.6349999904632568,429300.0,,,,,,,,,,
2024-02-14 19:00:00-05:00,1.6299999952316284,1.7200000286102295,1.6200000047683716,1.7200000286102295,490600.0,,,,,,,,,,
2024-02-15 19:00:00-05:00,1.7200000286102295,1.7200000286102295,1.5750000476837158,1.600000023841858,830200.0,,,,,,,,,,
2024-02-19 19:00:00-05:00,1.590000033378601,1.6699999570846558,1.5789999961853027,1.6399999856948853,549000.0,,,,,,,,,,
2024-02-20 19:00:00-05:00,1.600000023841858,1.6200000047683716,1.5499999523162842,1.559999942779541,666000.0,,,,,,,,,,
2024-02-21 19:00:00-05:00,1.590000033378601,1.600000023841858,1.5199999809265137,1.590000033378601,1167000.0,,,,,,,,,,
2024-02-22 19:00:00-05:00,1.6799999475479126,1.909999966621399,1.6100000143051147,1.850000023841858,2008700.0,,,,,,,,,,
2024-02-25 19:00:00-05:00,1.919999957084656,2.180000066757202,1.8799999952316284,2.1600000858306885,1671500.0,,,,,,,,,,
2024-02-26 19:00:00-05:00,2.180000066757202,2.2799999713897705,2.115000009536743,2.1700000762939453,917700.0,,,,,,,,,,
2024-02-27 19:00:00-05:00,2.150000095367432,2.150000095367432,2.039999961853028,2.049999952316284,473700.0,,,,,,,,,,
2024-02-28 19:00:00-05:00,2.109999895095825,2.1449999809265137,2.005000114440918,2.0799999237060547,856000.0,,,,,,,,,,
2024-02-29 19:00:00-05:00,2.069999933242798,2.569999933242798,2.049999952316284,2.490000009536743,1948000.0,,,,,,,,,,
2024-03-03 19:00:00-05:00,2.490000009536743,2.494999885559082,2.299999952316284,2.299999952316284,981700.0,,,,,,,,,,
